class_index,review_title,review_text
3,fun but hard,this game is very fun it hard to see the cards because there very small and to light in print you always have to have the lite on
5,"Lather, rinse, repeat, woo-hoo!","I have extremely fine hair (like a baby) and am always on the lookout for a shampoo product that:a) I don't have to buy at a salon but could if I wanted to,b) won't cost me an arm and a leg, andc) will make my hair look thick and lusturous without giving it that strange cotton-candy fluff texture that thickening shampoos tend to give.I've finally found it!I can't speak for other hair types, but TIGI Catwalk Thickening Shampoo works like a dream on my own straight baby hair. Also, it has a very fresh, fruity scent reminiscent of apples.You can buy it in Target or other drugstores, but it's usually higher priced (around $12.99, at least in California), so if you're ordering from Amazon anyhow, just drop this in! It's worth every penny."
1,Just a rehashing of Marxist ideas,"This book is just a rehashing of Marxist concepts, applied on an event in Indian history. According to the Marxists ancient Indian was riven with superstition and intellectual squalor, which continued upto to Islamic age. The destruction of Somnath is blamed not on the invaders but on the Hindu society. This book is just an Islamic apology of temple-breaking tradition."
1,Cheap material used to construct the puzzle,"The quality of the puzzle is poor. Puzzle pieces come with the ends frayed; layers of the cardboard came apart. Once put together, I don't think the pieces will survive the process of taking it apart and reassemble again. I regret buying it. It's too late to return it as I realized it will cost me to ship it back. What is the point? Too much hassle. STick with Ravensburger Puzzle instead."
5,This is a awesome single that you can use at home mixing!,"This cd ROCKS COMPLETELY!!! You will love it, and this cd is also made famous for its use during Paul Oakenfold's BBC ESSENTIAL MIX at IBIZA sometime a couple of years ago!! This is a must have if u like other singers and their singles like LASGO and Ian Van Dahl!!"
4,An explosively colorful portrayal of geological phenomenons,"Andrew Robinson does a wonderful job of coupling easy to understand text with explosively colorful visual imagery to create a book that can be enjoyed by either the novice naturalist or the most educated expert. I particularly enjoyed the chapters on earthquakes and volcanoes where he graphically depicts the geophysics behind the natural phenomenon and couples the graphs with brilliant pictures, allowing the reader to visually and geophysically relate to these topics."
4,It Works,"I recently purchased the StarTech.com 6IN 20 TO 24 PIN F/M ATX (ATX2024FM) as I have an older motherboard that will only use a 20-pin power cable from the power supply, and the power cable from my modular power supply is a 24-pin. Once I lined up the pins, it was a snap to install and the computer runs great!"
5,All Wet,"I've had my Aquaracer for just over a year now and I wear it everywhere! Dress up/dress down I always get compliments as its so eye catching and the design simple and clean. It loses about 5 seconds a month and I don't mind at all. I like to set it so the minute hand is exactly where it should be at the 60/0 and 30 second marks, sometimes it could take me 15 minutes to set it right! But once its set it keeps accurate even though it loses those seconds. The bevel is great and I use it to time everything from steaks on the Barbie (5min per side) to how long I'm waiting on line to international time conversion. I traveled a lot this summer and I wore my Aquaracer snorkeling around the cays near Bermuda, off the cape of Trafalgar in Spain, the Mediterranean in the south of France, many pools of various salt and chemical densities and my own shower in Los Angeles!"
4,Weird second hand?,"I got the modelWJ1111BABA0570 today and love the look and feel, very solid. It is the Tag Heuer Link Quartz not the automatic.But the second hand does a weird thing. It stops every four second then advances four seconds all at once. I have many watches, including two other Tags, but I've never seen this. Am I missing something? Has anyone else seen this? Despite this, it does seem to keep excellent time.Should I return it? Or is this some feature that has been added to this watch or present in other watches and I am just unaware. It is a little unsettling, especially when I am taking a patient's pulse."
2,Heat of the Moment,"I'm not sure who categorized this as a BLAZE, but whoever did is falsely advertising what's written. Very tame and not nearly adult enough for the category. Tame Romance at best."
5,One of the world's greatest actors presents the Bible,"The KJV of the Bible needs no endorsement from me. When selecting an audio book you need to evaluate the actor who does the reading, and Roscoe Lee Browne is one of the best actors alive. He also has one of the most beautiful voices in his profession, which makes all his books on tape treats worth seeking out. He isn't as widely known as he deserves to be, but you may recall some of his work. He narrated the film Babe and provided the voice of the Kingpin in the excellent animated Spiderman TV series which recently completed its run. Amazon also sells an audio Old Testament for which Browne recorded Exodus, Jeremiah, Lamentations and Jonah."
5,Clear and Concise,"This book was a tremendous help to me in designing an incentive based pay system for my company. It is extremely clear and concise. I would highly recommend it, especially for the price. I spent far more on another book that promised to do more and failed. Very good buy!"
5,best of the lot,"Since no one book is going to cover everything, I got a bunch, including Diamant's ""The New Jewish Wedding"" and Hawxhurst's ""Interfaith Wedding Ceremonies."" Lerner's was the most helpful by far. I'm a Reformed Jew and my wife is Baptist, and with Lerner's book we were able to create a ceremony that was both beautiful and respectful/traditional to both religions. The book is clear in thought, and offers many different passages/readings to choose from for each part of the service. I guess Diamant's book would've been okay if my wife was going to convert to Judaism, which was never a consideration for either of us, otherwise, it was too orthodox in thought. Stick with Lerner's book -- clearly the best of the lot."
4,Lots of good information!,"This book has given my fiance and I alot of information about how we can set up our wedding ceremony. We are using it as a guide, not as gospel. Good resource!"
5,Comments from an interfaith Rabbi,"I am a Rabbi and have devoted my ministry to serving Jewish/interfaith couples. This book is extremely helpful in explaining, contrasting and combining different elements of several faith traditions into the ceremony."
5,GREAT REFERENCE TOOL,In helping to advise my son on his upcoming wedding this was a very valuable reference book. I learned alot and it was very helpful in making suggestions and putting together a program with all the explanations on the various elements to consider in a Catholic / Jewish ceremony.
5,Helpful for Hardcore bodybuilder!,"I'm a student of China and I've been bodybuilding for almost 8 years.This book is good for Real bodybuilder.it is very informative overall,even drugs! Recently,I am writing a file about ""Spill over Effect"".The concept is from this book.So,If youlike bodybuilding very very much,you must buy this book!"
4,A nice enough bag,"Well, the bag is a tad smallish (is that a real word?), but a good enough size when traveling light. I thought the use of Velcro for the flap closure was a tad elementary school, but I'm learning to like it. So, in short, a bag that ensures you won't pack too much and it is certainly sturdy, given the price.Although I would have to agree that the shipping charge was a tad extreme. That's the only thing that is keeping it from a 5 star rating, really. Yikes! We may not have an internet sales tax yet, but somebody's making a mint off these shipping and handling fees..."
5,Doan's Pills have Aspirin Product and Diphenhydramine,"Doan's Pills have been on the market for low back pain for years. It's main active ingredient is an aspirin derivative, but this formulation adds Diphenhydramine to aid in sleep. Diphenhydraime is the active ingredient in Benadryl. Diphenhydramine is a medication used to treat allergies, but it has one major side effect, that of causing sleepiness. Therefore when you take this product you are actually taking an allergy pill, however, it will work to help you sleep too.The only draw-back to this product is that it gives a mild hang-over effect the morning after. I found that the effects last about 12 hours, so take it about an hour before bedtime and it cuts off an hour of sluggishness the following morning.Jim ""Konedog"" Koenig"
1,Total Waste of Time,This CD is a total waste of time and money. The songs are stupid and childish but it isn't for kids because the dialog is about a man trying to hook up with a woman. We are going to Paris for our honeymoon and don't know a word of french so I was looking for something for beginners. Listening to a man talk about going on a date with a french women and then a french woman singing a song about it did not teach me french. I hope I can get my money back.
2,No point in reading,"This book shows the struggles and hardships of an Indian girl named Walks Alone.Her father died when she was about 2. The White Eyes attack her tribe and kill her mother. Later in the story Walks Alone's brother, Sleeps In A Bush, dies too. How Sad! Walks Alone spends the entire time working to get back home to her family, and in the end she doesn't get what wants. :(The ending to this book is super sad and pointless. The novel tells you about life back then, but the storyline is awful."
5,Good historical fiction,Not much is written about the warm Spring Apache Native Americans. This is a start. A good read for young adults and up.
3,A Pain,"This book is really not worth getting, unless you liked sad endings. It is very descriptive though and you can learn a lot from this book aout the struggles the main character faces. Yet, I wouldn't waste the time reading this book, again."
5,fabulous tea,"This is a truly excellent jasmine green tea. Tired of having trouble finding it at the store, or fighting with other customers to get the last box when it was on sale (that did happen to me once), I was thrilled to find the product on Amazon - and better yet, to get it shipped to me periodically with no additional effort on my part. Great product, great way to get it."
4,James Last Trumpet a Go Go,"I bought this for my father but was disappointed as, although classified 'as new', one track would not work. I have contacted the seller last week but am unaware of a reply as yet."
2,"A Glossary, not a Guide","This book is organized alphabetically, by parliamentary phrase. If you are new to parliamentary procedure, or unfamiliar with correct parliamentary jargon, this will not be of much help.Supposedly, this organizing style will help the user during a meeting to quickly locate relevent material, but by breaking up procedure, the reader will actually be pointed to several 'see also' topics in different parts of the book.Riddick may be offering a better procedural model, but it is entirely up to the reader to piece the model into a unified structure."
2,Not the greatest for airline travel,"I recently took a trip and wanted to see how much of the airplane's engine noise these headphones would cancel. I was fairly disappointed as the difference was noticable, but not very significant. While these are very light which was nice, I would have rather have had the extra weight and had these be over-the-ear headphones which would probably have helped block out some of the engine noise and made the noise-cancelling seem more effective. I ended up using the over-the-ear headphones I had brought along just in case."
2,Uncomfortable and not much in the way of Noise Cancellation,"I was very disappointed with the Koss QZ50. They do not fit on the head very well, and the noise cancellation is very slight. The sound quality is good, but not exceptional. I would suggest looking for another option."
1,Didn't even work and it doesn't look good either!!,"When I recieved my order I was so excited but when I opened it, i was so disappointed!! The eairpieces of it are over 1 and a half inches thick, I looked like a robot wearing them! When I put the battery into them, they weren't lightweight, they kept falling off my ears when I walked! Plus, get this, they didn't even work, when i tried to turn on the noise canceling function, the red light didn't even turn on!! These would be great if you're looking for a geeky looking pair of stereophones! Good luck, if you them!"
1,Don't buy,This ankle bracelet was rather flimsy and too stretched out. I thought it was going to fall off of my ankle!
4,shenadojoe,Knife is sharp although I wish the tip came to a point rather than being rounded. It will be interesting to see how long it remains sharp.
4,One thing missing,"This knife has to be the sharpest knife I have ever used. Effortlessly cuts. Really nice. The only issue is that it does not come with a sheath as many I have seen do. It is too sharp to leave in the drawer, and I would be wary of damaging the blade as well. I don't use a block due to limited counter space. A protective sheath would be perfect."
5,Ceramic Knives are Da Bomb,"I was very skeptical of ceramic knives, but after using this one, I'm a convert. Light, ergonomic, very sharp, uses less effort than a regular knife, easy to clean. I have not yet dropped it or chipped it yet.I am going to buy more of these!"
5,AMAZINGLY SHARP,I purchased this knife after seeing how there were made on the tv show hod it's made. It is amazingly sharp.One thing that it excels at is removing the skin from a fish filet. Even on species like tile fish which are not usually eaten due to thedifficulty of removing the almost leather like skin this knife does the job easily. As for vegetables it does a great job .
5,A great knife from a respected manufacturer.,"There are a lot of ceramic knives out there at many different price points. I bought two Kyocera 5 1/4 inch slicing knives as gifts this Christmas because I received one as a gift myself last Christmas. The sharpness of the blade cannot be denied nor can the guarantee. I like the ergonomic handle, even when my hands are wet."
4,Nice size,"This is one of only two ceramic knives that I have purchased. This size is particularly useful, not too long, not too short, and it just glides through meat and veggies. Very light weight. Not good for chopping or slicing through big blocks of hard cheese."
4,Valuable Insights into a Venerable Institution,"Valuable insights into the founding, evolution, and character of one of America's most influential art schools are provided by this book.The author goes ""behind the scenes"" to provide us with a human view of the instructors and students and their relationship to the League. It discusses the League's disputatious beginnings and its energetic evolution into what is arguably New York's most important art school.The author has used his art-world connections to glean rare anecdotes about the League, offering the reader glimpses of this institution which are unlikely to be found elsewhere.This book will be valuable to anyone who wishes to understand the history of art and artists in New York."
1,Not very good for self study.,"I had purchased this book based on all of the positive reviews from this website and others. However, I was not at all happy with the result. The book itself does not explain anything. It makes learning a chore and kills every ounce of motivation to learn math. My two recently purchased Calculus books (Calculus Made Easy and A First Course in Calculus) made the subject fun and motivating. Everything was explained thoroughly and the solutions were given unlike this Trigonometry book.Simply put - no solutions, no explanations, and no motivation to learn. It is not a good book for anyone wishing to self learn Trigonometry.Good luck with your purchases!"
2,Huge Disappointment!!,"I usually buy books that have good feedback because it has served me well in the past, but unfortunately this isn't the case with this book. The author couldn't have picked a more perplexing way to explain this subject. Yes it's filled with problems, but what good are the problems if you don't have the correct answer nor do you have an explanation on how to solve them. Don't let the wonderful reviews fool you. If you still think it's worth a try, then I advise for you to look at a copy before buying."
4,Fun reading on a serious note,"Gannon's book is an easier read than most other comparative culture texts. Through the use of metaphors, he provides useful insight into the main cultural groups distinguished throughout the world today. However, his choice of metaphors and often his own personal views present only a limited view of each area and fail to compare across regions."
1,stereotypes galore,"This reviewer has lived and worked in five countries and can tell you that the book is not helpful to understand them. Five is a fair sample, so knowing that the chapters on Belgium, Germany, the UK, Spain and France are a collection of stereotypes, one has to wonder how accurate the book may be when it comes to countries in Asia. Asians - don't rely on this book to understand Europe. Fellow europeans, beware. Americans, buy this book at your own risk. Africans and Australians, don't bother."
1,Misleading advertisement,I was disappointed with the order. I thought that I was getting the lotion with the brown top but I received the lotion with the green top which is NOT the product that I wanted. I will not be ordering from the company in the future.
4,"It's very soothing, and it has a nice ...","It's very soothing, and it has a nice feel once you put it on. The bottle has a nice applicator. I like a clear container, so you can easily see how much is left. It moisturizes the skin very well, too. It feels a little oily, but not too bad. No unpleasant odor."
4,This after-sun lotion is wonderful. I can't wait ...,"This after-sun lotion is wonderful. I can't wait to try it out in the summer sun. I go tanning about three to four times a week, and have started to apply the lotion after I get done. It leaves my skin smooth and moist. No dry-skin patches in sight anywhere. Not only that, but it smells great too. I'm going to be packing this stuff in my beach bag this year!"
3,Wait for a REAL compilation.,"So, what do we have? 12 good songs from 3 good albums. Are they the best songs? Maybe, maybe not. Here's the bottom line. For about the same price as this 1 cd, you could go get ""Smell the magic"", ""Bricks are heavy"", ""Hungry for stink"", and ""The Beauty process..."". Especially used. If you quickly need a 1 disc L7 fix that's not 40 bucks, I suggest ""Hungry for Stink"". It rocks!"
1,Battery issues,"The product information is WRONG. The Vivicam 3935 takes 2 AA-size alkaline or NiMH batteries, but this model, the 3930, takes an odd Li-ion battery that Vivitar themselves do not sell! The only option for battery replacement is an expensive Duracell non-rechargeable model."
3,Battery issue?,I don't have this camera but-One reviewer complained that he couldn't find rechargable batteries for this camera. But the product information says it takes 2 AA NIMH batteries which are the most commonly available rechargable batteries there are. So one or the other is wrong.
2,Had bad experience with 3615 model,"I bought a Vivicam 3615 last year. The camera worked fine for about 6 months, then the picture quality degraded significantly.The colors are all a bit ""off"" now and it takes poor quality images at night.Experience with Vivitar tech support was very frustrating."
5,KinniToos,"Excellent replacement for an Oreo if you're on a gluten/casein free diet. Texture's great, tastes almost the same - maybe not quite as rich. My son LOVES them."
5,Great Cookies for Allergies,"This product is great for twins that have allergies to eggs, wheat, soy, and milk products. One of the best cookies out there. Would highly recommend."
5,"Good for kids, good for moms!","I love these cookies and so does my 2-year-old son. We both have gluten and dairy sensitivities and these allow us to have a pre-made cookie snack. Try the chocolate ones too, they are yummy too!"
1,worst cookies ever,a friend bought be these cookies to cheer me up one day. I had to spit them out! they are yucky!!!!!!!!!!!!!
1,"Nope, they're gross",I couldn't stand them. I'm hoping to find a better tasting sandwich cream cookie. 'Cus these are so very gross.
1,My kids wouldn't even eat them...,"My children are NOT picky eaters, especially my 2-year-old son. Hey, it's a cookie after all. Even though Mommy's trying to clean out their systems, they earned a special treat. Well, one bite and that was it, they weren't buying it for one minute. Sadly I spent too much on a less-than-satisfactory product. Maybe it was the grainy texture, although they'll eat my homemade gluten-free cookies, which I'd consider grainy. The obvious after taste was my biggest issue. Blech! We'll pass on these thanks!"
2,Got sick,Extremely similar to Oreo's but the fiber content makes you extremely dehydrated and I suffered some issues for a while because I was eating too many.That being I can't say too many good things about them for this reason and the fact I could have been in the hospital. If you are old or suffer some issues with hydration I advice another snack.
