class_index,review_title,review_text
1,Don't buy,This is a lousy recording. I would not recommend it if it were free. It sounds like it was recorded in someones basement!
3,an okay overview of her 70's output,"As another reviewer pointed out, this is a straight reissue of the vinyl edition that was released in 1979. I didn't much care for the new edits and new synthesizer overlays then, and I still don't think much of them now. If you want a concise overview of Donna's biggest 70's hits, and you don't care if the songs have been shortened, this is an okay disc to get. It also contains the long version of ""No More Tears (Enough Is Enough)"" and both versions of ""On The Radio"". These latter tracks are the real reasons to get this disc."
2,Incomplete and edited badly,"I had bought this as a greatest hits album and, while it is that, many of the songs have been edited down quite a bit. The reason? A 12 minute version of her hit with Barbara Streisand. I was bummed out as I happen to like a lot of the others almost better than this one. Do not get this one if you want the COMPLETE versions of all the songs as they were played on the radio. I'm still searching for that."
3,WWE Backlash 2004,"This is Mudd.PPV Name-WWF Backlash 6Date-4/18/04Buyrate-.54Attendance-13,000City-Edmonton, Alberta CanadaArena-Pengrowth SaddledomeShelton Benjamin over Ric FlairJonathan Coachman over TajiriChris Jericho over Christian/Trish StratusVictoria over Lita for the Women's TitleRandy Orton over Mick Foley wrestling as Cactus Jack for the IC TitleHurricane/Rosey over La ResistanceEdge over KaneChris Benoit over HHH and HBK for the World Title"
2,Had 2 b better,"Shelton Benjamin vs. ric FlairI thought this was a great opener and I enjoyed it{8/10}Coach vs. TajhriNot on PPV{3/10}Handicap Match Trish Stratus, Christian vs. Chris JerichoFunny match and Jericho wins{9/10}Women's Championship Lita vs. VictoriaOf course not so good{6/10}No Holds Barred, Falls Count Anywhere for IC Championship Mick Foley vs. Randy OrtonMick is awesome this matc hwas the match of the nite with chairs, lots of barbed wire and Mick throws Orton off the stage and then elbow drops him and a lot more stuff happens{10/10}The Hurricane, Rosey vs. La ResistanceStupid{2/10}Edge vs. KaneWierd on a PPV Edge did use his cast{4/10}The Final Encounter Triple Threat Match for World Heavyweight Championship Chrsi Benoit vs. HHH vs. HBKVery good the annouce table broke and more{9/10}Rating: 52/80 D-"
4,2005 Backlash Predictions.,RAW Presents Backlash.Live from The Verizon Wireless Arena In New Hampshire.1.World Tag Team Title Match:William Regal&Tajiri; Vs. Simon Dean&Maven;(Simon and Maven win the tag titles).2.Intercontinental Title Match:Shelton Benjamin Vs. Gene Snitsky.(Falls Count Anywhere Match)(Ric Flair interupts the match by helping Snitsky win the title and he is the new member of evolution.3.Womens Title Match:Trish Stratus Vs. Christy(c)Rematch from Mania.4.Chris Benoit Vs. Christian.5.Edge&Muhammed; Hassan Vs. Chris Jericho&Shawn; Micheals.6.World Title Match:Batista(c) Vs. HHH(Wrestlemania Rematch. Snitsky Causes Batista to lose the match giving HHH the win and his 11th world title.This sets up a match between Batista and Snitsky at Vengeance.)
5,Benoit retains in his hometown of Canada!,"Astonishing is the best word that I can think of to describe this dvd.It was one of the greatest WWE p.p.v's Ive seen in some time and I really mean sometime.The best matches of the night were Benjamin/Flair,Edge/Kane/,Orton/Foley,and of course the main event rematch of Wrestlemania 20 which saw Chris Benoit vs Triple H vs Shawn Michaels which saw lightning strike twice with Benoit retaining the title over the Game and H.B.K proving that Chris Benoit is 4 real."
4,backlash predictions,Triple H (worldheavyweightchampion) vs Batista (I quit match) - batista got angry after HHH won at mania and wants a rematch.Shawn Michaels & Randy Orton vs la resistance - HBK & RKO win the tag titles as the orton push restarts.Chris Jericho vs Edge - edge got angry for losing the money in the bank ladder match and wants to face the winner y2jChris Masters vs Steven Richards - rematch from RAW
5,BACKLASH 2004,1)SHELTON BENJAMIN VS. RIC FLAIRRATING:8/102)JONATHAN COACHMAN VS. TAJIRIRATING:7/103)HANDICAPT MATCH:CHRIS JERICHO VS. CHRISTIAN & TRISH STRATUSRATING:8/104)WOMEN'S CHAMPIONSHIP:VICTORIA VS. LITARATING:7/105)NO HOLDS BARRED MATCH INTERCONTINENTAL CHAMPIONSHIP:RANDY ORTON VS. CACTUS JACKRATING:10/106)HURRICANE & ROSEY VS. LA RESISTANCERATING:7/107)EDGE VS. KANERATING:7/108)FINAL ENCOUNTER TRIPLE THREAT 4 WORLD HEAVYWEIGHT CHAMPIONSHIP:CHRIS BENOIT VS. SHAWN MICHAELS VS. TRIPLE HRATING:10/10
5,Backlash 2005 Match predictions,"World Heavyweight Championship MatchRic Flair Vs. Batista Vs. Triple H Vs. Randy Orton*EVOLUTION EXPLODES!*Edge Vs. Chris JerichoChris Benoit Vs. ChristianWWE Intercontinental Championship MatchShelton Benjamin Vs. Muhammad HassanWorld Tag Team Championship MatchTajiri and William Regal Vs. The Shane TwinsInferno MatchKane Vs. Gene Snitsky*This is really unlikely to be the card, maybe the benoit and jericho matches will happen and thats it*Here is the Most Likely card IMOWORLD HEAVYWEIGHT CHAMPIONSHIP MATCHTriple H Vs. Batista (gimmick Match)SINGLE MATCH-EDGE VS. CHRIS JERICHOSINGLE MATCH-CHRSITIAN VS. CHRIS BENOITWORLD TAG TEAM CHAMPIONSHIP MATCHTajiri and William Regal Vs. The Shane TwinsKane Vs. Gene Snitsky Vs. Matt HardyOf course there willbe more matches than that.Maybe there will be a re-draft so this could be completely the wrong card!"
4,This PPV NEVER HAPPENED!,"The WWE will have you believe that this Pay Per View never took place. In fact, the World Heavyweight Title was vacant from March 20, 2004 when Triple H lost his smile and vacated the title live from Madison Square Garden, until Summerslam 2004 when Randy Orton defeated Triple H in the finals of a tournament to fill the World Heavyweight Title vacancy."
3,WWE Backlash 2004,"WWE Backlash 2004 (RAW)Edmonton Alberta,CanadaApril 18 2004WWE World TitleChris Benoit vs Triple H vs Shawn MichaelsWWE Intercontinental TitleStreet FightRandy Orton vs Cactus JackEdge vs KaneWWE Womens TitleVictoria vs LitaChris Jericho vs Christain & Trish StratusThe Hurricane & Rosey vs Rob Conway & Sylvian GreinerThe Coach vs TajiriRic Flair vs Shelton Benjamin"
3,gary sherone is not pulling it off,"last 1.5 minutes of the one i want is the highlight of the entire album. please bring back sammy or dave, no offense to gary, but his voice was not meant for vh."
3,good cd grows on you,"alot of great songs,and some sound confusing. gary cherone is a wonderful singer. will be very succesful in van halen in years too come."
4,The manual that should have been in the box,"This is the book that should have been in the box with the program. It goes through database development from beginning to end, with many more examples and very good, complete instructions. A ""basic"" instruction book; not a lot of advanced ""how to's"" however (but lots more than the original manual)."
4,nice products,I have been using Nivea products for about six months or so. I started with the cleansers and they have cleansed very well without drying. I've been using the eye cream and the day cream and they moisturize my skin and smooth out the lines around the eyes. I recommend Nivea Q10 products since they have been working well for me. I have yet to try the night cream since most reviews said that it's on the greasy side.
