class_index,review_title,review_text
2,cannot find an AC adapter that works with it,"The unit sttaes it will accept either power sources.....3) C batteries or a 9 v AC adapter. I have tried several and cannot find any that actually will work or power the unit. Anyone else find one that worked specifiaclly or perhaps my AC input connection is defective? Batteries work fine, but I don't want to have to change them every week!"
2,Disappointed,"Chime unit ordered for senior citizen relative. Received product as advertised. Button actuator fails. Inconsistent failures, difficult to isolate/locate reason for failures. Recommended unit to neighbor who purchased ""same"" and she wound up replacing the unit with another similar product from local hardware vendor ... and tossing this product into the garbage. Recommend ""find another solution"" if you are considering this product..."
3,Loud,this product is nice and loud. I'm not happy with the mounting material included. Haven't used it yet because of mounting problems for the outside bell button.
4,Glad I got it!,"This bell works great. I don't use the strobe, I just needed a wireless bell that I could hear anywhere in the house. This one is loud enough to hear from outdoors were the button is. The battery to run it is also reasonably priced and has lasted."
2,overpriced; good product; bad setup instructions,good product but very bad setup instructions. I couldn't understand it and misinterpreted it..and because of that the bell was just sitting in my closet until i could find enough time to decode the setup instructions. it was a frustrating experience. the bell works well and i am satisfied with its performance. A bit overpriced.
2,"""Made in China""","I couldn't get the sound to change from the default Westminster to the single tone. The instructions are not very clear on this. I tried to contact the company and was unable to, first because I couldn't get the feedback form to accept my e-mail address, and then after I got it to accept a third e-mail address, an error message came up that said ""You cann't (sic) sent message now"". So now what? They have a telephone number, but it's to China!"
3,nice glass,"but the goblet do break easily - two broke from amazon, 1 broke while cleaning, 2 broke from click. no more. but the tall beverage and wine glass seems more durable"
1,Glasses did not hold up.,"I am writing to express my dissatisfaction with Hanna glasses (4 iced teas, 12 goblets) Of the 16 Hanna glasses ordered, two were cracked upon arrival. All of the remaining glasses have small defects where pieces of glass in the bowl have flaked off, along with small fracture lines. I have thrown out 4 of the goblets with flakes, as I was afraid that they could release bits of glass into a beverage. Of the remaining 6 goblets and 4 iced teas, all have small fractures lines in the bowl of the glass. At this point, I have decided to throw them out, to avoid worry about inspecting them before using them each time. I really loved the look and heft of these glasses, and if they had been manufactured with an eye to quality I would be very happy indeed. However, these glasses have not lasted 2 years- not a great record."
5,"Not only the cats like it, so do the Javelinas!","My cats have loved this Purina One for over a year now, they will stare at a half full bowl as if to say ""Why isn't this full?""However, don't leave your garage door open in Gold Canyon, Arizona when Amazon just delivered a full 16lb bag. The Javelinas (wild pigs) like this better than the cats! They show their gratitude by distributing it all over the garage, down the driveway and into the street, where I found the empty bag!"
1,Beware of allergic reactions,"I don't know whether it was the high fat content spurring on feline acne (food literally leaves a grease stain on her nose after eating it) or just an allergic reaction, but this food gave my kitten some pretty bad swelling, redness, and slight hair loss around the lips. I was forced to switch brands after a move recently and noticed the sores went away, finally found this brand again after a few weeks, and the sores promptly returned. Now I have her back on another brand, and within a week of switching the sores went away again."
