class_index,review_title,review_text
2,Eek! How Boring!,"I have many books covering the making of movies and I have quite a few Art of Books. This has to be one of the most boring I have seen.The book primarily focus on the concept art that made the cut( rather than the art that didn't, like in the Art of Star Wars series) which leaves you feeling a little empty. Why see the final product when you can buy one of the Official movie books with stunning colour pictures?Pencil drawings, final clay models, and costume designs make up the majority of this book. However, again, it is only the final designs that make the cut.Take my advice and put the money into the Art of Attack of the Clones; much more exciting and better value for money."
5,"Finally, a fit!","Pumping can be mysterious when you first start. Medela pumps come with the standard 24mm flanges, but that size doesn't fit all. Oddly, there's no specific way to tell if that flange is too big (too small is easy to tell). You can pump in front of a lactation consultant for input on size. If there is a lot of space on the sides of the nipple when you begin pumping, if pumping pulls a good portion of the aerola into the flange, and if pumping hurts, then you probably need the smaller size. This 21 mm flange made pumping possible for me."
5,Amazing!,"No more sore nipples! This product is great, they fit right on my medela breast shield base with no issues."
5,Breastshields that fit!,This is the third set of breastshields that I have bought. The others have all been too big. I was worried that since I ordered them online that it would take forever to get here and I was currently breastfeeding and pumping at work. However these came in so fast and they were perfect. They came packaged and brand new. Great product! I only use Medela for all of my breastfeeding needs.
4,it works,"well even the 21mm is still larger than expected, but its better than the 24mm. durable and works like it should."
3,No difference,"I went with the smallest one, which was only 2mm narrower that the standard. I do not notice a difference in the pumping or anything, other than the fact that it's shorter. Maybe that is because I have ""flat"" nipples. They work fine, but it was not a necessary purchase. Personally, I would recommend people stick with the standard."
4,fast,"my wife loves it. Ordered it....and arrive in a nice packaging, without any delays.Had 2 pieces inside, which helps so that we can wash one and let it dry while using the other."
5,Glad I purchased them.,"Best thing is that nipples don't get sore anymore, like when I was using the standard size. Getting the proper size breast shield matters and make a difference."
2,Went through 3 different size shields,"I had major trouble breastfeeding. I bought all three sized shields, trying to figure out which one would work for me. I bought this before I saw the lactation consultant, after reading the Medela specifications on how the shield should fit. I showed this to the lactation consultant and she said that this would be too small for me. And it was. It did fit with room around my nipple, but I found that the large shield helped me pump more milk. I think that the medela diagram is a little misleading, because when you pump the nipple expands, so I would reconmend going up a size, not down."
5,Jumped on this too quick,"My wife hasn't actually used this product. We thought she needed this size for her breast pump, but it turns out the documentation we had was incorrect (in the picture) and she needed the larger size. Therefore, I don't know how to rate this exact product, but she does like her Medela breast pump overall."
2,Not much different from the 24mm,"I ordered these after a few weeks of pumping and finding that my breasts were sore after each session. After reading the reviews I had high hopes that this would resolve the issue, as it is a result of my breast tissue rubbing against the sides of the shield. Unfortunately, the 21mm is only SLIGHTLY smaller than the medium and barely made a difference at all. The only thing that I do notice is less leaking from my right side. My breasts still rub against the side of the shield--wishing Medela made an XS!"
2,Not a stand alone product,"I completely did not realize that I would not be able to use this product without also buying the connectors. The breastshields that I had were all one piece, so I expected that these would be as well. When they arrived, I realized I could not use them without purchasing another product, so I went ahead and tried the medium sized breast shields that I had. It turned out that they fit just fine, even though the images on the box had suggested otherwise. Breast pumps are already very confusing products, please try to be more clear on what it is you are selling and how it interacts with other parts."
5,Perfect fit,Shipped fast and was just what we needed. A getting a good fit is a must for comfort and production.
5,"This helped my wife, couldn't find these at stores locally.","They didn't seem to sell this size at any local stores, so I ordered it online for my wife. This made pumping more comfortable for her since it fit better. She is happy with them. Not a whole lot else to say... we probably just needed one not 2, but I guess there is an extra in case one ever gets lost or damaged somehow."
