class_index,review_title,review_text
1,I hate Ja's New Album,This album sucks cause it is not original and cool like venni vetti vecci wich is like one of the greats forget this one and buy limp's new album much better than this piece of crap.
3,It is too long,"A potentially decent film which is just dragged out with endless episodes of the ""hero"" getting chased, kidnappe, shot at, tortured (mildly), etc. Then about 20 minutes before the end it becomes rather clear what's going to be the answer for one of the questions in the film. Other questions either are not that interesting to find the answers to or are not really answered, though implied. The latter wouldn't be bad except that the answers don't seem to lead to anything relevant as the movie ends focusing on the earlier ""exposed"" answer. Yeah...I don't want toruin it for anyone by giving the ending points away, but at least 90 minutes of this long film are, as I note, a repetitive series of chasing around with no real advancement of the plot. So I give it a three for the other 90 minutes which is okay, though I would not watch it again."
3,Cerebral hijinks,"Death by Unches' characters are reminiscent of Miss Marple and Monsieur Poirot, and its clever plot will delight the avid puzzler."
1,"Nice pattern, but not as functional as I'd like...",I bought this for my newborn a few months ago. I don't like that the outer layer and inner layer are not attached to each other except at the edges. This makes drying a wriggly baby a bit more difficult because you move one layer and the other doesn't move with it. I've settled on the one layer thin hooded towels (BabiesRUs/Target varieties). The thin towels make it easier to dry in all those little creases.
1,SENSELESS,"Clive Barker produced but did not write THE PLAGUE...but what a stinko movie.All the kids in the world under the age of 9 go into some kind of vegetative state; ten years later they awaken and start killing people. Why? We are never told..and the ending is the biggest copout of all.DAWSON CREEK's James van der Beek frowns throughout the movie, and Ivana Milocevic just looks bored; the movie makes no sense whatsoever, so don't waste your time like I did!"
2,Plot...what plot,"While the concept of the movie is interesting the follow through of the plot leaves much to be desired. The plague itself was interesting but the reasoning behind it was a little farfetched. As far as I understand it the children of the world (below a certain age) fall into a coma, and the only reasoning is that as a collective decided not to live in our barbaric world. Please....I could've made a better explaination. Try this on for size: Aliens were trying to take over through the use of younger generations, because something about their nature prohibits actual aggression. In reagards to the movie don't waste your time."
2,"Shake, Rattle, And Roll...","In THE PLAGUE, all children under ten years old are plunged into mysterious comas. They remain in this state for ten years, only moving when they all (simultaneously) enter seizures. Of course, the kids (now teens) wake up, and seek to rid the planet of those pesky old folks. The problem w/ this movie is not in its premise, but in the execution thereof. As killer kid movies go, PLAGUE is unpardonably slow, dull, and non-terrifying. I kept waiting for the thrills / chills to begin, only to have all hopes dashed. The kids themselves are devoid of any real creepiness. They look just as bored as I was watching this donkey log!..."
3,an average Zombie flick,"The movie looks and feels like a 70s horror movie. I detected no cgi. If you like Zombie flicks, this one will not disappoint. I like where the movie explores the friction of the young vs the old generation as it grows stronger over the years in our world."
3,Cute for older Jewish adults,"References to competing Bar Mitzvah efforts. Who can think of the most expensive, creative affairs. You have to be Jewish ro really appreciate this although Darryl Hannah is a nice distraction. I loved it (age 75) but my children and grandchildren were not impressed."
1,"Don't waste your money - stupid, boring movie.","Thought the subject matter would result in a funny movie - not the case. Stupid, strained humor. Turned it off after 45 minutes becasue I figured it would be more entertaining to watch paint dry.Save your money - don't bother buying this movie!"
