class_index,review_title,review_text
3,A little disappointing,Having eagerly awaited Laura's latest release I am a little disappointed. After the brilliant 'Le chose che vive' and the very good ' Mi Respuesta' I am not very impressed. The title track 'tra te e il mare' is excellent but I do not feel the other tracks match it in any way. Whilst Laura undoubtably has a great voice I feel her song material is a little weak (unlike Eros Ramazzotti whose material is superb). If you like Italian music -do buy anything by Eros Ramazzotti - you will not be disappointed.
3,Rushni's Review of FIDATI DI ME by Laura Pausini,"While some ballads are made catchy by this artists refreshing voice, track 8 by far is most enjoyable. However, because of Laura's crispy-fresh voice however and impressive writing style, it is always an investment to purchase Laura Pausini - you can't go wrong albeit she's got better stuff out there."
2,screamer,"this cd was a total disappointmentlaura pausini falls into the category of ""screamer"": she strains her voice. it is not pleasant to hear her sing.I would save the money and spend it on something else"
5,Beautiful pictures and lovely story,"I checked this book out of the library to read with our 3 year old. She liked the story well enough, but I fell in love with it. The pictures were what really got my attention and the sweet story sealed the deal. I ended up buying a copy to keep. It's been a year now and it's still one of my very favorite stories and one I plan to keep forever."
5,The best short story collection of the twentieth century,"This book is Borges at his absolute best. The translations, since they are not by di Giovanni, are good. Personal favorites are Tlon, Uqbar, Orbis Tertius; The Library of Babel; and the Babylon Lottery. I am realizing how difficult it is to even discuss this book without letting my praise lapse into fulsome cliches, and so I will now give up."
5,Changing the boundaries of literature,"Ficciones is comprised of seventeen short pieces of prose. The variety of the masterful storytelling changed fiction; it has never been the same since Borges opened the door to his imagination.Borges writes a book review of a book that has never been written. There are imaginary encyclopedias, detective stories, labyrinths and a library of the universe. A fabulous story of a conspirator who plans to overtake the gang, but he only plots his own demise. A man who forgets everything he has ever experienced.These short stories touch a part of your brain typically dormant, changing the boundaries of literature."
3,The many themes of Borges.,"One of the best works of literature I have encountered. Borges explores alternate worlds with his exploration of dreams and the theme of time. Time in his stories can be either circular, labryth or linear. It can, and often is, more than just one. His dream stories make it such that it is difficult to determine what is a dream and what is reality. Borges' intertwining of these themes makes Ficciones an interesting and challenging read."
4,Borges is very good.,"Borges influence Gene Wolfe the best writer to appear in the last 30 years. His fantasies are some of the best I've read. His prose translates well into English. Here you find a few psuedo-literary criticism articles, a mystery involving the Kabbala, a tale of imaginary countries that are becoming real, a tale of chance set in ancient Babylon, and a library that maybe the entire universe."
5,"Borges, period.","""We are in the presence of an original Borges invention: the invention of an invention."" Umberto Eco.It is as simple as this: it does not get any better than Borges. Borges has always been disturbed by the idea that readers should always be 'active,' and not 'passive' as the great majority of readers are. Ficciones is just an example of that. Whenever you read anything written by Borges you must keep in mind that every single word is there for a reason, any quotes must be double checked (he cites himself a lot), everything seems to be unreal. Erudition just flows in his stories and that is just great."
5,One of the best R&B Albums of all time....,"This has to be my favorite Albums by the incredible voice of Regina Belle. It includes 3 of her best songs ever: Baby come to me, This is love and All I want is forever.Wow! A classic masterpiece!"
