class_index,review_title,review_text
3,containers with torn seals,"this is the second time I purchased this product. I had no problems the first time, however this time although the siz pack box was sealed, 3 of the individual containers had torn seals."
4,Entertaining.,"I've never read the comics, but consider myself a fan of the character. I picked up the movie for a chance to see Lady Death in a different medium. The animation was very good, coming from the same producer as Batman: The Animated Series, but this DVD is not intended for small children. They were careful to stay true to the character's comic book origins, while still offering an original take. Die-hard comic fans probably won't approve, but this is an excellent straight-to-DVD production for the mainstream. The story could've been more fleshed out, but that leaves room for improvement on [possible] future releases."
3,Eh...,"It did nothing for me.I'm a fan of the comic from back in the day, but this movie fell short for me.The animation was weak - way weak compared to today's standards. It reminded me of the animation for the Spawn Animated series that was on HBO in the late 90s.The voice acting was okay, but the sound quality wasn't all there.The story was fun, but the ""big"" fight scenes could've had a little more punch, and not seemed so one sided.I don't hate, I don't love it."
3,Lady Death's Movie,"I was inmpressed with the animation and detail. The storyline was good, but not all together based on the comicbook story line, but good none the less."
1,MISLED,"oh man what a big waste of money, horrible movie, i gave it a chance and definately came away painfully dissapointed. if you like cartoons, especially He-man then you might like this. for those of you who'd rather watch inuyasha or DBZ or real anime like neon-genesis, you too will be disgusted..."
3,Disappointment,"When I first saw previews of this film, my expectations of it shot through the roof. I thought it was going to be the greatest thing since Jesus. It wasn't a huge disappointment, but they could have done so much more w/ the film."
1,Lifeless,Dissapointing and dull. What is it about animated films and shows being done in the states that makes them all so bad? This one of the worst films I have ever seen. And the sad thing is it probably didn't have to be. The comics (which I have never read) may in fact be quite good I am imagining...I can see the character having some complexity if properly approached and fleshed out...Here you just don't care. What a waste.
2,Could've been better,"To start with, I don't know why this is called ""anime"", this was not made by the Japanese. The movie has potential to be good, but it has too much unnecessary dialog with lots of cheese and the animation is below average."
1,Deceiving Packaging for a poor film,I just finished watching this movie and I can honestly say I am truly dissapointed. I am not very fussy with animation as I am a big fan of the genre but I highly doubt this will remain in my collection. The cover art is soooooo good you just can't wait to get home and watch it but the animation is actually very poor (for a motion picture) and lacks that detail and shading you enjoy in most anime's. It is of the quality of your saturday morning cartoons (I have seen some with better). I also found a lot of the action sequences very repetitive. The story moves too fast and you feel no connection with any of the characters introduced. This is a real shame as I can see potential in these characters.In regard to the dvd the sound and picture quality are fine and it has a couple of extra's.In conclusion don't waste your money unless it's super cheap!! You will enjoy Vampire Hunter D or the short film Blood much much more than this.
4,An Extended Handbook to Microsoft Office.,"EXPLORING MICROSOFT OFFICE 2003 VOLUME 1 is a textbook that is basically an extended handbook on Microsoft Office. The book has what I would consider six major sections: basics of Microsoft Windows XP, Microsoft Word, Excel, PowerPoint, the Internet and the world wide web, and some essential computing concepts. The sections dealing with Windows, Word, Excel, and PowerPoint contain all kinds of helpful hands-on exercises. The Internet and essential computing concepts sections don't have quite as many exercises and contain a little more book rather than hands-on knowledge. To be completely honest, this book is rather boring to read and work through on one's own. However, when used in conjuncture with a class, it makes a great tool."
