class_index,review_title,review_text
5,Cordless razor,This was a gift to my boyfriend. He couldn't wait to try it. He loves it. It works great! I would recommend this product.
5,Wahl Trimmer,The Wahl Groomsman Beard and Mustache Trimmer was received right on time. It is just as portrayed on line. My husband is very happy with it. It works beautifully.We would recommend it to anyone looking for a good servicable trimmer.
4,"Good purchase, as expected",I bought this unit primarily based on the reviews in Amazon.com. The price was reasonable and I was replacing a previous unit that had simply worn out from years of use. The only complaint that I have/had is that the clip that you slide on and that adjust up and down to adjust the length of the trim was difficult to get on and given it is plastic I fear will break some day. So far has worked great but I worry that this part may break. For 15 [...] or so I would recommend this unit.
2,So-so,"I am not sure how this trimmer got so many 5-star reviews, because it's performance is sub-par and it feels very, VERY cheap. It pulls hair all the time, takes a lot of passes to make an even-looking trim due to narrow size and crappy plastic adjustment heads. The only reason it got a second star is because it is only $15, and I guess one has to adjust expectations accordingly."
3,Wahl B&M Trimmer,"So far, so good. The plastic accoutrements that attach are pretty stiff, and I wonder how long they will last, as I take them off and put them on repeatedly. But hey, now that I have my trimmer, I'm a good bit handsomer, and my visage is no longer that of a big old lion."
5,Can't believe the product for the cheap price.,The construction of the trimmer is stlightly on the cheap side but it still has a decent feel to it. I love using batteries now instead of recharging. It has a very strong motor and does a great job of getting the job done. I only payed $18 so I think I definitely got my moneys worth.
4,Cumbersome Accesories,The Trimmer works fine but the various sizing attachments are cumbersome and even potentially dangerous to attach. The tabletop holder is neat and looks nice beside other bathroom accessories.
2,Trimmer guards work poorly unless you like it very short.,"The trimmer guards work poorly by design unless you like your beard/goatee very short. It all depends on the angle at which you hold the thing. Mess up and you chop your hair off close, regardless of the alleged guard length. I am returning this product. Too bad, nice quality otherwise. Just need a better guard design."
2,"Works OK, but Poor Quality","Works OK, but as other reviewers have mentioned, the power switch is a POS. I can get it to work by holding the switch constantly, but for how long?"
4,Very Good,After using this product I found that it was actually better than I expected.At this time I must give it a four star rating.
4,Happy with product,Cuts great- I am happy overall- blades are difficult to adjust - but I guess that means that they stay in place better...
2,Too loud to use for ears,"It is really too loud to use on ears, and to have a separate clipper just for this purpose doesn't make sense to me."
1,Not Hot,"Gave this as a gift to my husband for Christmas. He no longer has a beard. It did not TRIM his beard and mustache. It made his beard NON-EXISTENT, and he didn't even dare to try it on the mustache. It's COLD here, and now he will definitely be COLDER STILL as he works outside all winter. NOT RECOMMENDED."
