class_index,review_title,review_text
2,out-dated,"I guess it depends on what you are looking for, you may find this book useful or not. For me, it was waste of time. I went a half way through now and I am not getting much new that I did not know before.This is a collection of papers, so it feels scattered. Each author gives a very narrow and specific view to the part of UI design that they worked on and of course they are out-dated. This is not what I was looking for in a book titled ""The art of human-computer interface design"".As someone said, they should recall this book and revise to get it up to date."
4,see all the other reviews for the history lesson,"The Summer of Love was not easy on all of its revellers, regardless of their innate musical brilliance. Moby Grape definitely got the short end of the stick.Considering the musicality of such catchy rock numbers as the quick-fingered ""Aint No Use"" or the resolute ""I Am Not Willing,"" it's stunning their name isn't dropped more frequently with the Grateful Dead, Jefferson Airplane, or even Quicksilver Messenger Service. They could rock harder than most of their contemporaries, often were more delicate and concise too, and had the added firepower of 3-part vocal harmonies which put them in a league with the Byrds.All the right ingredients can be present and still not result in success or acclaim. These are the hits you never heard, and an unfiltered taste of the San Francisco sound in the late sixties."
2,Not What You Think,"I thought this would have tips on playing techniques, tricks in sight reading, or adice from pros. It contains only a handful of useful tips. For the most part it covers string boiling, making straps, setting string, and other maintenance related topics not actual playing."
4,101 Bass Tips,"Nice book; I thought I knew the trick of the trade, but learnt some more from this book.Easy to read and to follow"
2,"Very good for beginners, not for anyone who has ever gigged...","I bought this book online after playing for about 3 years with very minimal gigging. I found about 5-7 items that I didn't already know just from the time I actually spent with the instrument. I didn't really think it was worth the money and gave it to Goodwill shortly after. But, I say all that with the understanding that if you are brand new to playing, the book may be worth it. Lots of tips, just such basic ones as to not enlighten someone with a little bit of experience."
4,Great Tips from one of the Best,"This book and the accompanying CD has some great practical information. I have playing Bass and Guitar semi-professionally for almost thirty years. There is information in this book I found most useful. If you are familiar with Gary Willis, you know this is one of if not the best fretless bass player alive today. His approach to the bass in general is simple and easy to understand for anyone from beginner to advanced. The accompanying CD has some nice melodic study. Worth the money get it!"
3,solo and old info!,"This is a book best suited for players who want some solo tips, and can read music, lots of filler, kind of jumps around a bit without reference to any subject or tip,lots of things you (bass player) should know come on, making a guitar strap! in fairness I have not listened to th cd but I thought it might be more info on being a better ove-rall bass player, you how to pick up on new tunes quickly mabey useful chourd patterns,and ear& site training tips, not quit so specialised."
5,Picture Perfect,"What a wonderfully rich and sumptuous romantic story. I fell in love with the characters and didn't want the story to end. There was just enough intrique and mystery for the analyst in me. I can see another story evolving from the secondary characters. Hmmm. Thanks Ms. Harrison for a great, great read!!!!"
5,AN EXCELLENT ROMANTIC MYSTERY!!!,"THIS BOOK IS SIMPLY FANTASTIC. ONCE I STARTED TO READ IT, I COULD HARDLY PUT IT DOWN. THE CHARACTERS OF JUSTIN AND DAVINA WERE VERY MUCH LIKE A MATCH MADE IN HEAVEN ONLY THEY DIDN'T KNOW IT. THE AUTHOR REALLY KNEW HOW TO DRAW YOU INTO THE LIVES OF THE CHARACTERS AND MAKE YOU BEG FOR MORE!!! THE PLOT TWISTS WERE SO GREAT. WHEN YOU THOUGHT THAT YOU HAD THE PLOT FIGURED OUT, IT WAS NOT AT ALL WHAT YOU THOUGHT. THE MYSTERY AND THE ROMANCE WAS SO INTENSE THAT I FOUND MYSELF STAYING UP LATE BECAUSE I WANTED TO SEE WHAT WAS GOING TO HAPPEN NEXT. (THIS COMING FROM FROM A PERSON WHO HAD TO BE UP AT 4 A.M.).JOB WELL DONE, MS. HARRISON. CAN'T WAIT UNTIL THE NEXT BOOK. HURRY!!!!"
5,very early freddy,"YEEEEEAAAAAH,i finally got my copy of this promo album on cd,and found out that it was only ever done on a very limited promo release,it has 23 songs,and all are bangers,freddie takes us on a verble rollacoaster,the cover is green in colour as is the cd,and the back cover,it sort of looks plane but its only a promo,the thing is theres not even any bootleged copys of this around,cause you still need at least 1 original somewhere in the process to copy,and its just that rare,its mega hard to find,ive been collecting cd/music for years and this is the first copy ive ever seen,also the sound quality is only about a 8 out of ten,due to it only being done on promo,but all in all,its dope,rare,and worth the trouble to find,if anyone would like a copy of this contact me at hokesone@hotmail.com,and we can work it out from there,im not selling my copy,but i would glady bootleg a copy for you."
