class_index,review_title,review_text
3,Good if you trim hair first,This is O.K. if you trim the hair first wherever you're shaving. You can use it in the shower with shaving cream.
3,"Ok for looking smooth, not for being smooth.","For me this thing works ok for the tender bits, but not for much else. It shaves most of my hair just not that close. I'll keep using it but I won't be getting rid of my razor any time soon."
3,"Shaves okay, but boy did I get a rash after!","This thing is nice because it is waterproof and lets you shave everywhere, as it says. I got a terrible rash after shaving some previously un-shaved parts. I don't think it's the razor's fault though."
4,"Not bad, but...","it does what they say, but for the price should have an adjustable head as opposed to clip on length attatchments. It still ""bit"" my skin a little."
4,Great groomer. Use together with a razor.,"This product is very useful for getting rid of unwanted hair below the neckline.It is particularly useful when cutting longer hair. You can safely press it firmlyagainst the skin without hurting yourself. When you learn how to use it a littlebit, you'll be able to cut the hair very short.The finish will not be quite 'baby smooth', however. In fact, I use this productto prepare for a razor shave which will then only require a few strokes to getthe desired smoothness."
1,This thing is a toy,"I just got this item (Norelco's on-line ad suggests that they understand very well what men are looking for), but they got it wrong somewhere along the line. This thing grabs, pulls and doesn't cut well at all (although it did charge quickly). I will soon be buying something more professional. Don't waste your time and money on this."
2,Be prepared to spend lots of time shaving,This product looks great and keeps a very good charge. Other than that it is pure frustration. The angle of the head in relation to the handle makes it very difficult to do the back of you legs. It requires multiple and I mean multiple passes to give a reasonably clean shave. If you have not shaved in a while you would need to use a trimmer first before using this. Really not worth the money.
1,"Terrible shaver, slow, missed spots, waste of money","This is just a terrible shaver. I bought it primarily for my stomach, chest and under arms. It is really slow. I had to go over the same body area 5-10 times, really slowly in order for it to cut all the hair. On areas such as my stomach it wasn't too bad since the skin there is smooth but on areas like under arms or the chest area it was a nightmare. It barely cut the hair, took for ever and left a stubble. Not very smooth. Before when I used a manual razor, it took me around 3 minutes to shave my stomach and chest and with this electric shaver, it took like 10 minutes and it was nowhere as close as with the manual shaver.After 3 weeks I called Philips and told them I wanted to return it. I got the 45-day money back guarantee form and I will drop off the shaver in the mail tomorrow."
2,not all it's cracked up to be,"I'm still learning to use it I guess, but it just doesn't live up to the billing. I won't go as far as to say it doesn't ""work"" b/c it does cut...but it doesn't cut on one pass...you have to make multiple passes over the same spot to achieve any sort of trimming.Like I said, I'm still learning...as I'm not a usual electric razor user. If I have an operational breakthrough I will share."
4,norelco body shaver review,"no disappointments with this body groomer.easy to use,light weight and no elect cords to deal with."
1,Absolute Junk!!,"Frankly I'm dumbfounded by the positive reviews here. This was pure flimsy plastic junk and I just returned it. It didn't work for me at all. It shaved about 10% of what I asked it to, and no matter how many times I went over certain spots this thing could not hack it. Also, according to the cheaply done instructions, it can be overcharged if you don't unplug it. Hello? What year is this? A little more sophistication please! I suppose if you are accustomed to shoddy poorly made products you'll find this thing acceptable. Definitely one to avoid."
2,This thing needs Viagra,"I've had this for over a year now and it worked pretty well in the beginning. Now, as other reviewers have said, the metal razor part that is supposed to pop out for cleaning will not just pop out on its own while in use. A couple times the device wouldn't turn off and the only way I could get it to turn off was banging it on the bathroom counter until something lodged back into place. Worst of all though, the motor has lost its umph. Since it has lost much of its power, it takes several passes to shave anything and you dare not allow too much hair in at once - or it starts pulling!So, you can buy it if you need one immediately for some hot date and the store isn't selling anything else. But, it will probably not last very long."
3,OK If You Have Lots of Time,"My first complaint about this shaver is that it does not cut well if the body hair lies down on the body. It takes several passes from different directions to do an acceptable job. The second complaint is that if the body hair has any length at all, it is necessary to frequently stop to clear the hair out of the cutting area. Otherwise it will not cut. Blowing on it sometimes works but usually I have to remove the guide and flick it out with a toothpick of something comparable. My third complaint is that the battery is kaput after two years of use and it is probably not cost effective to have it replaced. I am generous in giving it a three star rating."
3,Ehhh ok...,"When i first got this product I was stoked! But then i realized it was and OK.. body groomer, well for me anyways. I am a harrier guy and the this groomer is pretty good at trimming leg hair, bad thing is that is can nick&pull and it has to be cleaned every couple seconds. The Junk.. yea I wouldn't do that, nicked myself once around there and i was like.. No thanks. Could be a good product for men who are not as hairy, but for the others i would recommend a better body groomer."
1,Do not waste your money!!!,do not buy!!! Metal screen pops loose. A Nightmare. Find something else. It is not worth the money. Find another product. A razor would be better choice.
4,Good buy.,This product is like super good.it's perfect for grooming those parts down there.plus it doesn't irritate my skin either.the battery life is pretty good on it also.
1,Worst product I have ever purchased at Amazon,"I've been buying products from Amazon for the last 10+ years. This has to be the worst product I have ever purchased in my life. I truly believe either 1) I got a defective product or 2) All these positive reviews are made up. I followed all the instructions carefully but this thing is just BAD. Philip Norelco should be ashamed to produce such a bad product. I tried it on my arm with guid comb #3, not a single hair was cut. Tried it with comb #2, nothing, Tried it with comb #1 and maybe cut about 1/10000 of a millimeter, I could hear it was cutting something but visually no difference at all. I tried it bare, no combs and finally started to work but this thing pulled and tugged my hair to a very unpleasant experience. After trying to make it work for 30 minutes I gave up. There has to be something better than this. This should be at the $1 bin at Walmart.Skip all together!!!"
4,Gets the job done,"Does what I need it to do, which is trim my nether regions. After 4 years my first one malfunctioned and I couldn't turn it off. So I bought the same one."
