class_index,review_title,review_text
3,Looks nice but not built well,"I put some black and white photos in here, and it really does look nice. However it is very poorly constructed, I'm afraid it will fall apart every time I hold it. There is one screw that keeps popping out of place and one of the hanging brackets were put on there upside down (with the edges to hold on to the nail facing up instead of down where they could actually catch the nail). Looks nice though sitting on a shelf."
3,okay,not something a kid would be able to understand even if you were to read it to them.but has some okay short stories for older kids
4,"Excellent, tasty, interesting and quick.","And they're menus too, not just recipes. A lot of them take up to 45 minutes which is not the fastest recipes I've found, but the taste is worth it any little extra time! I am very pleased to have quick veggie options in my repertoire now. Plus, no complicated planning involved. You get the recipe, shopping list, and when to start each step. And you get real-people size portions while eating healthy. My only problem with the book (which was a problem with her Dinner in Minutes as well) is with the layout. Put both recipes on the same page next time!! It is aggravating to have to continually flip back and forth when you are in a hurry. However, it has been a while since a cookbook made me want to immediately start cooking-- this one did. Be sure to try the tofu and shiitake ""tenderloin."""
2,Tried a number of recipes and didn't like,"I also was drawn to the pictures in the book and found the recipes I made to be tasteless. The gumbo sounded so great, but it was so drab. I could barely get down a bowl. I also made the goat-cheese enchiladas which I also found bland. I cook vegatarian at least 4 nights a week. This book is not a good starter vegatarian cookbook. Try Horn of the Moon for a better choice."
1,Not worth it,"My husband and I purchased this book recently and we have found that we should have saved our money. The recipes we have tried have been...well not terrible but definately not worth the effort. The instructions are clear and I think that anyone could cook from this book. The recipes just aren't very good. They lack flavor, visual appeal, and I would really like to know what four people she is feeding with a recipe that calls for a pound of potatoes. So if you are thinking about purchasing this book I would advise you to look a little more and find something that will help you create more enjoyable meals for yourself and your family. In other words don't waste your money."
4,Got the wrong DARK JUSTICE,"Hello, Amazon! You need to get your Dark Justice's straight. The Dark Justice listed in the description with Dick O'Neil, Begonia Plaza, Ramy Zada and Clayton Prince is a 1991 CBS late-night series. The photo of the DVD cover and the 2-star review accompanying it are from a feature release of some years later. The series does not deserve the 2 stars, while the feature may. Please clear up this confusion. I'm looking for the series, not the feature!"
4,YUP YUP,"Robert (William Bumler) is traumatized in his boyhood after witnessing his father's death. He lives in the streets with a nervous twitch and is known as the ""Yup Yup Man"" because he always says, ""Yup Yup."" Alarmed over all the crime that goes on in the city, and inspired by the comic book, ""Dark Justice"" Robert wants to fight back as a super hero known simply as ""cape crusader."" His bartender friend Jack helps him construct an outfit. After Robert kills seven people and shaves his beard, he loses his twitch. Blood, sexual situations, no nudity. Bumler did an excellent job as the bearded neurotic Yup Yup man."
3,Great story not told very well,"This is the story of one of the most facinating saints, but the story told here isn't told very well. This should look very dark - as in crossing through the dark night of the soul - yet the colors are very bright and upbeat. St. John of the Cross was all about embracing the cross and suffering, but that isn't communicated. It is not nearly as compelling as it could be"
3,a caveat,"to the reviewer above. I've only glanced at the book, but I disagree that an encyclical and a denunciation from the holy office would have carried the same weight. While an encyclical does not have the force of canon law, the holy office denunciation would have declared, in no uncertain terms, that nazism constituted a heresy. It would have been quite a bit stronger, and might have even led to an interdict against Germany, stopping services and ministration, and would have therefore been a tremendous source of social unrest."
3,"Great quality, annoying mute function","I use the GN9330 with my VoIP phone attached to my desk computer. Comfortable headset, great audio quality, good range and battery life.One major drawback: I spend too much time on conference calls, and as a courtesy, I mute my line when not speaking. However, when this headset is placed on mute, it beeps at you every 10 seconds as a reminder. This anti-feature cannot be turned off, and is inherent in the headset electronics. Muting using your computer results in the same incessant beeping.This seems to be standard behavior of Jabra devices. Be aware."
1,Needed of a chip upgrade,"The product may have been new as it was in an unopened box from 2006 (I was told this by Netcom customer rep. as I read off the serial # to them on the phone). The item had to be sent back to the manufacture for an upgrade to work on an operating system newer than XP. So for all of us that have windows 7 or Vista it will not work at all till the manufacture does a chip upgrade and for that it has to be sent back to Netcom. If you don't prove to them that you did infact bought it new, it will cost you 110 dollars for that upgrade plus the shipping charges too."
4,Thorough review of North African Food,"This author certainly knows the subject matter of this work and offers much in the way of descriptive background and recipes.A favorite from the book is the Kesksou Bil Djedg (Chicken couscous) a staple dish of Algeria. It is so good and healthy with vegiies and all the spices of this region.Included also are the typical fare of the area, tagines, and bastilla.I prefer Wolfert's works on this fare."
5,5 Stars for the Recipes,"I bought this book because it is very difficult to find an Algerian cookbook, especially in English. Although it is divided into Morocco, Algeria and Tunisia, the Algerian recipes are authentic. The recipes are simple enough to make with ingredients that are readily available; and even if you can't find something, just improvise.It is always interesting to find out how a non-native of a country became interested in its culture/cuisine. Throughout the book there is a ""dialog"" he has about how he was introduced to various dishes (people he met and knew in these countries), as well as background information on the religion practiced by the majority of the people in these countries, Islam. The downfall is that some of the religious background is related more to customary practices of the regions rather than actual Muslim teachings. Moreover, the dessert section is minimal, but this book has recipes that are reminiscent of dishes ""back home."""
5,I Thinks There's a Difference,"My monitor has a VGA and DVI connector capability, a VGA cable is what was supplied with the monitor, the computer has VGA and HDMI connectors. While the monitor has no speakers the DVI to HDMI connection certainly appears to provide a sharper brighter picture. Imagination or just a desire for not having wasted 21 bucks, who knows? Would I do it again, yes and recommend the analog to digital swap looking for an improved display."
5,Great Product,"Ideal HDMI connection for the older version of the MacBook Pro, cerca 2008 version. Depending on your tv and the settings on your computer, you can produce quite the image. Great backup if the VGA happens to flop. If this is what your looking for, then it is a must buy. Cheap as well"
4,Great cable and price...new in box,"The cable has worked flawlessly, it looks well constructed, picture quality is excellent, no complaints here. (watch it tear up tomorrow)"
1,Steve Camp Justice CD,This product never shipped and I was given a full refund and little bummed and sad that the sender had already sold this item prior to receiving my order. :(
5,Born to Do it,"Craig's mix of R&B with a UK garage sound is wicked. I first herd of him about a year ago, and I knew then that he'd be making a big impact in the US."
5,Why Can I Not Stop Listening To This CD?,"Get this into your brain: Craig David is HUGE! Don't believe me? When I was in London, he was playing at Wembley Stadium and sold it out 2 nights in a row.Most of Europe already knows what the U.S. is about to learn... Craig David was born to do it and he's made an RnB album to rival anything coming out of the originality-challenged domestic music scene."
5,Thorough and detailed,"I was in the process of starting a consultancy, and realized that your contract IS your deal. Getting it right it extremely important. Between the book and the disk that comes with it, you are provided with a large set of clauses from which you can choose which ones you want, and basically write your own contract exactly as you want it. It explains contract law and what the clauses mean, but for a really detailed look into contract law, buy a law book on the subject.This book is very practical, and saved me several hundred dollars in legal fees. My attorney simply reviewed my contract and approved it!"
4,Buy but don't pay these prices!,Great videos but these prices are outrageous! Buy at Spectrum Connections! My children both have autism and love these videos and I highly recommended them. Go to the official site!
2,Not so great,"Bought this CD only to get the elusive original 12"" version of Pet Shop Boys' ""West End Girls."" The CD cover says it contains ""All full length extended versions."" Not true. ""West End Girls"" has been cut down by at least two minutes, and the edits aren't particularly clean. All the rest of the songs sound strikingly similar, as if all the artists had to share the same drum machine and synthesizer. Quite repetitive and not terribly interesting."
2,Too theoretical and abstract,"A strong start and a few good ideas along the way, but overall way too theoretical and not helpful to any pastor or church leader."
5,I love these speakers.,This was a gift for Christmas and I absolutely love it. The sound is spectacular and it is nice to have something that I can carry with me so many places. I have a friend with a Bose speaker setup for her iPod and the sounds is good but it's big and not portable. The sound on my jlab speakers is just as good and I can carry them around the house and take it with me when I travel. It's great that the iPod slides right in the back so I don't have to worry about cords or connections like with some other systems. I couldn't be more pleased and have showed and recommended it to several people.
1,SPEAKERS ARE NOT WORTH IT,These speakers are barely audible. So not worth the money. They sound like you're listening to a speaker out of a soda can. I would never but them again.
4,Great for the price,"For the price, hard to beat. Obviously, the sound quality is not going to be top notch, but perfectly acceptable for such small, lightweight, and portable speakers. Like other reviewers, I find the plastic sleeve you're supposed to seat the Nano in difficult to use. Hard to get the Nano in and out. One thing no one mentioned, is that JLab provides an extra connector cord that allows you to run the Nano on an ""Aux In"" input on the side of the speakers so you don't have to actually squeeze the Nano into the official holder to use it. When I'm working at my desk, I simply do this, which allows quick Nano disconnect from the speakers."
1,wow! This Thing Stinks!,"yeah, there I said it! it stinks! it says ""rich sound"", which means if you hold it 1"" from your FACE it's rich, otherwise it sounds like two dinky speakers making some arbitrary noise. the only thing good about this thing is that you can plug it into anything with a headphone jack, butcha gotta have power or batteries. if they'd only come out with a little hat for these that'll hold it right in front of your face maybe I wouldn't sent mine back."
