class_index,review_title,review_text
5,Very informative message,The book has made me aware of the process of healing and aware that it is most usual to improve to a point then relapse before true healing progresses. Thanks *v* J
3,Healing Crisis,This book has many good ideas on healthy eating and living. It has a few too many testimonials but a very good read and easy to understand his writing.
5,Raise Your Glass in a Toast to Rocque!,I feel privileged that their Lordships have deigned to grace a lout of my plebeian stature with this glorious platter of anthems. I will indeed eat anything that the esteemed noblemen suggest that I eat-AND LIKE IT!
4,Fantastic and easy to ues,This jig is so user friendly and quick to set up! I used to have a router dedicated to each router dovetail jig. Once it was set I was too afraid to change it. With the Porter Cable quick set adjustment pod I don't have to worry about changing depths anymore.The only thing missing is adjustable fingers which can be purchased seperately...$$$
4,It's rock n roll stupid....,"Forgot all the hype, forgot the good looks, sharp hips, pretty lips, this band flat-out rocks. You read it here first. These folks are gonna be big. From Johnny to the end, you will find yourself wanting to get off your big behind and boogie. It is the next big thing from Portland, OR, and you can be the first one to get on the bandwagon before it's even hitched. Guaranteed!"
4,Filling aural space,"Smooth, seamless bass rhythms lay the foundation for the ambient-reggae instrumental stylings of Bill Laswell and his ever-growing stable of musicians. Going beyond the Jamaican dub tradition, the musicians seem to push out from the speakers in an effort to fill the space with their presence. This is strong stuff."
2,Not quite as advertised,"I am very disappointed by this lamp, especially because I was guided by the reviews posted by other customers. I bought it to use as a bedside table reading lamp. First, it is not beautiful or elegant in any way to my eye, but very utilitarian in appearance. Secondly, despite the anti-glare filter, the light is very harsh. Third, although it has three levels of intensity, all are too bright. Fourth, it does not ""telescope"" as advertised, but merely rotates on the hub. Fifth, it is not as well-constructed as I had hoped. The lamp rotates at the central hub and at the base of the light, and both screw-like connectors tend to slip and look like they will wear out. For the price, I expected something better made, better looking, and not as glary.It probably works better as a desk lamp. I will have to return it."
4,"Personal, Even Quirky, but Worthwhile Reading","John Lukacs writes in a clear, elegant style and he has the charmingly old fashioned habit of censoring four-letter profanity when others are directly quoted. As this is a subject exhaustively covered, researched and analyzed for over sixty years it is unrealistic to expect many new facts here. New insights may arise even generations later, however and this slim volume has enough to make the reader stop frequently to ponder and say ""Now, why didn't I think of that?"" or take issue. Prof. Lukacs' fresh look at the term ""isolationism"" is by itself worth the priceAs to taking issue, Prof. Lukacs is not shy about criticizing the work of other historians or biographers--even quite eminent ones and even in a cranky tone. He is a one-man school of historiography, neither right-wing nor left, European oriented or wholly American, ideological nor determinist.This book is valuable."
3,An informative if somewhat difficult read,An informative book covering a pivotal time in World War II. It's just a pity that the author's language makes it such hard work to read.
3,An author past his prime,"I find the author - whom I respect - more than willing to find ""new"" ways of interpreting facts that are already well known. The most obvious of these attempts:it seems (in Lukacs view) that Hitler invaded Russia only to force an agreement from a position of force with England. But then there are a number of indications leading to the ""classic"" interpretation: that Hitler always respected England, and wanted Lebensraum, despised the slaves etc.Additionalliy, all over the text there are scattered alusions to historians who -different from the author- seem not no have grasped what whas really going on. Only Lukacs seems to see the whole picture."
1,A very shallow treatment of available literature and facts,"This is a very disappointing book, especially given some of Lukacs' earlier works.The author has not consulted the latest available material about Stalin's offensive war preparations against Hitler. His treatment of the Stalin-speech to the Politburo on August 19, 1939 is also wrong. Lukacs claims that the speech is a forgery, but in fact it's contents have been confirmed by the diary-entry of Comintern-Leader G. Dimitroff (see his long entry on Sept. 7, 1939) and the instructions to the Communist Parties about how to jusitfy the Pact with Hitler.The book suffers from Lukacs' inability to read Russian books and his shallow overview of available material in English and/or German laguage.Not recommended!"
4,The Politics of War,"Imagine a noted historian sitting down one day with you to help you understand one of the great political/military questions of the last hundred years---Why did Hitler invade the USSR in June of 1941? John Lukacs gives his informed thinking on this and related questions in this short but highly interesting volume. This is not a tale of specific military movements but one of the deadly political motivations and purposes of two powerful world leaders.The prose is clear, with opinions sharp and cutting."
5,This should help you figure out which Blink182 CD to buy...,"If you are playing that game where you are trying to decide which Blink CD to buy. Then listen up. I have all of their CDs and love all of them. I am going to categorize each CD cording to which ones are the best for things you are looking for. Here it goes...- If you like speed pick up Dude Ranch or Jacket- If you like Rawness pick up Cheshire Cat or Buddha- If you like hardness, pick up Dude Ranch or Enema- IF you like Catchiness pick up Jacket or Enema- If you like Melodic punk pick up Buddha- If you like good CDs pick up all of themHope, I helped."
5,The best of the best :D,"A blink 182 fan must-have, Cheshire Cat has been my favorite album. I used to only have the digital copy from Amazon mp3, but that wasn't enough for me - i needed the actual CD. And thanks to amazon, this was made possible! xDI recommend this album to anyone who wants to listen to some crazy great music and listen to a few to the most creative lyrics you will ever hear. You'll be surprised to see how you will fall in love with this album :D"
5,This Is Punk,"This is Blink Finest Album. Hard Fast Guitar and Drums with loud flat vocals to leave anyone over the age of 20 in tears. People just don't understand that this is an album which will soon be a collecters item. Indeed the finest cd that Blink has put out. There newer albums....Nothing to write home about, although Cheshire Cat is and unbeleivable recording. If anyone calls this Pop Punk or Rock, they don't know anything about music...THIS IS PUNK AT ITS BEST."
5,Speak Up,"Yeah, of corse! This CD was good! Blink 182 can spread their cool and reality reaching lyrics in so many ways!Along with their popular Cd's, like Enema, this CD should speak up so everyone can enjoy it. Its just as, if not more, punk and wild as the popular top chart Enema.Support those boys and buy Chesire today!"
2,Good indication of what was to come,"This album should have been a good indication to everyone that they suck, but they got popular anyway."
2,Top Drawer,"Everything by Blink 182 is outstanding and if you like Enema of the State and you want to hear more go out and buy Cheshire Cat. People say that they are a sell out but so what, they are cool guys who make cool music. The best songs on this is Carousel and Romeo and Rebecca BLINK IS THE GREATEST"
4,"Not as described...sold by Bookconsignments.com, LLC","I love the cd and blink-182 but the cd I bought was listed supposed to be in very good condition. When I received my package and opened it I noticed that a piece of scotch tape was holding the top part of the case to the bottom part. So after 5 minutes of struggling to get the tape off I was enthrilled. And then I opened the case and the front part fell off hit the ground and broke the connecting piece. After 10 minutes of dismay I picked up the broken pieces and put them back on the case. And soon I will grab one of my other empty cd cases and take the top off of it and replace it. I say all that to say this... Bookconsignments.com, LLC lies about their product condition so be wary of that if buying from them. As an Amazon community, the people that make amazon what it is, we have to look out for each other. I'm just doing my job in our troop."
2,Not Good,"Well what can I say about it, it's not the best punk cd out there and their voices aren't developed as u can tell on their other cds. I wouldn't buy it if u r just getting into them, Get Enema of The State first to see what they are capable of then maybe this cd if u still want to try it."
5,It's a real Cheshire,"This cd is such the best! Blink 182 really did great on this cd. Especially the song ""Dammit"" They went to the top with my reaviews. I'd give them alot more stars if only I possibly could. they are just to great! So if you want good, you've come to the best place ever my friend. It's just too close to perfect. There is allot of good songs on this cd. So just remeber, It's great and a real Cheshire!"
4,How do you sell out?,"I was just looking through some past reviews, and someone claimed that Blink 182 has sold out. How is it that the second that a band makes it big they are selling out. It is their job. I don't know of any band that has been offered a record deal and turned it down in order to play small clubs for a few hundred bucks a night. It doesn't happen, therefore i suppose every band with a contract is a sellout. If you like a band, listen to 'em. I don't think it makes any difference where they came from or how they got here. peace."
2,Not that good.,"Blink-182 is an overrated band altogether, but their old stuff is especially overrated. Every song sounds EXACTLY the same. No memorable riffs or creativity. Vocals are typical punk shmuck, and at times sound off-tune. The actual difficulty of the musicianship is remarkable (especially the drums), but whats the use if you cant write good songs? If you like this CD, I appreciate that, but I guess I just prefer bands with more musical styles and creativity..."
4,this cd is great,this is by far the best blink cd at of all four of them. The best song is carousel.
3,not the best,"i absolutely love blink. but seeing as this is one of their first cds, it could certainly use work. the production quality is poor, a handful of the songs are really good like carousel, wasting time, and touchdown boy, but some of the songs arent up to par like ""sometimes"". its cool to see where blink started out and see how they've progressed.i feel like i would like this cd a lot more and appreciate it a lot more if it were rerecorded completely with today's music equipment, new vocals, etc. it would sound much better. because the songs themselves are very good."
4,Blinks Best,"Blink 182 have gotten progressively worse during their carrer, but Chesire Cat is pure genius. Lyrics that speak to me so closely it scares me, very funny and good guitar playing by Tom. Dude ranch was acceptable, Enama very much different but good, but Take Off Your Pants and Jacket is dispicable and Blink 182 should be ashamed. And box car racer is a joke."
5,Blink 182 fan,Blinks first cd different sound the the newer stuff but still awesome!Favorite songs1.Wasting Time2.Carousel3.M&Ms;4.Strings5.Touchdown Boy
2,Their best CD,"That's right this is their best and it's only getting 2 stars. You know back when the Ramones did the punk thing, I'm sure they wouldn't have if they new crud like this would be spawned form their invention. Blink 182 are a bunch of immature, unfunny, untalented losers, who said themselves that they are only in it for the money and the girls. Not the kids, just the materialistic stuff. All the bathroom humor is getting really old. It's no longer funny. Don't even get me started on their live shows. The guys can't sing at all and whatever glimmer of talent they do have is studio produced. This sounds worse then you sunday school band playing hymns. Seriously. Oh and the voice, the whiney and annoying voice that is like experiencing fingernails scraped across a chalk board. YES it's that bad. This is the closet these guys ever got to being pop-punk, but then turned to Nsync with instruments. Whiney, lamebrain posers, and MTV will eat this up. It's another stupid trend."
1,LOOK AT WHAT IT DID,"i put this cd into my cd player the second i got home from the cd store.as soon as i pressed play,my cd player blew up and burned down my house"
1,A Turning Point in The Worst Cds Ever,"If at once you are able to listen to this album without having the urge to deystroy yourself, then you will immediately become lost in the bitter, soupy mash created by the whining and toneless guitars and the constantly banging drums. I promise to you that they repeatedly took the same drum track and used it over and over for each song. I wish I never heard this album because of the scarring effect that it caused me. Listen to God, not Blink 182"
1,this cd sux!!!!!,all the songs are almost exactly the same. i have to put my cd player on high to actually hear something. real bad recording! get any blink cd after dude ranch.
1,taylor from manchester is soooo wrong,taylor from manchester u r wrong dashboard is awesome so leave chris alone and go listen to your meaningless crap known as blink 182
1,get ShOoTyZ GrOoVe not this,face it blink-182 soldout this cd sucks there is a band out there better than this band they are called shootyz groove and they rock. There the jive of this world not this one year old band.
3,Not as good as the others....,"even though cheshire cat is a pretty good listen, i don't think it is as good as their other two albums. it does not sound as polished, and while some may find this more appealing, i prefer dude ranch and enema of the state. it shows a band that, while very talented, did not know their true potential. vocals are particularly weaker on this album, but this could be considered better because they have not been mixed and warped and edited by big studio high-tech sound equipment. big blink fans will love it, but those who are expecting something similar to enema will be disappointed."
3,The early years,"If you only know Blink-182 from Enema of the State and/or Take off Your Pants and Jacket, this will be a whole different experience(though not neccesarily a bad one).Cheshire Cat seems to have a somewhat(somewhat, not altogether) more serious tone than both, Enema of the State and Take off Your Pants and Jacket.The sound is different too, though you will recognize it as Blink-182 still. The production leaves something left to be desired, but then again, it gives the record an ""authentic"" sound, which, once you are used to it you wont be without.The songwriting in my opinion is still strong, and Blink-182's wacky humor is still shine through on tracks like Ben Wah Balls. The songwriting seemed to take a turn for th better on the 1997 release Dude Ranch. All in all, this album is propably more for the hardcore fans than for the casual listener."
3,Not Bad Overall,"Cheshire Cat is a good album overall, but it could have been better. You can tell that they are still maturing their music on this album. They should have spent more time editing it, because they are off at some parts of the songs. It is certainly not their best. Dude Ranch doesn't even compare to this album. Carousel is still probably their best song they have ever done. I don't like Just About Done, yaeh it's funny but it gets annoying after a while. But the rest of the music is good. So if you are a die hard Blink fan, you should get this."
5,Blink 182 ---still good!,"Hmmm...not a bad cd. Its a very good album, definetly if you liked them ever since they became a band. Even though their voices may seem a little off-key in some of the songs, they're still good! You can tell that their voices have improved with their recent one, ""Take off your Pants and Jacket"". On Cheshire Cat, there are some funny songs. Actully I like all of them! ^_^ So basically if you're a fan of blink 182 and you like their music before Enema of the State, then you'll like this album! (oh by the way, their new album rocks!)"
4,this was pretty good but not as good as the rest,"this was a pretty good album. the best songs are touchdown boy, romeo and rebecca, and ben wah balls. most of the tracks were good but those were the best 3."
3,rental at best,"well, i made the mistake of picking this movie up after reading the product description and coming to the conclusion that, for the price, it was a steal. for the first hour or so the movie is interesting, however *SPOILERS AHEAD* after the death of a certain key character the movie slips downhill. *END SPOILERS* even more so, i felt as if i was ripped off by the ending, which is quite predictable if you know movie cliches. this movie is a rental at best."
3,The book was in expected condition,"The book had a little more highlighting than I would have liked, but it's in overall good condition. I am pleased with the purchase considering the money I saved buying it used...."
1,Surprisingly bad workmanship!,"Having just received this as a gift from my stepdaughter for Father's Day (which I coordinated with my wife based on the other reviews here), I am especially disappointed at the horrific quality. The pieces are so poorly made that they are tilting, wobbly, and easily fall over on their own during play. Some of the pieces were cut haphazardly and the black King tilts like the Leaning Tower of Pisa. It would be funny and a no-brainer to simply return if it weren't for the shock after the positive reviews. It makes me suspect that the other reviews are placed by people at the company who makes this item. Hate to say it, but this set is crap and absolutely NOT worth the money. And I think the reviews are quite possibly placed by shills, not actual customers. Junk, junk, junk."
2,Fony Blackgammon,"This so called Deluxe Wooden Chess, Checkers & Backgammon Set (Oak) IS TOO SMALL; THE SELLER did not disclose the size of the backgammon.IF I knew that it is too small in size I WOULD NOT ORDER IT.The seller did not want to pay the shipment cost;SO I NEVER RECOMMEND THIS BACKGAMMON SET to ANY BODY.Sedat"
2,Doesn't Surge for 3100 Watts,"I've had one of these units for a few years now, and it's worked pretty much as described except that it won't surge for the rated capacity (1250 watts) and it definitely won't surge for it's ""surge"" capacity of 3100 watts. We've got a dual T5 fluorescent light (rated at ~50 watts total) that will trip the inverter if we're already drawing more than 200 watts on other loads. Otherwise, it's worked fine, we just have to turn off other loads before turning on our T5 light."
4,Good but not quite good enough.,"I bought this expecting it to be able to run My refrigerator. I selected this model because of the high claimed peak rating. But it will not reliably start my newer refrigerator. If I turn it off and back on it will start it every time, but if it starts on it's own, it trips out about half the time.My friend has a similar rated inverter from Sams Club that puts this one to shame when it comes to peak loads, and cost $30 less.Another minor quibble, the 10 segment voltmeter. The bottom led is red, next to bottom is yellow, all above that are green. The problem is that the lower ones never turn off as higher ones are lit. At a distance the red & yellow is more visible that the green making it look like the voltage is low when it is not. There should never be more than 2 bars lit at any time.The remote control is handy. Standard telephone jack."
1,Sadly misleading,"If you are truly inerested in a guide book to professional people in the industry, this is a book to ignore. It is entirely dated to the point of absolute frustration. I wonder where the information was gathered. It certainly was not researched. What this is is a misleading ""guide"" book in an area that shifts daily. It would have been not so bad good if the author had given some guidance on where to find current information, but apparently he thought his list of names was enough."
4,A classic album,"This album still holds up after all these years. A classic ""hardcore"" album with a unique sound that set them apart. Has a good 'Skate Rock' feel to it."
1,Product not as picture and paid too much,"What I received was some 'other' form of the product - I've not attempted to use it yet, but it may not also be a 22-16 AWG Solder Seal - we'll see. Also, for not being the product pictured (which I've used in the past w/great success), the product took too long to arrive and was over priced..."
