class_index,review_title,review_text
5,"Great collection, but one thing does bug me...","I love how just about every comic strip from Calvin & Hobbes is included in this collection and it is a much cheaper alternative to buying all the older collection books. However, one thing does bug me a little bit. In the first book in this collection, there is a strip where Calvin askes his mom if he was adopted, if he will be forced to work in a cannery when he turns 7, and if he's being fattened up to be eaten. Well, in this collection, the adoption question is edited and becomes ""Was I genetically engineered or cloned?"" Did Bill Watterson get so much flak from the adoption people about comparing adoption to slavery and cannibalism that he had to change the strip? I wonder if that was the only strip that was changed. Still, this is a great collection of comics."
5,nuff said,"every single panel, ever. what is not to love? a must have for any Bill Watterson Junkie. You never know when you're gonna need a priority check in life."
3,The Pages are Falling Out,"I love this strip and I was very excited to see it collected completely in a lovely boxed set. I have only one fault with the item but it is a big one. For a set of this nature and for this price, you would think the publishers could have spent a few extra bucks and given the thing a proper binding! I've read through the collection only twice and the spine is already cracked on volume one and a page has actually come out! How much could a real stitched binding have added to the price? I plan to send my books off to Southern Binding and have them sewn. It will cost me about $30 but I believe it will be well worth it in the long run. Still, I'd rather have paid a few more buck up front."
5,An excellently bound collection...,"This is just to correct the review below which states that the pages are glued to the spine instead of sewn. This is not true. The pages are indeed bound in signatures, 6-page signatures to be precise (I believe this is not an usual number, but the paper is thick; they are signatures all the same), 8 stitches per signature. Which to my eyes is a very good binding, as good as any hardback and better than most.On the other hand, I would have liked a complete cloth cover, instead of half paper-half cloth. I see the paper corners wearing out, etc. But on the glued-sewn business, there are no complaints.The contents themselves are well described elsewhere on this page and they are simply fantastic."
5,Any Fan's Must-Have,"Presented in a slip case containing three large volumes, this is a compilation of Bill Watterson's entire ten years of Calvin and Hobbes comic strips. For any fan of Calvin and Hobbes, that's all that need be said. I can spend ten minutes in the morning reading a few pages and chuckle for the rest of the day."
5,Very nice set of books!!!,I bought this set of books for my 12 year old son who is an avid reader of Calvin and Hobbes. I also enjoy that little rascal and his tiger. These books come in a nice slide out case. The books are heavy and well made. These books will be great for passing down for generations because they are so well put together. And of course the comics are nothing but funny!
5,If you're into a collectable like this - then Yes.,"My son wanted this. He got a lot of cash for his birthday, and reasoned that he should be able to buy something with some of it (we normally put it all in his untouched savings account).So, we got it for him.He read it all in about four to five days.Didn't feel like we got a whole lot for about a hundred bucks, since he read it so fast.But, it IS a collectable set. Not exactly a bunch of paperback editions, which are more for the casual reader. And we knew exactly what we were doing when we ordered it. It was splurging for the sake of a birthday gift.If you're not a collector, or not looking to get an uncommon or extra-special gift, then don't get this.Otherwise.... go for it."
5,NOT 1 DENT!!!!,"I just received them today, I had to let you guys know that there was nothing wrong with product. No dents, scratch, etc... I didn't open the actually books, because it is a gift to someone else. I was so nervous that I would get them, and the package would be damage, but nothing!!!"
5,My kid loves it,"My 12 year-old has such a passion for this book. She has read through this so many times that she can (and does) quote individual comics frequently. Great quality binding, paper, color and the content...well, you know or you wouldn't be interested in buying it too."
5,Best book set Ever,"Yes, this is heavy, but it's so worth it. Calvin and Hobbes is the best comic strip I have ever read. I wish it never ended"
4,LOVE IT,"I was only 6 when the strip ended. I never knew of its existence until walking into a Waldenbooks at my mall in the early 2000s. I wanted a Peanuts or Garfield book but they were too much money. I found in the sales section a couple of C&H; compilation books that ran between $5 and $10 dollars. It was through that I became hooked.I got this complete collection a few months back and enjoy it immensely. I am glad this comes in a set of 3 books all sold together as opposed to Bloom County a strip that ran for 1 year less than C&H; but took 5 books to complete and each book retails at $40. It would be nice if C&H; came in a set of 5 simply because it would make it easier to handle, but then that only gives Andrews McMeel the chance to charge more for each book individually.The books are organized by date, although some are out of order, not sure if this was an accident or not.My biggest complaint is that these are rather heavy books to handle but they are well worth buying nonetheless."
5,Calvin and Hobbes!!!!!!!!,This Calvin and Hobbes book is great for any person who loves a good funny cartoon. The cartoon set is packed full of every cartoon ever made for Calvin and Hobbes and is a worth every penny. The set comes with a good box to hold the books which together are about 24 pounds. The binding on the books is great and will not rip any quickly and the paper is high quality and will go through a lot before it starts ripping. This is a great book for all and is a great lasting gift.
3,"An excellent collection, just a shame about the quality","If you're a Calvin and Hobbes fan then you'll probably want to buy this collection, but this recommendation comes with a warning. The packaging and print quality is sadly not all that it should be. On my copy the advertising glue has remained stuck to the fabric of the box, and the fabric has come unstuck at the opening of the box as soon as I removed the first volume from it. The print quality is generally very good, but in places you can see artefacts where the ink has run on the backing paper. Having the entire collection in one place is a really great idea, just let down by the execution of the packaging."
