class_index,review_title,review_text
1,Horrible!,"The first section of the book was okay but once I started reading the second section I was appalled by the historical fallacies she wrote! I could barely finish the book. Things that took thousands to millions of years to happen she wrote as happening over night. I know that she is supposed to be an educated writer, so I was shocked to read parts of this book. I would not recommend this book to true historical fiction readers!"
3,A mite disappointing,"First let me qualify the disappointing statement. I ordered the book when I actually meant to order another with a similar title....lots of Circle (s) and Stone (s) in titles out there.But furthermore, I found this to be only fair an imitation of the Auel Ayla series of books, (Clan of the Cave Bear, et al). Mom gets killed falling into a crack in the earth/ flash flood in a river......etc and more.It's an OK read, and if I had actually meant to order this one instead of another ""Circle"" book it might have even been moresatisfying.I'm going to have to give it a 3 out of 5."
1,I couldn't even finish the book,"In the beginning It felt like I was reading about a group of apes. And it was freaky how she started this strange cult that worshipped The Mother. I read only enough to say I read it and quickly skimmed the last 1/3 or so to see if it was leading up to somthing. Nothing like the book, Clan of the Cave Bear."
5,Latin Jazz Supreme,"I'm a big fan and collector of Poncho Sanchez and his Latin Jazz band. I believe this is his best effort in several years. Good mix of Salsa and Blues. You can't miss on this one..........it makes you ""move""!!!"
4,Raise Your Hand,Very good job by the Master Congero. He's was able to put together a very a good balance between soul music and his bread butter Latin Music
5,Hi Quality Latin Jazz Salsa & Rhytm & Blues,The video review made the choice for the 'Raise your hand'CD easier. Beside this Poncho Sanchez is one of my great Latin Facvorite artist. I was really surprising that Andy Montanez has an tribute to this album. And thats my salsa favorite artist with a great voice. This album has a wide range of music styles. I love it.
4,MiamiBeach,"This is a great product. Great price and easy to use. I really love to buy using Amazon because they have a great products, great prices and the follow up is is amazing...."
2,Good reading but exhaustive,I am sure people who are interested in the American history of the latter part of the 19th century will find this book useful.
2,Worth Reading But With Caveats,"Reading this book is liking going to a ball game to root for the home team; they lose the game but you had a good time anyway. I enjoyed the concept of a dual biography and tracing the movements of the two presidents during the Civil War years. But, after piecing together the facts, Chadwick doesn't add much depth as a writer or historian. He had an interesting game plan, but poor execution. Depending on the reader's level of Civil War study, there may be enough here to ignite an interest to read more. (It does have a great bibliography.) If you do pick up the book, be prepared for an annoying amount of misplaced facts, mistakes, and repetitive information. This book screams for an editor which it seems the publisher never provided."
1,A great IDEA for a book.,"A parallel life of the two great antagonists of the Civil War ought to make for an exciting book. Unfortunatly, this is not it. This project cried out for someone with the gifts andd insights of a Plutarch..or a Shelby Foote. unfortunatly, the resulting text is turgid, wooden, and lacking in philosophical depth. The struggle between Lincoln and Davis was a a struggle of Philosophies and of spiritual ideals, a clash between rival understandings of America, and even of the human condition. However, that is conveyed in this well intentioned, but flawed volume."
4,smith3675,"The product does everything it claims. However, they could have spent a few more hours and bucks working on the instruction manual, adding another LED to actually let you know the product is active when you hit the on button (because of the slight lag time between functions), not to mention adding a key pad to the top of the device. It took way to long to figure out how to set up this simple device, a couple of extra hints in the instruction manual would be of help, like: video output is on video one, etc. All in all the device is great once you've figure it out. The only items which keeps me from rating this device as the next best thing to sliced bread is the instruction manual and the lack of a attached keypad to the top of the device."
5,Very Fun 5 Thumbs up!,"This is amazing! When i bought this it changed the value of my psp and psp 1 GB mem. stick. It went from 300$ To 300,000$ in my mind. Now anything thats on t.v. i can watch on my psp. It also works an our comcast digital cable box, Satellite dishes, Tivo,Tv, Xbox, Ps2,Xbox 360 and any thing with the standard yellow cord in red cord in and white cord input it will work with. You simply pop you Memory Stick Duo and press rec. and it will record anything on your t.v screen, from you playing video games or watching the simpsons,Desperate Houswives,South park and Many other shows. Hint:you should have at least a 512 MB mem stick or else you wont get much use out of it"
5,Awesome Device,"I had bought this blindly on a impulse buy at Comp USA's closing. Neuros has delivered in abundance. You can used any flash media to convert old VHS, DVD's or record you favorite TV shows. I travel and plan on using it to record and watch programes on the road. I don't have to convert to and format to play on a iPod and I can choose the resolution. I have converted over 80 VHS movies in the past month since I purchased it. All play quite well on TV, Computer, Palm Pilot, and iPod.It is also so small. I used it to convert a famous beer movie take it to a German Bar and play the movie on the HDTV there flawlessly. I tuck the recorder in the ceiling tiles and everyone had a good time."
4,Good user interface,"Purchased this item because we wanted a solid State (flash memory based) video recorder. We've got the Sandisk V recorder first but it was a cut out product and required firmware update. Sandisk's recorder ended up still being hard to use and unreliable. This one works as advertised. It is plug and play. Like the other reviewer said, the on screen control is easier to use and the preview of what's being recorded makes more sense. The only thing I'd wish is Amazon to have the Recorder 2+ product because this one uses CF card or Memory Stick (which is a dieing standard)."
4,"Great for YouTube, So-So Otherwise","I bought this product intending to use it to capture video from various sources that I could then edit and put on youtube and other video sharing sites. For that purpose, it works very well.However, don't expect anything near DVD quality capture here. This thing was designed for recording video optimized for small-screen viewing.Also, the passed-thru AV signal to your TV, even when not recording, has the same low image quality as the recorded footage. The remote is also tricky to use and if you lose it, the Neuros Recorder itself becomes 100% useless; you can't even turn it on without the remote.Despite it's limits, for only $100, it's a pretty handy little gadget. It can definitely be improved and I eagerly await future models."
3,Bit of a headache,"Unfortunately, this item only has input/output to RCA so I had to do a lot of rewiring just to get it up and running. The menus are very confusing, the manual isn't much help. A quick guide would have been nice. The picture quality is very grainy on the television, but I'm sure it will be fine on my PSP"
2,technical flaws,"Track 11 is cut short mid sentence at 56 seconds, one of the unforgivable technical flaws to blemish the entire fine work.It is evident that the performance of L'Olimpiade here was like a beautiful bouquet of roses. unfortinately it was edited and pressed to cd by a lawn mower.It is unfortunate that OPUS111 neglegted to even listen to the master before sending it to press.edit - In retrospect, I am still surprised with these flaws and still feel they demand a re-issue of this CD. If you buy the 4 seasons, you expect to receive all 4 seasons and not 3 and 3/4 seasons with ""Winter"" cut short 50 seconds into the first movement. If the track was recitative It could be more easily overlooked (like the several other cue errors in this release), but that is not the case. The obvious hatchet job was ignored and pushed out to press when it should never have been so. It should be corrected and re-released."
3,"good facts, not so great animation",with the exception of the shoddy animation this was very factual. also offers many points of view from several palentologists. just don't expect BBC dinosaur special quality animation
4,Interesting,"As with any documentary on the prehistoric world, you have to use the term documentary a bit loosely as there really are so fewhard facts to go on. Still, they have done a pretty good job of making it both informative and entertaining.The show presents some of the stranger critters from the prehistoric world along with some ideas (best guess mostly) as to whythey turned out the way they did.Interesting, entertaining, and your kids will love it."
3,Interesting,"Interesting. Not ""walking with"" by any stretch of the imagination but an interesting look none the less at dinosaurs that are not generally walked with. Worth a look."
3,never knew about that,there was alot of info I didnt know about the Dinosaurs not even the fins were for attracting the opposite sex
5,A fascinating collection of essays . . .,"A fascinating collection of essays that reveals, often in unexpected ways, the effects of the Irish famine on both sides of the Atlantic. Ranging from the loss of life to the loss of music among the Irish peasantry, from the pages of the Dublin University Magazine to the pages of American newspapers, from Chef Alex Soyer's famine soup to the famine graves at Grosse Ile, from Irish memory to Irish American rage, this scholarly but readable book provides us with the broadest understanding of this far-reaching event. (William H. A. Williams, author of 'Twas Only an Irishman's Dream)"
2,Pleasantly dull.,"Sorry, but I was quite disappointed in this cd, given the caliber of the performers. I found it pleasantly dull and will most likely trade it in for something else."
4,Fun for all ages,"Funny toy for all ages ...especially The Simpsons fans. Pen works great and sound is very clear ... It's fun to use it during international teleconferences ... i always like to play following sentences : ""I didn't do it"" or ""I'll get back to you"" :-) cheers to all Simpsons fans !!!"
2,not what i expected,Not what I expected at all. The Velcro handle spins around the rod making it very difficult and very annoying. I am not happy with these product.
5,Great Mattress and Awesome Price,"I did a lot of searching before and after I found this mattress. The grandbaby has back issues, and this mattress is perfect for him. He is sleeping soundly and comfortably. Other places had the same type or quality of mattress, but the cost was soooo much higher. So glad I found Amazon.com"
4,Very good quality for the price,"For the price I was very impressed and my son didn't know the difference between this mattress (which was for the inlaws' house) and his organic, fancy $200 mattress we have at home...we got an organic cotton cover for it just in case the materials in this were not chemical-free."
5,Good deal!!!,This is a good deal $$$. We are using the mattress for our son's new toddler big boy bed. He seems to sleep on it very well when he isn't jumping on it. It's holding up quite nicely. I would recommend to a friend.
2,Not Firm.,"I've had this crib mattress for 18 months, since my daughter was born. It's held up fine, but I wanted to make sure anyone looking to order this mattress knows that it is not firm at all. I am expecting again and will need another crib mattress for this child and I would not purchase this one again."
4,works great,"This mattress fit my daughters grayco lauren crib perfectly, the build quality seemed good and my daughter seemed to sleep well on it, this is my first child mattress purchase and i am very satisfide with it, it shipped quickly in a giant cardbord box"
3,Good product,I'm satisfied about the thickness and the hardness of the mattress but it's coated with plastic and personally I don't like that. It's a good item anyway
3,Gil's comeback.,"Everybody who liked ""Round 'n round"" and ""Never giving up now"" will also like this one. it's a nice soft-rock song.A pity that his comeback flopped in Germany and Austria because this song is really nice. It just gets annoying when you hear it too often. and the five versions on this Cd sound all very similar."
3,Complete Unit ?,"Buyer be advised that you will need a mandrel for this hole saw...and finding a mandrel, here locally, that fit was a real challenge for me. When I ordered the mandrel, I foolishly though my ""inhand mandrel"" would fit this unit. Wrong. Be advised different mandrels fit different hole saws, they are proprietory. Once I did find a mandrel that would work with this hole saw, it worked fine for drilling a door's lock assembly's holes."
4,Great resource,As an art education major this book came in handy. It is a great reference for anyone who wants to learn more about an artist as a person and as an artist. It gives short bios on many different artists from different periods through art history. It was well worth the money.
2,Not quite what I wanted,"The magnets arrived in a timely fashion. I was looking for something with a little more power, and the description (will lift up to 1/4 lb) led me to believe they would work well for my project - small refrigerator magnets. I wanted something strong enough that could hold more than one piece of paper or something a little thicker than paper - and I felt these did not work well enough. My magnets are 2 x 3 inches and light FRP material, so I thought the magnets should work. Also, they were thicker than I wanted - but that was my own fault - the dimensions were accurately portrayed."
4,Toby - Chi-Lites,"I first heard this album back in the 70's in Papua New Guinea. Loved it then - particularly the extraordinary vocals. Had to buy it on CD to add to my collection - took a couple of decades but I finally did it in 2009. My favourite tracks are :1, 2, 3, 4, 7, 8"
1,not good at all!!!!!!!!!!!!!!!!!!!!!!!,Ok but if ya ask me why my rating is one star here is your answer:1.to hard to play2.overpriced $183.not as good as nba live 2003don't buy this game!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
3,Very dissapointed,I am very dissapointed with this game. I personnaly liked the new features.(slam dunk and 3 point) Those were really fun but i thought they were too easy. What also was dissapointing was the dynasty mode. It was a lot harder and more complex then last yea. this game is probaly better though.
2,drives me crazy,"I always look foward this series..but NBA 2005 didn't become any better..the difference between starter.. all star.. super star... is like..the computer always can hit, no matter how hard you defense..they always run faster than you...and all the PF or C ... are like idiots.. slow motion..ya.. the audience look better... but this game needs more effort to make it more real."
2,Disappointing,"I think B Stewart's review sums up a lot of the problems here, and I agree with what he says.My feeling is that 99 Keys was intended to be a coffee table book. The writing is pretty terrible, and the organization is even worse. The best comparison I can think of is that this is like a high school paper on Steinway -- some kid sat down with a bunch of books and did his best to distill them all in to one text. I don't think this would have been published had it not been a Steinway descendant at the helm.I'm also not a fan of the constant marketing angle. 88 keys is like a big ol' brochure; saying nothing remotely negative or even insightful.And I'm tired of the illustrations. Why is everything a drawing? Why are key illustrations left out, but some of the page is occupied by a ""timeline"" which is totally meaningless and useless.Out of all the books I've read on pianos, this is the worst."
4,the book that got the conversation started,"In this book we can see Bob Webber beginning to explore some of the issues in worship that were to become his life work. He was concerned about the way pastors dominated worship and that many ""worshipers"" were little more than passive audience members. With this book Webber got the conversation started, but he refined his ideas more and more in his later books."
5,great album,"I've been riding around for a couple of weeks listening to Parts Unknown and haven't gotten tired of it yet. As a songwriter, it's the type of music that makes you want to go home and write. I don't think you can get more direct and honest than his singing voice, and the songs are amazing. A seemingly simple ""bad man"" song like ""Roberts the Dread Outlaw"" turns out after several listens to be not so much about the outlaw- Roberts doesn't do anything but leave before anything bad happens- but about the hunger for excitement and adventure in a sleepy small town. It's much more real stuff than an outlaw story. Everything on the album is told with a knowing sense of humor. Davis is a little like John Prine, and a lot like Billy Joe Shaver. He's severely underrated and the best thing I've heard in a while."
4,Almost Perfect,"This product really expanded the usefulness of my Samsung i-700 PDA/Phone. The first week, it was a huge help in getting me into the heart of Chicago with only one wrong turn (the turns were too close together for the unit to switch fast enough!). The one small glitch I had with getting the GPS to power-up was solved with a quick phone call to Pharos, and I've had no problems since. My only grumbles have been that my PDA cannot be made to stay on more than 5 minutes, while powered; and the Ostia maps are not as detailed as Microsoft Streets & Trips. Otherwise, Great!"
2,Most Melodious! - but bad disk.,"This compilation of Bhajans sung by S. Janaki is the most melodious Meera Bhajans I have heard. Better than Lata Mungeshkar.However, the last two tracks on the CD did not play back on my computer. I thought it was a computer issue, and used a different computer and found the same. Amazon sent me a replacement and the replacement had the same issue. I used Windows Media Player, VLC and iTunes on Windows 7 and the media player on Ubuntu. I owned this CD before (the one that comes with the alternate cover - black with Meerabai on it), but lost it and wanted a replacement."
3,Short and Sweet,"I'm not much of a short-story reader since I really enjoy getting buried deep in a very long novel, but I picked this book up to keep on my treadmill for reading in 20-30 minute intervals. It worked well for that purpose. I've enjoyed many of Pilcher's gentle romantic novels. I was expecting a similar read with these short stories, but found these to be almost too soft and sweet for my tastes. There are too many similar plots. The women often have low self-esteem and need to ""find themselves"". Every story has a fairy-tale ending. So they were okay for reading on the treadmill, but these aren't great short stories."
3,Flowers in the Rain,I very much like Rosamunde Pilcher's work however I am not as taken with short story books. this book was good reading and I enjoyed it but not as much as i would a complete novel
1,The Elixers Of Nostradamus,"Cool book. Missing 18th chapter becasue of ""Moral, Christian, God Fearing reasons"" is a major bummer. I would like to read just the 18th chapter alone on psychoactive plants and entheogens rather than recipes for preserved nuts and skin whiteners."
4,"Good Reference, Hard Read","This book is great to have on your shelf, but a tough one to keep by your bed. At times it gets rather technical, and doesn't explain the practical side of things. It is a wonderful reference, you can probably find anything you'd like (at least, dated year 2000). It is not a book for people who know very little about AIDS, I'd suggest getting familiar with it all first."
4,Good but not necessery,This book was very helpful for getting ideas rolling and get me thinking about stuff i never really thought of otherwise. Its not really all that necessery though. It has lots of great ideas in it though that will get you thinking about what you could add to keep the campaign feeling rich and full of life :D
4,Quality music in traditional style,"I say ""traditional style"" as the songs are cited with ""Carter"" as writer. By her father are ""Diamonds in the Rough"", ""Meeting in the Air"" and the Carter version of ""Will the Circle Be Unbroken"". The others with the exception of ""Far Sides of Jordan"" are written or cowritten by June Carter.My favorite cuts on the album are ""Losin' You"" and ""Once Before I Die"" - but the humor in ""Gatsby's Restaurant"" and ""I Used to Be Somebody"" shows a delightful side of her work. Solid, simple music - simple in the sense of nothing but the essentials to allow the songs to stand out without distraction."
5,Less is more,"I searched for this CD after hearing on the radio a recording of Mrs. Cash singing BURNING RING OF FIRE. She was accompanied by only a zither. The other cuts are just as delightful. They are lovely folk songs, old and new, accompanied by simple American insturments."
4,"definitely an acquired taste, but beautiful","I was never an admirer of June Carter (or the Carter family for that matter) but with maturity I have come to appreciate the beauty in her singing. Her voice is certainly not pretty, but the emotion expressed in it is so moving. The version on this album of The Far Side Banks of Jordan, sung with her late husband Johnny Cash, is THE definitive version of this song. I have loved the song since the first time I heard it, and several versions are great. This one, though, with their aging voices (and the love still shining through) is incredibly beautiful. Knowing that Johnny Cash and June Carter Cash had one of the world's true great love stories and knowing that he followed her to heaven after four short months, make this version unbeatable. I never hear it without being moved to tears!"
4,"June, it is great to hear a new recording from you!","Having been slightly acquainted with the Carters, Maybelle and the girls, too many years for them to remember, I welcome this CD from June Carter Cash. I read some of the comments above and agree with most, although I believe one ""reviewer"" needs more information about the Carters.In this album June does not sound just as she did thirty plus years ago and is not supposed to. Who among us does? There are some good numbers here and certainly the overall effort brings back memories, pleasant memories.I for one will be using this CD on my radio show in Louisville, KY on a regular basis. I have many listeners who apreciate the Carter Family and welcome their music, be it the originals, Sara, A.P. and Maybelle, Maybelle and the girls or the girls individually. I play many of their earlier recordings and I will be playing this latest one.June, I hope this is a succes for you and for my part, don't wait so long, do us another one."
5,A National Treasure,"Last year I rediscovered the Carter Family. This album is a new chapter in the rich musical history of June Carter Cash and her family. There is something for everyone. The Carter family fans will enjoy the remake of ""Diamonds in the Rough"", ""Meeting in the Air"", and ""Will the Circle be Unbroken"". ""The Far Side Banks of Jordan"", a duet with husband Johnny Cash, is the premium song on this album, and although a hymn, is a wonderful love song. As June and Johnny sing to each other, you cannot help thinking about they love they feel for each other as they sing the words. June's version of ""Ring of Fire"", written by her after falling in love with Johnny, makes great listening. The talented musicians and back up vocals just put the icing on the cake. Twenty five years from now you will listen to this album, and thank your lucky stars that you added it to your collection."
1,Move On & Save Your Money,"This recording is a major disappointment. The artistic ensemble is top flight, the song selection good, and the production is fine. But it is embarrassing to listen to a singer who is so obviously past her prime. The only reason I can see for getting this CD is nostalgia. As another reviewer said, I also suggest getting Anita Carter's Ring of Fire recording. While the production is not as slick, the core of the music, the vocals, are outstanding. June Carter Cash's accomplishments are to be honored, but this CD doesn't do it for me."
4,A great traditional country recording,"June Carter Cash's Press On will remind everyone what country music used to sound like. It beats the stuffing out of the country-pop junk that's played on the radio these days (Shania Twain, Garth Brooks, et al). With restrained, tasteful accompaniment from Norman Blake, Marty Stuart, Rodney Crowell, and others, and a guest appearance by husband Johnny Cash, this is a CD to savor again and again."
1,Little or No Laughs,"If you're the type of person who's really into nasty jokes and likes the ""f"" word a lot, I recommend this movie to rent only (not buy)."
5,for greater glory,This video tells the inspiring story of the Mexican revolution of 1926. This story is not usually included in American history.Our youth would find a lot to be proud of in the suffering and endurance of the folk. Catholics in particular have a lot to be proud of. Vivo Cristo Rey!
5,Excellent little known history,"I was most impressed by this movie. As a faithful catholic I was amazed that I never heard this story before. True, faith filled members of the church not able to attend Mass and priests being martyred before their congregations; a full assault on the Catholic Church by the state. A very truthful, gruesome movie that beautifully shows what belief in Jesus really means."
3,Not for everyone,"More historical drama rather than a so-much-action movie. Held my attention, hated the ending, it really leaves you wanting more."
2,For Greater Glory,Focus is on violence . Over the top ! I do not recommend it for children to watch. Not inspiring .
2,Eva Longoria ruined it for me,"It was a film worth making. It wasn't that great, but it wasn't terrible. As a minority from South Central I felt an obligation to support it. Now I can't see it without seeing her smug face telling me who to vote for. Should an actor's personal ranting matter? Like it or not it does. I can't watch Mission Impossible for the same reason. Eva Longoria will not be getting a dime of my money."
2,Not all that great,"This movie documents a series of events that occurred in Mexico in the 1920s. Deciding that the Catholic Church was a focus of dissent, the Mexican President(dictator) cracked down on the Catholic Church. The Vatican responded by closing all church services in Mexico. A group of dissidents start an armed revolt and win a few battles in the countryside. Then, the government and Vatican come to a compromise, the reason for the revolt dies and finally the rebel force is wiped out. One of the many sad stories of government oppression and insurrection that make up such a big part of Mexican history. Very depressing."
