class_index,review_title,review_text
1,Bad product,"Seems like a good company selling a bad product. Even with several attempts at recharging this battery, it holds a charge a LOT shorter than it should."
4,Great reading for watch fans - don't expect miracles though,"This book is tremendous value, with great pictures of the fine watch brands current ranges. Potential buyers should not expect too much in the way of detailed technical information however. If you treat it as a reasonably comprehensive, non-biased catalogue for some fine Swiss watch brands, you wont go far wrong."
3,Pretty good game,"We bought this game for Christmas for out 6 yr old son. It can be a little difficult though. It's a little too hard for my son-I would recommend Shark Tale. He really likes that one because the enemies don't come after you-you go and fight them. In Shrek the enemies attack you...the village people come after Shrek and he doesn't move fast at all. It's a little frustrating unless you really know the ""in's and out's"". I would love to watch the person that got it done in 5 hrs, because after 4 days I still can't pass it. Good luck-I would recommend Barbie-The Princess and the Pauper or Shark Tale for younger players around the reading age. I hope this helps."
1,Not as good as I thought.,"In the game, you don't even get to play wih Fiona, or be the mice or donkey while he's a horse!And it has only like 20 levels or less.But even the graphics are bad, the cookie is bigger than Puss. And Puss is bigger than Donkey. Besides, this game is a little fun, but no so much, because the levels don't last long, so, even if it had 40 levels, you would last 1 week winning the game.Don't waste your money with this game, it's not worth it."
1,Flimsy,Thought this might be a help for a friend that was unable to speak.Received in a soft USPS envelope whcih was unable to protect the item from flexing and it was torn and wrinkled overall.Only has a 4 1/2 x 7 inch writing surface which was not taught.Hard to see what was written because of the very loose surface.The cardboard frame has no rigidity at all.A child would destroy it in a very short time.Delivered cost to me was $12.22.Magic Slates
2,Very poor quality,"The product does work as described, but the the durability is pathetic. It's just made cardboard and plastic film. Wont last a day with my kid. Returning."
3,was expecting more,"this thing isn't worth much, i personally don't like the slide out way of erasing, i'd rather a pull sheet. the top plastic sheet is all crinkly and is too big for it. When you draw, it's always moving around. not worth a few bucks a pop."
2,Increased Shipping,"I bought this as a Christmas gift for my Grandson so can't comment yet on how he likes it. I have had these before and it was pretty much as expected. How ever, please beware of the difference in shipping cost by Huggable Me. The ad claims $3.00, but I was charged $6.95 in shipping. Some how I don't think this is worth $8.94"
2,Magic Slate,"I was disappointed in the quality of this magic slate product for the price. It looked sturdy on the picture but is really a flimsy cardboard, not even flat. It is like the old 5 and 10 cent store magic slates with the twist that instead of pulling up to erase you slide the sheets...and they sometimes gets stuck when sliding them back into place. The best I can say is that the magic slate serves its purpose."
1,Magic Slates review,"It's a waste of money, though it only costs under $4. It consists of a paper board that can be easily pulled out but hard to put back by a baby b/c it's a type of thin paper, so you'll have to lend a hand. The 4 colored sides are also paper and the screen is made of cheap plastic.It looks cheap, feels cheap and only last for minutes, for it's easily tore apart by any curious 18 months old baby.Not recommended AT ALL. It's not worth even under $1."
1,Defective or just easy to break?,"This arrived with the plastic all wrinkled and the way that this particular slate is built, you cannot remove the slate from the cardboard frame so there is no chance you can straighten it out so you can actually write on it. The design is so flawed compared to the other ones, I was really disappointed and had to return it. Not even worth $1 IMO"
2,magic slate,This product I looked for everywhere. I was so excited when I found one for my kids that I purchased it immediately. It did not last through the first play. Very cheap. Very very cheaply made. Not happy with this one.
3,A vital tool,A real time and paper saver for people studying any language with a non-Roman script. Wore out a number of these while studying Chinese.
3,Good for quick notes,"This toy is not much of a toy. As the price would allude, it's cheaply made. It was perfect for my uses (to display the principle of impermanence for a school project). I could see it being useful as a eco-friendly way to write notes or practice writing, but I doubt a child would want this."
1,Very very Disappointing,"On Xmas, my 2 brothers and I all got: Namco II: Ms Pac-Man with 5 TV GamesSince we didnt all want the same one, my mom exchanged the other two. I got this game. It is a stinker. All games are very boring, take no skill, sound is terrible. I love old games. I play original Nintendo all the time. If you want to get a good plug and play game, Go with the Namco II. I am selling this one because it is very boring. My stars above are not exaggerated. I played it for less than 5 minutes (enough time to test all games) and then didnt play it again. The Namco II has much funner games."
1,bad seeds,these seeds suck. i used the last 4 yesterday from the 2 packets i bought. i give these until 6/1/07 to sprout ? if not i want a refund.the moles will be hungry and i'll have no garden. !
2,Lovely Plant But Very Toxic,"Do be careful. Castor beans are very toxic. In fact all parts of the plants are toxic. Cattle, horses, sheep, pigs, fowl, rabbits and other small animals are all suceptable. Children could also pick up the seeds and eat them. Though the plants are lovely and exotic, I decline to grow them due to this issue."
4,new resistance,"I snapped this CD up today (just for the demo of new resistance, really) and, I dunno - I kinda loved it. Then again I loved ""The Burning Red"". If you liked the last Machine Head album, this EP is probably worth looking at."
4,Barska 7 x 50's,Fast delivery. Nice product but the first time I removed the lens caps (big end) the attachment that holds the caps to the binoculars broke right off. Basically a poor design - I can't see how the designer expected the heat set button to ever function. I just use the caps as if they were never attached.
1,EXAMPLE SENTENCE ?,I would like to ask the author to include more detais about this product. These descriptions are vague. For example: Are there example sentences ?
1,"Not even remotely ""fragrance free""","DO NOT BUY if you need a fragrance-free product! Even if none of the ingredients is intended as fragrance, this product smells perfumey and bad. Unsafe for MCS - beware!"
3,A Good Helper for a Person with Hand Strength,"This reacher is a very handy size. You can keep it near your chair and use it to conveniently pick up almost anything - papers, pencils, mail, food particles, leaves, buttons, pills, etc. The suction cups surround the fallen item nicely so that all pieces come up at once. Items that are very heavy can not be picked up effectively. The only problem with this reacher is that the handle is very hard to squeeze and hold squeezed until the item is retrieved. If you have good hand strength like my daughter, it is fine. My arthritic fingers and wrist do not squeeze it properly without a lot of effort."
3,Kind of boring,"This video is boring. I love TRL and it just didn't really interest me. The performances were cool, but the whole ""behind the scenes"" parts were very boring. If you want this video because you love TRL, I would highly recommend not buying it. If you want the performances, then, by all means, get it!"
2,Ugh!,"This tape could've been so much better. The best parts, in fact they are the only parts you should watch, are the performances by the individual artists and groups. The rest is thoughts from other people and it's very boring. I had to pinch myself to stay awake when I was watching it, and I love TRL. Honestly, even if you love the show, you will probably HATE this video. It is not a masterpiece. It's not a work of art. It's a boring tape that is only redeemed in the performances of the singers that have made the show so popular in the first place. So, please, do not waste your money on this tape."
2,Kind of lame,"I watch TRL every day faithfully so of course I bought the video. They go behind the scenes and talk to the producers and all the other people involved with the show and talk about all it takes to get TRL on the air every day. They take you on a tour of MTV and they show a few bloopers and greatest moments but all of them are pretty recent - and I know TRL has been on the air for a few years now. Worst of all, they don't even talk to Carson - Hello! He's the host. I know these other people work really hard and do a real good job - but I tune in to watch Carson not these other guys. There are some really good performances on there (although they have too many pop performances - *NSYNC, BSB, Christina Aguilera, 5ive). If you could possibly rent this video I would - I really wouldn't recommend buying it unless you really want the performances."
2,OK,"This video was ok, i watched it as soon as i got it, but i have not watched it since, it is not one of those movies where you can watch it over and over again."
3,Only So-So....,"I was expecting a little bit more than what this video ended up offering, they didn't talk or even show Carson that much and most of the time was spent talking to producers and people like that about what they thought of the show. The highlights were the preformances (especially the *NSYNC one that starts the video out ) and the bloopers."
3,The Melting Pot.......,"""Total Request Live"" mixes pop with rock, rap,and r&b; throughout their hour time slot. Preteens and teens enjoy voting via phone or through the official TRL Website at the MTV.com, then wait for the results to emerge. Totals often are shown, during the earlier years 1998,1999.Kids pack the studio, or the streets below in anticipation of their favorite acts being closeup,unscripted,and in your face!No matter how many times an artist returns,viewers see them in a raw, and open setting. Sometimes, the famous get in on the own requests, by shout outs, during videos!This gives a behind the scenes look at the studio, Host Carson Daly, and those crazy fans!See how a number of stars graced the TRL Stage, becoming newly found sensation........"
5,"Bright, Rugged, Reliable","Bought this lamp about a year ago, when we lost power the neighbors saw the light on in the window and wondered how come we had power. We didn't, this light was so bright that they thought we had power."
4,Official Price Guide to Old Books,This is a treasure of a book and a wealth of knowledge. What fun it is for a collector to track their investment.
2,Too Light,"I bought Nars Penny Lane Blush because of all the great reviews. I didn't want a color that was too bright, however, Penny Lane Blush is way too light. I had to put a lot on to be able to see it and I have very fair skin. This is the kind of thing you should really buy in person."
3,Enough good tidbits to make it worth it,"The theory this book is based on is that women are taught from childhood to live by the Code of Goodness. This Code ends up making women feel used and powerless and leads to many relationship and self esteem problems.The beginning half of this book was a little tough for me to buy into. I don't completely agree with all of the theories on why women have a tendency to be ""too good"", but there was enough helpful insight that I thought it was well worth the read. I don't think you have to completely agree with the author in order to get something out of this book. It was easy to read and well organized.NOTE: I think many men also suffer from being ""too good"" and that they would also benefit from this book. Unfortunately, it could turn them off because of the way it is written so directly to women."
5,"Good quality, quick delivery",I was happy with my purchase and my nephews are extremely happy with playing a game I used to love to play when I was there age.
2,OK,"Okay item. Worth the $7.48 for the two. They aren't easy to clean and show ever piece of dust. Not as heavy duty as I probably need, but fun to have, and do get some comments."
1,thermostat is inneffective,"The thermostat is all but useless except when the heater is set to the lowest setting. On medium and high setting, I'm guessing because the thermostat is perhaps too close the heating coils, the heater won't stay on for more than a few seconds at a time and only turns on once every 1-2 minutes. As a result, the room doesn't warm up.It works quite well on the lowest setting though, but unfortunately that can't keep the room very warm."
1,Must be a lot of lemons in the bunch,"Bought this heater at my local hardware store before reading these reviews. Sounds like they either work or they don't. My didn't. I brought it home, took it out to the garage (about 35 F out there today), plugged it in and waited about an hour to see if it would warm up. Despite being on the highest setting and having the thermostat on it cranked, the heater barely put out any heat. It was level and stable, but the only heat I could feel from it was from about two inches away, and that felt like a hair dryer on the lowest setting (and that's being generous).I returned it. I'm sure some of these heaters really get the job done, but I can't imagine that mine was functioning properly, and it sounds like a common problem. Light came on, fan whirred away (a little) but barely any heat came out. My halogen work light put out more heat at three feet away. Find another heater."
1,Works great--until it doesn't,"I was so happy with this heater, at first.It had good heat output, was incredibly quiet, and produced no chemical odor after a couple hours of use.However, within two weeks, it stopped working. Even the fan won't come on. The only sign of life is the indicator light.Sigh."
1,Not the same as previous years,"I have three of the older models of this heater. They are great and still functioning great and I use them hard. I wanted to get three more to replace any of the old three if they do breakdown. Saying this I can set the old and new side by side and compared heat output. I heat an entire three car garage with one of the old ones. One of the new ones will not heat a insulated room half the size. I may return the two unopened heaters. With just about every company manufacturing for ""Built in obsolescence"" I don't know what to do."
5,Great single!,"Before purchasing this single, I was a little wary of paying import prices for a single with just two songs, one of which is also featured on Babyshambles' debut album (albeit in re-recorded form). Let me tell you, it was worth it. This version of ""Killamangiro"" is sharper and more wiry than the loose-sounding album version. Both are fantastic, and the original recording might even be better-- it's hard to decide. And ""The Man Who Came to Stay"" is simply one of Pete Doherty's best songs. Just beautiful. I'd strongly recommend this single to any fan of ""Down in Albion."""
2,thumbs down,"this book may be very good as a reference for someone who already has a grasp of syntactic theory, but for a student in an introductory course it is confusing, cluttered and too far above my head. it takes no straightforward approach, and instead wastes pages repeating, but not clarifying, what it has already said. it is the least user-friendly textbook i've ever owned."
3,A good start,"Best Young Adult Novels, while some titles covered in this book are not well known the authors do a fine job listing the subject matter in the toc so that you know whether or not you want your class to read it. The activities/tests are well thought out and complete with extension activities. My complaint is that I thought it would cover more main stream novels. There is not a list under the description for the workbook. The authors evidently feel that Judy Blume is an important author as her books are included a number of times, other authors included are Barbara Brenner, Walter Dean Myers, Jan Greenberg, and Sharon Bell Mathis, Wilson Rawls, Rosa Guy, Paul Zindel, Fran Arrick, Cynthia Voight, and Irene Hunt. My compliment is that they do include a wide range of activities so that it covers all reading levels, so there is something for everyone!"
1,Harrison's Principles of Internal Medicine,"Do NOT buy this book from Superbookdeals!They misrepresented the product that they're selling-- I thought I was ording the ENTIRE Harrison's but only Volume II arrived.After spending much time on the phone with their representative, they came to the conclusion that it was MY FAULT for not reading their disclaimer at the bottom of the page in small print stating that this is a two-book set. I still have yet to see this disclaimer.Superbookdeals needs to re-list this book under a DIFFERENT image and a DIFFERENT title!I will never buy from these folks again!It would be best to purchase your Harrison's at a medical bookstore.I'm a medical student and do not have a lot of time to go to the post office to return (what is know 2 copies of Volume II!). ARGH!!!!"
5,an excellent reference,"There is no doubt that Harrison's is an indispensible reference for internal medicine. The writing is clear, and lay-people as well as medical students and professionals will find a lot of useful and understandable information here. While in my opinion the extra color and illustrations have not added a tremendous amount of value to this new edition, the rapid evolution of medical thought makes the latest updated editions of texts such as this highly recommended."
5,very satisfied,"Thank you so much, I am very pleased with the book, delivery, collaboration :)Books are in great conditionDelivery was fastPpl from Anybook Ltd. are more than generous"
5,The best.,All you need to know and much more. Excellent edition and contents.The worst shipping I ever got.
1,Old-fashioned and way past its prime,"Does anyone still actually use this antiquity? It's like a million pages and you never get thebig picture. Not worth the time, and crazy expensive. Lots more succinct books out thereto learn your medicine like Strong Medicine for Step 3. It's the 21century already andnobody uses it anymore except to look up obscure trivia, more as a way to stump theattending. I gave it a 5-star rating though, because, as a reference for major presentationson specific topics, there's not much better. Uptodateonline is actually a lot better organizedand the information is more accessible with CD and online versions, so finding data is fasterand more reliable. I also gave this relic a 5-star rating simply because it gives an ideal upperbody workout."
3,Still the best?,"Despite the new lay out this book just feels dated. New texts such as ACP medicine seem to have claimed the throne. The ACP book is just as complete, has better pictures and graphics and an excellent web site. Could also skip the books and just invest in UpToDate."
5,Bible for medical students,"No matter what your professors/classmates/nay-sayers say about how thick and heavy, convoluted or expensive this book is, it doesn't matter because YOU NEED THIS BOOK if you are a medical student, period. In fact, you'll save money in the long run b/c this book will pre-empt your need for many other books (not all, so be careful)."
4,Harrison's aka Da Cash Cow,"Aight, so I will give it up. The book has a couple of facts about medicine, but homie, how much cheddar is this fool makin off my behind? I mean like damn, EVERY MD and they momma has gotta have this book. And they come out with new editions like Puffy comes out with new names. Like I haven't given these dudes enough bread in med skool? And a hundred dollars?! I'm not gonna say what I coulda did with that kind of spinach, but lets just say it resembles spinach. It do got a good chapter on Ozzie Guillen-Barre though. Makes my legs all numb.Get it??Aight, Em Deezie out like a fat kid in dodge ball!HOLLA!"
4,Wonderful British Drama,"After the opening salvo - that is sex scene - between Aiden Gillett and Charlie Hunnam, this original series opens into a wonderful drama of gay life. Of course, there are still more sex scenes (a delicately filmed threesome) but the real drama revolves around everyday issues of being gay. Unlike it's American counterpart, this series pulls no punches and never underestimates your intelligence.The characters are believable and although not always lovable (Stuart, you bugger!), you can't help but root for even the bad guy. Won't you don't tolerate are the eggheads and snobs that permeate all strata of life. In other words, the know-it-alls do get their comeuppance. The three major characters are first class actors. They make you want to come back for more.Get the series and get a first class taste of gay life!"
5,Sexy and viciously funny,"This has got to be the raunchiest, sexiest TV-series ever. I didn't even know you could show that stuff on TV until QAF came along. I know now!QAF is a rattling good story, with characters you can believe in, even if they're larger than life sometimes. (I did wonder how Stuart was able to stick to his high-paid job when all he could think about was SEX, SEX, SEX!) And the laughs come hard and often, even if they're laced with cruelty sometimes.Much of the enjoyment comes from the couterie surrounding the three main guys: Vince's slutty mother, Alexander, the lesbian couple, and the various tricks that turn up at Stuart's loft.Whether straight audiences will run for the hills after watching this display of in-your-face gay lib, well I couldn't care less. I love QAF!"
1,I wish I could give it less than 0,"I heard all the raves about this show so I tuned. Frankly I could not see what all the fuss was about. It was absolutely pretentious and obviously done to shock. As far as I am concerned it fits into every gay stereotype that I have ever heard. That gay men are imature, irresponsible, mysoginistic and promiscuous. Stuart is a pig and Vince is a moron. Nope doesn't do much of a positive spin on gays.Surprisingly I found the American version (though I often think of it as being Canadian since it is shot in Toronto) much much much more interesting. The characters are more varied and the show covers all sides of the human dichotemy. And SURPRISE NOT JUST THE FACT THAT THEY ARE GAY!!!! I hope from the bottom of my heart that Showtime puts the entire first season on DVD."
2,They Really Liked This?,"Apparently all these rave reviewers can somehow get past the fact that the ""hot"" central character (Brian's counterpart in US version) is a very average looking guy. His pal (Michael's counterpart) is better looking. Okay, I don't want to be be a strictly superficial homosexual, but the central conceit of every plot line falls flat when there is no way to believe that this guy could really be picking up all those actually hot guys. With that major flaw in mind, all other credibility for the series goes right out the window... and even becomes laughable."
