class_index,review_title,review_text
4,I've Never...the Game of Truth,Tons a fun for adults! The board game has a few warm up questions and then some naughty questions! In addition there are about 4-6 blank cards that you can write in your own truth or dare questions!! This game was THE HIGHLIGHT happy hour w/the ladies
1,too expensive,"When I bought the book however, I thought that the content would make upfor the price... not so. A lot of the information in the book I had already foundonline. The interviews in the ""book"" aren't all that indepth and again merely restates what is already in the book (or what you may know from having done some searching online yourself). In fact the whole book seems to restate the same things over and over again).But to be fair, there was some good information."
1,Not worth a hundred bucks!,This book is overpriced and outdated. Much of the information about search engine algorithims is not in line with the current standards in the industry. Not worth the high price tag!
2,It is polypropelene. Made me sweat.,"It was on the bed for three days before it came off. Couldn't sleep because I was soaked. At first I though I was experiencing early menopause. What a relief when I took this off the bed. Is this a problem with ALL allergy mattress covers? I sure hope not!Easy to put on the bed, easy to take back off..."
5,"Strip, Baby Strip!",Genius! QA is the real deal folks! Great musicianship paired with stellar vocals! Please Tour the U.S.!!!!!
3,overprice,"seller was fast...no problems with them. item is overprice, stand probably made for another bb model, a little big for my bb8300 curve. car,travel adapters worked well. should be selling for somewhere 10-15$"
2,Not what is expected,"I ordered this and took it to work to share with my Chinese co worker who drinks green tea all day, she said its fake and that its not the good stuff. It does not taste that great and looks different than the picture shows."
3,cheap green tea,Fairly cheap mediocre green tea from china. The flavor is not bad but not special. Needs strained when poured. Almost certainly not authentic DragonWell.
3,al little too powdery,Leaves are easy to be broken and slipped out of strainer. fresh enough.tastes good enough. not so storng.
4,A surprisingly enjoyable read.,"I hadn't expecting to enjoy this as much as I did. Bentz's characters seem real, especially Hugh, the crusty old father whose illness is the hub of the story. The writing draws its power from a focus on unsentimental and believable characters reminiscent of so many people we know, too often even ourselves."
4,Great Character Study,"""If you won't take me home, then I'll get my other family to do it"" are the words that starts off this well-crafted character study by Joseph Bentz. Each chapter is written by a different member of Hugh Morris's two families, himself included. His current wife, Vonnie, knew, but kept it a secret. His three daughters knew nothing of the son and daughter he had nor the first marriage that produced them. The son and daughter from the first marriage knew little or nothing about their father. When they all meet, there are sparks, there are tender moments, and we watch the progression to a melding of the two families. While it seemed to drag a bit in the middle, the ending was heartwarming and had a lesson for all."
1,So so,"Not as good as I had hoped-- it was ""put down able"". As a hospice nurse I had hoped for a little more insight but no such luck...."
4,Good Product,"Hardware was good, packaging was poor, when it arrived the box was a broken out and had be re taped in transit.They just put hardware in box and shipped it.lucky part was pretty sturdy and was not too badly damaged just little bent up but usable.This was sold be amazon shipped by someone else."
3,glaring omission,"Nice collection, but conspiciously missingis his signature song: That Lucky Old Sun.And, on this CD at least one of his bestknown songs: Moonlight Gambler is a poorad-libbed rendition that does no justiceto the original recording on Columbia."
4,Granddaughter likes it,My Granddaughter likes this book and I can't say one way or the other because I have not read it.
4,Fun,"It has lots of good ideas for keeping it together, the author is in tune to today's teen, I think my niece will enjoy it."
3,full of great advice but...,"what she writes in order to console teenager girls penetrates only the surface. i think the author needs to realize that adolescent girls that actually read don't need anything dumbed down for them, as this book has done."
4,Easy to read good advices!,"This book includes short and valuable message for young girls. The easy, flowing style and the short pointed messages attract the attention of our girls, who don't have the patience to read through long articles and complicated messages. I was harsh judging Ms. Ford's new book because I was comparing it to the book that she co-wrote with her mom: ""between mother and daughter"". However; given Amanda's young age, the content of her messages, and the likable style absolutely redeemed this work in my eyes."
3,Young author,"I would not have purchased this book had I known it was written by a 21-year-old. Having said that, I have two 14-year-old granddaughters who receive NO beneficial information on maturing, sexuality, dating, etc., from their parents. I left this book in their bedroom at my house, and they asked me, ""Is that book for us?"" I said yes, and they responded, ""That's good, because we have been reading it."" They seemed to like it, so it is a useful tool for stimulating discussion at the very least."
1,Not Impressed,I purchased this book for my daughter 13 yrs old. I could of done with out the buddah prayer within it.
4,Pleasant light entertainment,"These are fun. A remarkably young Roger Moore takes on a variety of villains in this crisp black-and-white set. The video transfer is excellent and the monophonic sound good. Now, nobody has ever accused The Saint of being highbrow entertainment, and these early episodes are no exception. ""Danger Man"" is more intelligent, while ""The Avengers"" are more offbeat. I enjoy them all for what they are."
3,is ok,"I didn't care for a quesadilla I made I think I could have done better in a pan or griddle. Maybe I left them in too long 20 min. Too dry.But I did like the corn dogs I made with corn muffin mix and hot dogs - 10 min. I bought this machine because my grandkids are coming for two weeks this summer. Just for making the corn dogs alone it is worth it to me. So far that is all I have made. There is NO RECIPE BOOK that comes with the machine, so I had no idea on how long to cook the quesadillas. It CLEANS UP REAL EASY that is a PLUS."
3,Not for thin sandwiches,"Love the look of it and it does work ok; I find if the sandwich is thin, it doesn't toast all that well. If you try to cook it longer, the middle slant will be hard and burnt. So if you're trying to eat leaner better forget this one."
5,No-mess and loved by guests @ my cocktail party,"Used these for a 50 person party, and multiple people loved them! I combined them with bamboo ""boats"" in the 4.5 inch variety to serve appetizers with less labor time spent on making them bite size--it allowed me to serve family style! awesome."
2,"Work for a while, then its a gamble.","[...]Plenty of cautionary tales for the 6V Porsche owner.I myself have had three, and that third one was the last I'll ever own.They work really great when they work (I gave it three tries!) but when they fail they'll leave you dead at the side of the road. The first failure was <300 miles after installation. Luckily, I was skeptical and kept my original points in my glovebox. The second time it failed more gradually, and I got home, but again swapped back for the points. Third time I got one as a gift. Pertronix II 91847AN6. It worked for <100 miles. Then the voltage threshold was too high and my car wouldn't start.I have friends with 12V systems that swear by them. Race cars, VWs, 356es driven in Mojave desert heat. All worked fine. You pays your money and you takes your chances."
3,I would pass on this book!,For the first 140 pages the main character dealt with rude and mean daughter and mother. I was ready to give up on the book at that point. Then the book did a turn around and Carly found her voice and decided to fight for her life. She has to save her B&B and make the cute ghostbuster believe that Mary the ghost is real. I was just getting into the story and then it stopped....
3,There is always a plan B,"I normally like the books that susan mallery writes, but I thought this one was not up to her standard. It was OK. And I was really bored so I read it. But, some of the situations were not as believable as could be. However, her relationship with the daughter and the ex-husband were good."
