class_index,review_title,review_text
1,Petmate Ultra Bubbler,This product has a nice soothing sound as the water bubbles other than that there is nothing good about it. This product has leaked water all over my floor at least 3 times for no apparent reason so it does me no good. It is currently stored on a shelf with a bunch of other stuff I am going to get rid up. A waste of money!
3,Wish it would have worked!,"BOTH of my cats love to drink from the faucet. I'd purchased another item from petmate that worked well but my cats didn't drink from so I thought I'd try this one rather than a drinkwell because of price. Sadly, it isn't working. Initially my younger cat liked to watch the bubbles and play in the water but that lasted two days. My older cat didn't look twice at the bubbler.As far as fountains go, I rate this a three because it looks nice (is a little bulky), holds plenty of water, and is NOT noisy. I found it to produce a rather pleasant sound. But it doesn't get my cats to drink any water. I honestly haven't seen my older cat drink from it at all! And my younger cat has made puddles around it and drank a couple times but again, that was the first few days only.I'm going to try a drinkwell."
1,NOISY!,"I would love to know how other people who have indicated this unit is not noisy are using it. It is EXTREMELY noisy, regardless of how I'm holding it or how the pump is positioned. I am definitely returning it. Very disappointed."
4,petmate waterer,"Product works well. Had a little trouble getting our cat used to the bubbles in the water, but now she drinks out of it fine and sometimes attempts to ""bite"" the bubbles."
3,Upside down bubbler,"This product works as stated, however, wouldn't it be nice if they could make a bubbler that you didn't have to take apart to fill up with water. Why can't you have the TOP removable instead of the bottom so you can just take off the top and add water. Too easy? Guess so!"
1,Waterbowl leaked due to hole in base unit,The base unit had a small hole in it and it leaks large puddles of water. I took it out of the box and started to set it up and saw puddles and puddles of water so I am packing it up and sending it back to Amazon.
1,copy of mistaken-laden OCR,"Be forewarned! Although there is nothing wrong with the printing and paper quality of this text, it is a reproduction of a poorly scanned OCR with innumerable bits of random characters, and footnotes strewn throughout the text without warning. If they had used the original from which it was scanned, it might have been a nice book. As it is, you can't really read it without consulting another copy of the text..."
5,Mucho Bass!,"I have bough cheap Sony and Pioneer amps at big box stores that said 600 or 1000 watts only to sound like 50-100 watts, so I was not expecting this to be very loud. It's only mounted to a 10"" mtx sub that's about 8 years old and has been in 5 different cars and even mounted in my room behind my couch for a while. They just don't make them like they used to, or so I thought, this amp blew me away!At 150 watts, because I am only using one channel, it shook my poor Nissan Altima to pieces. It was so incredibly deep and loud I was very impressed. As always your results may vary depending on type of wiring, deck, input source and sub layout. But I do not think anyone will be disappointed with this amp. It's great, loud, runs cooler than most, and is at a great price."
1,MUCH Better books available,"Most other books on CSS talk about styling tables. I found this book (for a newbie with CSS) pointless and confusing. Don't bother with it. Other books by O'Reilly can teach one enough about theory to make this book superfluous at best. IF you do not understand CSS at all, this book is not really for you. Walk before you run. This book is for folks with a better understanding than I have."
3,I had my hopes too high...,"I really wanted to learn about CSS, besides from changing fonts in dreamweaver. I read the whole book, hoping to find some good lessons or examples, the book has examples but it just showed ""the holy grail"" of the three-columned layout, and other examples that that wasn't enough for me to grasp. I still have questions lingering on my mind. The rest of the book has a long Appendix, that takes up the reminder with some pages of resources. I still have mixed feelings about the book, I know I can probably use it when I have solid grasp on this CSS. The title to me was misleading, and I wish the book could focus on the trends that developers use in their css design, plus give lessons that goes step by step and break it down for you. I guess I was hoping for a hands-on ----> but I guess I have keep looking and stick to tables for now..."
