class_index,review_title,review_text
5,an excellent book for language learners at any level,"This book is excellent. I have used it for years. I just recently bought another one as the old one was getting old. It is straightforward and well-written. It is simple and easy to use. It moves the reader/language learner from the basics to the more advanced stages. It is also very communicative. It is also very non-threatening. I have used so many other books, and found that this is probably the best Japanese textbook I have ever used. Even textbooks used at most colleges are not this good as they often do not take a communicative approach. Japanese should be seen as a language which any person at any age can learn. I have the tapes and I would recommend that you too buy them (if you can find them... not on amazon...OOP). I would recommend that you also watch Japanese television or movies with subtitles to help you also get used to the sounds and conversations. This book may go out of print one day, so I do recommend you pick one up yourself."
5,Truly outstanding introduction to Japanese,"I'm currently an exchange student to Japan, and this book did wonders for my Japanese ability. The only ""complaint"" I have is that there is no ""Japanese for Everyone 2"" ... when I finished this book, I searched forever to find a book that could pick up where this left off.Japanese for Everyone covers in one volume what many series cover in three. I use Japanese in my everyday life as an exchange student, so I know first hand- this book is a blessing."
5,Listen the the Carrie Fisher Commentary,"I've always loved this film. It has great dialog, great casting, great production and direction. Carrie Fisher wrote the screeplay based on her book, and her commentary on the film is very insightful, honest and funny. She discusses her rehab from drug addiction and her relationship with her mother, Debbie Reynolds. She points how the film differs from her real relationships with her family, discusses the writing process and how she had never written a screenplay before and wasn't sure how to do. And, of course, she's very funny on top of everything else. Buy the movie because its a good movie. The commentary is the icing on the cake."
4,Meryl saves this disaster.,Meryl's character isn't really allowed to blossom and/or shine among the equally uninteresting characters she has to work with. I wouldn't have finished watching it but for her valiant effort to break through the muddy material.
5,entertaining and inspiring at the same time,"Postcards from the Edge is fantastic. Streep and Maclaine bring biting human qualities to the shallow world of Hollywood...realistic, moving, hysterical and first rate performances. Excellent, excellent, excellent."
1,It was defected & I could not watch it.,"I ordered several movies when i ordered this one, but apparantly this one was defected and i could not watch it."
1,Product Defected and Other Issues,"First problem was that I was sent 2 copies and charged for both when I only ordered one. I decided to keep both only because I liked the movie and thought the second would make a great gift. I finally opened MY copy last night to watch it for the first time (it was ""factory sealed,"" mind you) and the DVD was totally screwed up: The lighting kept changing from bright to dark and in several spots the DVD just went totally black! What a waste of money! Wish I hadn't kept both copies now...That's a wasted $25 down our already anemic economic drain...I'm thinking twice about buying DVD's from Amazon again."
1,dvd,"the dvd was loose from the circle holder, it rattled around inside the case no way to put it back seeing as this was gift. not good"
5,One of my all time favorite movies,"Entertaining from start to finish. Carrie Fisher is brilliant, flawed and perfect. Wonderful tale, told on screen by an amazing cast. A movie to be watched over and over again."
4,"Magic, mayhem and Merlin can be found in this new jem.","Anthony is seen as a villain by the people of Abandon Island. His brother, who lived on the island, recently died, and Anthony is selling Abandon to a powerful politician in return for certain child labor laws to be pushed in Parliament. Morwenna is a resident of the island. She fears the advent of new ownership. The new owner's hunting lodge will be built over old standing stones, and the traffic of his friends will destroy the fishing industry and leave some two hundred people without work. Morwenna's father was an Arthurian scholar, and she is trying to complete the manuscript he was working on before his death. She is also looking for Merlin's cave, rumored to be on the island. And all the while, she is trying to talk Anthony out of selling the island while trying to ignore her attraction too him... not too successfully.... Morwenna is a fabulous character with her many cats and her belief in magic. You'll believe, too."
