class_index,review_title,review_text
3,Poor plastic quality,"This is the 3rd time I have ordered this item. There has always been a crack on the inside plunger. I will be keeping this item since there is not a hole in it this time and I can't find a similar product. However, I am disappointed in the packaging of this item as it is not good for keeping all of the pieces together. And it does not look like the picture shown on the store site."
1,disappointed,Disappointed. Hard to use. Writing was almost impossible. Not a smooth flow at all. Make a practice project before using for something important.
1,not useable,"the plunger used to push the iceing thru the tip, fit to tight to be able to push out and decorate with out useing both hands. i just could not use it!!!!"
4,Interesting book,"This is a fascinating book full of wonderful photos as well as interesting text that chronicles the development and evolution of most of the modern airliners in our skies today, as well as also covering many of the older planes no longer flown.In addition to covering many of the well known planes, it also has sections on fascinating planes that never made it to commercial release (such as the Bristol Brabazon).The only complaint I have, and the reason for four rather than five stars, is that while Mellberg's book is excellent, it is far from complete, and its slim 220 or so pages (almost one half being photos) could easily double or triple in size by adding more complete coverage and of more planes.Let's hope that the author is working on a second volume! :)"
3,reversing ratchet wrench set,"pros-shipped very fastcons-the wrench set i received was not the one pictured in the ad. this is a different model with the reversing mechanism on top instead of the side. i can use them but, having paid full price i expected to get what i saw in the ad? buy with caution and expect apples when you pay for oranges!"
5,She's the best,"Penelope Leach is the most sensible, pragmatic and intelligent of child care ""experts,"" with empathies that are clearly with the child in this argument that the developed world must make it easier for families to put their children first."
4,For the Child (In all of us),"A pleasant and affirmative guide for newborns and for new parents - stressing the value and meaning of words as sounds and messages.The prose herein can be read to a young child even if that young child cannot comprehend all the statements. Expressions of ""joy"", ""respect"", ""patience"", will ring true at some point in the child's development.Reading-to-your-child is really a lost Art. This writer is determined to reclaim it!"
5,Great Memories!,"I loved Soul Train...the show with Don Cornelius...great dancing,I learned some ""moves"" there! Good music! To me, music then was ""fun""...today its very serious or violent...then it was ""fun"", ""light"" and ""danceable""...No rap here, just gooddance music that takes me back! A must-have for anyone lovingthe era and the show! Regina"
3,An ok watch,"I like it fine and haven't had any problems with it, but it's not as classy looking as I expected."
2,Works....BUT....PLEASE READ!,The reviews were good on this product so I chose this ear mite medicine for my cats & dogs. It says it kills mites instantly on contact..BUT... all my animals needed 2-3 doses total over a few weeks time. This medicine is very dangerous & can make your pets very ill. All my guys had negative reactions to this product. It's not worth it!! Look for something else...
4,Effective and soothing for pets,"I have been using this product for a while, It does not sting and works effectively. Be careful not to overuse as these chemicals are to be treated with care."
1,NOT PEEL OFF OR STICKER,I love them... They are so cute.. but I AM SO DISAPPOINTED that they are not peel off or sticker.I had to return them back!
3,His Shakespeare criticism is more interesting,"Not as interesting as his work about Shakespeare, but worth reading for the section about the use of words and good poetry, which really would be the reason to read it."
2,Where is the track list ??,Cannot provide a review as there is no track listing ??Please provide the track listing and artists featured on this compilation
