class_index,review_title,review_text
4,A BIT MUCH,I'll say that this is not for the faint at heart. But for those that love the roman period shows YOU WILL LOVE THIS!!!
4,I AM SPARTACUS,"Loved the series. This set is AWESOME, watched all 13 episodes in 3 days! 1st disk is filled with lots of previews for Starz series otherwise I would have rated it 5"
2,"Mildly Interesting, But Really...","I was interested in this series because I love history and thought that this would be an accurate representation of the rebellion led by Spartacus and how the rebellion came to be, though I admit I know next to nothing about it other than what I saw in the 1960 epic Spartacus. The first minute really said it all: coarse language. I personally have no problem with profanity (I use it almost any chance i get), but I don't think that kind of vocabulary was used in Ancient Rome. The sex I had no problem with either. The scenes with Spartacus and his wife had beautiful music and were well-filmed. I like how Spartacus really cared about her and said that throughout. My other problem with this episode was also with the obvious CGI backgrounds and CGI blood, which looked like something out of the erroneous and pseudo-""Historical drama"" 300. Skip this."
2,"Just Like Gladiator, 300, & Rome...NOT","If you enjoy gritty, graphic movies such as Gladiator and 300, and quality historical-based TV shows such as Rome, then you'll absolutely hate Spartacus: Blood and Sand. This show is nothing but cheap-looking special effects, soap opera-style acting, and tons of slow-motion blood and sex which looks so fake that it's hilarious (even the naked women look fake, like they're made of plastic). Unlike shows such as Rome and movies such as Lord of the Rings, the budget computer-generated special effects in Spartacus make it look like the actors are running around in a cartoon fantasy world. The writing is poor, the acting is laughable, and the endless slo-mo scenes of decapitation and/or intercourse will have smart viewers scratching their heads and wondering how this show managed to stay on the air. Spartacus: Blood and Sand is more like an R-rated cartoon than a gritty, realistic, adult-oriented action show."
2,Did teenagers write the dialog?,"While I admit the show is fairly entertaining, the dialog is so horrible I couldn't continue to watch this show. It's like their lines were written by teenagers just learning to cuss...really who writes dialog like this?? Too bad I was really wanting to watch this..."
2,Juvenile entertainment,I received the series as a gift. I could not watch more than the first episode. The blood and gore were just too much for me. The gratuitous soft porn scenes I felt were unnecessary and the script and story line are fit for teenage fiction. I will have to re-gift the set to someone who maybe able to appreciate it.
2,Esperaba algo mejor,"Voy a redactar mis impresiones de forma concisa...1. Demasiado sexo gratuito e irrelevante para la historia.2. Actuaciones debiles. Solamente Xena salva la debacle.3. Efectos especiales no me terminaron de convencer, la sangre se ve poco real.4. Historicamente, no tiene muchos aciertos y se desvia de la historia original.5. El paquete esta bien presentado.6. El guion lo pudo haber redactado mi hija de 5 anos. No hay sorpresas."
4,Beware the Bluray box cover!!,"I almost sent it back!! In fact, I set up a replacement and then had to call them and stop the new shipment. The box cover for the bluray does not look like the picture! There is no blue box on the top. Instead, there is a gold bar, like the non-bluray box cover, except this one litely has a bluray logo on it (also, not in blue!)."
1,Spartacus Seaon 1,"DO NOT BUY THIS DVD SET OR THE SEASON 2 SET. Obviously produced in some back alley production shop. Three different sets received from Amazon. All three sets had play issues as follows; Discs will not load. Individual episodes on loadable discs won't play, skip, video but no audio, audio but no video. Also purchased Season 2 discs that are experiencing the same issues. Am attempting replacement/refund with Amazon now. Avoid these low quality poorly produced discs at all costs. They will only disappoint you. This was disturbing since the Spartacus series is awesome. However my attempt at obtaining a complete collection has been made impossible due to the poor production quality. I just hope I can find discs that were produced by a reputable firm even if more expensive. These discs were obviously thrifted in order of offer them at a low cost. In this case low cost equals low quality."
5,Awesome series!!!!,"I ordered Spartacus series one for my husband after seeing the first episode. It was shipped right away and my husband was very happy when he received it, it was a surprise.I have always been happy buying from Amazon, they have great prices and we always get our order right away!"
