class_index,review_title,review_text
1,:(,"Love the story, not the cussing.Was a little disappointed, had to get rid of it.Can't they make movies with out using Gods name every time."
4,I think this is a great movie!,Well I'm biased because my cusin is in this movie. He dances with madonna in the bar sceen.. But I still think that it's a good movie.
3,"Great concept, poorly executed","Poor writing and direction push what should be a heart-warming family film deep into hackneyed mediocrity.Geena Davis and Lori Petty give the strongest performances, but it's not enough to call this a ""good"" film."
3,Very Good movie-horrible ending,This was on its way to being a superb movie until the ending left us with the message that lying is the best way to deal with a problem and that ignorance and selfishness should be rewarded.
2,Very well written movie..........,"However, I did not like the DVD. I was disapointed at the lack of extras in the DVD version. It's just the movie with the wide screen cut. If you don't care about all the extras you could have seen, then pick it up it is better wide screen. I know because, I saw it in the theater and I bought the VHS version."
1,DVD A LEAGUE OF THEIR OWN,"DVD DIDN'T WORK AT ALL. IT WOULD SAY ""WRONG REGION"" OR ""WRONG DISC"" I wouldn't try to send it back because having to pay double postage."
2,A League of Their Own,"I hate to say this but I was disappointed. The entire movie was great, but the ending was cut off. The last 7 minutes of the movie was missing and went right into the credits."
4,Great movie. Don't bother with the Special Edition,"I have liked this movie for a long time, and when I cued up the director's commentary for the movie, I was looking forward to hearing some of the thoughts and feelings related to especially moving scenes such as ""Dottie""'s dropping the ball. However, the entire commentary led by Penny Marshall trivialized each scene by irrelevant discussions (example: the director talked about ladies' underwear during the next to last scene between Dottie and Kit) rather than decent analyses and their thinking.So, if you like the movie, please buy it, but forego the special edition. It wasn't worth it.A League of Their Own"
5,You Go Girls!,"I have always loved this movie. It is filled with love, vulnerability, life lessons and the often-times complicated relationship between siblings. It is fun and will make you smile; and it is also a bit sad so you may end up shedding a tear or two. It is a lovely movie and one to purchase and keep in your DVD library."
5,I loved A League of Their Own,"A legue of their of was a great story about family, friends and baseball. This movie showed courage and it was very funny!"
5,Great women's sports movie!,"There are not that many truly good movies with women at the center of it. This one is amazing, and it's about women playing sports as well, which is even better. This movie is a fictionalized story about the real life ""All American Women's Baseball League"" that happened in the US during WWII. This movie stars Geena Davis as the all-star catcher, Lori Petty as Genna's sister. These two are great together, this movie not only deals with the first women's baseball league, but also tells a great relationship between these two sisters. Their coach, played by Tom Hanks, is a character who starts off not doing a great job, as he doesn't think ""girls' can't play baseball""; but by the end of the movie he's changed his mind. Other stars in this movie are Madonna, and Rosie O'Donnell. If you are a girl or a women, I would strongly suggest seeing this movie, and even if you are a guy I think you'd like this as it mainly is a movie about sports - it just has women at the center of it!"
4,Watch it with your daughters.,"What a fine example for young girls. My daughters and I watch this film on a regular basis as a reminder that women can do anything they put their minds to. Gina Davis and Tom Hanks have magical chemistry (no wonder they are Oscar winners)and the supporting cast members are winners too. I also remind my children of the color barrier that once existed in America. If you haven't viewed this film there is a wonderful scene where a ball rolls away from one of the team members and a African-American woman picks it up and throws it back (very well). I ask my girls ""Why can't she play?"" And they know the answer. This film is well worth the investment. It will become a favorite of your daughters as well."
1,This isn't a winner......,"I've seen this movie. Even with Tom Hanks, Jon Lovitz and Geena Davis staring in it. I just couldn't enjoyed it. I found that both Madonna's character and Rosie O'Donnell's character were just flat awful. It took away from the movie, itself."
3,Captivating travelogue but sometimes superficial analysis,"This is an interesting travelogue by a writer who is very well versed in his subject matter. His approach is very down to earth, and he takes the reader by the hand through his journey. One does get a detailed experience from reading this book, not quite as good as being there but close. At times the book is captivating.On the down side, I found the narrative a bit convoluted. His English is quite rich and very articulate but somehow fails to excite the reader. At times, it was down right boring. I had to put the book down a few times and pick it up again before I got through with it.Also, his analyses, where he attempts to propose any, are a bit superficial. Besides providing an account of his travels, Harvey tries to propose to the reader a discussion of Buddhism as he learns it from the rimpoches he meets. Here he inevitably becomes anecdotal."
5,The cutest ghost book ever,"If you have a little one who loves ghosts or even is afraid of ghosts, this book is a must-have. It is very, very simple and easy to follow. The artwork is great and the ghosts are so cute that they aren't scary in the slightest. My three-year old requests this one regularly at bedtime. Ghosts are a favorite theme of hers, and this is probably her favorite ghost book, even though it might be the shortest one. I think you could probably get a child who is fearful of ghosts to be less scared of them with this book. How can you be afraid of ghosts who catch snowflakes with their tongues and have snowman building contests?"
2,"Snore, Snore","Sorry, this may hit the right spot for some, for me it was snoozeville. Brazil has so much good music, this is not on that list. I wouldn't recommend this to anyone. Keep looking, better yet, always listen to the samples first. I'm just sorry I didn't before I bought. Anyone want to trade, I will take any offers."
2,I'd like to thank the Academy...,"This album features a large English chorus singing traditional Christmas songs. Songs are sung not just in English, but also in French and German. It's certainly well sung, but it's pretty boring to my ears. Most of the songs don't have that much energy, other than the bombastic ""Hark! The Herald Angels Sing"". But fans of classical music will probably enjoy it more than me."
5,I love it,"This is excellent Christmas music. Of the choir Christmas music I have heard, I think this is great because there seems to be such a great balance between the male and female singers. Its exactly how I'd want Christmas carolers to sound. If you like how the music previews sound then you will like this cd."
1,Elevator Music from the Romantic Period...,"I had to find out for myself if there really existed some unjustly neglected piano concertos from the romantic period. If neglected ""gems"" do exist, they are certainly not these concertos. For me, these compositions were just ""adequate"". Sort of the ""elevator-music"" from the romantic period of the piano concerto. Heavy on virtuosity, without any particularly distinguishing features. I couldn't remember a single melody from these concertos, even after repeated listenings. That's how unremarkable they are."
5,Awesome!,"I was recently hanging out in record store that lets you listen before you buy. I'll usually grab a couple of LPs and CDs by artists I'd never heard of before. Travelin' Light, the whole CD, by Gabrielle Goodman blew my head off! Great feel, great energy, sophisticated, fun, and deep."
5,I LOVE this Flavor!! I have Bought It Twice!!,You have to try this flavor!! It is one of my favorites in the Lip Stuff Line. I have ordered multiple flavors and this one is one of my favorites so far!1 I hope to try them all some day!!
4,My lip stuff--- chai,"Goes on smooth and lasts for a long time. I bought several different flavors of Lip Stuff, and I'm happy with every single one of them!"
5,Awesome Products,"I have Lemonade Ice Cream, Gummy Bear, and Banana Cheesecake. My little girl love's these as much as I do, the first one we choose to try was Gummy Bear and she said it is like I am eating them. To be honest it was like you were eating them. The smell isn't faint at all and the scents are true to their names. Also the other scents were great also. I really liked the Lemonade Ice Cream a lot. It has started to get cold were I live again so this was perfect to try out for the moisturizer part of the products. I was really happy with the softness of my lips after using the products plus it worked on my kids too. These would make a great basket stuffer for Easter or stocking stuffer and just to simply by for your little girl or yourself. You will love the texture of these products and how well they soften your lips."
1,Not worth it,It doesn't taste or smell like Grand Marnier I was very disappointed. I would rather have my chapstick in cherry flavor. Atleast It has a taste.
