class_index,review_title,review_text
1,Item not as pictured or described,I have ordered this item twice from two different sellers and have not received the item pictured. You will instead receive the fisher price blue canapy bed that you can find everywhere else. Very frustrating to have to figure out a replacement so close to Christmas
5,My daughter loved it!,Great add to our loving family house! My daughter says it's her room. Nice details like the real little pillows and a canopy over the bed.
3,Feels Like Flying: The Low level Tour of Scenic America,Was disappointed in the quality of the video camera used as some of it was not too clear-- Disappointed to see on large screen TV-- Probably OK on a laptop size screen--Some of the scenes are repeated in the DVD of almost the same name--EJV
2,Would not buy again,Hoped this video would serve as an educational tool for people who are unfamiliar with the USA ... giving pictures and skeletal information about the country... NO SUCH LUCK. It is low level scenic aerial photography without commentary. Would not recommend to a friend.
5,Certainly a Must read for All Christians,"As a convert to the Eastern Orthodox Church I alwas recommend this book before any others to anyone curious about Christian Orthodoxy. Fr. Charles Bell was a Presbyterian Minister who went on a year long quest to disprove the Orthodox Church and its claim to be ""THE HISTORICAL NEW TESTAMENT CHURCH"" and ended up becoming an ordained Orthodox Priest. I offer this quote from the book on page 10 ""Jesus said 'I will build my church and the gates of Hades shall not overpower it' (Matt.16:18)"".Father Charles began to ""trust more in God to lead him, rather than the devil to decieve him"" as he went about his quest. I recommend Protestant(s) and Roman Catholics do the same in their own quest to cut through the heresy and hypocracy of Christian history."
5,Sexy atoms,"It is a good product. It is a bit difficult to manage in the begining because it has tightly fitting parts, but regular use gets rid of that. I like this product, it serves its purpose. I would, however like to have more hydrogens to make more complex organic compunds. Still, 5 star product."
3,Authobiography of Brusselmans,"This book is written in the I person. It is the author himself speaking in the book. Actually in a depressed mood, drifting from whisky to whisky and from woman to woman. It's good for the lovers of the Brusselmans genre (sex-money-alcohol). But not his masterwork."
5,A Must Read for Couples!!!!,"I have given this many times to couples, young and old. I am sad that it isn't being published in CD. It is a conversation between the two and while it is helping men and women understand each other, it is VERY funny and entertaining."
3,Maybe I'm just uncoordinated..,"..but this video is a little hard to follow, at least the first time. The instructor moves really quickly and there isn't much practice time for the moves. It had me sweating but a lot of the time I was completely not following along. Still a good workout, and I imagine with some practice it wouldn't be hard to keep up."
4,Fun!,"First of all, the people on the front cover are not actually in the video. But it's fun and fairly easy for people who have a hard time keeping up. The lead instructor is fun & spunky little woman who does a great job & the chitchat between her & a man named John is funny and entertaining.A cheap & fun workout!"
5,in times of trouble . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"some caring, good friends gave me Reverend Hagin's book, HealthFood: A daily Guide to Spiritual Nourishment for the Soul when i was anguished over my husband's cancer diagnosis. it helped me through some hard times. i recommend it when man is not enough."
