class_index,review_title,review_text
5,Excellent Quality,"Sure, sure, MP3 player producers parade the fact that their product can hold hundreds of songs, play movies, walk the dog, etc etc. But, for those people who dont have 500+ favorite songs, can't name 500+ songs, or can't afford more than 500 songs, this MP3 player is for you.IT has an incredible amount of features, many of which are missing from leading players, such as a built in radio, multi-colored backlight, a tempo changer, several supported languages,lyrics display, an equalizer, and more. Admittedly, the manual is written in something resembling Pidgin English, but it is easy to grasp their driftThis is definetly a good choice for people who don't care to listen to day-long playlists."
1,One didn't work,"Bought two MP3 players, one works fine, the other one will talk to my computer but won't turn on. Of course I thought it was the batteries but it still wouldn't work with fresh batteries. I called the 800 number on the package a number of times but got so lost in voice mail hell that I finally gave up."
3,Very sturdy,"Bought it for my brother, and it is still alive, after so many bumps and drops and even soda spilled all over it. Sad it just had so little memory. As a toy its perfect!"
1,a few problems at first,"It is very flimsy. I ordered 2. One of them didn't work at all from the get-go. I was able to get a return authorizationfor a replacement (item comes with a ""6 month warranty"" HA!)Well it has been 2 months now and no response. I've e-mailed several times- no response. I've called customer service and all I get is a voice mail. and No, they don't call back.Guess what? they were slow but sent me a brand new player.both are working fine (so far) so I'll go step back and give it 2 and a half stars.BUT DO NOT GO TO WAL MART TO DOWNLOAD MUSIC because wal-mart's protection label won't work with this player, so you can't play the music."
3,A nice MP3 player,The Select button is a little bit difficult to operate when you press the selection it sometimes don't change. The voice recording is not clear or difficult to pick up at long range. This is a nice player for the price but could be better constructed.
2,"Pretty nice, but...",The controls are a little annoying and it reboots for no reason every once in a while (as noted in other reviews).
2,There all gonna laugh at you....,"I went to Chile with 8 friends and we all decided to each bring one travel book. After our second day in Santiago I don't think my book was even opened. It became an amusing side joke to the trip.Like some of the other reviews, I agree that it caters to a traveller that is not on a strict budget. It did not seem thourough or detalied enough to give the reader options. There were the few recommendations and that was it.On the positive side, the recommendations were good ones. The book simplified scenarios that could be overwhelming with too many options. In many instances it could at least point you in the right direction.If you are buying a book for Chile, I think you can find a more complete book somewhere else that would contain all the information that is in this book."
2,No more than an agglomeration of easily obtainable data,"It would appear that little has gone into this guidebook. The average Spanish-speaking tourist would be able to assemble all the information it contains, by simply going through each tourist information centre. The guide is good and sometimes reads well, but it's not that useful. Just an extra piece of luggage."
2,"Not Quite ""the"" Guide","Having just returned from Chile with this book as my primary reference guide, I found myself continually borrowing other guidebooks. Simply put, it contains too little information. I also found some of the authors' opinons a bit stronger than what I care to have when travelling an unfamiliar country. The two standards, Footprints and Lonely Planet, remain for me the best guides to South American travel. I regretted carrying this one along enough to have donated it to a hostal in Punta Arenas.Admittedly, the guide takes a fun approach, and has interesting and readable content. However, because it lacks the depth of more veteran sources, I recommend this guide only as a supplemental reference."
1,12 letters!?!,"i was going to get this to put ""Animal Lover"" on my wall so I was hoping it came with like 2 of every letter and it doesnt even come with every letter!! It comes with only 12 letters! Dont waste your money!"
2,Me & Mrs Jones,I love the movie and always have but the DVD I received kept freezing and appeared damaged. Should I return it to you to get a replacement?
5,Fast Paced,"I really enjoyed this movie, nice twists , turns and suprises. Great to have a marriage that the couple still loves and understands each other although they know the marraige has really ended. Amicable. Refreshing to see the understanding. Robson Green, enticing as usual."
5,Me and Mrs Jones,Absolutely delightful. Robson Green and cast are right on their marks. Great escapist fare.
5,Charming and Romantic,"I just watched Me & Mrs. Jones and it was a very good movie. In the vein of Sleepless in Seattle, this is a charming little story of finding love where you least expect it. And Robson Green showed once again why he is such a popular actor in Britain. He is very believable in the role and is a joy to watch."
5,Occupy not grass roots as you were told!.,This is areal eye opener. It totally refutes the claim that the Occupy movement was grass roots. It was a highly organized movement with the full support of Obama's administration.
1,David Horowitz thinks everyone is a communist,This is complete fear mongering by far right wing nuts. Doesn't get any crazier than this. The use of cobras toward the middle with the panic inducing horror soundtrack. No wonder people are out of their minds... watching crap like this.
1,About what you would expect,"A Pretty horrible, boring attempt to paint Wall Street as the good guys. Hard to believe anybody would go through such trouble to pretend that the obvious isn't true."
1,THE WORST DOC EVER!,"This documentary does not deserve that name, since it does not document anything.It is a radical right wing propaganda. A couple of neurons should be enough to realize about its constant lies.Don`t waste your time watching it, unless you want to make fun of a few fascists trying to look intelligent."
1,Citizens United Documentary,"I started to watch this documentary, but when I saw that it was a Citizens United production I did not. I was hoping to see some unbiased information(if there is such an animal), but with my understanding of this group I'm not going to watch anything they have put out, there are just too many worthwhile things to do with my time."
1,Smells bad,I didn't watch it. I also didn't eat a dog turd posing as a Baby Ruth bar. I'll stick a little paper American flag in it if you want. Bon Appetit.
5,Beware the negative reviews....,"I'll bet big money, ""1 Percenter"" big money these goons haven't even watched the documentary. There has been a campaign/agenda set forth by liberal propaganda groups to flood the internet and spread lies. Some are paid to do this, some just wish to do their part in bringing America to our knees. Watch for it. Recognize it. Rebut it."
5,Eye opening movie.,Makes me miss Andrew Breitbart all the more. Powerful words from David Horowitz who knows the all about the leftist indoctrination in academia from his years of being an outspoken adherent of the left before rejecting Leftism completely.
5,Outstanding,There isn't that much new information for the already informed but it should be very imformative for those who get all their news from the MSM. It's very well done and hopefully it will do what it was intended to do and that's wake people up.
2,A misguided movement as seen through a right-wing lens,"This documentary does a great job at capturing all the negative aspects of what I consider a pretty aimless movement. The problem I have with this documentary is that it's clearly ONLY capturing the ugly side. It's also laughable how they never define what they consider ""mainstream media"". I will assume they base their truth on things like FOX news as their foundation. This could have been a great film but they obviously have their own agenda to fulfill. If you are a conservative you'll probably love it. If you are an objective thinker don't waste your time."
2,Mainstream media lighting matches,"""And there's raping, and pillaging and POOPING and the mainstream media is ignoring it""Bwahaha might be the funniest quote I have seen in a documentaryBut yeah this documentary is hilarious in that it is aimed at a target audience and uses language that shows that. I was honestly expecting better after watching the first 10 minutes or so in terms on the video clips that they showed. But the main narrator was hilarious and very biased. Apparently community organizers are bad. And if you think CEOs get paid too much you want to overthrow the government and are against all that we stand for. Thought that there would be more in here about the linkages between different organizations and their work in organizing Ocuppy Wall Street. But all you get is demonizing / generalizing of everyone there.Another ""Take That!"" people I don't agree with type of movie."
2,not bad for a comedy,"Lots of stretching to connect points, footage is really selective. Not looking to fully review this film but felt it fair to say that if you don't enjoy the kind of misinterpretation that alarmism does so well, this may not be the movie for you. The scary dramatic music punctuating all the A-Ha moments made me laugh though. So there's that."
5,Breitbart Nails Occupy--Well done,"Don't miss this one folks. I wish we had Andrew Breitbart with us today, but he did leave this legacy of a film. It's a must see. You won't be disappointed. Whether you lean right or left, this is worth seeing. We all don't always know what we think we know. 10 Thumbs Up"
1,Really? A documentary about Occupy funded by Citizens United,A documentary about Occupy funded by Citizens United? That must be joke right? I really wonder if they will tell a neutral story about this movement...
3,Occupy Unmasked,"These people are sick and want to destroy our country. Yes, Wall Street deserves some of this anger, but living in such filth, violence and anarchy is not the way to get this country back on track. The young people of today don't have the values that we were raised with--it's frightening. God rest Andrew Beritbart's soul. He tried so hard to show what was happening in our beloved country. So glad his good work will be continued."
1,Right wing propaganda,"What a joke. If you think Fox new is fair and balanced then this film is for you. Obviously a skewed unbalanced view of a movement that should be a wake up call. Compare the bloggers and small time journalist who ""organized"" this ""unorganized"" protest according to this films makers to the Kotch brothers on the right, hardly a fair fight. Even with there manipulation of the facts and events its obvious this movement is about the masses confronting the billionaires who are buying our government and planting this kind of disinformation in the media."
