class_index,review_title,review_text
2,Poor device,I have used this mouse in a public library setting and it does not hold up very well. The mouse cord seems to fray at the mouse end. It looks great but is not practical for constant use. You would think that when it was originally designed for children's use they would have incorporated ruggedness into the design too.
1,"His Worst Book, Period","Frankly, I couldn't believe that McMurtry wrote this. I was so excited to see a sequel to The Desert Rose- it could have been great. The only interesting character in the entire (long) book is Harmony's son- and after awhile I even found him to be annoying. And come on- the dog jumped off the Statue of Liberty and lived? McMurtry made a name for himself by writing about reality- maybe he should stick to that."
4,Different is good sometimes......,"This book is different from McMurtry's other work. Accept it, and enjoy it for what it is. Some of the characters Harmony meets in her travels are hilarious. The three ""ragheads"" she meets in New York are adorable. In the past, you just couldn't trust McMurtry. You form a relationship with his characters, and he knocks them off. Not this time. Take it to the beach; you can't put it down. Sections are laugh-out-loud funny."
2,McMurty slips in this one.,"I usually have big fun reading LMcM's novels, but this one fell far short of the mark. I guess I really prefer his novels set in the old West and other action fare.Most of the characters just wore me out. Sort of wanted to slap them. Pretty silly in spots. And, how can a bunch of adults be bossed around by a five year of kid. The dog jumping off the Statue of Liberty and living was another aspect that was hard to accept. Thinking back, it's hard to come up with a character I could really care about.On the plus side, it was a fast read and the usual interesting McMurtry dialog was always present.Mr. McMurtry has given me so much reading pleasure in the past that I will still await his future offerings. No one bats 1.000, so he's entitled to a miss."
3,So-so,"This is a sequel to DESERT ROSE. Harmony's daughter Pepper has just died of AIDS in NYC, and she (Harmony) and her 5-year-old son Eddie drive cross country from Las Vegas to retrieve her. Typically off-the-wall McMurtrian adventures occur - all their belongings go over a cliff at the Grand Canyon, Eddie gets to meet Pres. Clinton and also get on the Letterman show because of his dog, they befriend people who live in a dumpster. But the characters are just strange and out of touch and hard for us to relate to. Children are not usually portrayed very well by McMurtry, and Eddie is no exception: he acts and talks like an old man, which becomes unbelievable and very annoying after a while. There are contrivances in all of McMurtry's books, but they are too heavy-handed here. Not one of his better novels."
4,Good Guitar Stand,"I have bought this stand for my Yamaha Acoustic guitar. Quality is good with enough padding and support. I was expecting the brand name ""YAMAHA"" printed somewhere on it. But there is no brand name printed anywhere on this guitar stand. It has just one ""Made in China"" sticker. The height of the stand can be adjusted to support guitars of different size."
3,Clogs easily,"Sander tracks reasonably well (not great - yet far better than the old Craftsman that was thrown out), is able to handle rough grits easily (unlike the AEG I gave up on). Does what I ask it to do (rough sanding) BUT will clog quickly (something that seems to be prevalent in other reviews I have read). The primary reason for writing this review is to advise that it is easy to clean the clog with an air compressor gun (not like another reviewer who disassembled his machine to remove the clog with small screwdrivers). As another reviewer noted the dust bag is less than adequate (I run it directly into the shop-vac - which leaves a clean surface and little dust in the air). For the price a decent machine that still could use some improvements in the problem areas, but not one of Bosch's best products."
4,Great sander - used to sand a deck,I really like this sander and have used it to sand a modest size deck (9' x 20') - lots of sanding belts but the sander was flawless. Don't like the bag so much but not a big deal either. I pushed this off my work table and broke the front handle but was able to get a replacement for five bucks at ereplacement dot com. I have used this upside down which was an unexpected feature based on its flat top.
4,Decent sander,"I bought this sander after trying the Dewalt and having it die in about 15min of work. After researching other sanders, I discovered B&D; owns Porter-Cable and Delta, along with Dewalt. Since every B&D; tool I have ever purchased failed, I am hesitant to give B&D; my money.I chose the Bosch after comparing with its twin, the Ryobi BE321. The sander is well balanced and comfortable in your hands. It took a little getting used the ""brick"" design, but The egornomics are great. It has the power to get the job done. The dust colletion is average. Afterall, it is a belt sander!I would recommend this sander to anyone."
5,Just a little off the top,"I'll be honest, this is my first belt sander, but I love it. I took the recommendation of some of the other reviewers, and I couldn't agree more. The sander is easy to use out of the box, and is a smooth-running, well-designed tool. The variable speed switch is very nice, and adds considerably to the user's control. I haven't yet done any heavy duty sanding, but for finish work the dust collection seems to work well. Five stars for Bosch on this one."
