class_index,review_title,review_text
2,Amazon needs to work on their buffering.,"Let me begin by saying that there is nothing wrong with this movie. I had to watch it for a class, and my classmates and I rented it off of Amazon. The movie kept buffering every few minutes, so we would let it ""sit and buffer."" Then it would just do it again and we had to wait... again. Finally one of the girls went on Google and searched to ""watch Parenthood the movie for free."" We then watched it with no problems. No buffering. Better quality of picture too."
4,Steve Martin,I bought it for my 13 year old son. Slightly inappropriate for him (mature themes). He is a fan of Steve Martin though.
5,Parenthood,"Arrived in timely manner (sooner than anticipated), in great condition, and made the perfect gift I hoped it would!"
3,"Overpriced, no-frills DVD of a wonderful movie","This is a wonderful, heartwarming film that always manages to make me laugh AND cry....that's why I wanted to own a copy. Unfortunately, the DVD lacks any special features to enhance it (especially frustrating since it's a comparatively expensive one!). How tough would it have been for Ron Howard, Steve Martin or any of the supporting cast to offer a commentary track?That's why I'd recommend it as a rental only. Dianne Wiest and Helen Shaw deliver exceptional performances...Steve Martin's at his most charming...the child actors are superior and it's one of Mary Steenburgen's best performances."
1,"Not in ""Widescreen?""",This is one of my top twenty movies of all time. It isn't in wide screen format? What were they thinking? I'll never buy it unless they release it in widescreen! A Ron Howard masterwork wasted...
3,Took itself way to seriously.,"This movie looked really funny in the trailers...I found, however, that most of the funnier scenes were already shown in the trailers show there wasn't much else to see. All the funny stuff happens within the first 10 or so minutes into this one and after that there are just one or two more laughs scattered here and there. For the most part I found this movie way to serious, and it wasn't entertaining to me. I can see how others can relate to it, but I am a single guy with no kids or girlfriend...so I cannot really relate to it. If you are a parent though it might be worth your while to ignore this review and go ahead and watch the movie."
1,Great Film...,But the DVD is only offered in full screen. Call me when they're offering it in widescreen. Later.
1,"""No widescreen"", ""NO SALE""!!!!!","This is such a good film that ranks in the top five of Steve Martin films, with such a great supporting cast and a truly original and funny screenplay for them to work with, it just seems a shame that we the consumer had to wait more than a decade for a ""Pan-Scan"" DVD release of this great family film, I'm sure alot of people would agree with me that it's like watching 1/2 of the original movie. I hope the distributer of this DVD gets copies of all these reviews and then thinks twice about the next movie he ""butchers"" by releasing it in a ""Pan-Scan"" format on a DVD because he just lost a lot of sales due to the lack of a widescreen version of this DVD and ""I am sad to say I'm one of those lost sales""."
3,"Parenthood funny, but slow","Director: Ron Howard Cast: Steve Martin,Rick Moranis,Mary Steenburgen and Jason Robards. Ron Howards comedy of Steve Martin trying not to be a cut up as a father is good but slow and skeptical.It was okay"
3,"Okay, but to . . . . . . . . sexual.","I thought that this movie had a very good ending, but there were too many revealing scenes (like the son's movies, or when Steve Martin and his wife are in the car). It's sort of funny, and sweet, but to much sex."
4,"Good fun, even more now having kids","This is a fabulous film. Steve Martin is great, but so is the rest of the fantastic cast. There are great laugh out loud moments and the film has a ig heart that makes the movie great to watch over and over."
4,Opie Has Grown Up,"This Ron Howard celebration of family proves once and for all, that ""Opie"" has indeed grown up. As an upper-middle-class father and husband, Steve Martin embodies Thoreau's dictum that ""most men lead lives of quiet desperation."" Martin transcends the flawless ensemble production, without stealing anyone's thunder. Mary Steenburgen, Jason Robards, Dianne Wiest and a lot of other names, familiar and otherwise, are all perfect."
1,Why screw up such a great movie with a pan/scan DVD?,"It is unacceptable, in 2004, to have any film released on DVD without a widescreen version at least on the other side of the disc. Shameful. This is such a great film. But remember, you're only seeing about 2/3rds of it since the studio chopped off the left and right sides for you.Totally unacceptable. Please do not buy this disc. Perhaps that will motive the studio to release the film in its original theatrical aspect ratio so we can actually see the whole thing."
5,I LOVE this movie...,"...from the first time I saw it and every time I've seen it since. You can't go wrong with this movie. It's just good, old family fun!! LOVE IT!!"
2,Not working,I got it in the mail and took it home to watch and it was not working! I worked on it and I am going to try to clean it again. Very upset! If it won't work then it wil have to be returned!
4,Timeless thrills and chills of Parenting,"Great story, great performances and a great time. This is a great movie that still holds together after all these years. There are a few minor scenes that I can do without, but again they are minor and are definitely not show-stoppers; otherwise I would have given it 5 stars. After watching it again on Amazon, I've made it a part of my blu-ray collection."
4,Parenthood,"A wonderful family movie with laughs abound. The cast did an excellent job in imitating America's dysfunctional families.Reeves is funny, but then, I enjoy most of his movies. Steve Martin is once again a ""top"" form. The movie is worth buying simply for its laugh content. I have viewed the movie five times and still enjoy watching it. A future classic for college literary review classes in filmology."
3,Parenthood,"The movie was great. I have seen it before. This was the first time I rented from Amazon, but I had trouble viewing the movie. I watched part of it and then went to watch the rest and kept getting connection issues."
1,Not cool,"I really like this movie, but buying it on DVD is misleading. This movie has not offically come out on DVD so all of these ""DVDs"" are copies and mine dose not work at all in my DVD player!"
1,Ho Hum Idiocy,If pointless humor is your thing then this is the movie for you! Probably the best place for this movie is in a dark box where box where young people could not entertain any wrong ideas.
4,Who couldn't relate?!,"Parenthood is a funny, touching film. I'm not a big Steve Martin fan but he does a wonderful job in this movie, capturing the loving family man who finds himself dealing with issues relating to work and family. Actually, all the actors do a great job in portraying their roles.Even if you are not from a large family you can find something to relate to, since the focus is on the variety of personalities and issues that can come up in anyone's life."
3,Middle of the Road,"This was an okay book. It was fairly enjoyable, except that I kept waiting for the ""real story"" to start. It's fairly obvious that Rilsin is going to have to overthrow her cousin and oust her from the throne -- Sithli is an incompetent ruler -- and I spent almost the entire novel waiting for the rebellion to get started. I suppose we're supposed to be all caught up in Rilsin's struggle with her divided loyalties, but instead all I felt was incredibly frustrated.Still, the author made me care enough that I finished the entire book. There were some extremely compelling moments and ideas, and Ms. Brennan has a gift for creating fascinating, three-dimensional characters. I found the plot boring and relatively uninteresting, however. This book didn't give me that compulsive page-turning, ""I can't wait to see what happens next"" feeling.So I'm giving this book three stars -- its good points and its bad points average out to leave it smack dab in the middle."
4,Whoa! Don't be hatin' -- this book rocks,"Like, dudes, what's happening? Hillary and Elder have told an amazing story in a groovy poetic way. I came away wondering why would Peter Hillary put himself through so much hardship. I learnt a lot of from In The Ghost Country and I really like it a lot."
1,"Trying to make the story do too many things.,",".I personally thought this book was really depressing and simply written. For the sake of all those disappointed souls who will actually buy this book, I just have to say that Amazon has at least 1000 books in this genre that are much, much better.I suggest that this book does not reach expectations of the publisher's comments. I just didn't get into this so called adventure story - ghost story - psychological thriller; perhaps that's the author's problem. Trying to make it too many things at once and only slightly succeeding. I cannot recommend it with so many other greater choices available. I'm always suspect when I see only maximum star ratings in a row?"
3,flow too fast,they don't spill but the flow on these was too fast. (The package was also open which was strange.)
1,Still spill everywhere,"My children like to pour their milk all over toys and into tea cups and everything they can. I was hoping these nipples would stop them from being able to do that. No, they do not work at all. They may not be able to ""shake"" milk out, but they just pinch it and pour milk out all over everything.."
2,:( my baby just didnt like,"we already are using a standard nipple, he could not get anything to come out ultimatly i put on a regular nipple back on so he could eat the tip of this looks like a sippy cup it is cross cut and when compress flows heavey"
2,Not for Newborns,"I have a 2 month old and bought a pack of bottles with these nipples to try because my other bottle set leaks and I cannot transport liquid in them in the diaper bag. Unfortunately my daughter cannot get anything out of the nipple whatsoever. She has no trouble latching on the breast or using Avent nipples. The only reason I am giving 1 star because I can not use them currenly, but I hope to use them in the future when she gets older. If she ever gets a hang of the nipple, I will come back and edit this post."
4,Great Nipple Great Idea...But be careful,These nipples are GREAT! They really are spillproof. My twins had no problem getting milk through them. You no longer have to worry about bottles laying in the crib at night or on the floor or in the car. Nothing comes out until your baby sucks. The only thing I found out the hard way is that you have to be very careful cleaning them with a nipple brush. If you push it in too hard the seal in the nipple hole gives way and you won't know it until you give your baby their next bottle. The milk comes pouring out through the hole. But this is more a mommy flaw than a product flaw. Perhaps a warning should be posted on the packaging.Mommy of twins in Florida
1,Big Disappointment,"I recently bought a 6 pack of these nipples. I thought this would be a great product. I loved the teething nubs, the vari-flo and the non-drip design. I have used these on several different bottles, every type I own, and nothing comes out at all. My baby sucked for 30 minutes and he had not gotten anything! I tried making sure that the hole was open, etc. but no matter what, they do not work. I am very disappointed in this product. I purchased these at a Wal-Mart store, but I did not keep the package, so I cannot return them. This was a big waste of money! I used a lot of Luv N Care products with my other two children. I trusted this name and thought that I would really like these nipples. It is a great product idea, but there is a major problem with this product design. Don't waste your money."
3,"Not a bad product, but I'm glad I kept my Palm V","I purchased this device mainly because I work for a company that does Windows CE development. It's not a bad product, but it will never get Palm owners to throw away their PDAs.It's full featured, but it's just not a quick to access the individual applications. I can sync info just as easily with Office 2000 with my Palm. Maybe if I hadn't used a Palm first I'd fall in love with the Compaq, but I'm spoiled by the quicker response of the Palm (not to mention I've been using a Palm Pilot since day one and Palm graffiti is permanently burned into my brain!)It's also still just a little big larger than the Palm V, which bugs me. Still, the voice recorder is a nice touch that the Palm doesn't have. Everything else is just overkill for me, though."
4,Good...but Compaq is a problem.,"I find this Aero quite a good buy. I got it ...and enjoyed it. After a while something happened to the screen, and after debating with every type of Compaq representative on the phone, they fixed it. This happened again more recently, and I went through the same process.In conclusion, it is a very good unit. But Compaq is not as good."
2,Poor packaging,The DVD was thrown into an envelope and crushed by the US postal service. A little cardboard would have minimized the damage. Not happy with the USPS (it's a given that those monkeys don't care about how the mail is handled) or the seller's choice of packaging.
5,TPB Xmas!!,Great movies if you love TPB. Kinda short but funny! Great stocking stuffer! Merry Xmas!!
5,Too Funny!,My husband and I fell in love with the Trailer Park Boys and the Xmas special did not disappoint. My husband LOVES the Conky finger puppet.
1,Avanti Aspen 6-Piece Emellished Towel Set,"I found the quality and workmanship to be very disappointing. I expected a much finer quality, based on the regular price of the item (+$90.00). I returned the items for a refund as I would not hang these towels in my home."
1,Fantastic 4,"This game is a big disappointment to me, nothing works as it should, the control and movements of the characters is below standard. You do not get to choose the character you want and the buttons to move ahead do not always work. In fact I am still STUCK! in one place because the control they tell you to use keeps giving me a ""did not work, Try again"" message. I may scrap this game if I cannot get it to work, There are no walkthroughs or hints to help. As far as I know there are no repairs to the game as yet."
5,She's..... wondferful!!!,"Reading this book shocked me into remembering how much I'd loved the Saga of the Exiles. This continuation is just as good, if not better. Rogi is a loveable main character, and the viewpoint is magnificent. Julian May weaves sucha full web, you are never left without something to read. THIS is how the future could have been, THIS is how it could still be."
1,rewind,"Well, after reading the other glowing review, I thought I couldn't go wrong here; blistering rock, etc., etc.... well, on opening the CD and seeing the illustration and photograph of who must be Glenn Hughes, I thought ""Oh No""; the dude looks straight out of Las Vegas Arena-Rock; on listening to the music, I thought ""Oh No"";the music is garbage, I had to turn it off. It sounds like a combination of Gary Wright (Dream Weaver anyone?)and Joe Satriani...both of which have virtues in their own rights, but the Voodoo Hill product is just flat out tacky and pompous. Glenn Hughes obviously thinks he is 'The Man' but he has a terrible tendency to sound like a white man mocking a black man making fun of hard rock."
1,Waste of money,We bought that trimmer to replace 5-year-old Norelco model which recently broke down. We thought that Vidal Sasson is a well known brand in hair-care business - we were very wrong.The trimmer came in broken. Didn't want to charge correctly. But even if used with a power cord the quality of cut was far from good. The blades weren't sharp enough and were pulling hair out while cutting. Also hair got stuck underneath the blades and required cleaning after each cut.My old trimmer was far more superior then this new model. I managed to have it fixed and I'm still using it - Vidal Sasson went straight to garbage.
1,failed in the middle of its third haircut,"With a loud ""click"" these clippers just stopped working, and in the middle of the third haircut they'd been used on. Needless to say, this was a false economy purchase, since it cost $25 to get the bad haircut fixed. These clippers are a total piece of junk ... and are now part of a landfill somewhere."
5,great value and does the job,"far better than wahl's adjustable model-- which cuts hair painfully and badly. works well, feels robust."
3,Not bad,"This Hotel Costes volume, ""Quatre"", is faster paced than the others. Most of the selections here are not actually Lounge or Chill, since they are too fast for the genre. This is not music to lounge to...it's music to frantically brush your teeth to because you're late for the lounge. It's not great, but it's quite good and lively (or at least speedy)."
1,Terrible Reproduction,"This is an excellent album that I've enjoyed listening to many times. Unfortunately the dog ate my original disk. When this version arrived, I played it and it sounded like I had ear muffs on. Sound is totally flat and very disappointing. Sounds like a cheap copy. New box style was pretty cheesy as well. Streaming audio from Pandora sounds better, which isn't saying much. Will be returning for sure."
3,Not strong enough....,"Mine has broken twice, left analog stick broken (always forces the movement down). Can't recommend without an insurance policy, the product is just too weak.Update: Another one of these broke on me. The left analog stick gets ""stuck"" in the down position and there is a fine white dust eveident arount the base of the analog stick. I'd say stay away from this one, which is too bad because it is quite responsive and has good battery life. One other thing, the controller will quit responding if too close to a ringing 2.4 GHZ cordless phone."
4,Cordless...,"This controller is great design. The fact that it is cordless is best thing about it. The design is great for playing hours on end, and your hands don't cramp...but the only thing keeping it from 5 stars is the fact that I am on my 3rd one. The first one - the left analog stick quit working after about 10 hours of play. The second controller I got just quit working all together after 2 weeks of play.. The company I got it from (Tech Depot) is awesome, they sent me a prepaid UPS return label each time no hassle and so far the third one I have is doing good. Out of all the cordless controllers out there this one received the best reviews, so I guess like anything there are good and bad products - and maybe that is why I am on my third one now. Is anyone else having (or did anyone have) any problems too? For now I am sticking with this contoller, and crossing my fingers that the one I have now will not break..."
2,Not compatible with Dual-Shock2,"Very hard to use at Analog mode, becasue you cannot two jopysticks. Only D-pad is for Analog mode."
1,gross artificial sweetener taste - little kick,"I did not like this at all. It has that bad artificial sugar taste and aftertaste, almost sickening. I didn't feel much energy either. Bad choice on my part. I would recommend buying one pack first just to try - others here don't seem to mind the sickening fake sweetness. Make sure your water is pretty cold though."
3,Makes H2O a blast!,"Low calories, the benefit of herbs and vitamins, good taste, and caffiene! Great combination. I liked to take it on walks and bike rides. I plan on ordering more. My sons (ages 12 and 9) didn't like it, though. I guess they like their drinks sweeter."
5,Fred and Wilma: Partners In Crime,This is just a fun popcorn movie that you can watch and just zone out. It's a good tranfer from cartoon to live action. John Goodman always plays cool characters with alot of heart. He's really good in Stella as well. I also love Rosie O'Donnels giggle as Betty. It's weird that Elizabeth Taylor is also in this film. You would'nt expect to see her name underneath The Flintstones title. Yabba Dabba Do!!!!!
5,A FEEL GOOD MOVIE!,"I love The Flintstones, in any shape or form that I can see them. I remember wonderful memories of watching them on TV with my children and now with my grandchildren and I was delighted when the movie came out, I was not disappointed!John Goodman is great as Fred,rough around the edges but yetquite loveable! The casting was great, the scenery was great, everything about this movie was just plain fun! That is what it's all about and what it should be about! Fred gets in trouble, Barney bails him out! Simple! Fun! Entertaining!What more do you want?"
