class_index,review_title,review_text
1,incorrect description/horrible ipod. :[,the ipod was working fine until two months it began failing internally. it gradually slowed down in response. probably a refurbished piece of crap. now i cant even restore it on itunes. the cosmetic damage was much more than mentioned. and because it just so happened to begon failing after the 30day period i cannot return this waste of money broken ipod. >:[
4,For media lovers and external hardrive owners,"For people like me who have lots of media and want it when and where ever they are, the Ipod Classic 160 Gigabyte is an awesome device. One of the only regrets I have regarding this device is the tendency to break down as i have gone through three. For people who can afford repaired about every one or two years, this is an amazing mp3 player."
5,Great Product,This product was as advertised. It was a great value for the money. It functions just like a brand new one and I would not hesitate to buy from this company again.Why pay for a new one when the reconditioned one from ipodzen is just as good if not better.
2,Avoid - randomly pauses in the middle of songs - no solution from Apple,"The subject summarizes it. We'll be grooving to a song, when all of a sudden the music stops for 2 to 10 seconds. It's very random - it can go 5 straight hours without pausing and then do it on 3 songs in a row. Replay the songs that it skips on, and it works fine. Hundreds of owners of this same model have this problem (do a Google search) and Apple hasn't solved any. They say all hard drive-based MP3 players do it. Well, I've had a hard drive-based Creative for 3 years and a 120 gb Zune for the past 6 months and they NEVER paused in the middle of a song."
4,Good Product,"I bough this ipod after trying other MP3 players, and I have to say it has turned out great. The only problem i found was that in order to charge the ipod you have to connect it to the computer and it doesn't come with a wall charger so I had to buy that separately. And you might want to get a case whether its silicon or hard case to protect the ipod from getting scratched!Good product lots of space to fill with movies, music videos, songs, or pics!!!"
2,Ipod Classic,"Latest firmware upgrade can cause the internal HD to continue running after shut down, which of course runs the battery dead.User interface is slow at best, coverflow is almost unusable.It never ceases to amaze me what Apple gets away with yet is still loved by everyone.Update: if you do NOT use Coverflow to select an album for playback, the battery draining bug will not occur."
2,unusable,"The i pod was unusable. I went to the Apple store to have it checked, and they said it was unusable.I did return the item though and I got my money back with no problems."
2,A Used Ipod 80GB,"For a used Ipod, this one was in fairly good looking condition. However, it wouldn't sync to any library in excess of 150 songs. I took the unit down to my local Apple store, waited in line for about 1 hour and was told that the hard drive was defective. They reformatted for me, but it still wouldn't work. At my expense, I sent the unit back to Coral Reef Electronics. I don't believe this unit was adequately tested by them (there was 1 song on the drive, which is not much of a test), otherwise they would have caught the problem.Although Coral Reef took the unit back (and refunded the purchase amount) without giving me a hard time, I would be very careful what you buy 'used' from them."
5,IPOD,I PURCHASED THIS AS A BIRTHDAY PRESENT FOR MY GRANDSON SO I CAN'T GIVE AN HONEST REVIEW OF HOW GOOD OR BAD IT IS; I PURCHASED THE SAME IPOD FOR MY GRANDDAUGHTER AND SHE LOVES HERS SO I BELIEVE IT IS PROBABLY WANTED BY THE YOUNG AS WELL AS THE OLD. MARSHA ROPER
5,my buddy,"my ipod goes where ever i go school,work,hanging out. i dont know why some people complaining about it i love the product i think the people complaining about the ipod are probably ms zune fans"
