class_index,review_title,review_text
3,Not what I'd call Christian rock,"With no mention of God, Christ, or Jesus......... it would be hard to call this CD Christian. That being said, I've not listened to it (but read the lyrics)........it was bought for our son as a present and we are very disappointed that this group is promoted as a Christian rock band. Guess we will stick with bands like Kutless who are not ashamed to use the name of the Lord in their songs. There are worse things out there to listen to, but as Christians, it is a good idea to listen to things that uplift the spirit and praise the name of God. So, I'm not saying it is a BAD CD, just not what we would concider Christian. One warning......this is a thick CD with a DVD being on the other side......it got STUCK in our son's iBook!!"
1,A major dissappointment!!!!!!!!!,"These guys have sure turned into super stars alright. It totally shows in there music. They went from being a Christian band to barely even mentioning God at all. Sell out for the cash. If they weren't a christian band before this album, this album would of been much better. And the freaken music protection crap is pissing me off. These dudes are rich and there worried about poeple burning there music. I like to make mixed cd's and now I can't use anything off this cd. And I own there other cd's. Its not like I'm stealing them. I'm selling this album when I'm done writing this review. What a waist of money."
1,argh!,"Switchfoot sux! Switchfoot was good back in the old days with ""Legend of Chin"" (1997) and ""New Way To Be Human"" (1999). Their third cd (""Learning To Breathe"" 2000) was mellower, but still a decent cd. But, ""The Beautiful Letdown"" seriously, these guys sold out big time, and their new cd is no better! If you want to hear GOOD switchfoot, please pick up their older cds and throw the new crap away!"
5,This is what we need now,"In a world so easily build upon false principles and materialism, it is so refreshing to hear Jon Foreman write with such passion about what he believes so sincerely, which harkon a young Bono, who so desperately wants to help us, that we really feel he cares about all of us individually. Its so refreshing as a young man to hear music that is uplifting and spiritual, but also can relate to where we are today as a people. That is where Switchfoots significance lies, and that is why this band will continue to succeed as long as it keeps it always remembers what makes this group so significant."
5,A great CD!,"To anyone who liked Switchfoot in the past, you will absolutely LOVE this new album! Its positive and clever lyrics make it an awesome album. The top hit ""Stars"" shows how the artists look at their surroundings in awe. I advise any Switchfoot lovers (and those of you who haven't heard of them before) to pick up this CD. You won't regret it!"
3,Well.....,"This is an OK band with some good guitar, lyrics, etc... but i cant really find any originality or anything that really gets me going. I mean i was a fan of this band but they need to stop playing the same thing over and over and over. I've gotten so sick and tired of buying cd's of theres that sound so much the same. Plus the copyright protection on this thing is a complete hassle.I only suggest buying this if you are just getting into the band or you really really reallyl like this band.-TLane"
1,Copy Protection Problems,"I love the music, but the copy protection is very annoying. You need to have administrative privelege to install software to play this CD on a computer. And the quality of the WMA that the software produces is poor. The posted workaround using CDEX doesn't work for me - CDEX won't recognize the CD. Plays fine in my car. Avoid this CD if you want to play it in a computer."
2,Disappointed.,"I have been a big fan of switchfoot since their first cds. I own all of their cds, dvds and even a couple shirts. Needless to say, I was ecstatic for the new ""Nothing is Sound"" album. When I bought it and listened to it in my car on the way home, I was so dissapointed. There is only a hint of the ""old Switchfoot"" sound, and the lyrics are awful. Upon arriving home, I looked at all of the lyrics, and instead of heart felt words (as seemed to be writting for the previous albums), these lyrics seemed to be slopped together to appear ""artistic"" and ""unique"".I am so disappointed in this cd, and as mention in previous reviews, the copyright protection is aggravating as well. :("
4,Nothing is SOUND!!!,"One of the best cds Switchfoot has released. The only reason I give it 4 stars instead of 5 stars is because of the content protection. I couldn't rip the cd and that made me feel ripped off. Other than that one obstacle this is an awesome cd. Keep up the good work, Switchfoot!"
5,Incredible Album,"Nothing Is Sound is, by far, Switchfoot's strongest album to date. The lyrics are powerful and when listening to the songs, they motivate you to give though to what is being sung about. The music is virtually flawless. Having listened to music from Switchfoot for the past 8 years, it is unbelievable to see how much each musician has grown and improved. This album seems to be an extension of The Beautiful Letdown, the albums flow into each other. If you have liked Switchfoot's previous music, you are in for a real treat with Nothing Is Sound."
5,Switchfoot's Best CD Yet,"I love Switchfoot's music and this is by far my favorite CD yet. I love the amazing sound and vocals. It is definately an album to play loud with your windows down. Everyone should hear it! There is a great balance among the songs with my favorite being ""The Shadow Proves the Sunshine."" Definately an album that every Switchfoot fan (and everyone) should buy!"
1,DON'T BUY -- SONY DRM WILL CRIPPLE YOUR COMPUTER!!!!!,"Stay away from this CD!!!! Even if you only plan to listen to it on ordinary home stereo CD players or car CD players, be advised this disc may not play on them -- because of Sony's DRM it won't play on a lot of CD players. Don't waste your money buying something that you won't be able to listen to, or worse yet that will infect your computer with a horrible rootkit that will leave it open to hackers.BOYCOTT SONY!!!!"
1,Do not buy,"If you do buy, do not put this CD in your PC! Sony assumes that all for its customers are morons. They are hacking our systems. Look up ""rootkit and sony"" on google."
4,What a great rock album,"Great stuff. ""The Beautiful Letdown"" was awesome, but ""Nothing Is Sound"" takes that to the next level. Any fan of rock and roll should have this in their collection. Standout tracks are ""Stars"", ""Happy is a Yuppie Word"" and ""Daisy"".The production is outstanding. All the instrumentation and vocals come through very clearly. The stereo mix sounds great, but the Dolby Digital 5.1 surround mix on the DVD side of the disc is absolutely mind-numbing. It would be nicer if the 5.1 mix was DVD-Audio, but I'll take Dolby Digital over CD-quality 2-channel stereo any day.Also, for people who are talking about the copy protection, please write your reviews for the standard CD. The DualDisc edition is NOT copy protected. If your computer drive can't read the CD side, then that's just it. It can't read it. That doesn't mean it's copy protected. I own many DualDisc titles (including this one) and have not yet run into one I can't rip to my computer."
5,Love it!,"I've always been a Switchfoot fan, in fact they have been my favorite band for quite some time. However, this album is in my opinion the best they have made thus far. I just bought it earlier tonight, and I've been listening to the streamed preview that you can listen to when you buy the CD. I know I need to get to sleep, but there isn't a song that I can bring myself to stop at, and I'm on my third time through. I honestly feel that this album is leaps and bounds better than The Beautiful Letdown."
2,Nothing is unique,"I was jacked to hear their new disk after the masterpiece, The Beautiful Letdown, and was abruptly kicked in the nards upon hearing Nothing is Sound. The hopeful melancholy that worked so well on the prior album is just missing here. It's too samey. It sounds like every other pop goes distorted. Lyrically, I can't believe Mr. Foreman even thinks this comes close to The Beautiful Letdown. Therefore, obviously, go buy The Beautiful Letdown-you won't be dissappointed."
4,HELP!!!!,i too have heard about the virus stuff thats put on your computer when you download the non-dualdisc version of this cd on to itunes/hardrive or burn it. does any one know if that virus is on the dual disc version. please respond cuz i want to put this on my ipod and i feel pretty ripped off
2,smooth leather concealment waistpack,"The product arrived as described. The major problem is that one of the zippers broke after my wife had it for about two weeks. I think that the product should have made using better components. The bag is very pretty and useful, but I was very disappointed that the zipper broke so soon. The zipper can be replaced fairly easilty, but it should have lasted longer than two weeks."
4,Good Value product for First time No Frills GPS Buyers,"I have used this GPS for about a year now.Directions are Excellent, Right & Left LED is a great feature.Things I Miss in this GPSItinerary for Directions, More Routing Options, Choice of Voice, More Locations details (like phone # etc).I guess I will have to spend little more to have all those options.... ;)"
3,"Its just ""okay""","I had been using an old Garmin Street pilot which you can only choose a region of the country. I upgraded with this Dual model. It's small, compact, nice design. It comes with a car cigarette lighter kit,but NO DC adapter so the only way to use it is to plug it in the car!! Why? I dont get this. The screen is hard to see in the daylight. It has no compass so you wont know which direction you are going. A unique feature is the light indicator on both ends of the unit which is like a turning indicator. Im glad this unit is less than $240 otherwise, its not worth it. Not upgradable also. Im contented but not really happy about this unit. It will get me from point A to B with its simple navigation style."
3,Rumi journal not for me...,"This is a beautiful journal. I, as an avid writer and reader have tons of journals from the time I was a child. There was just something about this journal that didn't inspire me at all.My best friend is an art/lit major and I gave it to her. She loved it. She wrote in it almost every day. This just proves what I always say, a journal is as unique as the person that writes in it...along with the personal memories that go in it.If I didn't have her to share this one with, I was going to return it for one of the higher end line of paperblanks journals, which I love. Yes, it helps if a journal is pretty and inspiring, but it has to speak to you. When this one spoke to me it said...""Please find me a new home...lol*"" Sorry Rumi"
2,Lots of FLuff - not much meat,I found Brian Tracy's delivery to be so so and found some of his comments to be harsh and lacking empathy. He offered some good points but not anything new and I wouldn't recommend you spending your money on this particular product.Doug
