class_index,review_title,review_text
4,A good writing tool.,"This is a top shelf book in my writers tool box. It is clear, concise, and informative. It has many good examples, and its flow chart approach to identifying and correcting typical grammar errors is easy to use. As a new writer, I find this book very helpful."
5,A rule of thumb,A formidable book aimed at helping young students to master the rules and syntax of the English grammar.
4,A gift,This was bough as a gift so I can't say mug about t though I do know there was slight disappointment since only used was available and it looked kind of beat up. Other than that I believe it served its purpose well enough.
2,Wrong book,I ordered the book because it was the book I needed and it was the correct book on the picture but when I received it it was an older edition I believe. Same book but you should have just put the picture of the thee book instead of the one it has now....Other than that price was god and shipping was fast.
5,Rules for Writers,"The book that I purchased Rules for Writers has helped me tremedously with my writing projects. The book that I received was in excellent condition and the process was quick and delivery was great. This is the 2nd time that I ordered through the Amazon, and I will continue to do so, the prices, condition of the book and the delivery is wonderful."
5,Rules for Writers 6th Ed - Diana Hacker,"If you are a college student, you have GOT to get your hands on this book. APA formatting and loaded with info. Document Design, Grammar, Punctuation, Academic Writing, Conducting Research, MLA writing format, AND its a SPIRAL bound book - lays flat on any open page to review and type at the same time. A++, 5-Stars, Absolutely the best reference book that I have on my shelves ! Saves you hours of web surfing to find an answer ! Makes a great inserted reference for your word documents ! I use it daily !"
4,Good College Book,"I have used this book during my college writing class, and I definitly learned about how to avoid a few gammar mistakes. The best way I can think to use this book is to read over previous works of writing( or get someone with a trained eye) and find common grammar mistakes. Then use the book to figure out how to fix them."
4,Brand New,"Even though I have not use it once yet, I will be benefit from it for more than years. Customer satisfaction seems guaranteed."
3,"""For students"" is right","While this may indeed be handy for students working on papers, I found it too cumbersome for daily on-the-job reference. My fault for buying it without giving it a thorough look.The detailed index is nicely done.This one will go back to the store, to be replaced with Karen Gordon's Transitive Vampire. Meanwhile, I'll stick with Strunk."
3,The least imperfect of available handbooks on grammar.,"Retains most of the necessary regulations, but permits the split infinitive: p. 113: ""We decided actually to enforce the law"" IS perfectly natural; those who disagree should revise to ""We decided that we should actually enforce the law."" Also, indefinite singulars, like ""everyone"" should never be equated with ""their""! ""Everyone"" always must equal ""he or she."" I shall require the text again for my Quality Composition course, but with a lengthy note-sheet of qualifications."
2,Feminism has no place in such a book,"This book has some good information in it but it was a turn off when the author deals with gender and pronouns. She correctly states that to use ""they"" when referring to a singular person is incorrect. She advocates that singular pronouns also be avoided when the person to which it refers is unknown. She states that the use of the masculine pronoun in such cases is ""offensive"". This is a change in the rules of English grammer. She has allowed her feminist views to influence the book. I found this book distastful for this reason because I don't like this kind of propaganda and especially dislike the use of this book as a vehicle to promote the feminist agenda."
4,I will never be the same,"i just got this cd.where have the the prayer boat been all my life?i dream their music.finally a band who is unique,talented and emotional.a singer who really can sing!i have no words to say how beautiful this cd is.you will just have to get it and experience it yourself."
3,Hebrew-English Bible,It is good but it translates word for word and the Hebrew is verbatim. The Hebrew meaning just doesn't come through.
3,"too bad, it had a great potential","Funkstar de Luxe picked absolutely amazing songs for his album. Unfortunately, in my opinion, the execution of these great songs into his hard-hitting, funky, house music was a bit short of perfection. Funkstar's style is a bit repetitive and predictible, so, listening to the entire album at once is not as exciting as one may have thought looking at the phenomenal song list. In addition, the songs aren't continuous. I like albums that are seamless/continuous between songs because I want to know the DJ's ability/capability to pick different music and mix them. I guess if you're into mainstream house music for dancing, you will like this album. If you are like me, who likes to pay special attention to the DJ's talent in his mixing abilities, this album will be a disspointment. Did I already say this album is very repetitive in its style?"
