class_index,review_title,review_text
5,Wonderful character study set in a cultural anachronism,"Great Book! Ruggero assembles a wonderful group of characters and sets them in an insider's view of West Point. His plot is all too believable and a perfect vehicle for highlighting West Point's unique culture as well as some memorable characters. Tom Gates is my favorite. I swear I lived down the street from him at every Army post I've lived. Ruggero's villainess in another. She is a ostensibly ordinary woman who through unlucky circumstances and bad judgment leaves a trail of destruction behind her. She illustrates the point that villains are not evil people, but real people who make bad judgments. If you're interested in the military culture, you can't pass up this book. If you're a student of human nature don't miss it. If you like an entertaining novel with some ""laugh out loud"" passages read this book."
5,Hooked me...,"I started listening to BHT when they had this and Midnight Radio out, and I could not put them away for months. The sound is not always smooth but it is pure, and these two albums paint an accurate picture of what the early live shows around Boulder were like. Must admit that I like the first two much more than most of the following efforts which were much more commercial friendly, but the latest studio and live albums are much closer to this raw, bluesy, bar-band sound. I like it so much I have a backup copy in case I kill my first."
2,Falls flat,"Although I was initially drawn into the story of the Chambers family and enjoyed learning about all the characters, the device used of continually leaping ahead in time made for a very disjointed story. I lost interest in the middle and had to force myself to finish the book. It didn't help that so many characters were introduced along the way that at the end I forgot who many of them were. Still, it's an extremely well-written book, especially for a first-time author."
2,Mediocre,"I usually love generational stories but this rather plodding. Not much action to it, just a sweet little story. None of the characters were that interesting."
4,Really draws you in,"This is a finely crafted novel about everyday people having everyday lives over a period of some 50 years. The author looks at life, death, love, hate, injury and healing, and all in all does so in a simple prose that draws you in and makes you really care about what happens to the characters.However, if I have one small criticism, it is that the book is simply not long enough to give all of the detail of the lives of the characters, and it is this which stops it from being a truly spectacular novel. For instance we know that one of the children born will grow with some sort of physical or mental burden, but it is only hinted at until she is almost fully grown. Perhaps this is what makes the book so tantalising - the prospect that more will be revealed later, but I found that there was often insufficient to whet the appetite.But in the scope of the novel it is a small criticism, and it is well worth reading."
1,What ???,"This joker's evidence of Chistian persecution has to do with Christmas cards? Ho.Ho.Ho. I certainly don't want my highway taxes to pay for state crews to erect religious signs. I can see it all now, standard highway signs replaced by signs with various religious symbols telling us heathens when to stop, slow down, caution, etc. Limbaugh must have been tapping Rush's pill supply when writing this tome. I say feed him to the lions. And Happy Kwanza."
2,My religion is a private matter!,"I don't disagree with some of this book but the bottom line for me is that I pray where I want to pray, teach my kids what I want to teach them and live my life in a way that comforms to my values. No one has ever tried to take that away from me, nor could they. I don't need p.d.r's (public displays of religion) or political backing to practice my faith. It is within me, not somewhere out there in the town square. If your faith is strong, these things should not be necessary for your beliefs to be unshakeable. Until someone discovers the ability to reach into my soul and pull The Lord out of me, I don't fear the same things Mr. Limbaugh fears. In fact, I question the depth of his faith if it rides on whether the government gives approval to it or not."
1,Crying for 'special rights',"This book is a polemic demanding special rights for people who claim to be Christians. I'm sorry you can't give people 'special rights' in America, we have a Consitiution and you can't get rid of that either.Im sorry I can't recommend this book. It's not reality-based and I can't recommend it."
1,"Actually, it's more -5","David Limbaugh, hanging tenuously to the tattered coattails of his kinsman, Rush, claims Christianity is in grave peril in the USA. Fewmets! Aside from the fact D.L. is trying to press buttons on Limbots everywhere, religion is in no danger, and may be healthier than ever before.I think the problem for a certain type of Christian (and we've all encountered them ), is that people are a lot less tolerant of being bullied, harranged, harrassed, hassled and put upon by these in your face religious loons who know, far better than you in fact, what is best for you. I have no patience with them or what they're selling, but it doesn't mean I'm anti Christian.This book is nonsense. Limbaugh is trading on his name and on the paranoid fantasies of persecution a certain type of person relishes."
1,Somebody needs to check their privilege,"Attention RWNJs: If you are a white, christian male in the US, you are most definitely not ""persecuted"". Unless you mean that it's not becoming a christian theocracy fast enough for you."
1,Sounds like more blither to me.,"I keep hearing about rubbish like ""school children are forbidden to pray before football games,"" or how awful it is that ""nativity scenes are banned from municipal property.""First, it's not true that schoolchildren may not pray. Anyone can pray any time, and there's no way to detect it, let alone stop it. What may not happen, and rightly so, is for the State to endorse a particular kind of prayer, or prayer at all, by allowing it to be broadcast over the PA to people who may not share that prayer.As for the idea of nativity scenes being forbidden, what's wrong with that? Until/unless you can give full and equal representation to every religion, you must give it to none, in the interests of simple fairness and justice.I may borrow this book from the library, but you can bet I won't be buying it in any way that will get money into Mr. Limbaugh's hands."
1,definition of separation; any questions?,"Just in case you think religion should play ANY role in our government, here is the definition of separation. Remember that our founding fathers insisted on including this as a WRITTEN portion of our constitution!Definition: [n] the act of dividing or disconnecting[n] the social act of separating or parting company; ""the separation of church and state""[n] (law) the cessation of cohabitation of man and wife (either by mutual agreement or under a court order)[n] sorting one thing from others; ""the separation of wheat from chaff""; ""the separation of mail by postal zones""[n] the distance between things; ""fragile items require separation and cushioning""[n] termination of employment (by resignation or dismissal)[n] coming apart[n] the space where a division or parting occurs; ""he hid in the separation between walls""[n] the state of lacking unitySynonyms: breakup, detachment, interval, legal separationAntonyms: unification, union"
1,Limbaugh,"Again another conservative SPIN. It wasn't worth my time or money. Dribble Dribble....Sent the book to Goodwill!!!!! Hopefully all the neocon books will go into the recycle bin after the 2004 elections. Religion is different for everyone and there is a separation of church and state. Alot of us are not Christians..........Again, the neocons are telling me I should worship their ""g""od."
5,Every Christian needs a copy of this book...,"Thank you Mr Limbaugh for this book...I hope it will wake the sleeping Giant and we will take back,and begin to practice what we have been fooled into thinking was just a private and personal opinion...Apparently Not....I am recomending it to all our friends ...."
1,Most Liberals are also Christians,"The author of this books makes the lame assumption that a liberal cannot be a Christian. However, most liberals are also Christians who happen to be more tolerant of people who are ""different."" Conservatives, on the other hand, believe that everyone must accept their right-wing agenda. They are similar to the taliban in Afghanistan, except for the fact that they aren't murdering others who believe differently than them...yet...Wait they have started murdering Doctors who perform abortions and one of them was responsible for the Oklahoma City bombing as well. Therefore, I would say they are very similar to extremists in other countries. This book is just right-wing rambling about something that doesn't exist."
1,Poor Wittle Kristians,"Anytime you do not follow lockstep with the so-called Christians who spew nothing but racist hatred and homophobic bile then you are ""trying to wipe out Christianity."" Oh Puhleez! Yeah, those Christians sure have it rough don't they? Hate to break it to Mr. Limbaugh but Jesus was a liberal, too. Oh Lord, save me from your followers."
1,are you kidding me?,"mr. limbaugh makes some interesting points in this book, but they're all unfortunately for nothing when one takes into account that the christian religion, or any relgion for that matter, does not and should not play a part in the way government is run. you want to pray in school - you have every right to. just do it quietly, to and to yourself. i'm sure you'll be able to get away with it. this book is a joke."
