class_index,review_title,review_text
1,"Disgustingly homophobic, misogynistic, and vulgar","If you have even the slightest liberal conscience--if you care about women's equality, if you're disturbed at the outrageous culture that leads to so many of our young black men choosing lives of crime and incarceration, if you embrace a philosophy of love of all people as equals, if you agree with the idea that violence only spauns more violence and hatred--you will quickly be revolted by this juvenile and dangerous adolescent boasting.Embrace of this trash does not speak well for hopes of a progressive, democratic, inclusive, and deliberative society."
5,Viva La Revolution!,"Immortal Technique is the realest rapper underground or mainstream. This album is Malcom X's message mixed with the 9/11 conspiracy twisted up in the vocals of a menacing emcee not to be slept on. This album also tackles the ""corporate tentacles"" that have a chokehold on most other hip hop artists and their gimmicks. This album is groundbreaking, legendary, and classic. After your first thorough listen, you'll look at hip hop in another dimension. And your mind will LITERALLY be in another dimension. This is not recommended for the simple-minded. This is recommended for the real, from those with a doctorate degree to those on death row.The revolution is here, you ready?"
4,Wow!,"I'm glad I got wind of this guy when I did. This is one hell of an album, 4 stars because of a couple of weak produced tracks.Lyrically 5 stars, one hell of a rhymer. Controversial and deadly and you just can't stop listening to him spit his lyrics.Don't hesitate, pick this one up."
4,Most slept on rapper around,"What's this? Is someone rapping about something... that matters? Now? In the days of bling and BET/MTV booby videos? Wow.Immortal Technique is something rare to come by these days. Great lyrics, skillful rhymes, and real passion about life and music. If only the beats were a bit better, this would be a five star album. Regardless, it's still a must have CD in these times of ridiculous club hit garbage and underground dictionary wordplay.Oh and the guy rips it live like you wouldn't believe."
5,one of a kind...,"hip hop has always been an ""in your face"" genre of music. technique does a fantastic job of throwing everything he has into the listener's face. one listen to him and you know that his lyrics are not simply meant to be heard, they are meant to be thought about. i do not agree with every thing that he says but i respect his right to say it and i can see his perspective. these days it is rare to find a rapper so passionate and fiery. technique is not afraid at all of anyone or any criticism and this makes his music better. there is no one similiar to technique out there and i cannot wait to hear more.by the way, technically, this album is great as well. the beats are impressive and technique's flow is forceful and always on point."
5,The Revolution will begin now...,This man is the hidden hip hop artist that will be revealed to all. I challenge anyone to listen to this and not like it. This man is an intellectual as well as a lyrical master. On top of that - those beats are phat! Check him out now!!!!!!!!!!
5,Immortal is for real!,"This dude is definitely one of the best most political and truthful rappers that have come out that i really do enjoy, forget all the other mainstream crap, i only pump this stuff and all my 90's hip hop, there is no substitute for good rhymes and beats, unfortunately that is hard to find these days."
5,A History Lesson you'll never get from the estabishment,"Tech isn't rapping, he's teaching.Setting a foundation for liberating minds.Things that sound crazy aren't, they're real and you can see for yourself.Many of the lyrics are the keywords to revealing a truth that has been buried. Don't take his word for it, find out for yourself."
5,Without question: One of the best ever.,"This man gives you the strengthening conviction that Hip Hop is not dead. All I could do after hearing the first 9 songs was to kiss the CD case and clinch my fist. This album is so good, I couldn't tell you ""the best cut"" on it. Sticky Fingaz' ""Blacktrash.."" album as well as Akrobatik's ""Balance"" album as well ""Revolutionary Vol. 2"" are three albums that give you a sense of hope about our culture. Only a true Hip Hopper could really appreciate this project. My only advice is that you simply grip it, it's THAT good."
4,Welcome to the Revolution! (2),"I havent even heard all the songs on the cd yet and Im going to tell everyone to buy it! A Breath of fresh air in hip hop. Its been a little while since I could get this excited about a ""new"" group. I wont go into detail about the group because this disc already has plenty of reviews."
3,revolutionary? more like repetitive,"Don't get me wrong, some of these song sre very influential, but would it kill him to change his flow once in a while. Every song has something in common with the rest. The only high points on this album is when IT becomes emotional and filled with passion. Besides these moments, this album is nothing special."
3,Revolutionary homophobe?,"While immortal technique speaks to many issues affecting oppressed people, he fails miserably in recognizing his own part in perpetuating sexism and homophobia.There's nothing revolutionary about calling someone a homothug or calling the woman that aborted a child a b*tch. True revolution recognizes the value of all people.Once again, an underground artist with appeal to activists fails the test."
5,lol,"I just wanted to say I think it's hilarious that reviewer down there who gave the album a 4 thinks the album was produced by Death Row. He thinks the intro is from Suge Knight. Here's what the intro really says: ""You are listening to Revolutionary Volume 2. From Death Row, This is Mumia Abdul-Jamal."""
5,Real HipHop with meaning!!!!!!!!!!!!!!!!!!!!!,Thank God for cats like Immortal Technique and Non-Phixion who bring it with the real HipHop.5 stars for this album.
5,Death Row?,"Man, I just came by to see what people have been writing 'bout one of the illest MC's out right now and I see this review from some dumb a$$ who apparently didn't even listen to the lyrics. To say that the whole CD was dedicated to dissin' Bu$h is so off it's ridiculous, and what's hillarious is that homie actually thought it was a ""Death Row"" record. People please buy the album and LISTEN to the LYRICS, you might learn sumthin'!!!FREE MUMIA ABU-JAMAL!!!"
3,review from LA,"If I were rating this Cd on beats and flow on the mic, I would give it 5 stars easy. This dude can flow with some of the best and the beats are dope as f&^k. I had to take away two stars though for spittin' poison to the minds of our youth. Keep off the preachin' political B.S. This guys thinks Bin Laden and Bush are like brothers and they blew up the twin towers together. come on bro. But I still bump this cd just to hear the talent and beats. Just a little too much hate and false information that is stated as true facts and a lot of the conspiracies he talks about were already proven untrue long after this cd came out. I love this dude non the less but keepin it real is keepin it real not false. Anyway: music 5 stars, delivery 6 stars, content 3 starts."
4,immortal technique attacks,"immortal technique attacks the mic unlike any other rapper on the underground scene. he rips every track with raw emotion, which, most of the time, is anger and contempt. many rappers (such as virtuoso) use the same anger-battle style, and this technique usually makes for weak rhymes, as these types of emcees concentrate on being mad, rather than on the quality of rhymes. luckily, immortal technique does not have this problem. he is able to masterfully control his raw emotion and create intelligent, poignant rhymes that are enhanced by the power of his voice. it all make for some compelling tracks. technique not only has good flow but also fuses knowledge of politics into his lyrics, which makes listening to this cd an educational experience. revolutionary 2 is a very good underground cd and the only weak part is the beats. at times, they leave something to be desired, but techniques rhyming masks this slight weakness."
5,It will make you wish you could go back in time.,An exquisite soundtrack! It brought me to tears the first time I listened to it as I was reminded of the emotion in the film. I wanted to go back in time for a spell and BE Anna.
5,"So simple, so peaceful and yet so beautiful!","I am writing this while I am listening to the music and I must say this is one of the most wonderful music that I have ever heard in my life.I have seen Anna and the King twice, the first time with my Mom and the second time with my boyfriend. Indeed, when I saw the movie for the 2nd time, I didn't pay much attention to the movie itself, but rather than its music.I have grown up under the strong influence of oriental culture, and I am very impressed by the oriental music which is so perfectly comprehended into the western music. Since I like it so much, I brought not only one for myself, but also another one for my boyfriend. I am sure once you hear, you know every single penny that you spend is worthy."
5,"Wonderfully orchestrated, moving and uplifting","I thought the score was completely wonderful, not a bad thing on the CD. (Except for one song jumps, but that's not really George Fenton's fault, is it?) The songs that especially moving were: The Execution, Anna Returns, ""I Have Danced With A King"" which all have one thing in common, the main theme. It is so beautiful, I get tears in my eyes listening to it, and when its put to film, it makes it twice as more emotional. I didn't think ""How Can I Not Love You?"" was all too bad, considering how terrible I think ""You'll Be In My Heart"" is, it really put good use to how Anna and the King really felt at the end of the movie. It is the best film score I have ever heard, and I recommend it to everyone!"
5,Excellent!,Saw the movie before the soundtrack came out and I couldn't wait to buy it! Loved the movie and I love the soundtrack!
4,i saw the movie and had to have this soundtrack! Very lush!,exotic instrumental music with good melodies make me want to have it playing in the background all day long. It really sets the mood.
4,How Can I Not Love You,Good song in regards to how racism still rules some peoples hearts and minds. How the society controls how people view interacial relationships. I think it is a very good song.
5,What took me so long?!,"I can't believe I waited so long to get this Bucket Boss! Rose gardening is ever so much easier with all my tools in one place, easily transportable from bush to bush. I added the seat to the top, so now my back doesn't bother me so much....and I can stay in the garden longer! There is a convenient-sized pocket for virtually any size tool, and the pockets inside provide great protection for related items that I don't want ""soiled"" while I'm working."
5,"very useful, very handy","very useful, very handy, best deal i could find for one of these, was a good gift for my husband, he uses it alot."
4,Multipurpose!,I bought 2 of the bucket boss organizers for Father's Day gifts. I was very pleased with the quality of the material and space in the pockets: the only problem was the description of the item does not tell you that the 5 gallon bucket is not included....but the gifts were a big hit.....my Father uses it for plumbing tools and Father-in-law uses it on his boat for crabbing/fishing essentials!
2,small pockets,"I love the idea, and still use the product often, but they just seemed to miss on the product. To me the pockets are too small to get tools in and out of easily. I think I would have been much better off buying one with less pockets but more room in each pocket, I would look elsewhere."
2,Misinformed melodrama,"I really regret buying this CD. I barely got through it once. McEvoy's admirable voice and gorgeous contribution to Mary Black's song ""A Woman's Heart"" notwithstanding, this overly ambitious album is trite -- a profound disappointment. Among the chaff here is an insipid and misguided song about a girl with anorexia nervosa (""Sophie says she's really trying/Problem is, Sophie's lying"") as well as the ever-laughable ""She Had It All"" about an alcoholic (""Lipstick smudging her face/Hair all over the place/They say she's a disgrace""). I mean, PLEASE. Great voice, but the girl needs to get someone with writing ability to write her songs! If great lyrics are important to you, stay away."
3,Looking forward to beginning this project.,"Project arrived in a timely fashion. It's a complicated pattern (made a bit more confusing by segmented pages), but I'm looking forward to beginning. Directions are clear."
2,Not for beginners.,"While the author interviews many successful traders from various backgrounds, the most repeated comment was that you get the intuitive response from years of experience. This would appear as commonsense to most.Like riding a bicycle, you at first concentrate on balance. Then after you achieve a comfort level it becomes automatic or intuitive. With so many books on the market, writing a book on the premise that more experience brings on the ability to move by inner feelings is something one needn't pay for."
1,Please save your money!,"Mark Douglas's ""The Disciplined Trader"" is, quite frankly, inexhaustible in explaining the many facets of the psychology of trading, and much better than Koppel's many attempts at the subject."
4,Excellent Update of an Industry Standard,"I got exactly what I wanted--an up-to-date version of a standard to replace the one I have had for years. I particularly appreciated the section on media law--many changes have taken place in the past few years, as the media landscape has changed. Journalists or writers will find knowledge in this area to be especially helpful."
4,Must have for Communications Professionals,This is a handy desktop reference that is a must have for all who write AP style.
4,AP stylebook review,"The only reason I purchased the stylebook was for my journalism class but little did I know how much it would come in handy. I purchased it in ""brand-new condition"" and received it as so except with a small tear on the outside bind of the book. Other than that, it didn't take long and was in good condition."
5,Benefits more than journalists,"The title of this book might lead you to think this is just another grammar book--and one with only print journalists in mind. Not so! If you are looking for a guide that will ensure consistency in all of your corporate literature, I highly recommend this book and its companion ""Bible,"" Webster's New World College Dictionary, Fourth Edition. Never again will you have to wonder whether to add a hyphen, capitalize a word or use an abbreviation. To me one of the main reasons why documents can look unprofessional is because writers don't apply consistency in style throughout corporate literature or even throughout the same piece. This book is the ultimate foundation for consistency, clarity and professionalism. And from here you can add your own ""house styles,"" guidelines that are unique to your profession or business. The return on investment on this book is tremendous."
5,underrated album,"I really enjoy this cd. i got into sunny because i am fan of ayler and cecil taylor, and realized sunny's connection and influence in these seminal groups.this cd is great if you enjoy free jazz. with Roscoe Mitchell, Archie Shepp, Lester Bowie and Alan Silva, its a fantastic lineup.nothing I write could describe the music, just knowing the artists should give you a feel of what to expect. released in 1969, it was at the time when artists really pushed a new form of music.the 1960's were the best for free jazz and this makes an excellent addition to my collection"
1,"Literally, a load of noise","What is it about free jazz? Why do some people see it as artistic freedom and others just utter cacophony? I for one choose the latter. This is just one massive headache, the sound of every saxophone in history being played faster and out of tune in a waterfall factory. Its not something you can come home to, really is it? ""Aaahhh, a hard day at the office. I think I'll unwind with the sheer noise machine that is Sunny Murray."" Errm..... Furthermore, Sunny Murray can hardly be classed as a drummer. A massive wash of deafening cymbals, with no rhythm or pattern, does not a good drummer make. Give me Art Blakey or Max Roach any day of the week!For those that get off with abstract honking and go-nowhere freedom to ""make a statement"", get it by all means. Its just not music! Yes it has notes, but they're in no particular order and not, to coin Eric Morecambes phrase, ""the right notes but in the wrong order."" It is literally a load of noise."
5,Just adorable,Peedie is an adventurous gosling who misplaces his lucky red baseball cap and goes searching for it. The illustrations are just absolutely adorable. My 20-month old son adores this book. Very charming! Makes me want to take a look at related books by the author.
4,cute,Peedie is a small yellow gosling that can be very forgetful. One thing that always remembers though is to wear his favorite red hat. One day he misplaces it. Peedie looks everywhere for his hat. He finds it finally in a very unsual placethe book is small in size making it easy for toddlers to hold and turn the pages. Each page has only one sentence making this easy to read to little ones who have short attention spans. The pictures of various animals will be enjoyed by children of all ages.I would recommend this book to parents and caregivers of children ages birth to 3. The story is very simple and is one that kids will enjoy hearing over and over again.
5,Great baby book,"I have this book as a board book, which is good because it's appropriate as a ""baby's first"" type of book. I just love it and my one year old just loves the bright pictures. When I put it down to get another one, he points to it again. The rhyming text is wonderful and the pictures are really cool and artsy and bright. My 3-year old also likes it because she understands how to find and count the shapes. I really recommend this one - perfect for a baby gift or first birthday!"
5,Changed my life,Pathways to Success: Discover Your Career Potential has helped me find my career path more clearly. It is well organized and well written. As a beginner it was extremely easy for me to use. I recommend this book to anyone that wants more clarity in their life.
5,Absolute Beginner,"I know zip about astrology and can sniff a phony a mile away. I checked out Ms Geffner's book at the urging of a relative who is really into astrology. After a few pages, I got hooked, and found it straight-forward and pretty helpful. I like all the cool names and descriptions, even if I don't still don't understand everything about this art/science. Go out and buy this puppy! it will not disappoint."
