class_index,review_title,review_text
5,Diversity at its youngest and best!,I have purchased Debbie Bailey's series of books and given them as gifts at baby showers and birthdays! The parents always report the books are favorites once the tiny readers start turning the pages. Diversity needs to be introduced at young ages and the author really does a great job of helping to accomplish this! Debbie Bailey is my cousin and I am proud that she is a part of our family!
3,Clever and Handy but not Swiss tough,"I received this as a birthday present last year. I really like it, but it has drawbacks. It requires a battery for the light, of course but the battery goes bad in a few months, quicker than I expected. The pen dries out fast, I probably was able to write 10 sticky notes worth with it and it is now retired as a dull letter opener! It opens now instead of writing the letters... (sigh). It proved handy to have a usb memory key with me all the time, and it looks more MacGyver than Revenge of the Nerds, which is a plus. Airlines are familiar with this device too, and they just check to make sure there is no knife and then let it pass. Mine has started to come apart and I'm going to send it back to the store I was told it was purchased. It has only been dropped maybe twice... Overall neat presentation and handy combination of everyday ""work"" tools, but not perfected."
4,interesting for dylan fans,"It is more historically accurate and complete than the Scorcsese docu. in that it mentions Ramblin' Jack and includes a brief Carolyn Hester interview where she talks about Dylan first meeting Hammond at her recording session. Its give a more complete overview, covering up to the year 2000."
1,Dylan rules - A&E stinks!,"Sickening! This was about 90% boring talking heads, 9% still photo's of Hibbing, Minnesota, and 1% Dylan footage. More Dylan, less fillin'!"
2,Dylan - A genius seen through rose tinted glasses,"Although there is no doubting Dylan's genius this video, views him through an uncritical elevated to God status. A few nice clips but the world is still waiting for the definitive Dylan biography. Suppose we will have to wait until he dies."
3,A Nat King Cole Sound-alike!,"If you are looking for the same mature, and yet more spontaneous and soulful style of singing found in Hit The Road Jack, I Can't Stop Loving You (from the Atlantic years), you will be disappointed by this boxset. One can easily fool someone by playing some of the tracks from this boxset and not disclosing the name of the singer, and the person will unmistakenly name the singer as Nat King Cole. But for fans of Ray Charles, this box is good to have because the price is good and it collects 45 tracks of early works."
5,"Some Duplicated Info, Some Fresh","I just read this book after reading Zen and the Rat of the internet. There appears to be some information duplicated in both books. Also there are some far out errors, the one I noticed first was the quote by ""Irish Murdoch""! I think the book could have used an editorial pass.The really fresh and worthwhile stuff was the case studies and how to make it work in the real world. It was almost like one author did ""internet"" stuff and one did children stuff, and the children stuff was much more polished. I wonder if maybe the co-author Victoria Mixon did the kids stuff since it wasn't also in the Zen book. I can't find any other books by her though, I wish she would write some.This is a good book for getting teachers (and kids!) on the internet though!"
1,Lifelong Elvis Fan Abandons Hero Over Career-Worst Album,"This is a major disappointment. I would rather listen to fingernails running down a chalkboard than hear this entire album (I cannot make it past the first 4 songs). Not only is this clearly the worst album he has ever put out, this may be among the worst albums I have ever heard. All this from the man who started his career by awakening us just when we thought rock was dead. After listening to this (or as much as I could stomach), now I am beginning to believe it is."
1,STAY AWAY,"Tripe, drivel, limp, and uninspired. I could not beleive my ears. Elvis, what happened? Where were you? Did I mention flat, boring, drippy, and annoying. For new Elvis fans, please do not let this be your first impression--normally, the man is very inspired/inspirational. Sorry Elvis, I made the record store take it back and apologize."
2,This is a horrible CD. I actually give it 2 stars,"because I can tell that the performances are pretty good, and a lot of work went into it. But, the tunes are downright dog-wailing-at-night awful, sorry to say. Let me also say that I'm not afraid of some sappy songs. Burt Bacharach has made some really nice tuneful songs in his day, as has Costello. What they've done here is nothing short of astonishing, but not in the positive sense.I fully expected something along the lines of Costello's version of ""I'll Never Fall in Love Again"". But what this CD provides you with is dentist office music. My secretary laughed out loud when she heard me trying to make it through this CD in my office.Word to the wise. If you love feeling like you're about to get your teeth worked on, this is the CD for you."
