class_index,review_title,review_text
1,Awful guitar,"I bought this guitar for my nephew for Christmas and I was SO excited to give it to him. He opened it up and immediately began playing it and 2 strings broke. We fixed the strings and they broke again. He was dying to wear the strap so we tried to put the strap on but there was no where to attach it. Big disappointment. The sound is horrible, even to his young, untrained, inexperienced ears. He was beyond disappointed and frustrated. I took it back home w/ me and immediately returned it and am looking for another."
1,Not what we were hoping for,My 4 year old grandson received this as a gift in his village in Alaska. He was not happy with it.
2,Broken,"The guitar was broken when we opened the box Christmas morning. I don't know what it is called, but the the thing that holds the strings opposite from where you tune it was broken. My son was really disappointed, hopefully they will take it back. It looked like an okay guitar and the case, strap, picks, etc. were a nice addition. I'm guessing this was just a defective one or possibly jostled too much during holiday shipping."
1,toy guitar,"This guitar looks nice and the accessories are nice, but it is a toy as I was unable to tune it. Returned with no problem."
1,Terribly Made,"UPDATE 1/28/13- Sent in complaint about string and asked for replacement strings. Seller was awesome enough to send me another guitar...except this time the strings were just as bad and the color was completely different than the first one. I took to a guitar shop here in my town to see if they could tighten but was told it was cheap and to just throw away. seller tried to make it right the product is just a bad product:Original post: The strings were not tight and there is no way to get them tight. It sounded horrible, looked worse and the color is nothing like the picture. But cannot complain for the price."
2,You get what you pay for,"This guitar was cheap, and it seems cheap. My daughter has been taught to be careful with it, like with any instrument, so she hasn't managed to break it like some others commented. I did have to restring one string upon arrival. It is fine, but nothing more than that."
1,Don't bother,"OK, so it's a kid's guitar. I did, however, expect it to last longer than a day. Strings constantly came loose. Even the most elementary tuning was not possible. Big waste of money."
5,"As Advertised, Work Perfectly","These `memory sticks pro' are exactly as advertised. My older Sony VAIO PCV-RX850 would not initially recognize them so I visited Sony.com and downloaded a driver for the item. They work perfectly, as advertised"
3,Not a Thriller,"This flop by Karin Fossum really surprised me! Don't Look Back, the first of her books to be published in English, was engaging and well written. He Who Fears the Wolf is a strange circus of bizarre characters who hide out in a cabin deep in a forest. Two of the three are wanted for crimes committed early in the novel.However, there's no detecting, no police procedures, no nothing! Chief Inspector Sejer is almost absent from the story, and I found this novel to be quite dissatisfying. I hope Calling Out For You does better."
3,A little bit too much like Nicci French,"Errki Johrma is crazy, very crazy: he hears voices, is practically unreachable for normal people and bites when he feels threatened. When he escapes from the psychiatric ward where he is staying and is seen near a farm where an elderly lady is murdered, it is easy to draw the conclusion that he is the murderer. But it is very difficult to track him down: a bank robber has taken him hostage and hides with him in the woods. Somehow Erkki and the bank robber get attached to each other until a freak accident happens...People around me really loved this book, but to me it was a little bit too much like Nicci French: the emphasis on the literary side and not enough suspense."
1,not for me....,I was diappointed in this ...too much mumbo jumbo about mental illness...not enough concentration on the inspector...and the ending was terrible....
