class_index,review_title,review_text
4,"PRESUMED DEAD, A CIVIL WAR MYSTERY",I really enjoyed the story in the book. My interest was held all through the book. I was interested in the area because some of my ancesters were living in the area at the time listed in the book. The auther did a great read!
1,they lie,The product states they work with the cannon multipass f80 and it does not.As a matter of fact the actual received product states on each cartridge the products that it supports and the multipass f80 is not listed.I am out $53 and am left trashing a bunch of unused ink cartridges.I thought I could trust the dealers on Amazon and have had great success until now.I would not buy this product or shop with this dealer
1,LAME,This book is full of really stupid and useless information. Its really more like a bad joke book about duct tape. I wasted my time and money on this book. I did not learn or read a single useful thing about duct tape from this book.
3,"Funny if you like ""dumb guy"" humor, otherwise largely dull","While this book does contain a few sensible tips for solving problems using duct tape, most of the content consists of dumb guy jokes. As an occasional handyman, I appreciate the value of duct tape, having found many uses for it, from cleaning spark plugs to fixing the brake light switch on my car. However, the humor in this book is much too crude for my tastes, some of the ""uses"" of duct tape border on the cruel and sadistic. The authors are well aware of this and some of the ""suggestions"" contain a footnote that is a disclaimer. For example, on page 69 there is the sentence, ""Or, tape birds and squirrels to trees for dogs and cats."" This is of course not funny.Therefore, if you are a fan of the ""dumb guy"" genre of humor, then you will find this book amusing. However, if that is not to your taste, then you will the bulk of the book boring."
5,Love This As a Gift,My husband and I have given this book to several male friends and/or relatives. Everyone always expresses delight in receiving it. A FUN gift.
3,Hysterically funny,"Hysterically funny and loaded with sage advice. This book is the perfect gift for any handy guy or girl, on your gift list. Loaded with unique tips on pet care, household repair, fashion and travel, this is the book for you. You will find yourself asking ""why didn't I think of that""."
4,"This book is NOT intended for practical uses, but humor!","...and the humor is great as well! If you're lookin' for a book that'll give you instructions on how to build a duct tape house or a duck tape boat - look elsewhere. This book is humor-based with silly ideas like ""Gals - tape the toilet seat down with your duct tape.""It's nothing serious, but nice for a quick little chuckle - it's a great novelty gift for someone."
5,Excellent value,Does everything a high performance shielded cable is supposed to do for a great price. Belkin PureAV cables are an excellent choice for all audiophile levels.
1,not for the serious listener,"anyone who chooses dianna krall as part of their recording project is only in it for the comercial aspect of what i call commercial jazz also known as smooth jazz or better yet kenny g. music ""straight no changes""."
5,perfect,"super quick, super easy, and ive used it with a variety of 'mixers' [tuna, canned salmon, ground beef, mashed red beans and once even with just hard boiled eggs] - equally yummy with all of them"
1,Zatarain's Tuna Cake Mix,"I tried the Tuna Cake Mix, added tuna Disappointed! I then added crab to a batch, since the main ingridence is the same for tuna, or crab. Still the same, not what I expected. Your better off making these from scratch."
1,Its so Out of Touch,"This book is so out of touch with the Code book.I have to correct most of the NEC section writtenin this book, it is base on the 1993 codebook,that the section is now mostly renumbered thatwill only confused you or failed you if youused this as a preparation for an exam."
2,case cracked,"case cracked, two of the drivers were pulled from their handles, didn't return it because my son decided he could use it - poor quality. Don't buy it."
2,You get what you pay for,"What can you really expect from a screwdriver set that's so inexpensive. I like to give good reviews but this is one of those times where I just can't. When I received the toolset, the first two watches i tried to unscrew, broke the screwdriver. The quality of this product is not very good. You're better off spending extra money and purchasing a more quality product."
5,A great little set,A great set to have for those pesky little screws you encounter when opening up your computer or laptop to install memory etc..... also great for eyeglasses. The case is a joke. I took mine out and put them in an old clam shell eyeglass case.
3,"Good tools, cheep box","These are very inexpensive for the set, but if you need a small screw driver every now and then they are very good. The box is a bit cheap and will not last long, but for now they look good orginized.The qualtiy of them is good enough for my 3 year old to use the small philips to change the batteries on his toothbrush and toys. They are just the right size if your kids want to help."
1,A Box of Junk,"This set is a box of useless trash. Amazon, you shouldn't allow this sub-quality crap on your site. It is bad for business."
1,"Bent, broken, and mis-packaged","I bought this set of small ""precision"" screwdrivers to do detail work on electronics and RC vehicles. When I opened the package, I noticed that a large chunk was broken out of the case. It can be glued, but the packaging needs more padding. The real problem came when I noticed the smaller screwdrivers and one of the nutdrivers were all bent at the neck. Also, the 2.5mm hexdriver was missing. Instead, there is a second small phillips screwdriver. And there is also an extra small screwdriver that doesn't have a slot - just got thrown in, I guess. Overall, you get what you pay for. I was looking for a cheap set, and I found a cheap set."
3,good product terrible case,"The case came cracked. The tray is as cheap as you can possibly make. Although the screwdrivers seem good, and I don't need to use them very often, I'll end up with a pile of tools in a coffee can within a very short time. For anyone whose had to deal with bad cases, and I have (can you say ratchet set?) this is a pain. I wouldn't buy this again, I'd opt for something that I could store in a case that would last - this one didn't even stand up to the shipping -"
2,"Decent set, horrible packaging","While the screw drivers are certainly functional and small, the plastic packaging is a joke. Rather than having slots to securely hold the tools, it is a clear plastic insert inside the already poor case. If I didn't need the small screw drivers so bad I would have returned this in a heartbeat."
1,broken case on arrival...,"The case was all cracked up in multiple places. All the tools inside were present, but the case is useless now."
2,not useful for me,"It would make much more sense if there was 2mm nut driver instead of 5mm. Have those people ever tried their product? To unscrew 5mm with this narrow handle? It frustrates when people sell scrap they would never use by themselves. Stop pollute planet!Ok, specifically: my sunglasses (and that's how this product came out - ""eyeglass repair kit"") have 2mm nuts (I cannot imagine eyeglasses with 5mm nuts), so I could not use this kit. The only reason I did not return it - shipment costs.Seller should at least be more detailed in the item description. At most - replace 5mm with 2mm nut driver. And test what they sell.Fuller Tool 135-0916 16-Piece Precision Screwdriver Set"
1,Worst Screw Driver Set Imaginable,You're better off using a kitchen knife than buying this useless set of screw drivers. I won't even unscrew the easiest of screws because they aren't long enough at the tip. Completely garbage. You can save money getting a different set that actually works.
5,Good around the house,"If you are a do-it-yourselfer like me, it is hard to believe I went so long without a precision screwdriver set. I have found many items to use it on, including replacing electronics batteries, fixing a watch, and other small scale project. i read many reviews where customers complained about similar sets twisting and breaking prematurely. I have not found that with this set and have found it to be very durable."
3,IT IS NOT MAGNETIC! :(,Was disassembling a few gadgets and it struck me that I did not bother to check if this was magnetic.
3,Not percise enough,I wanted a set of small tools to fix my glasses and maybe an electrical item or whatever. To bad the smallest phillips screwdriver isn't small enough to fit any of the screws on my glasses. More money not well spent.
4,Good,"I have several package screw driver of this type.my father has too!some of them are 30 years old!and these stay alive more than anyother screw driver!the price is best.the reason that i didn't give 4 star two this screw driver is,first of all it doesn't have plastic handle,if you work more than 15 minutes,you fill pain in your hand!second it has bad smell!"
2,It was a blind Guess for me,"I intended to use them to dismantle cellphones, but up till now(almost 2 months after getting them) they have served for other purposes. I still can't get any of the cellphones open. I think that they are not a complete set of precision screw driver. Maybe you should make more information available to customers. But the quality of the product is good anyway."
3,Fuller Tool Screwdriver Set - Good Combination of Tools,Seems a good product. Hope steel is not too brittle only time will tell.
3,"Cheap container, ok quality","Not much to say....container broke in a matter of days.The tools are just ok, one already broke off the handle.I use it to change the batteries in my watches....or tighten the4 screws on my glasses.I'd stick with the sets available at the dollar stores....this set is worth $5 at most"
2,Hex head round out in a mater of days,These are cheapo tools. Save your money and get a better grade of metal tools. These tools are made of soft metal that will strip and round out after a few uses. I guess you get what you pay for. Not good for RC hobby!
3,"Great set, not very sturdy",The metal this set is made from is not very strong. After a few uses the tips started bending.
4,"Great product, easy to use, but the handles are a little small.","This set is great the only thing I do not like about it is the handles are too small, it hurts alot trying to get out screws that are screwed in really tight, I had to use a sock on top so my hand wouldn't get bruised anymore, oh and the smallest hexagon tool is bent on mine, it doesn't bother me because I don't use it but it's worth mentioning."
1,History lover who hates this video,"I love history and watch several documentaries and biographies. This is probably the worst one I have seen. Basically all it is is speeches and film footage rather than interviews from the experts. It starts when FDR becomes Assistant Secretary of the Navy and ends when Pearl Harbor is attacked. The last 10 minutes or so drags on his Supreme Court packing debacle. Nothing on his early life, Eleanor, World War II, Yalta or the end of his life. To the people of A&E (Biography) PLEASE REMAKE THIS! FDR is too important to have a low budget production like this."
5,amazing harmony,"the chemistry between these three performers is obvious. their voices blend like they grew up singing together, and their lyrics are fabulously singable. girlyman is a blast in concert because of the power of their songs live and the background stories they tell about the songs. you wont regret purchasing this album!"
4,No special features?!,"First, the picture quality is very good--at least on my TV. The major disappointment with the DVD is the absence of special features. Above all, an audio commentary by the cast and crew would have been most welcome. But the film is on DVD--finally! I must confess that I'm a loyal fan of actress Kathryn Leigh Scott, and she looks great as usual in this 1970 film. And with her great legs, no actress ever looked sexier in a miniskirt! ENJOY!"
4,Bare Bones...,"First off - the movie looks and sounds great. It will be a relief to those forced to watch VHS transfers.What is sadly lacking are extras - a trailer - that's it, and somewhat disgraceful given the number of hard core fans that have kept this all alive for 4 decades. Perhaps it was a assumed fans would already have what had to be said in Kathryn Leigh Scott's books. But, it is a shame that she and others are not on a commentary. A great loss indeed..."
2,BAD MOVIE,"Not nearly as good as the series. Im a big fan, but come on, this movie bites...no pun intended"
3,House of Dark Shadows kind of bloody,"I love Dark Shadows and loved that this movie was really like watching episodes. But I didn't like the bloodiness of it. It was kind of ""over the top"" for me. I'm glad I got the Instant Video instead of buying the DVD because I probably wouldn't watch it again."
2,It's time has clearly passed,"When I was a young kid, I was creeped out by Dark Shadows. In hindsight, it had more to do with forbidden subject matter to a young child and the occasional flashing of fangs rather than the quality of the show. I remember seeing this film version of the show and enjoyed it because there were more fangs, blood, action and suspense. More monster movie and less daytime soap opera. That was then, this is now.Viewing this film 40 something years later, this stuff has not held up at all. Barnabas Collins is hardly a threatening character (Van Helsing/Buffy/Blade would have iced this wimpy vampire immediately), the acting is so corny and the story is preposterous.Universal and Hammer studios monsters are timelessly endearing but this is just a curious and nostalgic relic from the past."
1,Awful,"I hated this movie and I'm surprised at the good reviews. It was just dark and sinister and killing off most of the Collins clan was a big mistake. It did not show the ""real"" Barnabas we had come to love. The 1991 series revival that Dan Curtis produced was much better at showing the angry sinister Barnabas who was also tortured, lonely and still wanted family and love. The movie just seems to reflect the mood of Curtis and the writers in the last year of the series - It's almost over so lets get rid of everybody and move on. After watching House of Dark Shadows, I can understand why Jonathan Frid refused to be in the next movie. He had class - it was time to move on."
3,Vampires????,Saw this movie as a kid and wanted it. Brought back a lot of memories. Good quality DVD ...definitely 70's but fun to watch. Jonathan Frid was the best vampire of all time!!! HA HA
2,Long wait for nothing,This is not as good as the VHS version that was oout 20 years ago. It has critical scenes that are too ark to seewhats going on. This for a bluray is a real disappointment.
5,Best Horror/Romance Movies of the 70s,"A movie that has vampires,romance,violence,evil child brats, how can you not like it.By far the better of the two Dark Shadows movies.Great acting.You almost want the Carolyn to kill that brat David."
5,House of Dark Shadows should be listed with the classic horror films,"I originally saw the series in my youth ( 9 years old ) and fell in love with it. This is ranked with my classics Horror of Dracula, Dracula Prince of Darkness and Bram Stoker's Dracula."
3,House of Dark Shadows,"I expected better. It seemed to me that the story took for granted *everyone* who saw the movie had seen the series and skipped some connecting scenes, but overall, not a bad movie."
5,Finally the classic is released,"Best Dark Shadows movie of all time, and added feature on Blu-ray! One of the best horror movies of all time."
1,Terrible transfer to Blu-ray,"My home cinema is one all my friends and most middle class folk for that matter would drool over.- 60 inch Panasonic 3D plasma- Yamaha 670V 3d receiver- Panasonic BD210 3D Blu-Ray player- Pioneer 420V Multi-region dvd player- Kef 105 speakers front and 300v rear and side- Axiom sub and centre- Bryston 4b amps- other dedicated stereo gearEven with this, this transfer was almost unwatchable. Quality is on a par with vhs, sound is miscued and fades on occasion. Colours wash out and blacks are a joke.This really upset me. I was so looking forward to this movie as I was a devoted fan of the series.If this was on dvd in black and white for $5, I would buy it. Otherwise, wait until it hits the sale bin.Good flick, not as good as some episodes of the series but good. They ruined it though with this transfer."
3,Series;,I love this series and enjoyed it as a 'youth'. I own The Beginning 1-6. Now what do I buy to continue the series?
3,Not enough of the best DS actors,No method actress Lara Parker (as Angelique). Little of Thayer David (as Professor Stokes). Enough Grayson Hall (as Dr. Hoffman). Enough Jonathan Frid (As of course Barnabas). And almost enough Nancy Barrett (as Carolyn). These five (with comely Barrett leading) are the greatest DS actors. Everyone else is second-rate. The story is good though since when where Roger Davis and Kathryn Leigh Scott an item?
5,Revue,Dark shadows is one of those campy 60s show a classic soap Opra of the time it has everything the TV show has all your favorite are here if you like classic horror this one is for you
5,foxxy/ j.r.,"there's no word to say about this movie BUT-FAR OUT...FOR BING A DAY TIME SHOW,i ran home just to see form the start...(i think the show began at 3:00 pm and i came out from school at 2:50 pm) then when the movie came out OH MY GOD !!!!."
3,Memories of Dark Shadows,"When I saw this movie when it first came out, about a hundred years ago, it gave me nightmares. This time, when I rented it, I drifted off into a sound repose before it was over."
