class_index,review_title,review_text
2,Patches Pals!,Not exactly an educational toy or one you'd play with but I think its fun in just having it. Its a great reminder of my JP Patches Pal days when I was a little kid.
1,This television isn't good.,"The T.V. has a tendency to shut of by itself and to get it to turn back on, you have to hit the side of it really hard. The left speaker also doesn't work and the input in the back tends to make a fuzzy picture. I wouldn't recomend it, but it's up to you if you want to buy it. To try and solve this problim, I took it to my local T.V. repairman and he said that it could not be fixed. His words were ""Its just the result of lazy workmanship. People just don't take the time that they used to when making their products. U.S. workers, for the most part just don't take the pride in their work that they used to."" He just left the shop, griping and grumbling. So unless you want to be lectured by your T.V. repairman like I was, dont buy this television."
3,High expectations unexpectedly dashed on the rock of mediocrity,"The long awaited first feature film by a Lebanese director and actress Nadine Labaki was a great disappointment to me.With so much talent and perfection displayed by Labaki in her other works; I expected an earth shaking topic and performance.Films exploring virginity, homosexuality, the other woman and poverty are very well travelled roads and didn't need an extra repetetion. In her defense; perhaps Labaki wanted to distract the world from the all-too-frequent subject of war and focus on the Lebanese as humans with everyday problems and feelings. I had, correctly or incorrectly, higher expectations for this movie."
3,Arab Chick Flick - But Pretty Good!,"Sort of a Lebanese ""Sex in the City."" These beauty parlor companions - one of whom is the smokin' hot Nadine Labaki -- in Beirut use caramel as a depilatory.Through the twists and turns of their ambitions and love lives, they show that life is a bit life caramel: at times sticky, at other times sweet, painful and wrenching. The qualities are alloyed together.Worth seeing!"
2,insubstantial confection,"**1/2Like the confectionary treat that is its namesake, ""Caramel"" is a sweet-tasting concoction that leaves you feeling less satiated than undernourished when it's over. Set in and around a beauty parlor in Beirut, Lebanon, the story chronicles the decidedly low-keyed romantic escapades of a group of women (some of them stylists and others customers at the shop), all of whom fall out into neatly differentiated categories like ""the non-virginal fiance,"" (apparently, that's still a concern in that part of the world), ""the lonely spinster,"" ""the other woman,"" ""the lesbian,"" etc.Within its comparatively restricted genre (let`s just call it the ""hair emporium movie,"" for lack of a better term), ""Caramel"" is less theatrical than ""The Salon,"" but nowhere near as sharp and funny as ""Barbershop"" or ""Steel Magnolias."" The actresses are all competent and appealing, but the material is stretched so thin that the movie barely makes it across the finish line before calling it quits."
2,brush and file,It is not what it appears when looking at pictures. It is Cheap made and probably won't last 6 months.
2,good for a while,"Product arrived as advertised within allotted shipping time and appeared to be of good quality. After 4 months of use, the cable cuts in and out. I finally replaced it with a name brand cable."
4,Decent cable for a good price,"I bought this cable because I wanted the length (25 feet), I thought the red color would be nice, and it was a good price compared to some other shorter cables. The cable turned out to be all black (not red as pictured), but it still seems sturdy and reliable. Decent quality, long length, good price."
1,Very poor quality,"Poor workmanship. Padded handgrip area varied from 3.25 to 3.5"" long. Most palms are wider than that. The cheap construction looks like it will fail within a short period of use. Shipping them back would cost more than they're worth."
4,Nice concertos,"Albinoni's oboe concertos are nice and appealing. I find Albinoni to be good reading music. Melodically lovely and simple in structure, Albinoni produced volumes of very nice baroque concertos. Albinoni's concertos work really good for oboe and Holliger does a good job performing these lovely concertos.Not as sophisticated or profound as the masters of the baroque, Albinoni was never the less a fine craftsman. A night spent listening to Albinoni will not change your life, but it will put a spring in your step and get you humming some nice melodies.I welcome feedback on this and all reviews at wstrnlibwarrior@yahoo.com"
2,Soo Frustrating...,"Okay, so I bought this for DS and was totally dissapointed. It's so stupid. It takes like 30 minutes to get the cat's happy meter to green by petting it. And sometimes the cat gets mad if you pet it. I do not like this game at all. The house that you live in is ugly and all lol and I just don't like it. Plus, it's confusing and hard. DON'T BUY THIS GAME!!!"
1,Very bad game,"This game was fun when my daughter first tried it, but then it got really boring. She said all you do is sit there petting the animal. All you can really have is the cat pen. But if you want more animals, you will have to spend 30 mins. petting each cat. My daughter was excited to have this game but now she never plays it anymore,"
2,Imagine Animal Doctor,"My Daughter likes the game, but said it is hard for her to play because to many of the animals are sick at the same time. She likes her other imagine games better."
5,Animal Doctor,"Even though I got this game for my daughter, I ended up giving this one a try. It was very cute and I had a lot of fun with it. :D The game arrived quickly and it works great!"
4,First poetry book of Edna St. Vincent Millay,"From high school American Literature I remember four writers that impressed myself and my friends: Edith Wharton, O. Henry, Edgar Lee Masters and Edna St. Vincent Millay. Therefore, I reread Renascence as part of a reading stroll down memory lane - and found again the elegence that impressed us many years ago.Many of these poems deal with grief and death including suicide. But beginning with the near-mystical Renascence there is a confidence in something more. Her skill is best shown in the sonnets, a form she used extensively as it is a near perfect fit for her sensibilities.She is very much a traditional in form and rhyme with much of her imagery being garden and flower. However, there are few times that the syntax becomes awkward or forced in order for her thoughts to fit the form. In short, this is a poetry book worth reading."
1,Satan: DVD Of Mis-Information,"I must confess in regards to the so-called documentary...if mis-information is what you are looking for?! Look no further. From the get go when Lucifer is said to be another name for Satan you can sure bet that single minded Christian antics are at work here.There is so much to gripe about here that I will say this: HOGWASH.Avoid this at all costs and look for more interesting documentaries such as: Satanis, Omen Legacy, Angeli Bianchi-Angeli Neri, Scream Greats Volume 2:Satanism and Satanic Witchcraft, and a really good documentary on the Mondo Macabro release ""Satanico Pandomonium""."
5,Phelge's Stones,"About two years ago I bought ""Phelge's Stones"", it's the only book about the Stones in the early years which tells the real story.. If you want to know who throws fireworks in his own car, you've to read this one :)"
5,Stone's Fan? READ IT!,"The best book about the Rolling Stones ever written!You'll find no socialites, lurid sex with high class women, or tales of perversion(well, maybe some perversion) & drug abuse here. What you will find are the real roots of the Stones by the ultimate insider.Check it out!What would Keith do for a spot of brandy?The origins of Nanker Phelge.The link between Perry Como and Mick Jagger.All this and more in the only Stones book that knows what it's talkin' about. Funny, sweet, gross & heartwarming and still a better read then Keith's Life . Thanks Jimmy!"
5,"Unlike others, he was there","Pheldge was there when it all began and his insight is different than those who werent. His humor shows why they asked him to live there with them and he writes a good book. He doesnt sensationalize, he documents events that took place when the Stones started their incredible musical and personal journey. If you a fan, or a history buff or someone who wants to read about how the greatest rock and roll band got it's start, in true text, this book is for you mate."
4,Best Gay Film I've Seen,"I find a lot of films that are focused on the gay genre to be very trite and unrewarding for the viewer. This was the exception.Saw it at a film fest last year and have been waiting for the DVD to share it with my friends. It's definitely a dark comedy with several laugh out loud moments (and I rarely laugh out loud). They acting is great and the characters are easy to attach to.Overall a very well done film. Were it not for the subtitles I'd give it 5 stars....I mean, who likes to read when you can stare at the guys."
4,"Funny, quirky comedy/thriller (more comedy) worthy of Almodovar fans!","This Spanish film, set in Madrid, is a very dark (and, at times, very funny) comedy set in Madrid, where an unscrupulous real estate agent named Victor decides to start killing off little old ladies in the Chueca neighborhood of Madrid, who refuse to sell their apartments to him, then flips their apartments and sells them to affluent gay couples in the up-and-coming neighborhood. When gay couple Rey and Leo inherit the apartment next to theirs from one of Victor's victims - and Rey decides to move his mother into it, instead of selling it to Victor - things go from bad to worse, in a comedy with some bizarre characters and situations, that somehow is also a lot of fun to watch. Loved it."
4,Very Almodovar-ish,"The title is a compliment! ""Boystown"" is a very good black comedy, style of which reminds me some works of Almodovar.Laughter is mixed with tears, happiness with sadness, comedy with thriller plus a bit of absurd.There are not paper characters in this film. From ""straight-from-hell"" mother-in-law to hypohondric detective and her ""still-in-the-closet"" son. From evil estate agent to cute chubby driving instructor.Very good and very advised to watch."
5,One of my favorites,This movie is funny and endearing. I think the supporting characters are stronger than the main actor--don't let that deter you. The men are loving and real; I bought this movie after having seen it on video and am very pleased with my purchase.
3,engine builders handbook,This would be a good book for a novice engine builder. Good pics and basic engine building knowledge.
2,Engine rebuilding,Very dissappointed in the detail provided on engine rebuilding. I did not learn a single new method or trick for rebuilding.
4,Engine Builder's Handbook,"Having rebuilt three of my own engines over the last year, I was looking for hints and tips to improve my results and to raise my skill level. From the very beginning of the book, Monroe's attention to detail and common sense approach has done just that for me. This book is worth reading by anyone who has an interest in engines and rereading before any engine rebuild. I highly recommend it."
