class_index,review_title,review_text
4,Works wonderfully on squirrels,"When we were having problems w/ squirels scavenging and mucking around our backyard, we used this product. As far as I can tell, since we used the product, we haven't had any issues w/ squirrels and they haven't come back for quite some time even though we haven't sprayed again for many weeks."
3,Mixed results,I found that on some animals this seem effective but it depnds on the idividual and the area. The more sheltered the location the more effective this is - the more exposed to weather and wind the less. For example on my garden I have seen patchy results but on my sheltered garbage can area one application kept the squirrels out even with a cake box tempting them.The sprayer is fairly wimpy and if you had a large bush or headge could take a longtime and be much easier applier with a standard sprayer. It does also does not stay in its holder well and continually is found laying beside the bottle so be sure to lock the strayer before storage to avoid accidental leaks
1,Broken bottle,"Like another reviewer, the spray nozzle on my bottle broke within five minutes of the first application."
3,Seems to work,"I use this to keep squirrels off my deck and away from my flowers. That seems to work so far, but I figure it will wear off. I haven't been through a rainstorm since I first applied it, so I don't know if that will wash it away."
4,"Use Early, Use Often","Aside from the issue of the product arriving with a leaky seal, we got this thing working just fine. We live in a ruralish area with a host of animals, particularly deer, that enjoy nibbling on just about every plant we decide to try in the yard. The motto with this stuff should really be to spray often. We've been using Deer Off products for years and while they don't smell great to humans, they do work if you continually apply the product. So far so good and the sprayer's been the best part because it's less work for all of us. So, best if used a lot and as long as you're not expecting a miracle because some animals are gonna slip through anyway, but this is certainly helping keep the plants a little safer from surprise guests chowing on them."
5,Squirrels Beware,"I have to say I finally got this little critters from running anywhere but in the tree.I was tired of them in my gardens and running all night on my roof. When you set up a perimeter of where you do not want the Deer, Raccoons or Squirrels to go. Spray and they will not come in that area. I sprayed and it worked just great. after thirty days I sprayed again, you do not have to use a lot.If you do not have a lot of rain it will last longer, overall good product."
4,Effective,I got this repellent primarily to keep squirrels away from around our bird feeder. I paid close attention to see if the product was actually working and I did see a s difference. Squirrels were still around but they would not come close to the area I treated with the repellent. The effect lasted for a few days (which is expected) so I am pleased with this repellent.The battery powered sprayer works well and it makes it a lot easier to spray. I do recommend this product.
2,"Urbanized ""wild"" critters are accustomed to man","I had high hopes for this product, as deer and squirrels tear my flower and vegetable gardens to shreds. This product works as advertised, flawlessly - BUT it does not repel so-called wild critters. Deer and squirrels initially were frightened by the sprayer action. However, the repellant odor did not deter animals from eventually taking over my entire garden.I talked to a county fish and game official; he opined that urban animals are too accustomed to man and his many exotic sounds and smells After three days or so, the deer simply ignored the spray of repellant. They are persistent pests that won't hide in terror on seeing me. Believe me I am quite scary. I am proceeding to evaluate other tactics.Bambi and his kin are safe for the moment."
4,Worth Trying,Most of my garden these days is in pots on my back porch--but even then the deer reach over the top rail and eat down my beans and peas if they are too close to the railing. This product sprayed on the railing seems to work.My main interest in this spray is for my poor cedar trees in the winter. I'm hoping it will prevent the deer from eating the leaves on the lower branches. If not . . . then I'll go back to putting up a fence.
2,Not Practical for My Needs,"I tried this product and it does appear to be somewhat effective at deterring critters from bothering garden and flower areas for a while. It turns out to not be practical for my needs because of the relatively limited working time, and the relatively large expense of the product. I can not afford to continue to apply this product to garden and flower beds. The area I live in is experiencing a drought so a garden is a particularly attractive feeding ground for animals, so the product might work better in areas where animals are not so stressed to find food."
4,"Mixed Results, Overall Effective","We live in a wooded area and squirrels are frequent, and in some cases even deer. We have used the product, and at first it did not look as if it were working, but then used a higher quantity and it did."
4,Worked good,"I have a problem with squirrels jumping on my bird feeder and knocking all of the bird seed all over my deck. I sprayed this solution on the outside of the feeder and the deck railing and the squirrels have not been back. I also used this on my plants that my many wild rabbits love to eat, they haven't been around either. My neighbor also uses this and loves it."
4,"works well, other options","I live in PA. Deer have eaten my roses, strawberries, tulip bulbs, hibiscus plants and even my kiwis. I sprayed the product around my remaining wisteria bush and my beleaguered Kennedy rose bush that is on its last leg. So far I don't see any new damage. If you Google homemade deer repellent you may wish to mix your own. Otherwise this seems to be working on the deer. My new red-tail hawk neighbor has kindly helped out with the squirrel population."
4,Rapid,"I've tried a variety of products intended to repel varmints from my attractive and yummy garden patch. The best repellent is a fence or cage that can keep the critters out. I haven't taken that ugly route, and have lost a lot of plants in recent years to rabbit and squirrel foraging. For spot locations, I think products like Deer Off can work. I found this one to be so easy to use that I got the job done quickly and I didn't suffer any trigger fatigue from constant pumping. The price seems high, but for some plantings, it's a lot cheaper than replacement. Time will tell if the critters stay away. So far, it seems to be working."
4,Gardening troubles considerably reduced,"It is wonderful that there is a safe product that can be effectively used to keep deer, rabbits, etc. from eating plants and vegetables. Since I have been using this Havahart DeerOff the repellant effect is terrific!"
2,Not effective; battery-intensive,"This product is supposed to repel deer by smell and taste. I'd have to say it doesn't work at all. Deer were eating my marigolds prior to spraying. After spraying on a dry, windless day, the deer continued (they come in early am before dawn) to eat the marigolds. Worse, now they've taken an interest in the buds of my lilies and coneflowers, which they have never eaten before! So I went back to spraying with Bobex, which is expensive, but works.The battery-operated sprayer is another problem. After spraying for ten minutes or so, I could hear the batteries were dying. I maybe used a third of the contents, and the batteries were near dead. I think the idea of adding even more batteries to our landfills is a bad idea, to begin with. Make a high-quality manual spray pump instead, that's my suggestion. And, of course, create a product that actually repels deer!"
1,Fail & Fail & Fail,"I was only able to ""spray"" with this for a minute or so. Then the spray turned to a stream which dripped off of everything. I changed the batteries thinking that maybe the batteries that came with it were old, but that didn't help at all, so it's a mechanical fail.I'm a person who cares about the environment, and the packaging disturbs me. The holster is plastic and doesn't have a recycle number on it, so that will end up in the landfill. The battery powered sprayer doesn't either, so the outside of that will end up in the landfill. Even though I'll see what I can do about recycling the insides, I'm sure many people won't and that will also end up in the landfill. To save the earth I'd rather buy this in a gallon jug and use my own pressurized tank sprayer than fuss with a battery operated sprayer. Environmental fail.I put this in my own tank sprayer. Even after three applications on my purple coneflowers, the squirrels are still eating the flowerheads. Product fail."
3,"I like the sprayer, the repellent ... not so much","I selected this item because I thought I'd be able to use it in the vegetable garden, where the rabbits are rampant. The instructions on the container say it's safe for ""plants"" but there's no mention of whether it's safe for edibles, so I'm restricting direct use to the ornamentals, and spraying just the boundaries of the vegetable garden. The rabbits seem to be avoiding the garden -- so far, so good. I don't know if that's because it's late in the season and there are no more tender shoots, so maybe they've just lost interest. I'll try it next year, early in the season, and will hope it works better than other reviewers indicate.The sprayer works great, after priming, as my husband discovered. ""It doesn't work!' ""Did you prime it?"" ""Oh."" We got a nice wide spray that covered a huge outdoor coleus and the unidentified plant next to it (I really should save the greenhouse ID tags) with just a few easy pumps."
4,Very good for deer - some minor drawbacks,"I bought this to try at my parents' cabin. They have a major problem with deer eating their ornamental plants, specfically tiger lillies and hostos (or is it hostas).This particular product is nice because it the sprayer is battery operated. So my parents like the convenience.Now for the disadvantages... I'd rather smell my own flatuence after chilli than smell this. It's awful. But, then again many other chemical sprayers reek. Also, this is not a set it and forget option. You need to pay a lot of attention and reapply. Lastly, you cannot use it for plants that will bear fruit or vegetables for consumption.All and all it's a new twist on an old concept. I'd use it again."
1,Pretty useless,"I applied this repellent with ease (love the idea of a battery-operated sprayer) and a degree of optimism. Sadly, it did little to discourage the deer from making a meal of my flowers."
1,Not effective at all,"I live in a semi-rural area on about 2 acres with woods. We have lots of deer. I have never successfully been able to get my day lilies to bloom because they get eaten as soon as they begin to bud. I sprayed this liberally all over my day lilies and surrounding plants when they were full of buds. 4 days later the buds have been eaten - every one. Although it's easy to use and doesn't smell too bad, it simply doesn't repel deer. I would not waste money on it."
3,OK,"I am not sure this product is any more effective then pouring urine near plants but I suppose it may be easier to apply depending on where one is located. I do like that aside from eye contanimation it does not come with other serious health warnings. It does require reapplication after heavy rain and needs protection from freezing. Depending on where one lives, storage and frequency of application may be an issue for some. It does state the product is odorless to humans, one thing urine can't promise."
2,NOT FOR USE ON EDIBLES,"It doesn't mention this in the product description (but does on the bottle), but this product is not supposed to be used on edible plants. Well, I'm a vegetable gardener with a rabbit problem, and if I can't spray it on things I'm going to eat, it's useless to me. This, despite saying it's safe for use around kids. Had I known this from the description, I never would have ordered it.It does get one star because my mom uses a product with the same active ingredient on her roses, and it does keep the deer away (although it stiiiiiinks).If I get brave enough to ignore the warning labels and spray it on the kale, I'll update."
2,Not in my garden!,"I have my garden behind an six foot wire fence. Unfortunately, one side of the fence is only 4 feet tall due to damage last winter. I used this product as well as an electronic aid to keep the deer away. The result was $60 in plantings and 40 hours of labor down the drain. It didn't my local animals one bit! Next year I will raise the fence and perhaps install a moat! Actually, I have a neighbor who had good results with just playing a radio in the garden. Guess deer do not appreciate good gospel music!"
4,Seems to keep squirrels out of our community garden,"We do have a community garden at my apartment complex and squirrels are a bit of a problem. So far, this is more effective than other brands and the sprayer definitely is a plus."
3,Arrived damaged. Really damaged.,"I'm unable to write a review for this item as it arrived damaged. As in, the box was soaking wet as the product itself had exploded inside of the box. Proper packaging would have remedied this problem. I just hope there are no side effects to it as we handled it before knowing the box was wet. It got on a hassock and on our skin and clothing."
4,Does what it says so far,So far so good. I had no problems assembling and using the sprayer and I haven't noticed any animal issues since the application. My only concern is that we haven't hit the rainy season yet. I'm not sure how the product will fare through our heavy rainfall but at least the summer foliage has been saved.
3,"works fairly well for rabbitts, have no deer issues",I can not say how this works for deer but did cut down on the rabbits. I have a lot less in the yard now. Easy to apply..
3,Not particularly effective,"I have tried pretty much every kind of deer management products on the market, and these repellents are marginally useful at best.Most repellents smell strongly and wash away after even a light drizzle. This product tries to correct these shortcomings. It does stay on much longer and the smell is much fainter, but herein lies the problem: it does not deter deer very well. Eventually, only the corner of my garden protected by theBird-X YG Yard Gard Ultrasonic Animal Repellerremains completely unmolested.I do like the battery-powered sprayer and plan to keep it for the regular repellents after this bottle is used up."
5,"Run, Run Reindeer!","I got this at a neighbor's recommendation and I am glad I did. I live in Deer Country and it is not uncommon to see deer strolling on local lawns even in bright daylight. This is an effective product and deer are repelled by the taste. I was surprised that this product had the flavors of peppery egg, which deer and small rodents apparently don't enjoy.Although this product has a bad smell, it is not overpowering and it does do the job. This does not have a strong odor and is not human repellent based on that.You get a motorized pupmp that runs on batteries. It does work well and it is easy to aim and spray. I would certainly recommend this. It is gentle on your foliage and other greenery."
3,only works till 1st rain,"Very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, cheap price. Do not like having mandatory written reviews"
3,Worked for some animals but not for others.,"We were anxious to try this product because we have been having a huge problem with animals in our garden. The directions were easy to follow and the spray nozzle was very easy to use. However, the results were mixed. The rabbits and squirrels seemed to stay away, but the Deer Off had absolutely no effect on the deer that were eating our veggies. We used the product as suggested, but still the deer were getting a feast. I would not use this one again."
3,Sprayer is Great; Repellent Hasn't Been Effective in Our Yard,"As the title of my review says, the electric sprayer is excellent. It took probably a minute of priming (pressing the trigger with nothing coming out of the sprayer) during my first use before the spray started to come out; since then, it sprays right away when I pull the trigger.The spray stream goes about six feet or so, and it's easy enough to aim it at trees or fence or whatever. You can adjust the tip of the sprayer in order to make the spray more of less focused (that is, more stream or more misty).I'll use this spray bottle even after the repellent is gone. It will be useful for weed sprays, insect repellents, etc.The repellent itself has only been moderately successful in our yard. Our issue is bunnies and they haven't seemed to be bothered by the repellent - their activity in our yard after a couple of applications of the repellent is basically the same as before the applications."
2,My deer aren't scared by anything.,"I had to wait until late Fall to give this a fair review. The herd of about 13 deer around here have plenty of forage from my cornfield (and others). Starting in October they start eating the tree shoots, giving me a Bonsai garden of Japanese Maples. Sadly, Deer Off did not seem to hinder their taste for Maple, Cherry, Dogwood, and Mimosa branches. But then, my deer don't even flinch when you fire a loud pistol in their direction. I've gone back to putting fence around the trees I don't want stubbed any further. Which is a real pain.Maybe your deer are more picky, and will be more deterred.I was impressed by this little sprayer. Most battery powered sprayers are junk, but this one works well. I'll be finding some use for it around the home."
4,"Havahart Deer Off- deer, rabbitt and squirrel repellant",We used this spray on the pumpkins that we had outside. In years past the squirrels would chew into the pumpkins to get to the seeds. This year after using the spray I only had a little spot where it was chewed on one. The rest were untouched. there is a first time for everything.
