class_index,review_title,review_text
2,Poor Ending Story,All the casts were chosen fantastic and performed superb. The ending was very poor with a nonsense finish.
4,A damn good bloody mess!,"Directed by Quentin Tarantino,he goes to a different level. Just as long as you can handle some subtitles this action, scalping and brutally killing Nazis sure makes up for it. Set throughtout the course of World War 2, its a lovely tale of what should have gone down to the Third Reich. Brad Pritt does a damn good job as his team of jews go after the Nazis and Christopher Waltz plays a bad German good at sniffing out jews. kick ass!"
3,Inglourious Basterds,"This movie was interesting, but I did not like the severe violence and showing the visual of all the blood. A clever producer can get the same affect without showing this aspect."
5,My favorite Moviee!!!,"I love love love the 2009 verison of Inglorious Basterds!!! 'I know this is a stupid question before I ask it but can you Americans speak any other language than English?"" haha (I'm American) one of my favorite quotes!!"
3,"Kudos for dialogue and Waltz, pass on the story and the blood.","The split here seems to be about Tarantino and about gore. To be frank, the story is perfectly simplistic and utter fiction; the gore is just unnecessary. Perhaps that's ok for some viewers--clearly it is. The dialogue is largely sharp, though, and the movie is worth watching for Christoph Waltz's performance as SS Col. Landa."
4,"A brawny, rollicking mash-up !","The movie is fun -- Tarantino makes clever use of language and the mechanics of making and projecting movies -- but his ability to juggle multiple storylines isn't as sure as it was in Pulp Fiction, which Basterds resembles structurally.Scenes like the showdown in the tavern and the movie-premiere finale are as imaginative, energetic and, in their own weird, brutal way, beautiful as cinema getsQuentin Tarantino's dual loves of vengeance and cinema have never had a purer expression than the face of a Jewish cinematheque owner projected Oz-like onto the smoke of Nazis aflameAs entertaining as it is audacious, a film that showcases Tarantino in top form and boasts a multitude of characters who could easily carry a movie of their ownAustrian actor Christoph Waltz creates the most compelling big-screen villain since Heath Ledger's Joker. An Oscar-worthy performance."
2,Inglourious Basterds,"Not good. The story line was not fully developed and some of the characters were barely more than faces on the screen. It was a huge disappointment in many ways, not least of which was the brutality. Brad Pitt should have opted for a different script."
2,Great movie - deceptive advertising,"This is a five star movie but the release is very poor. This is a ONE disc set. Sure, there's two discs in the package but only one of them is useful. The ""digital copy"" is expired as of 1/1/11. I just got mine and tried to download my copy to no avail! So, buy it if you want a copy of the movie on BluRay. It looks and sounds great! And, this is a fantastic film by Tarrantino who continues to mature as a filmmaker. For me, the movie seemed odd at first but on subsequent viewings I find myself drawn in further. Some of the scenes with The Jew Hunter are going to be classics, especially the first one - so much tension!I haven't viewed the Special Features, but they seemed pretty sparse. There's no commentary, even. So, this is a not very special edition. Like many BluRay releases, look for this to have a reissue in a couple years in a ""collector's edition"" or something so they can bleed us for a little more cash."
5,6 Star Masterpiece,This masterpiece deserves at least six stars and Academy Awards for the entire cast. It is just that good.Inglourious Basterds (Single-Disc Edition)
3,Funny,Yeah it was kinda funny but hinged on the abiss i hope the actors can get better gigs in their future
3,not my kind of movie,this movie was not one i would watch again. but i bought this for my 18 yr old and he seemed to like it. so to each your own..
1,Boring,"Disappointing for a Tarantino film. Do not know how much the film cost, but it was a big waste of talent and resources. It seems he wanted to explore other type of stories and stamp his seal, but nothing new here that we have not seen in one of his previous films. The basement bar dialogues are so long that at one point become boring. The movie was well filmed and visually is impecable, but the plot did not flow naturally as other films that simultaneously tell three or more stories melting in the end. Tarantino must do better research before he gets involved in a project that is not pure gore or under-world-related story, in THAT he is master. Regrettably to hear Cat People from David Bowie (which BTW was previously used in an 80's film) in a 2010 soundtrack for a WWII film, it just do not fit."
1,1 star is 1star too many,"I don't know what everyone is smoking. Simply, this movie is horrible. Actually beyond horrible. The plot and story line is so predictable. The acting is cliche. As for the violence...it does not add anything to enhance this movie. I always thought tarantino was over-rated and this movie only confirms that for me. Complete and utterly a waste of time."
