class_index,review_title,review_text
3,Detailing the details slows the book down.,I grew up on boats on the Great Lakes and now have a home in Florida and in neither place have I found my self in a culture of speaking in Brand Names. I was relieved when the author began to drop that affection and began to focus on telling the story. An otherwise interesting beach read.
2,Unintentional comedy.,Seychelle Sullivan manages to escape more life or death situations than James Bond! She seems to be unbelievably smart for a salvage boat captain. The fact that she can outwit most die-hard criminals makes this book comical. Terribly far-fetched plot.
5,I want more books like this one,"Surface Tension is well researched and well written. I noticed just a couple of typos, but overall, the editing was good. Character development was just right and, as in real life, it took a while to get to know the players. If there were any boring sections, I didn't notice. Lots of action and twists kept it interesting. I'm ready for the next episode."
4,Surface Tension,"I am a hard-to-please suspense novel reader. I thought I'd try this book because I love Florida backdrops. I really enjoyed the book. Enough so that I have just ordered ""Cross Current"" by this same author, Christine Kling. I can smell the coconut oil already..."
5,Surface Tension,"For her first novel, I thought this was a great read. I lived in Florida for almost 20 years and found Ms. Kling was extremely accurate in her diescriptions of the various places in and around Ft. Lauderdale. The novel held my interest and was suspensful, her characters believable. I am looking forward to more books from Ms. Kling"
1,Gave up on this one,"This is the 2nd book I tried by Ms. Kling, I couldnt finish the other one either. I love nautical fiction/mystery/suspense books, so I wanted to like this.Its clear she really knows sailing, but too much time is spent telling us about tying knots, the rigging & lines, ok I get the point, you are an experience sailor. But get on with the story already.I had to spend so much energy forcing myself to read each line that I lost the point of the story. I finally gave up about a 1/4 in to it.In contrast, I immediately started a different book & it grabbed me from the start."
4,Great start to a new series,"Surface Tension is currently a free download on Kindle- I've had mixed results with those, but the reviews persuaded me to give it a try, and I am so glad I did. The writing is excellent, the pacing is just right, and the storytelling is superb. The characters are finely drawn and sympathetic (at least the ones you're supposed to care about!). I know very little about boats, but I learned a lot from the story as the author is clearly an expert. I'm already looking forward to her next book- and NO, I don't know this author. I'm starting to feel like every other review I read is written by a friend of the author, especially for the free Kindle downloads."
3,Good start to a new series,"I tried this book as a free download, and enjoyed it. The main character was easy to sympathize with and the pace was good. Not the most suspenseful book I've read, but I would still recommend it as an easy read, and I will try others in the series. Florida location was fun. A few typos here and there, but otherwise well edited and formatted."
3,Lots of Action,Gritty leading lady that you want to root for. Interesting plot but a bit drawn out. Worth reading for sure.
4,Evil Treasure,This is a spirited tale of evil and the triumph of good set in the world of boat people and evil crooks in the waters of south Florida where it is not always easy to tell them apart.
4,Pleasing Mystery,Surface Tension is a solid mystery for a debut novel. It has an engaging lead character in Seychelle Sullivan. I was guessing with this one until the very end. I will read the next novel based on my reading of this one.
4,Enjoyed complex plot and interesting characters,I enjoyed the complex plot and interesting characters. The book was a page turner that often I coulod not put down. Also the book had good detail on the diving business.
1,surface tension,This book didn't hold my attention. The plot didn't develop early enough in the book to keep me involved. Good premise though.
5,Surface Tension is a keeper,"A great book to get lost in for a few sweet hours. Nicely written and, just as important, nicely edited - no stumbling over misspellings and lousy grammar as I find too often in the low-price samplings for Kindle. Good story and Seychelle is wonderfully likeable new protagonist - go for it!"
4,great read! enjoyed it very much!,"glad i read this! it had just the right amount of suspense, mystery and humor! i think it has a great story line and very well written! i would definitely try other books by this author!"
