class_index,review_title,review_text
4,A fresh look,With common core standards on their way in a veteran teacher said it sounds a lot like what they were doing...back in the day. She recommended this book.
3,"Analglyph stinks, Field-Sequential rocks!","This is a fun movie, I agree. However, I was disappointed with my VHS video, as only certain scenes are shown in 3D, NOT the entire film. (Robot Monster was entirely in 3Din this series.) My coverbox is exactly the same as the one pictured, but I'm wondering if Rhino put out more than one version. The analglyph 3D is unbearable, due in part to the fact that the up/down convergence is way off. I've seen segments of this film in Field-Sequential format on the Encounter in the Third Dimension DVD and it looks beautiful. If only someone would give it the treatment it deserves and put it out on DVD in both 2D and 3D field-sequential formats. If you don't know what field-sequential shutterglasses are, you haven't seen 3D video!!! See: The Ultimate 3D Collection. Now! Go look!"
3,The Moon As One Big Litterbox...,"Marie Windsor (Swamp Women) is part of a lunar exploration team that discovers giant spiders and cat-women on the dark side of the moon. Said cat-women (played by the Hollywood Cover Girls) are the final remnants of a once flourishing society. Now they seek to steal the team's rocket and conquer the earth! CWOTM isn't a total loss, but it can be rough on normal-brained viewers! You must keep in mind that it was made in the 50s, at a cost of about 42. This will help get you through the majority of the dullness and jaw-shattering dialogue. The middle-aged earth males are about as heroic and verile as Homer Simpson, yet neither Ms. Windsor nor the Cat-women can resist them! It must be the moon's thin atmosphere. The black leotard-wearing cat-babes look more like beat club waitresses than alien marauders! Still, this movie has it's own imbecilic charm. Watch it w/ MESA OF LOST WOMEN, PREHISTORIC WOMEN, and WILD WOMEN OF WONGO for a complete estrogen explosion..."
3,Where do you start here?,"OK; let's try. Take cheesy special effects, a totally illogical plot, bad scenery, Victor Jory and Sonny Tufts, for God's sake, then toss in Marie Windsor in all her bad girl/B movie glory, and finally all these women in leotards and black stockings that do strange dances. How could you not want to own it??"
2,Painful at points,"I'm a fan of bad scifi, and I came to this with low expectations, but it still managed to disappoint. It wasn't utterly terrible, and if forced to chose between this and Plan 9, it would have to be this. But I can't say I got my money's worth, and this was a 3 dollar rental. ""Weak acting"" sums it up very well. And some of the worst sets I have ever seen in any scifi.Words fail me on the dance scene. Unless you're a fan of pointless, ridiculous gesturing and posturing, fast forward is your best option. There are some things that tight body suits just don't make up for."
3,"Bad, but FUN!","This one is right up there with the worst of Doctor Who!There's some insipid sci-fi science (even for the '50s), like handguns on the lunar surface and a cigarette vaporizing when it crosses from the dark side of the moon into the light side (complete with hard-edged line between the two). And there's a rubber spider that's pretty Doctor Who-ish (William Hartnell ran into a giant foam bee along the same lines). The 3D effects do not work, either.But the movie is a must-see just for laughability! It's literaly so bad it's good! And the Catwomen are actually pretty sexy. Well, kinda.Anyway, the price is right, so buy the darn thing!"
1,"This isn't even fun to watch, not ""Queen of Outer Space"" worthy!","I purchased this movie thinking that it would be in the same league as ""Queen of Outer Space"" with Zsa Zsa Gabor. ""Queen"" was a hilarious, campy, over-the-top tongue-in-cheek female-dominated planet movie. It's hilarious from beginning to end and totally entertaining in a ridiculous way. It's funny as heck.""Cat women of the Moon"" just plain sucked! It takes itself so seriously, the plot is horrific, it's SUPER short, black and white (the cover leads one to believe it is colorized?), the characters are bland and just plain dumb! My wife and sat in disbelief at how BAD this flick was when it was over....There are some of those movies that are ""so bad they're good."" This is NOT one of those! Movies like ""Dracula vs. Frankenstein,"" ""Laserblast,"" ""Plan Nine from Outer Space,"" ""Frogs,"" ""Empire of the Ants,"" etc. are all so corney that they are just a blast to watch. ""Cat Women"" just plain is cruddy. Don't waste the nine bucks!!"
3,decide for youself,I think this is one of the better ones. It was good but I was annoyed with the quarrelling astronauts. The movie then turned into a drama of how the poor cat women were falling for the scientists and then the supirior cat women go ga ga over the quarrlesome earth man. Why couldnt the cat women come out on top? I liked the theme song. The kind of movie you could leave running before going to bed.
2,Female domination,This movie is not as good as the sequel but is a must for fan of female-run planets buffs.The big spiders are funny for their time. Wish I could find a place to meet girls like the ones in this movie.
5,Add this one to your world pop collecion,"I came across this band accidentally, thinking they were Sergio Mendez and Brasil 66, but it turned out to be Los Machucambos doing their amazing version of ""Brazil"". Although that one isn't on this cd, there are other great Latin American songs here. My favorite by far is ""El Octorrinolaringologo""-- it's filled with energy, has layered melodies, and a great latin beat. I think the band just does classic Latin American songs, but they do it well thanks in part to the female lead singer. Her voice is so strong that in ""Chocukue"" (song #8), they almost sounds like the Spanish version of Jefferson Airplane. Other familiar tunes on this album are ""Quizas"" and ""Cucurrucucu"" (Wong Kar-wai fans may remember this one from the ""Happy Together"" soundtrack). If you like bossa nova and 60's French pop and Italian cinema/lounge music, I highly suggest you give this one a try."
