class_index,review_title,review_text
4,Another great read by UK.,"Liked a great deal, however, it was a bit drawn outIt had some terrific surprises and could make your blood boil."
5,Great book for a Mommy to Be!,"This book was given to me by a good friend, after I confided to her the fears I have about becoming a first time Mommy (3 weeks to go!!) Not only did it help me out tremedously, it helped me realize that I am human. I recommend this book for any Mom, and especially for any Mom to be....it really helped put it all into perspective. Thanks, Becky!"
3,In The Middle,"WWF King of the Ring is an OK game, but lacks a couple things. GOOD = lots of wrestlers, real wwf ring, easy play control BAD = poor animation, no GBC compatability, The overall game isn't really worth it, although it can give you hours of quality fun."
4,Astounding contribution to the field of Aromatherapy,"This book is the first of its kind to exclusively profile the use of hydrosols for phytoaromatherapy.and I expect it will revolutionize aromatherapy practice. Well written and researched, this book is based on Suzanne Catty's personal research. She has tried everything in this book, often on herself, and she speaks from well informed experience! I appreciate her honesty and candor. However, since the use of hydrosols (or hydrolates) is so new, often the reader is left with many questions, no fault of Ms. Catty, to be sure. What I would have appreciated was some sort of a chart or summary at the end that easily condensed much of the information in the book. As a healthcare professional and nationally certified Aromatherapist, I highly recommend this landmark achievement."
3,"Not bad, but not great either","I bought the book based on the reviews. And while I expect that this will become a good reference for me, I wished the author had not glossed over how to make hydrosols at home. If you are looking for that information, don't buy this book. If you want something that you can use to refer to what specific hydrosols can do, than this is worth buying."
5,deep and well written,Excellent introduction to hydrosols followed up by an amazing amount of usable information. Deepening the practitioners understanding of these valuable liquids and how they can gently do their work in the world of health and healing.
4,Keeping this one for my collection of aromatherapy books.,This is a nice compliment to my collection of aromatherapy books. I plan on holding on to this one for a long time.
5,Hydrosols,A definitive book of essential oil-derived waters that is thorough and written in an interesting style that I found captivating.
2,The Next Exit,"I'm disappointed in this book. Food, Accomodations, Fuel, and everything else are jumbled together in a single listing. Exit Authority (apparently out of print) gives easy visual access to each category of roadside establishments."
2,THE NEXT EXIT,"Very poorly presented. When driving down the highway, you want to know when you will arrive at a Truck stop, Rest stop, Fuel Stop, Lodging, etc. You need to classify all the things at each Exit by category rather than just lumping them all together. The Old Exit Authority was perfect. I only wish they were still publishing as this publication is of little value."
4,Very helpful,We bought our Motor Coach in the begining of summer and I found this book at the book store. We did travel a lot and this book is very helpful. There are some exits that do not say when things are there but if you watch the Bill boards you can just fill it in your book for the next trip
3,"Great Music, Bad Endings","This is a great sampler along with VOL.2,but what happens is that so many of thesesongs flow into the next track (on theartists album/CD) that they are cut off here andend abruptly, kind of ruining the naturalgroove and flow of the music."
1,Weak,"The magnetic power is very weak, useless. I wanted to use the magnets to build hand strength with my son while having fun, not sting enough."
5,Beautiful voice and great CD,A great work of Marvin Gaye. A lot of his early work that has previously never been released. Sounds like it was recorded yesterday. Highlights Marvins beautiful voice which is one of the best ever. I highly recommend this album. Over 25 songs.
