class_index,review_title,review_text
4,cheaper online,"I got the first dose at the vet and I am waiting for the refill from Amazon. Much cheaper than the vet. It also works great for my dog, he has had stomach/stool issues for years. Finally something that is easy to give him and it works."
5,Highly Recommended,"I can highly recommend this Blu ray.A most enjoyable ballet and I loved the music.It's fun, in HD.Great costumes.I have already watched it twice in two days."
2,A little boring to my taste,"The set is charming and sunny in the beginning, the chicken dance is absolutely hilarious. There are lots of humor from the leading dancers, and off course Widow Simone steals part of the show with the clog dance.However halfway through show, the plot is getting predictable, and become less interesting.The dancing is all right, nothing much to say on the technical side.A funny and charming ballet, well that's pretty much it."
5,Two Thumbs Up!,"This album is great to listen to almost anywhere. I like to listen to mine while I'm driving. Even my young kids like it so much that they already know what specific track number to request to listen to. I especially like #7 (""On the Road to Zion""), #3 (""Evil Doers""), and #12 (""Push Up the Praise""). I hope and pray that this album will reach all those who need a touch from the Lord. Although it is reggae, I believe this form of music can reach many people who may have never even considered listening to it. God bless the songwriter (and his family who I know support him), and may he continue to allow God to inspire him. God put a vision in him that he needs to carry on throughout his music ministry.I trust that all who listen will be blessed by this Christian reggae project! Enjoy!!!"
3,Review,I feel the color is a bit yellow looking. A table cloth solved that issue. One of the cushions was dirty with some kind of smudge and did not totally come off. One chair wobbles...could be assembler issues. There is a small crack on a side pannel of the underside. The chairs have dowl wholes on the underside of the top bar for no apparent reason. I guess for the price one can't expect perfection. It is a comfortable table to eat from.
4,Driscoll is NOT Janis Joplin,"Much of the material on this disc, especially the Auger titles, have nothing to do with Jools. The instrumentalwork ""Fool Killer"" & ""Kiko"" show the jazz underpinings of Auger's Oblivion Express. I was not impressed by"" Oh, baby won't you come back home to Croyden"" however. It's as if Auge & Trinity only share disc space with Driscoll.To sample Jools I highly recommend ""I know You Love Me Not"". This song brings comparisons to Dusty Springfield' s ""The Look Of Love"" and Burt Bacharach's production style, it's 60's sophisticated and powerful.I broke out my vinyl lp Jools & Brian for comparison. The liner notes quote EYE magazine's ""the Janis Joplin ofGreat Britain"" label for Ms Driscoll, she's not close. Her later works were much stronger but ""I Know You Love Me Not"" is almost worth the price."
2,Nothing great about this book,"The regular stuff with no new technologies covered. No great mention about the impact of E-business and SFAs role in Ebusiness. Nothing visionary, the general SFA thoughts."
3,Interesting...,"As with other people that sorta fit into the Female Vocal/New Age/Misc. catagory This album has it's own flavour. I must admit that I thoroughly enjoyed it, however (isn't there always a however) as with others of this genre (Enya being the paradigm.) I find that after a while, you encounter yourself looking for something more, that really never emerges. As a result, I would recommend this album to anyone looking for music that is audially interesting, yet requires no concentration, as I like to call it ""Filler Tunes"". I give it a 2 out of 10 weeks that it will live in your cd player."
1,Red VistaQuest VGA Digital Camera,"Terrible quality. I do not recommend buying this item, even if they asked $5 for it. Junk."
3,A history of conflict in Afghanistan.,"For much of this book, I learned much about the history of Afghanistan and the people who make up this troubled country. Up till the last chapter, it was a really interesting read. Then Griffiths starts talking about his viewpoint on the Taliban and why the West should negotiate with the Taliban government. Griffiths states that America is out for revenge following the September 11, 2001 attacks, and has picked on Afghanistan. I don't know much about Griffiths' politics, but I do know he didn't know anyone who died on September 11, 2001. Much of what the world knows about the Taliban after they lost control of the country show them to be a narrow minded religious party out to remake the modern world and turn the clock back. And Griffiths thinks we should negotiate with them.For those who want to read this interesting book, rip out Chapters 14 and 15. They don't make much sense, so why read those chapters."
1,Not expected,"The CD is fine got here in time, really no complaints with the seller. Just wish I would have taken the time to look at what's on the CD. The one song I wanted on it wasn't even on it, the whole thing is just music, waste of money in my opinion."
2,sopranos suck peppers and eggs,"two good songs on one disc, one by kasey chambers, a country and western singer from australia (go figure) and a song by ""cake""the second disc is even worse. one decent song by bob dylan"
1,Too eclectic for me and I love the show,"I love the show and the music that goes with it but this is one of the worst CD's I have ever purchased. The music is all mixed up with fast and slow, familiar and obscure. It does not help put you in the mood when you watch the show. I can't think of when I would listed to this CD again. Who the heck picked this compilation?"
2,Stereo sound - not worth it!!,Whats the point in spending 25 quid and getting two badly mixed cds in SACD stereo? Multichannel makes the difference in SACDs. This one is not worth the price!
3,End of Season 2?,I'm looking for the song played during the montage at the end of season 2 during Meadow's graduation party. A slow bluesy song that picks up at the end during the credits. If anyone can help out it would be greatly appreciated!
3,Not Like The First,"Basically, a disappointing album. Nothing like the first! I admit,though, the dialogue at the end is great."
5,Well Worth the Investment,"Nigeria tends to get short-shrift in the travel guidebooks; rarely is it featured, and it is commonly maligned. This even-handed treatment of Africa's most populous country dishes out the treats that Nigeria has in store for the traveller as well as the negatives. In short, if one exercises common sense and stays alert to his surroundings, Nigeria can be a rewarding experience. The author is a fearless youngster eager to try everything, but also allows for an older person's expatriated sensibilities, understanding that not every traveller wants to camp or lodge in youth hostels (a common ailment in the Lonely Planet travel serials). She finds the warmth in the people that is a common Nigerian trait, and allows the reader to experience that warmth with her. There is no cold, clinical distance from her subject(s). This book is well worth the investment."
1,Offensive and lazy writing,"I reluctantly accepted this book from a friend as I am a Nigerian and thought I didn't need a guide but my husband was visiting and I wanted him to have some ideas about things he would like to do.Firstly, the Publishers should have attempted to find a writer who didn't despise the country to write the book. She writes some many negative things that it was hard to read. Often saying things like 'nothing works.' and 'it's dilapitated'.Is was also patronising in many parts for example when she says 'Nigerians are dumbfounded to see foreigners on the street.' Nigeria has many expatriates and nobody bats an eyelid when a non Nigerian walks past.Terrible book."
2,Warning Printing Error Page Missing From Brand New Book,I bought the book and set a few months ago(Brand new and factory sealed). It is a nice little set. I have not used any of the spells. It is a basic little set more for entertainment. Last night I did a reading for myself. I found a card defenition missing from the book. On page 35 it should have the info for Lady of forbidden love. Instead it has a reprint of the title page for the book. This is a major printing error. I just wanted to warn everyone who may purchase the set. I just contated the publisher to let them know.
1,"Lots of vapor, little substance...","You'd get more & better advice out of 2 panels of Dilbert than from this messy compilation of uninsightful bromides. This is like getting one of those ""Get Yourself Organized"" books that spends all its time telling you WHY to get organized (& not very specifically, either) but never HOW to get organized. A totally self-indulgent exercise by author & publisher."
1,Bitter perspective uninspiring,"I was very unimpressed with this effort. This book was a bitter book that was not well written nor well edited. I'm still grasping for the point, and what use it would be for most. I want things I can use - that's why I buy these things. I just didn't find it useful. A poor effort from what I'm finding to be a poor company (this is my third - and last - purchase from this publisher, and I haven't enjoyed any of these books. I sense a trend)"
5,Overbeck by Kathleen Postle,"Very good informative book on pottery and china painting artists. The Overbeck sisters were gifted in the field of ceramics;however, much more should be said for their design in the china painting field. Collectors would be amazed what this book contains."
5,best school textbook ever,"my enligh teacher at a certain portland, or community college used this as his textbook, and it was the best class i have ever spent money on, fun, interesting, and exposed us to lots of alternative writers"
4,Sabro-son,"Sensacional chicos, esta gente son incombustibles. Atención padres... mi bebé de 10 meses alucina oyendo el vacilón-cha-cha-cha y por supuesto Maria Cristina."
4,Sabro-son,"Sensacional chicos, está gente son incombustibles. Atención padres... mi bebé de 10 meses alucina oyendo el vacilón-cha-cha-cha y por supuesto Maria Cristina."
3,Good but not as boisterous as I had hoped.,"I had hoped this CD would be filled with high spirited songs of mead-drinking debauchery, unfortunately, the songs they chose to record were a little too somber for my taste. Additionally, on some selections a baratone was used where a higher voice may have helped the mood. And, on a final note of nitpicking, some of the spoken word portions should have been done in a Elizabethan accent, not an American one. All in all, a very interesting CD, with some good music, but not quite what I had in mind."
