Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
20626,508001,095.0 031.0,19-7510JD-CT-294-0429-09500310-0020A-5,20,15.27000,33.42000,,24.69700,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,15.27000,15.27000,33.42000,24.69000,324.3000,0.070000,,,,,,,,,,20,,,,,,,,
20626,508002,095.0 031.0,19-7510JD-CT-294-0429-09500310-0030A-5,30,13.85000,33.38000,,24.96800,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,13.85000,13.85000,33.38000,24.96000,298.7000,0.100000,,,,,,,,,,30,,,,,,,,
20626,508003,095.0 031.0,19-7510JD-CT-294-0429-09500310-0040A-5,40,12.62000,33.41000,,25.23700,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,40.00000,12.62000,12.61000,33.41000,25.23000,273.2000,0.130000,,,,,,,,,,40,,,,,,,,
20626,508004,095.0 031.0,19-7510JD-CT-294-0429-09500310-0050A-5,50,11.84000,33.44000,,25.40900,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,11.84000,11.83000,33.44000,25.40000,257.1000,0.150000,,,,,,,,,,50,,,,,,,,
20626,508005,095.0 031.0,19-7510JD-CT-294-0429-09500310-0075A-5,75,11.05000,33.53000,,25.62400,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,11.05000,11.04000,33.53000,25.62000,237.2000,0.220000,,,,,,,,,,75,,,,,,,,
20626,508006,095.0 031.0,19-7510JD-CT-294-0429-09500310-0100A-5,100,10.24000,33.68000,,25.88300,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,10.24000,10.23000,33.68000,25.88000,213.0000,0.270000,,,,,,,,,,100,,,,,,,,
20626,508007,095.0 031.0,19-7510JD-CT-294-0429-09500310-0125A-5,125,10.01000,33.77000,,25.99300,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,10.01000,10.00000,33.77000,25.99000,203.1000,0.320000,,,,,,,,,,126,,,,,,,,
20626,508008,095.0 031.0,19-7510JD-CT-294-0429-09500310-0150A-5,150,9.480000,33.89000,,26.17500,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,9.480000,9.460000,33.89000,26.17000,186.2000,0.370000,,,,,,,,,,151,,,,,,,,
20626,508009,095.0 031.0,19-7510JD-CT-294-0429-09500310-0175A-5,175,9.170000,33.98000,,26.29600,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,175.0000,9.170000,9.150000,33.98000,26.29000,175.2000,0.420000,,,,,,,,,,176,,,,,,,,
20626,508010,095.0 031.0,19-7510JD-CT-294-0429-09500310-0200A-5,200,9.040000,34.03000,,26.35600,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,9.040000,9.020000,34.03000,26.35000,169.9000,0.460000,,,,,,,,,,201,,,,,,,,
20626,508011,095.0 031.0,19-7510JD-CT-294-0429-09500310-0225A-5,225,8.720000,34.05000,,26.42200,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,225.0000,8.720000,8.700000,34.05000,26.42000,164.0000,0.500000,,,,,,,,,,226,,,,,,,,
20626,508012,095.0 031.0,19-7510JD-CT-294-0429-09500310-0250A-5,250,8.710000,34.11000,,26.47100,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,8.710000,8.680000,34.11000,26.47000,159.9000,0.540000,,,,,,,,,,251,,,,,,,,
20626,508013,095.0 031.0,19-7510JD-CT-294-0429-09500310-0275A-5,275,8.450000,34.09000,,26.49600,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,275.0000,8.450000,8.420000,34.09000,26.49000,157.9000,0.580000,,,,,,,,,,277,,,,,,,,
20626,508014,095.0 031.0,19-7510JD-CT-294-0429-09500310-0300A-5,300,8.260000,34.13000,,26.55700,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,8.260000,8.230000,34.13000,26.55000,152.5000,0.620000,,,,,,,,,,302,,,,,,,,
20626,508015,095.0 031.0,19-7510JD-CT-294-0429-09500310-0350A-5,350,7.680000,34.18000,,26.68200,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,350.0000,7.680000,7.650000,34.18000,26.68000,141.1000,0.700000,,,,,,,,,,352,,,,,,,,
20626,508016,095.0 031.0,19-7510JD-CT-294-0429-09500310-0400A-5,400,7.290000,34.18000,,26.73800,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,7.290000,7.250000,34.18000,26.73000,136.4000,0.760000,,,,,,,,,,403,,,,,,,,
20626,508017,095.0 031.0,19-7510JD-CT-294-0429-09500310-0450A-5,450,6.800000,34.21000,,26.83000,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,450.0000,6.800000,6.760000,34.21000,26.83000,128.1000,0.830000,,,,,,,,,,453,,,,,,,,
20626,508018,095.0 031.0,19-7510JD-CT-294-0429-09500310-0500A-5,500,6.200000,34.25000,,26.94000,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.200000,6.160000,34.25000,26.94000,117.7000,0.890000,,,,,,,,,,503,,,,,,,,
20627,508019,095.0 032.0,19-7510JD-CT-294-0612-09500320-0000B-5,0,18.51000,33.75000,,24.19000,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,18.51000,18.51000,33.75000,24.19000,371.9000,0.000000,,,,,,,,,,0,,,,,,,,
20627,508020,095.0 032.0,19-7510JD-CT-294-0612-09500320-0010A-5,10,17.59000,33.66000,,24.34700,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,17.59000,17.59000,33.66000,24.34000,357.3000,0.030000,,,,,,,,,,10,,,,,,,,
20627,508021,095.0 032.0,19-7510JD-CT-294-0612-09500320-0020A-5,20,14.37000,33.40000,,24.87500,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,14.37000,14.37000,33.40000,24.87000,307.3000,0.070000,,,,,,,,,,20,,,,,,,,
20627,508022,095.0 032.0,19-7510JD-CT-294-0612-09500320-0030A-5,30,13.18000,33.42000,,25.13500,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,13.18000,13.18000,33.42000,25.13000,282.8000,0.090000,,,,,,,,,,30,,,,,,,,
20627,508023,095.0 032.0,19-7510JD-CT-294-0612-09500320-0040A-5,40,12.24000,33.43000,,25.32600,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,40.00000,12.24000,12.23000,33.43000,25.32000,264.8000,0.120000,,,,,,,,,,40,,,,,,,,
20627,508024,095.0 032.0,19-7510JD-CT-294-0612-09500320-0050A-5,50,11.78000,33.45000,,25.42800,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,11.78000,11.77000,33.45000,25.42000,255.3000,0.150000,,,,,,,,,,50,,,,,,,,
20627,508025,095.0 032.0,19-7510JD-CT-294-0612-09500320-0075A-5,75,10.70000,33.57000,,25.71700,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,10.70000,10.69000,33.57000,25.71000,228.3000,0.210000,,,,,,,,,,75,,,,,,,,
20627,508026,095.0 032.0,19-7510JD-CT-294-0612-09500320-0100A-5,100,10.19000,33.69000,,25.89900,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,10.19000,10.18000,33.69000,25.89000,211.5000,0.260000,,,,,,,,,,100,,,,,,,,
20627,508027,095.0 032.0,19-7510JD-CT-294-0612-09500320-0125A-5,125,9.990000,33.75000,,25.98000,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,9.990000,9.980000,33.75000,25.98000,204.3000,0.320000,,,,,,,,,,126,,,,,,,,
20627,508028,095.0 032.0,19-7510JD-CT-294-0612-09500320-0150A-5,150,9.660000,33.87000,,26.13000,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,9.660000,9.640000,33.87000,26.13000,190.6000,0.360000,,,,,,,,,,151,,,,,,,,
20627,508029,095.0 032.0,19-7510JD-CT-294-0612-09500320-0175A-5,175,9.100000,33.95000,,26.28300,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,175.0000,9.100000,9.080000,33.95000,26.28000,176.3000,0.410000,,,,,,,,,,176,,,,,,,,
20627,508030,095.0 032.0,19-7510JD-CT-294-0612-09500320-0200A-5,200,8.970000,34.01000,,26.35100,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.970000,8.950000,34.01000,26.35000,170.3000,0.450000,,,,,,,,,,201,,,,,,,,
20627,508031,095.0 032.0,19-7510JD-CT-294-0612-09500320-0225A-5,225,8.760000,34.06000,,26.42400,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,225.0000,8.760000,8.740000,34.06000,26.42000,163.9000,0.500000,,,,,,,,,,226,,,,,,,,
20627,508032,095.0 032.0,19-7510JD-CT-294-0612-09500320-0250A-5,250,8.570000,34.10000,,26.48500,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,8.570000,8.540000,34.10000,26.48000,158.5000,0.540000,,,,,,,,,,251,,,,,,,,
