Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
33590,844001,093.3 090.0,20-1404OS-MX-094-0307-09330900-0271A-3,271,8.077000,34.01570,2.381000,26.49782,35.85000,103.5905,5,3,2,,3,,,,,,,9,,9,2.210000,,38.79000,,0.006000,,29.60000,,0.100000,,,,9,,,9,,,9,,,9,,,271.0000,8.080000,8.050000,34.01600,26.49800,157.8000,0.716000,2.380000,35.90000,38.80000,2.210000,29.60000,0.010000,0.100000,,,273,5,,,,,,,
33590,844002,093.3 090.0,20-1404OS-MX-094-0307-09330900-0300A-7,300,7.631000,34.04820,2.009000,26.58898,29.94000,87.39812,,7,2,,3,6,,6,6,6,,9,,9,2.330000,,43.55000,,0.010000,,31.40000,,0.150000,,,,9,,,9,,,9,,,9,,,300.0000,7.630000,7.600000,34.04800,26.58900,149.4000,0.766000,2.010000,29.90000,43.60000,2.330000,31.40000,0.010000,0.150000,,,302,,,,,,,,
33590,844003,093.3 090.0,20-1404OS-MX-094-0307-09330900-0320A-3,320,7.536000,34.06130,1.865000,26.61337,27.74000,81.13171,4,3,2,,3,,,,,,,9,,9,2.420000,,46.83000,,0.013000,,32.60000,,0.190000,,,,9,,,9,,,9,,,9,,,320.0000,7.540000,7.500000,34.06100,26.61300,147.4000,0.790000,1.870000,27.70000,46.80000,2.420000,32.60000,0.010000,0.190000,,,323,4,,,,,,,
33590,844004,093.3 090.0,20-1404OS-MX-094-0307-09330900-0380A-3,380,7.017000,34.10420,1.312000,26.72081,19.28000,57.06899,3,3,2,,3,,,,,,,9,,9,2.680000,,55.61000,,0.017000,,35.10000,,0.340000,,,,9,,,9,,,9,,,9,,,380.0000,7.020000,6.980000,34.10400,26.72100,137.9000,0.876000,1.310000,19.30000,55.60000,2.680000,35.10000,0.020000,0.340000,,,383,3,,,,,,,
33590,844005,093.3 090.0,20-1404OS-MX-094-0307-09330900-0400A-7,400,6.842000,34.12490,1.131000,26.76125,16.56000,49.19397,,7,2,,3,6,,6,6,6,,9,,9,2.760000,,59.29000,,0.020000,,36.10000,,0.320000,,,,9,,,9,,,9,,,9,,,400.0000,6.840000,6.800000,34.12500,26.76100,134.2000,0.910000,1.130000,16.60000,59.30000,2.760000,36.10000,0.020000,0.320000,,,403,,,,,,,,
33590,844006,093.3 090.0,20-1404OS-MX-094-0307-09330900-0440A-3,440,6.413000,34.16080,0.805000,26.84697,11.67000,35.01135,2,3,2,,3,,,,,,,9,,9,2.930000,,66.64000,,0.012000,,38.20000,,0.290000,,,,9,,,9,,,9,,,9,,,440.0000,6.410000,6.370000,34.16100,26.84700,126.3000,0.955000,0.810000,11.70000,66.60000,2.930000,38.20000,0.010000,0.290000,,,444,2,,,,,,,
33590,844007,093.3 090.0,20-1404OS-MX-094-0307-09330900-0500A-7,500,5.947000,34.21420,0.534000,26.94946,7.660000,23.22260,,7,2,,3,6,,6,6,6,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.950000,5.900000,34.21400,26.94900,117.1000,1.036000,0.530000,7.700000,,,,,,,,504,,,,,,,,
33590,844008,093.3 090.0,20-1404OS-MX-094-0307-09330900-0518A-5,518,5.943000,34.23950,0.451000,26.97037,6.470000,19.61270,1,5,2,,3,6,,6,6,6,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,518.0000,5.940000,5.900000,34.24000,26.97000,115.3000,1.057000,0.450000,6.500000,,,,,,,,522,1,,,,,,,
33591,844009,093.3 100.0,20-1404OS-MX-094-0922-09331000-0000A-7,0,16.51500,33.40360,5.628000,24.40317,100.9800,245.3589,,7,2,,3,,,,,,0.065000,,0.012000,,0.290000,,2.410000,,0.045000,,0.000000,,0.110000,,,,9,,,9,,,9,,,9,,,0.000000,16.52000,16.52000,33.40400,24.40300,351.6000,0.000000,5.630000,101.0000,2.400000,0.290000,0.000000,0.050000,0.110000,0.070000,0.010000,0,,,,,,,,
33591,844010,093.3 100.0,20-1404OS-MX-094-0922-09331000-0002A-3,2,16.51500,33.40360,5.628000,24.40332,100.9800,245.3589,20,3,2,,3,,,,,,0.065000,,0.012000,,0.290000,,2.410000,,0.045000,,0.000000,,0.110000,,,,9,,,9,,,9,,,9,,,2.000000,16.52000,16.51000,33.40400,24.40300,351.7000,0.007000,5.630000,101.0000,2.400000,0.290000,0.000000,0.050000,0.110000,0.070000,0.010000,2,20,,,,,,,
33591,844011,093.3 100.0,20-1404OS-MX-094-0922-09331000-0010A-3,10,16.49400,33.39890,5.634000,24.40514,101.0400,245.6200,19,3,2,,3,,,,,,0.066000,,0.010000,,0.300000,,2.420000,,0.000000,,0.000000,,0.100000,,,,9,,,9,,,9,,,9,,,10.00000,16.49000,16.49000,33.39900,24.40500,351.8000,0.035000,5.630000,101.0000,2.400000,0.300000,0.000000,0.000000,0.100000,0.070000,0.010000,10,19,,,,,,,
33591,844012,093.3 100.0,20-1404OS-MX-094-0922-09331000-0020A-7,20,16.41700,33.39250,5.669000,24.41867,101.5100,247.1427,,7,2,,3,6,,6,6,6,0.075000,,0.010000,,0.290000,,2.410000,,0.000000,,0.000000,,0.090000,,,,9,,,9,,,9,,,9,,,20.00000,16.42000,16.41000,33.39300,24.41900,350.9000,0.071000,5.670000,101.5000,2.400000,0.290000,0.000000,0.000000,0.090000,0.080000,0.010000,20,,,,,,,,
33591,844013,093.3 100.0,20-1404OS-MX-094-0922-09331000-0025A-3,25,16.40800,33.39480,5.640000,24.42287,100.9700,245.8774,18,3,2,,3,,,,,,0.079000,,0.010000,,0.290000,,2.400000,,0.000000,,0.000000,,0.080000,,,,9,,,9,,,9,,,9,,,25.00000,16.41000,16.40000,33.39500,24.42300,350.6000,0.088000,5.640000,101.0000,2.400000,0.290000,0.000000,0.000000,0.080000,0.080000,0.010000,25,18,,,,,,,
33591,844014,093.3 100.0,20-1404OS-MX-094-0922-09331000-0030A-7,30,16.40700,33.39210,5.672000,24.42139,101.5400,247.2728,,7,2,,3,6,,6,6,6,0.078000,,0.010000,,0.290000,,2.400000,,0.000000,,0.000000,,0.080000,,,,9,,,9,,,9,,,9,,,30.00000,16.41000,16.40000,33.39200,24.42100,351.0000,0.106000,5.670000,101.5000,2.400000,0.290000,0.000000,0.000000,0.080000,0.080000,0.010000,30,,,,,,,,
33591,844015,093.3 100.0,20-1404OS-MX-094-0922-09331000-0041A-3,41,16.39800,33.39280,5.640000,24.42480,100.9400,245.8769,17,3,2,,3,,,,,,0.075000,,0.011000,,0.290000,,2.400000,,0.002000,,0.000000,,0.080000,,,,9,,,9,,,9,,,9,,,41.00000,16.40000,16.39000,33.39300,24.42500,351.0000,0.144000,5.640000,100.9000,2.400000,0.290000,0.000000,0.000000,0.080000,0.080000,0.010000,41,17,,,,,,,
33591,844016,093.3 100.0,20-1404OS-MX-094-0922-09331000-0050A-7,50,16.38000,33.39210,5.678000,24.42905,101.5800,247.5325,,7,2,,3,6,,6,6,6,0.082000,,0.012000,,0.290000,,2.390000,,0.000000,,0.000000,,0.070000,,,,9,,,9,,,9,,,9,,,50.00000,16.38000,16.37000,33.39200,24.42900,350.9000,0.177000,5.680000,101.6000,2.400000,0.290000,0.000000,0.000000,0.070000,0.080000,0.010000,50,,,,,,,,
33591,844017,093.3 100.0,20-1404OS-MX-094-0922-09331000-0051A-3,51,16.37400,33.39170,5.650000,24.43019,101.0700,246.3116,16,3,2,,3,,,,,,0.083000,,0.012000,,0.290000,,2.390000,,0.000000,,0.000000,,0.070000,,,,9,,,9,,,9,,,9,,,51.00000,16.37000,16.37000,33.39200,24.43000,350.9000,0.179000,5.650000,101.1000,2.400000,0.290000,0.000000,0.000000,0.070000,0.080000,0.010000,51,16,,,,,,,
33591,844018,093.3 100.0,20-1404OS-MX-094-0922-09331000-0062A-3,62,16.16700,33.39580,5.673000,24.48135,101.0700,247.3019,15,3,2,,3,,,,,,0.114000,,0.027000,,0.290000,,2.360000,,0.000000,,0.000000,,0.080000,,,,9,,,9,,,9,,,9,,,62.00000,16.17000,16.16000,33.39600,24.48100,346.4000,0.217000,5.670000,101.1000,2.400000,0.290000,0.000000,0.000000,0.080000,0.110000,0.030000,62,15,,,,,,,
33591,844019,093.3 100.0,20-1404OS-MX-094-0922-09331000-0075A-7,75,15.70400,33.40060,5.746000,24.59012,101.4300,250.4576,,7,2,,3,6,,6,6,6,0.196000,,0.084000,,0.300000,,2.460000,,0.000000,,0.000000,,0.080000,,,,9,,,9,,,9,,,9,,,75.00000,15.70000,15.69000,33.40100,24.59000,336.4000,0.264000,5.750000,101.4000,2.500000,0.300000,0.000000,0.000000,0.080000,0.200000,0.080000,76,,,,,,,,
33591,844020,093.3 100.0,20-1404OS-MX-094-0922-09331000-0076A-3,76,15.69900,33.40260,5.692000,24.59284,100.4700,248.1031,14,3,2,,3,,,,,,0.202000,,0.088000,,0.300000,,2.470000,,0.003000,,0.000000,,0.080000,,,,9,,,9,,,9,,,9,,,76.00000,15.70000,15.69000,33.40300,24.59300,336.2000,0.265000,5.690000,100.5000,2.500000,0.300000,0.000000,0.000000,0.080000,0.200000,0.090000,77,14,,,,,,,
33591,844021,093.3 100.0,20-1404OS-MX-094-0922-09331000-0086A-3,86,15.39200,33.39970,5.722000,24.65925,100.3800,249.3946,13,3,2,,3,,,,,,0.287000,,0.167000,,0.310000,,2.570000,,0.002000,,0.000000,,0.110000,,,,9,,,9,,,9,,,9,,,86.00000,15.39000,15.38000,33.40000,24.65900,330.2000,0.298000,5.720000,100.4000,2.600000,0.310000,0.000000,0.000000,0.110000,0.290000,0.170000,87,13,,,,,,,
33591,844022,093.3 100.0,20-1404OS-MX-094-0922-09331000-0100A-3,100,14.23300,33.34000,5.685000,24.86265,97.37000,247.7328,12,3,2,,3,,,,,,0.301000,,0.246000,,0.400000,,3.080000,,0.115000,,0.800000,,0.060000,,,,9,,,9,,,9,,,9,,,100.0000,14.23000,14.22000,33.34000,24.86300,311.0000,0.343000,5.690000,97.40000,3.100000,0.400000,0.800000,0.120000,0.060000,0.300000,0.250000,101,12,,,,,,,
33591,844023,093.3 100.0,20-1404OS-MX-094-0922-09331000-0112A-3,112,13.84400,33.41530,5.609000,25.00211,95.35000,244.3877,11,3,2,,3,,,,,,0.247000,,0.188000,,0.420000,,3.470000,,0.112000,,1.600000,,0.100000,,,,9,,,9,,,9,,,9,,,112.0000,13.84000,13.83000,33.41500,25.00200,298.1000,0.380000,5.610000,95.40000,3.500000,0.420000,1.600000,0.110000,0.100000,0.250000,0.190000,113,11,,,,,,,
