Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
30939,774001,093.3 055.0,20-0507NM-MX-184-0136-09330550-0150A-7,150,8.710000,33.97500,2.700000,26.36400,41.20000,117.4846,,7,2,,3,,9,,,,0.000000,,0.040000,,2.030000,,32.00000,,0.010000,,26.90000,,,9,,,9,,,9,,,9,,,9,,,150.0000,8.710000,8.690000,33.97500,26.36400,168.1000,0.369000,2.700000,41.20000,32.00000,2.030000,26.90000,0.010000,,0.000000,0.040000,151,,,,,,,,
30939,774002,093.3 055.0,20-0507NM-MX-184-0136-09330550-0168A-3,168,8.360000,34.02400,2.690000,26.45600,40.80000,117.0390,8,3,2,,3,,,,,,0.010000,,0.040000,,2.060000,,35.30000,,0.010000,,27.80000,,,9,,,9,,,9,,,9,,,9,,,168.0000,8.360000,8.340000,34.02400,26.45600,159.5000,0.398000,2.690000,40.80000,35.30000,2.060000,27.80000,0.010000,,0.010000,0.040000,169,8,,,,,,,
30939,774003,093.3 055.0,20-0507NM-MX-184-0136-09330550-0198A-3,198,7.990000,34.06200,2.150000,26.54200,32.30000,93.53636,7,3,2,,3,,,,,,0.010000,,0.050000,,2.290000,,41.00000,,0.010000,,30.40000,,,9,,,9,,,9,,,9,,,9,,,198.0000,7.990000,7.970000,34.06200,26.54200,151.8000,0.445000,2.150000,32.30000,41.00000,2.290000,30.40000,0.010000,,0.010000,0.050000,199,7,,,,,,,
30939,774004,093.3 055.0,20-0507NM-MX-184-0136-09330550-0200A-7,200,7.960000,34.06300,2.120000,26.54700,31.80000,92.23074,,7,2,,3,,9,,,,,9,,9,2.300000,,41.40000,,0.010000,,30.60000,,,9,,,9,,,9,,,9,,,9,,,200.0000,7.960000,7.940000,34.06300,26.54700,151.4000,0.448000,2.120000,31.80000,41.40000,2.300000,30.60000,0.010000,,,,201,,,,,,,,
30939,774005,093.3 055.0,20-0507NM-MX-184-0136-09330550-0228A-3,228,7.610000,34.08200,1.830000,26.61300,27.30000,79.60916,6,3,2,,3,,,,,,,9,,9,2.450000,,46.50000,,0.000000,,32.60000,,,9,,,9,,,9,,,9,,,9,,,228.0000,7.610000,7.590000,34.08200,26.61300,145.4000,0.489000,1.830000,27.30000,46.50000,2.450000,32.60000,0.000000,,,,229,6,,,,,,,
30939,774006,093.3 055.0,20-0507NM-MX-184-0136-09330550-0250A-7,250,7.400000,34.09900,1.670000,26.65700,24.80000,72.64568,,7,2,,3,,9,,,,,9,,9,2.530000,,49.70000,,0.000000,,33.50000,,,9,,,9,,,9,,,9,,,9,,,250.0000,7.400000,7.380000,34.09900,26.65700,141.6000,0.521000,1.670000,24.80000,49.70000,2.530000,33.50000,0.000000,,,,251,,,,,,,,
30939,774007,093.3 055.0,20-0507NM-MX-184-0136-09330550-0268A-3,268,7.280000,34.12000,1.520000,26.69100,22.50000,66.11843,5,3,2,,3,,,,,,,9,,9,2.600000,,52.10000,,0.000000,,34.00000,,,9,,,9,,,9,,,9,,,9,,,268.0000,7.280000,7.250000,34.12000,26.69100,138.6000,0.546000,1.520000,22.50000,52.10000,2.600000,34.00000,0.000000,,,,270,5,,,,,,,
30939,774008,093.3 055.0,20-0507NM-MX-184-0136-09330550-0300A-7,300,7.220000,34.20100,1.020000,26.76300,15.10000,44.36584,,7,2,,3,,9,,,,,9,,9,2.780000,,57.10000,,0.000000,,35.20000,,,9,,,9,,,9,,,9,,,9,,,300.0000,7.220000,7.190000,34.20100,26.76300,132.3000,0.589000,1.020000,15.10000,57.10000,2.780000,35.20000,0.000000,,,,302,,,,,,,,
30939,774009,093.3 055.0,20-0507NM-MX-184-0136-09330550-0319A-3,319,7.180000,34.24800,0.730000,26.80600,10.80000,31.75069,4,3,2,,3,,,,,,,9,,9,2.890000,,60.20000,,0.000000,,35.90000,,,9,,,9,,,9,,,9,,,9,,,319.0000,7.180000,7.150000,34.24800,26.80600,128.5000,0.614000,0.730000,10.80000,60.20000,2.890000,35.90000,0.000000,,,,321,4,,,,,,,
30939,774010,093.3 055.0,20-0507NM-MX-184-0136-09330550-0376A-3,376,6.630000,34.28100,0.500000,26.90700,7.300000,21.74491,3,3,2,,3,,,,,,,9,,9,3.050000,,69.70000,,0.000000,,37.80000,,,9,,,9,,,9,,,9,,,9,,,376.0000,6.630000,6.600000,34.28100,26.90700,119.4000,0.685000,0.500000,7.300000,69.70000,3.050000,37.80000,0.000000,,,,378,3,,,,,,,
