Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
17924,452001,156.7 050.0,19-7202JD-CT-048-2310-15670500-0500A-5,500,7.680000,34.52000,,26.95200,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,7.680000,7.630000,34.52000,26.95000,118.4000,1.010000,,,,,,,,,,503,,,,,,,,
17924,452002,156.7 050.0,19-7202JD-CT-048-2310-15670500-0600A-5,600,6.770000,34.50000,,27.06400,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,6.770000,6.710000,34.50000,27.06000,108.3000,1.120000,,,,,,,,,,604,,,,,,,,
17924,452003,156.7 050.0,19-7202JD-CT-048-2310-15670500-0700A-5,700,6.030000,34.51000,,27.17000,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,6.030000,5.970000,34.51000,27.17000,98.80000,1.220000,,,,,,,,,,704,,,,,,,,
17924,452004,156.7 050.0,19-7202JD-CT-048-2310-15670500-0800A-5,800,5.370000,34.52000,,27.25900,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,5.370000,5.300000,34.52000,27.25000,90.60000,1.320000,,,,,,,,,,805,,,,,,,,
17924,452005,156.7 050.0,19-7202JD-CT-048-2310-15670500-0900A-7,900,4.950000,34.53400,,27.32000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.950000,4.880000,34.53400,27.32000,85.20000,1.410000,,,,,,,,,,906,,,,,,,,
17924,452006,156.7 050.0,19-7202JD-CT-048-2310-15670500-1000A-5,1000,4.540000,34.55000,,27.37900,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,4.540000,4.460000,34.55000,27.37000,79.90000,1.490000,,,,,,,,,,1007,,,,,,,,
17925,452007,156.7 060.0,19-7202JD-CT-048-1650-15670600-0000B-5,0,22.32000,34.52000,,23.76500,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,22.32000,22.32000,34.52000,23.76000,412.5000,0.000000,,,,,,,,,,0,,,,,,,,
17925,452008,156.7 060.0,19-7202JD-CT-048-1650-15670600-0010A-5,10,22.29000,34.51000,,23.76600,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,22.29000,22.29000,34.51000,23.76000,412.8000,0.040000,,,,,,,,,,10,,,,,,,,
17925,452009,156.7 060.0,19-7202JD-CT-048-1650-15670600-0020A-5,20,22.10000,34.50000,,23.81300,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,22.10000,22.10000,34.50000,23.81000,408.8000,0.080000,,,,,,,,,,20,,,,,,,,
17925,452010,156.7 060.0,19-7202JD-CT-048-1650-15670600-0030A-5,30,21.90000,34.47000,,23.84600,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,21.90000,21.89000,34.47000,23.84000,406.0000,0.120000,,,,,,,,,,30,,,,,,,,
