Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
14603,389001,136.7 060.0,19-6507AX-HY-221-1012-13670600-0190A-3,190,10.96000,34.58800,0.620000,26.46700,10.00000,26.97525,,3,2,,3,,9,,,,,9,,9,2.760000,,30.00000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,190.0000,10.96000,10.94000,34.58800,26.46000,160.1000,0.470000,0.620000,10.00000,30.00000,2.760000,,,,,,191,,,,,,,,
14603,389002,136.7 060.0,19-6507AX-HY-221-1012-13670600-0200A-7,200,10.82000,34.59100,0.610000,26.49400,9.800000,26.53946,,7,2,,3,,9,,,,,9,,9,2.780000,,31.60000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,10.82000,10.80000,34.59100,26.49000,157.7000,0.480000,0.610000,9.800000,31.60000,2.780000,,,,,,201,,,,,,,,
14603,389003,136.7 060.0,19-6507AX-HY-221-1012-13670600-0222A-3,222,10.46000,34.57900,0.600000,26.54900,9.600000,26.10299,,3,2,,3,,9,,,,,9,,9,2.830000,,36.00000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,222.0000,10.46000,10.43000,34.57900,26.54000,152.9000,0.520000,0.600000,9.600000,36.00000,2.830000,,,,,,223,,,,,,,,
14603,389004,136.7 060.0,19-6507AX-HY-221-1012-13670600-0250A-7,250,10.21000,34.60000,0.520000,26.60900,8.200000,22.62127,,7,2,,3,,9,,,,,9,,9,2.930000,,38.10000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,10.21000,10.18000,34.60000,26.60000,147.7000,0.560000,0.520000,8.200000,38.10000,2.930000,,,,,,251,,,,,,,,
14603,389005,136.7 060.0,19-6507AX-HY-221-1012-13670600-0271A-3,271,10.03000,34.61300,0.450000,26.65000,7.100000,19.57532,,3,2,,3,,9,,,,,9,,9,3.010000,,39.00000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,271.0000,10.03000,10.00000,34.61300,26.65000,144.2000,0.590000,0.450000,7.100000,39.00000,3.010000,,,,,,272,,,,,,,,
14603,389006,136.7 060.0,19-6507AX-HY-221-1012-13670600-0300A-7,300,9.610000,34.58700,0.400000,26.70100,6.300000,17.39942,,7,2,,3,,9,,,,,9,,9,3.070000,,41.70000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,9.610000,9.580000,34.58700,26.70000,139.8000,0.630000,0.400000,6.300000,41.70000,3.070000,,,,,,302,,,,,,,,
14603,389007,136.7 060.0,19-6507AX-HY-221-1012-13670600-0334A-3,334,9.090000,34.54600,0.370000,26.75400,5.700000,16.09363,,3,2,,3,,9,,,,,9,,9,3.120000,,45.00000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,334.0000,9.090000,9.050000,34.54600,26.75000,135.1000,0.680000,0.370000,5.700000,45.00000,3.120000,,,,,,336,,,,,,,,
14603,389008,136.7 060.0,19-6507AX-HY-221-1012-13670600-0400A-3,400,8.300000,34.51400,0.360000,26.85400,5.500000,15.65714,,3,2,,3,,9,,,,,9,,9,3.170000,,49.00000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,8.300000,8.260000,34.51400,26.85000,126.4000,0.770000,0.360000,5.500000,49.00000,3.170000,,,,,,402,,,,,,,,
14603,389009,136.7 060.0,19-6507AX-HY-221-1012-13670600-0474A-3,474,7.320000,34.47700,0.430000,26.96900,6.400000,18.69949,,3,2,,3,,9,,,,,9,,9,3.170000,,59.00000,,,9,,9,,9,,,9,,,9,,,9,,,9,,,474.0000,7.320000,7.270000,34.47700,26.96000,115.9000,0.860000,0.430000,6.400000,59.00000,3.170000,,,,,,477,,,,,,,,
14604,389010,136.7 070.0,19-6507AX-CT-221-1542-13670700-0000B-5,0,22.50000,34.03000,,23.34200,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,22.50000,22.50000,34.03000,23.34000,452.8000,0.000000,,,,,,,,,,0,,,,,,,,
14604,389011,136.7 070.0,19-6507AX-CT-221-1542-13670700-0010A-5,10,22.38000,34.04000,,23.38400,,,,5,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,22.38000,22.38000,34.04000,23.38000,449.2000,0.040000,,,,,,,,,,10,,,,,,,,
