Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
29187,724001,083.3 055.0,19-9904JD-MX-102-0244-08330550-0500A-7,500,6.190000,34.29000,,26.97300,,,,7,2,,3,,9,9,,9,,9,,9,3.170000,,78.50000,,0.000000,,39.80000,,,9,,,9,,,9,,,9,,,9,,,500.0000,6.190000,6.150000,34.29000,26.97000,114.6000,0.760000,,,78.50000,3.170000,39.80000,0.000000,,,,504,,,,,,,,
29187,724002,083.3 055.0,19-9904JD-MX-102-0244-08330550-0515A-3,515,6.060000,34.29800,,26.99600,,,1,3,2,,3,,,9,,9,,9,,9,3.200000,,80.70000,,0.000000,,40.20000,,,9,,,9,,,9,,,9,,,9,,,515.0000,6.060000,6.010000,34.29800,26.99000,112.5000,0.770000,,,80.70000,3.200000,40.20000,0.000000,,,,519,201,,,,,,,
29188,724003,083.3 051.0,19-9904JD-MX-102-0637-08330510-0000B-7,0,11.40000,33.72000,6.120000,25.70000,99.00000,266.4709,,7,2,,3,,,,,,8.270000,,1.330000,,0.880000,,11.20000,,0.220000,,8.800000,,,9,,,9,,,9,,,9,,,9,,,0.000000,11.40000,11.40000,33.72000,25.70000,227.4000,0.000000,6.120000,99.00000,11.20000,0.880000,8.800000,0.220000,,8.270000,1.330000,0,,,,,,,,
29188,724004,083.3 051.0,19-9904JD-MX-102-0637-08330510-0002A-3,2,11.40000,33.72200,6.120000,25.70900,99.00000,266.4686,11,3,2,,3,,,,,,8.270000,,1.330000,,0.880000,,11.20000,,0.220000,,8.800000,,,9,,,9,,,9,,,9,,,9,,,2.000000,11.40000,11.40000,33.72200,25.70000,227.4000,0.005000,6.120000,99.00000,11.20000,0.880000,8.800000,0.220000,,8.270000,1.330000,2,211,,,,,,,
29188,724005,083.3 051.0,19-9904JD-MX-102-0637-08330510-0005A-3,5,11.36000,33.72600,6.070000,25.71900,98.20000,264.2890,10,3,2,,3,,,,,,8.270000,,1.050000,,0.890000,,11.40000,,0.220000,,9.000000,,,9,,,9,,,9,,,9,,,9,,,5.000000,11.36000,11.36000,33.72600,25.71000,226.5000,0.010000,6.070000,98.20000,11.40000,0.890000,9.000000,0.220000,,8.270000,1.050000,5,210,,,,,,,
29188,724006,083.3 051.0,19-9904JD-MX-102-0637-08330510-0009A-3,9,11.23000,33.76300,5.630000,25.77200,90.80000,245.1186,9,3,2,,3,,,,,,6.570000,,1.310000,,1.030000,,13.50000,,0.210000,,10.80000,,,9,,,9,,,9,,,9,,,9,,,9.000000,11.23000,11.23000,33.76300,25.77000,221.6000,0.020000,5.630000,90.80000,13.50000,1.030000,10.80000,0.210000,,6.570000,1.310000,9,209,,,,,,,
29188,724007,083.3 051.0,19-9904JD-MX-102-0637-08330510-0010A-7,10,11.21000,33.76300,5.610000,25.77500,90.40000,244.2471,,7,2,,3,,9,,,,6.530000,,1.300000,,1.040000,,13.60000,,0.210000,,10.90000,,,9,,,9,,,9,,,9,,,9,,,10.00000,11.21000,11.21000,33.76300,25.77000,221.3000,0.020000,5.610000,90.40000,13.60000,1.040000,10.90000,0.210000,,6.530000,1.300000,10,,,,,,,,
29188,724008,083.3 051.0,19-9904JD-MX-102-0637-08330510-0020A-3,20,11.12000,33.78300,5.450000,25.80700,87.70000,237.2737,8,3,2,,3,,,,,,6.170000,,1.210000,,1.120000,,14.70000,,0.210000,,11.90000,,,9,,,9,,,9,,,9,,,9,,,20.00000,11.12000,11.12000,33.78300,25.80000,218.5000,0.040000,5.450000,87.70000,14.70000,1.120000,11.90000,0.210000,,6.170000,1.210000,20,208,,,,,,,
29188,724009,083.3 051.0,19-9904JD-MX-102-0637-08330510-0030A-3,30,11.01000,33.79400,5.240000,25.83600,84.10000,228.1246,7,3,2,,3,,,,,,5.720000,,1.160000,,1.180000,,16.00000,,0.210000,,13.00000,,,9,,,9,,,9,,,9,,,9,,,30.00000,11.01000,11.01000,33.79400,25.83000,216.0000,0.060000,5.240000,84.10000,16.00000,1.180000,13.00000,0.210000,,5.720000,1.160000,30,207,,,,,,,
29188,724010,083.3 051.0,19-9904JD-MX-102-0637-08330510-0040A-3,40,10.91000,33.80100,5.120000,25.85900,82.00000,222.8953,6,3,2,,3,,,,,,5.460000,,1.040000,,1.230000,,16.60000,,0.210000,,13.60000,,,9,,,9,,,9,,,9,,,9,,,40.00000,10.91000,10.91000,33.80100,25.85000,214.0000,0.080000,5.120000,82.00000,16.60000,1.230000,13.60000,0.210000,,5.460000,1.040000,40,206,,,,,,,
29188,724011,083.3 051.0,19-9904JD-MX-102-0637-08330510-0050A-3,50,10.67000,33.82300,4.710000,25.91900,75.10000,205.0343,5,3,2,,3,,,,,,4.210000,,1.010000,,1.370000,,19.30000,,0.190000,,15.60000,,,9,,,9,,,9,,,9,,,9,,,50.00000,10.67000,10.66000,33.82300,25.91000,208.5000,0.100000,4.710000,75.10000,19.30000,1.370000,15.60000,0.190000,,4.210000,1.010000,50,205,,,,,,,
29188,724012,083.3 051.0,19-9904JD-MX-102-0637-08330510-0060A-3,60,10.55000,33.83700,4.460000,25.95100,70.90000,194.1453,4,3,2,,3,,,,,,3.310000,,0.940000,,1.460000,,20.70000,,0.180000,,16.60000,,,9,,,9,,,9,,,9,,,9,,,60.00000,10.55000,10.54000,33.83700,25.95000,205.7000,0.130000,4.460000,70.90000,20.70000,1.460000,16.60000,0.180000,,3.310000,0.940000,60,204,,,,,,,
29188,724013,083.3 051.0,19-9904JD-MX-102-0637-08330510-0070A-3,70,10.30000,33.85300,4.210000,26.00700,66.60000,183.2527,3,3,2,,3,,,,,,2.780000,,0.860000,,1.530000,,22.10000,,0.170000,,17.90000,,,9,,,9,,,9,,,9,,,9,,,70.00000,10.30000,10.29000,33.85300,26.00000,200.6000,0.150000,4.210000,66.60000,22.10000,1.530000,17.90000,0.170000,,2.780000,0.860000,70,203,,,,,,,
29188,724014,083.3 051.0,19-9904JD-MX-102-0637-08330510-0075A-7,75,10.14000,33.88000,3.890000,26.05600,61.30000,169.3157,,7,2,,3,,9,,,,2.520000,,0.880000,,1.630000,,24.10000,,0.150000,,19.40000,,,9,,,9,,,9,,,9,,,9,,,75.00000,10.14000,10.13000,33.88000,26.05000,196.1000,0.160000,3.890000,61.30000,24.10000,1.630000,19.40000,0.150000,,2.520000,0.880000,75,,,,,,,,
29188,724015,083.3 051.0,19-9904JD-MX-102-0637-08330510-0080A-3,80,9.930000,33.91600,3.480000,26.11900,54.60000,151.4608,2,3,2,,3,,,,,,2.160000,,0.890000,,1.770000,,26.80000,,0.130000,,21.30000,,,9,,,9,,,9,,,9,,,9,,,80.00000,9.930000,9.920000,33.91600,26.11000,190.1000,0.160000,3.480000,54.60000,26.80000,1.770000,21.30000,0.130000,,2.160000,0.890000,80,202,,,,,,,
29188,724016,083.3 051.0,19-9904JD-MX-102-0637-08330510-0089A-3,89,9.400000,33.99300,2.580000,26.26700,40.00000,112.2737,1,3,2,,3,,,,,,0.970000,,0.720000,,2.060000,,32.60000,,0.100000,,25.40000,,,9,,,9,,,9,,,9,,,9,,,89.00000,9.400000,9.390000,33.99300,26.26000,176.2000,0.180000,2.580000,40.00000,32.60000,2.060000,25.40000,0.100000,,0.970000,0.720000,89,201,,,,,,,
29189,724017,083.3 042.0,19-9904JD-MX-102-1231-08330420-0000B-7,0,11.55000,33.70000,6.220000,25.67000,101.0000,270.8329,,7,2,,3,,,,,,8.720000,,1.660000,,0.780000,,7.500000,,0.220000,,6.900000,,,9,,,9,,,9,,,9,,,9,,,0.000000,11.55000,11.55000,33.70000,25.67000,231.0000,0.000000,6.220000,101.0000,7.500000,0.780000,6.900000,0.220000,,8.720000,1.660000,0,,,,,,,,
29189,724018,083.3 042.0,19-9904JD-MX-102-1231-08330420-0002A-3,2,11.55000,33.70800,6.220000,25.67000,101.0000,270.8329,12,3,2,,3,,,,,,8.720000,,1.660000,,0.780000,,7.500000,,0.220000,,6.900000,,,9,,,9,,,9,,,9,,,9,,,2.000000,11.55000,11.55000,33.70800,25.67000,231.1000,0.005000,6.220000,101.0000,7.500000,0.780000,6.900000,0.220000,,8.720000,1.660000,2,212,,,,,,,
29189,724019,083.3 042.0,19-9904JD-MX-102-1231-08330420-0010A-3,10,11.49000,33.72100,6.130000,25.69200,99.40000,266.9084,11,3,2,,3,,,,,,7.780000,,1.880000,,0.820000,,8.600000,,0.230000,,7.800000,,,9,,,9,,,9,,,9,,,9,,,10.00000,11.49000,11.49000,33.72100,25.69000,229.2000,0.020000,6.130000,99.40000,8.600000,0.820000,7.800000,0.230000,,7.780000,1.880000,10,211,,,,,,,
29189,724020,083.3 042.0,19-9904JD-MX-102-1231-08330420-0020A-3,20,11.45000,33.72900,6.040000,25.70500,97.90000,262.9863,10,3,2,,3,,,,,,8.100000,,1.670000,,0.860000,,9.200000,,0.230000,,8.200000,,,9,,,9,,,9,,,9,,,9,,,20.00000,11.45000,11.45000,33.72900,25.70000,228.2000,0.040000,6.040000,97.90000,9.200000,0.860000,8.200000,0.230000,,8.100000,1.670000,20,210,,,,,,,
29189,724021,083.3 042.0,19-9904JD-MX-102-1231-08330420-0030A-3,30,11.43000,33.73900,5.990000,25.71700,97.00000,260.8062,9,3,2,,3,,,,,,8.180000,,1.700000,,0.880000,,9.500000,,0.230000,,8.500000,,,9,,,9,,,9,,,9,,,9,,,30.00000,11.43000,11.43000,33.73900,25.71000,227.3000,0.060000,5.990000,97.00000,9.500000,0.880000,8.500000,0.230000,,8.180000,1.700000,30,209,,,,,,,
29189,724022,083.3 042.0,19-9904JD-MX-102-1231-08330420-0040A-3,40,11.37000,33.76100,5.860000,25.74500,94.80000,255.1391,8,3,2,,3,,,,,,7.380000,,1.610000,,0.950000,,10.50000,,0.240000,,9.100000,,,9,,,9,,,9,,,9,,,9,,,40.00000,11.37000,11.37000,33.76100,25.74000,224.9000,0.090000,5.860000,94.80000,10.50000,0.950000,9.100000,0.240000,,7.380000,1.610000,40,208,,,,,,,
29189,724023,083.3 042.0,19-9904JD-MX-102-1231-08330420-0050A-3,50,11.08000,33.78900,5.070000,25.82000,81.50000,220.7270,7,3,2,,3,,,,,,5.680000,,1.420000,,1.190000,,13.90000,,0.220000,,12.40000,,,9,,,9,,,9,,,9,,,9,,,50.00000,11.08000,11.07000,33.78900,25.82000,218.0000,0.110000,5.070000,81.50000,13.90000,1.190000,12.40000,0.220000,,5.680000,1.420000,50,207,,,,,,,
29189,724024,083.3 042.0,19-9904JD-MX-102-1231-08330420-0060A-3,60,10.26000,33.86600,3.330000,26.02400,52.60000,144.9457,6,3,2,,3,,,,,,1.680000,,0.860000,,1.750000,,23.80000,,0.180000,,20.50000,,,9,,,9,,,9,,,9,,,9,,,60.00000,10.26000,10.25000,33.86600,26.02000,198.8000,0.130000,3.330000,52.60000,23.80000,1.750000,20.50000,0.180000,,1.680000,0.860000,60,206,,,,,,,
29189,724025,083.3 042.0,19-9904JD-MX-102-1231-08330420-0070A-3,70,9.410000,33.97300,2.260000,26.25000,35.10000,98.34991,5,3,2,,3,,,,,,0.400000,,0.610000,,2.150000,,33.30000,,0.130000,,27.00000,,,9,,,9,,,9,,,9,,,9,,,70.00000,9.410000,9.400000,33.97300,26.25000,177.4000,0.150000,2.260000,35.10000,33.30000,2.150000,27.00000,0.130000,,0.400000,0.610000,70,205,,,,,,,
29189,724026,083.3 042.0,19-9904JD-MX-102-1231-08330420-0075A-7,75,9.340000,33.98700,2.180000,26.27200,33.80000,94.86647,,7,2,,3,,9,,,,0.340000,,0.630000,,2.180000,,34.30000,,0.180000,,27.30000,,,9,,,9,,,9,,,9,,,9,,,75.00000,9.340000,9.330000,33.98700,26.27000,175.4000,0.160000,2.180000,33.80000,34.30000,2.180000,27.30000,0.180000,,0.340000,0.630000,75,,,,,,,,
29189,724027,083.3 042.0,19-9904JD-MX-102-1231-08330420-0084A-3,84,9.220000,34.01100,2.030000,26.31000,31.40000,88.33569,4,3,2,,3,,,,,,0.230000,,0.690000,,2.240000,,36.10000,,0.260000,,27.80000,,,9,,,9,,,9,,,9,,,9,,,84.00000,9.220000,9.210000,34.01100,26.31000,171.9000,0.170000,2.030000,31.40000,36.10000,2.240000,27.80000,0.260000,,0.230000,0.690000,84,204,,,,,,,
29189,724028,083.3 042.0,19-9904JD-MX-102-1231-08330420-0099A-3,99,9.200000,34.07600,1.980000,26.36500,30.60000,86.15532,3,3,2,,3,,,,,,0.160000,,0.420000,,2.260000,,35.10000,,0.040000,,28.10000,,,9,,,9,,,9,,,9,,,9,,,99.00000,9.200000,9.190000,34.07600,26.36000,167.1000,0.200000,1.980000,30.60000,35.10000,2.260000,28.10000,0.040000,,0.160000,0.420000,100,203,,,,,,,
29189,724029,083.3 042.0,19-9904JD-MX-102-1231-08330420-0100A-7,100,9.190000,34.07600,1.980000,26.36600,30.60000,86.15524,,7,2,,3,,9,,,,0.160000,,0.420000,,2.260000,,35.20000,,0.040000,,28.10000,,,9,,,9,,,9,,,9,,,9,,,100.0000,9.190000,9.180000,34.07600,26.36000,167.0000,0.200000,1.980000,30.60000,35.20000,2.260000,28.10000,0.040000,,0.160000,0.420000,101,,,,,,,,
29189,724030,083.3 042.0,19-9904JD-MX-102-1231-08330420-0115A-3,115,9.050000,34.08100,1.860000,26.39300,28.60000,80.93157,2,3,2,,3,,,,,,0.200000,,0.420000,,2.330000,,37.20000,,0.110000,,28.90000,,,9,,,9,,,9,,,9,,,9,,,115.0000,9.050000,9.040000,34.08100,26.39000,164.7000,0.230000,1.860000,28.60000,37.20000,2.330000,28.90000,0.110000,,0.200000,0.420000,116,202,,,,,,,
29189,724031,083.3 042.0,19-9904JD-MX-102-1231-08330420-0125A-7,125,8.910000,34.12600,1.690000,26.45000,26.00000,73.53052,,7,2,,3,,9,,,,0.170000,,0.380000,,2.420000,,39.10000,,0.070000,,29.60000,,,9,,,9,,,9,,,9,,,9,,,125.0000,8.910000,8.900000,34.12600,26.45000,159.4000,0.240000,1.690000,26.00000,39.10000,2.420000,29.60000,0.070000,,0.170000,0.380000,126,,,,,,,,
29189,724032,083.3 042.0,19-9904JD-MX-102-1231-08330420-0131A-3,131,8.820000,34.15300,1.580000,26.48600,24.20000,68.74210,1,3,2,,3,,,,,,0.150000,,0.350000,,2.480000,,40.30000,,0.050000,,30.10000,,,9,,,9,,,9,,,9,,,9,,,131.0000,8.820000,8.810000,34.15300,26.48000,156.2000,0.250000,1.580000,24.20000,40.30000,2.480000,30.10000,0.050000,,0.150000,0.350000,132,201,,,,,,,
29190,724033,083.3 040.6,19-9904JD-MX-102-1426-08330406-0000B-7,0,11.60000,33.69000,6.150000,25.64000,99.90000,267.7928,,7,2,,3,,,,,,12.21000,,1.780000,,0.670000,,5.300000,,0.170000,,5.500000,,,9,,,9,,,9,,,9,,,9,,,0.000000,11.60000,11.60000,33.69000,25.64000,233.1000,0.000000,6.150000,99.90000,5.300000,0.670000,5.500000,0.170000,,12.21000,1.780000,0,,,,,,,,
29190,724034,083.3 040.6,19-9904JD-MX-102-1426-08330406-0003A-3,3,11.60000,33.69200,6.150000,25.64900,99.90000,267.7904,5,3,2,,3,,,,,,12.21000,,1.780000,,0.670000,,5.300000,,0.170000,,5.500000,,,9,,,9,,,9,,,9,,,9,,,3.000000,11.60000,11.60000,33.69200,25.64000,233.1000,0.007000,6.150000,99.90000,5.300000,0.670000,5.500000,0.170000,,12.21000,1.780000,3,205,,,,,,,
29190,724035,083.3 040.6,19-9904JD-MX-102-1426-08330406-0005A-3,5,11.59000,33.68900,6.140000,25.64800,99.80000,267.3553,4,3,2,,3,,,,,,12.21000,,2.110000,,0.680000,,5.300000,,0.170000,,5.500000,,,9,,,9,,,9,,,9,,,9,,,5.000000,11.59000,11.59000,33.68900,25.64000,233.3000,0.010000,6.140000,99.80000,5.300000,0.680000,5.500000,0.170000,,12.21000,2.110000,5,204,,,,,,,
29190,724036,083.3 040.6,19-9904JD-MX-102-1426-08330406-0010A-3,10,11.57000,33.70700,6.140000,25.66600,99.70000,267.3506,3,3,2,,3,,,,,,13.01000,,1.860000,,0.720000,,5.800000,,0.170000,,5.700000,,,9,,,9,,,9,,,9,,,9,,,10.00000,11.57000,11.57000,33.70700,25.66000,231.7000,0.020000,6.140000,99.70000,5.800000,0.720000,5.700000,0.170000,,13.01000,1.860000,10,203,,,,,,,
29190,724037,083.3 040.6,19-9904JD-MX-102-1426-08330406-0020A-3,20,11.18000,33.75300,5.590000,25.77300,90.10000,243.3769,2,3,2,,3,,,,,,11.63000,,1.800000,,0.950000,,9.500000,,0.180000,,8.800000,,,9,,,9,,,9,,,9,,,9,,,20.00000,11.18000,11.18000,33.75300,25.77000,221.7000,0.040000,5.590000,90.10000,9.500000,0.950000,8.800000,0.180000,,11.63000,1.800000,20,202,,,,,,,
29190,724038,083.3 040.6,19-9904JD-MX-102-1426-08330406-0030A-3,30,10.84000,33.80900,4.370000,25.87800,69.90000,190.2411,1,3,2,,3,,,,,,5.320000,,1.840000,,1.450000,,17.30000,,0.200000,,14.90000,,,9,,,9,,,9,,,9,,,9,,,30.00000,10.84000,10.84000,33.80900,25.87000,212.0000,0.060000,4.370000,69.90000,17.30000,1.450000,14.90000,0.200000,,5.320000,1.840000,30,201,,,,,,,
