Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
22678,558001,076.7 051.0,19-8401JD-HY-016-2206-07670510-0125A-7,125,10.04000,33.80500,3.170000,26.01500,49.80000,137.9826,,7,2,,3,,9,,,,0.010000,,0.070000,,1.690000,,24.90000,,,9,22.20000,,,9,,,9,,,9,,,9,,,9,,,125.0000,10.04000,10.03000,33.80500,26.01000,201.0000,0.320000,3.170000,49.80000,24.90000,1.690000,22.20000,,,0.010000,0.070000,126,,,,,,,,
22678,558002,076.7 051.0,19-8401JD-HY-016-2206-07670510-0145A-3,145,9.630000,33.88400,2.870000,26.14500,44.70000,124.9085,,3,2,,3,,9,,,,0.010000,,0.070000,,1.860000,,29.40000,,,9,24.50000,,,9,,,9,,,9,,,9,,,9,,,145.0000,9.630000,9.610000,33.88400,26.14000,189.0000,0.360000,2.870000,44.70000,29.40000,1.860000,24.50000,,,0.010000,0.070000,146,,,,,,,,
22678,558003,076.7 051.0,19-8401JD-HY-016-2206-07670510-0150A-7,150,9.550000,33.90100,2.810000,26.17200,43.70000,122.2939,,7,2,,3,,9,,,,,9,,9,1.880000,,30.10000,,,9,24.90000,,,9,,,9,,,9,,,9,,,9,,,150.0000,9.550000,9.530000,33.90100,26.17000,186.5000,0.370000,2.810000,43.70000,30.10000,1.880000,24.90000,,,,,151,,,,,,,,
22678,558004,076.7 051.0,19-8401JD-HY-016-2206-07670510-0176A-3,176,9.210000,33.96500,2.590000,26.27800,40.00000,112.7077,,3,2,,3,,9,,,,,9,,9,1.970000,,33.20000,,,9,26.30000,,,9,,,9,,,9,,,9,,,9,,,176.0000,9.210000,9.190000,33.96500,26.27000,177.0000,0.420000,2.590000,40.00000,33.20000,1.970000,26.30000,,,,,177,,,,,,,,
22678,558005,076.7 051.0,19-8401JD-HY-016-2206-07670510-0200A-7,200,8.930000,33.98900,2.460000,26.34100,37.80000,107.0440,,7,2,,3,,9,,,,,9,,9,2.060000,,36.10000,,,9,27.30000,,,9,,,9,,,9,,,9,,,9,,,200.0000,8.930000,8.910000,33.98900,26.34000,171.3000,0.460000,2.460000,37.80000,36.10000,2.060000,27.30000,,,,,201,,,,,,,,
22678,558006,076.7 051.0,19-8401JD-HY-016-2206-07670510-0207A-3,207,8.850000,33.99600,2.420000,26.35900,37.10000,105.3016,,3,2,,3,,9,,,,,9,,9,2.090000,,36.90000,,,9,27.60000,,,9,,,9,,,9,,,9,,,9,,,207.0000,8.850000,8.830000,33.99600,26.35000,169.7000,0.470000,2.420000,37.10000,36.90000,2.090000,27.60000,,,,,208,,,,,,,,
22679,558007,076.7 048.0,19-8401JD-10-017-0120-07670480-0010A-3,10,13.57000,33.42100,5.740000,25.05600,97.10000,250.0823,,3,2,,3,,9,,,,,9,,9,0.650000,,8.000000,,,9,3.700000,,,9,,,9,,,9,,,9,,,9,,,10.00000,13.57000,13.57000,33.42100,25.05000,289.7000,0.020000,5.740000,97.10000,8.000000,0.650000,3.700000,,,,,10,,,,,,,,
22680,558008,073.3 050.0,19-8401JD-HY-017-0726-07330500-0000B-7,0,12.95000,33.27000,5.480000,25.06300,91.40000,238.7529,,7,2,,3,,9,,,,0.340000,,0.200000,,0.640000,,7.300000,,,9,4.200000,,,9,,,9,,,9,,,9,,,9,,,0.000000,12.95000,12.95000,33.27000,25.06000,288.7000,0.000000,5.480000,91.40000,7.300000,0.640000,4.200000,,,0.340000,0.200000,0,,,,,,,,
22680,558009,073.3 050.0,19-8401JD-HY-017-0726-07330500-0001A-3,1,12.95000,33.27000,5.480000,25.06300,91.40000,238.7529,,3,2,,3,,9,,,,0.340000,,0.200000,,0.640000,,7.300000,,,9,4.200000,,,9,,,9,,,9,,,9,,,9,,,1.000000,12.95000,12.95000,33.27000,25.06000,288.8000,0.003000,5.480000,91.40000,7.300000,0.640000,4.200000,,,0.340000,0.200000,1,,,,,,,,
22680,558010,073.3 050.0,19-8401JD-HY-017-0726-07330500-0010A-7,10,12.97000,33.27100,5.500000,25.06000,91.80000,239.6250,,7,2,,3,,9,,,,0.330000,,0.180000,,0.670000,,7.400000,,,9,4.300000,,,9,,,9,,,9,,,9,,,9,,,10.00000,12.97000,12.97000,33.27100,25.06000,289.3000,0.020000,5.500000,91.80000,7.400000,0.670000,4.300000,,,0.330000,0.180000,10,,,,,,,,
22680,558011,073.3 050.0,19-8401JD-HY-017-0726-07330500-0011A-3,11,12.97000,33.27100,5.500000,25.06000,91.80000,239.6250,,3,2,,3,,9,,,,0.330000,,0.180000,,0.670000,,7.400000,,,9,4.300000,,,9,,,9,,,9,,,9,,,9,,,11.00000,12.97000,12.97000,33.27100,25.06000,289.3000,0.030000,5.500000,91.80000,7.400000,0.670000,4.300000,,,0.330000,0.180000,11,,,,,,,,
22680,558012,073.3 050.0,19-8401JD-HY-017-0726-07330500-0020A-7,20,12.95000,33.28100,5.420000,25.07200,90.40000,236.1368,,7,2,,3,,9,,,,0.320000,,0.170000,,0.680000,,7.600000,,,9,4.600000,,,9,,,9,,,9,,,9,,,9,,,20.00000,12.95000,12.95000,33.28100,25.07000,288.4000,0.050000,5.420000,90.40000,7.600000,0.680000,4.600000,,,0.320000,0.170000,20,,,,,,,,
22680,558013,073.3 050.0,19-8401JD-HY-017-0726-07330500-0021A-3,21,12.95000,33.28400,5.410000,25.07500,90.20000,235.7004,,3,2,,3,,9,,,,0.320000,,0.170000,,0.680000,,7.600000,,,9,4.700000,,,9,,,9,,,9,,,9,,,9,,,21.00000,12.95000,12.95000,33.28400,25.07000,288.2000,0.060000,5.410000,90.20000,7.600000,0.680000,4.700000,,,0.320000,0.170000,21,,,,,,,,
22680,558014,073.3 050.0,19-8401JD-HY-017-0726-07330500-0030A-7,30,12.87000,33.31300,5.280000,25.11300,87.90000,230.0281,,7,2,,3,,9,,,,0.250000,,0.180000,,0.730000,,8.300000,,,9,5.500000,,,9,,,9,,,9,,,9,,,9,,,30.00000,12.87000,12.87000,33.31300,25.11000,284.8000,0.080000,5.280000,87.90000,8.300000,0.730000,5.500000,,,0.250000,0.180000,30,,,,,,,,
22680,558015,073.3 050.0,19-8401JD-HY-017-0726-07330500-0031A-3,31,12.86000,33.31600,5.260000,25.11700,87.60000,229.1559,,3,2,,3,,9,,,,0.240000,,0.180000,,0.740000,,8.400000,,,9,5.600000,,,9,,,9,,,9,,,9,,,9,,,31.00000,12.86000,12.86000,33.31600,25.11000,284.4000,0.080000,5.260000,87.60000,8.400000,0.740000,5.600000,,,0.240000,0.180000,31,,,,,,,,
22681,558016,073.3 053.0,19-8401JD-HY-017-1039-07330530-0000B-7,0,14.07000,33.27600,,24.84100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,14.07000,14.07000,33.27600,24.84000,309.9000,0.000000,,,,,,,,,,0,,,,,,,,
22681,558017,073.3 053.0,19-8401JD-HY-017-1039-07330530-0001A-7,1,14.07000,33.27600,,24.84100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1.000000,14.07000,14.07000,33.27600,24.84000,309.9000,0.003000,,,,,,,,,,1,,,,,,,,
22681,558018,073.3 053.0,19-8401JD-HY-017-1039-07330530-0007A-3,7,14.07000,33.27600,5.880000,24.84100,100.4000,256.2357,,3,2,,3,,9,,,,0.610000,,0.250000,,0.390000,,3.800000,,0.000000,,0.200000,,,9,,,9,,,9,,,9,,,9,,,7.000000,14.07000,14.07000,33.27600,24.84000,310.1000,0.020000,5.880000,100.4000,3.800000,0.390000,0.200000,0.000000,,0.610000,0.250000,7,,,,,,,,
22681,558019,073.3 053.0,19-8401JD-HY-017-1039-07330530-0010A-7,10,14.07000,33.27600,5.900000,24.84200,100.7000,257.1070,,7,2,,3,,9,,,,0.610000,,0.240000,,0.390000,,3.800000,,0.000000,,0.200000,,,9,,,9,,,9,,,9,,,9,,,10.00000,14.07000,14.07000,33.27600,24.84000,310.2000,0.030000,5.900000,100.7000,3.800000,0.390000,0.200000,0.000000,,0.610000,0.240000,10,,,,,,,,
22681,558020,073.3 053.0,19-8401JD-HY-017-1039-07330530-0020A-7,20,14.05000,33.27700,5.980000,24.84700,102.0000,260.5919,,7,2,,3,,9,,,,0.600000,,0.220000,,0.390000,,3.700000,,0.000000,,0.200000,,,9,,,9,,,9,,,9,,,9,,,20.00000,14.05000,14.05000,33.27700,24.84000,309.9000,0.060000,5.980000,102.0000,3.700000,0.390000,0.200000,0.000000,,0.600000,0.220000,20,,,,,,,,
22681,558021,073.3 053.0,19-8401JD-HY-017-1039-07330530-0022A-3,22,14.05000,33.27700,5.990000,24.84700,102.2000,261.0276,,3,2,,3,,9,,,,0.600000,,0.220000,,0.390000,,3.700000,,0.000000,,0.200000,,,9,,,9,,,9,,,9,,,9,,,22.00000,14.05000,14.05000,33.27700,24.84000,310.0000,0.060000,5.990000,102.2000,3.700000,0.390000,0.200000,0.000000,,0.600000,0.220000,22,,,,,,,,
22681,558022,073.3 053.0,19-8401JD-HY-017-1039-07330530-0030A-7,30,14.06000,33.27700,6.070000,24.84500,103.6000,264.5143,,7,2,,3,,9,,,,0.600000,,0.230000,,0.390000,,3.700000,,0.010000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,30.00000,14.06000,14.06000,33.27700,24.84000,310.4000,0.090000,6.070000,103.6000,3.700000,0.390000,0.100000,0.010000,,0.600000,0.230000,30,,,,,,,,
22681,558023,073.3 053.0,19-8401JD-HY-017-1039-07330530-0037A-3,37,14.07000,33.27800,6.110000,24.84400,104.3000,266.2577,,3,2,,3,,9,,,,0.610000,,0.250000,,0.390000,,3.800000,,0.020000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,37.00000,14.07000,14.06000,33.27800,24.84000,310.7000,0.110000,6.110000,104.3000,3.800000,0.390000,0.100000,0.020000,,0.610000,0.250000,37,,,,,,,,
22681,558024,073.3 053.0,19-8401JD-HY-017-1039-07330530-0050A-7,50,14.08000,33.28600,5.980000,24.84800,102.1000,260.5916,,7,2,,3,,9,,,,0.620000,,0.290000,,0.400000,,3.900000,,0.060000,,0.200000,,,9,,,9,,,9,,,9,,,9,,,50.00000,14.08000,14.07000,33.28600,24.84000,310.6000,0.150000,5.980000,102.1000,3.900000,0.400000,0.200000,0.060000,,0.620000,0.290000,50,,,,,,,,
22681,558025,073.3 053.0,19-8401JD-HY-017-1039-07330530-0052A-3,52,14.08000,33.28700,5.960000,24.84900,101.7000,259.7198,,3,2,,3,,9,,,,0.620000,,0.290000,,0.400000,,3.900000,,0.070000,,0.200000,,,9,,,9,,,9,,,9,,,9,,,52.00000,14.08000,14.07000,33.28700,24.84000,310.6000,0.160000,5.960000,101.7000,3.900000,0.400000,0.200000,0.070000,,0.620000,0.290000,52,,,,,,,,
22681,558026,073.3 053.0,19-8401JD-HY-017-1039-07330530-0063A-3,63,13.66000,33.37900,5.380000,25.00700,91.10000,234.4089,,3,2,,3,,9,,,,0.190000,,0.250000,,0.600000,,6.000000,,0.070000,,3.700000,,,9,,,9,,,9,,,9,,,9,,,63.00000,13.66000,13.65000,33.37900,25.00000,295.9000,0.190000,5.380000,91.10000,6.000000,0.600000,3.700000,0.070000,,0.190000,0.250000,63,,,,,,,,
22681,558027,073.3 053.0,19-8401JD-HY-017-1039-07330530-0073A-3,73,12.36000,33.34600,4.980000,25.23900,82.10000,216.9317,,3,2,,3,,9,,,,0.100000,,0.170000,,0.850000,,8.600000,,0.000000,,7.500000,,,9,,,9,,,9,,,9,,,9,,,73.00000,12.36000,12.35000,33.34600,25.23000,273.9000,0.220000,4.980000,82.10000,8.600000,0.850000,7.500000,0.000000,,0.100000,0.170000,73,,,,,,,,
22681,558028,073.3 053.0,19-8401JD-HY-017-1039-07330530-0075A-7,75,12.21000,33.36200,4.890000,25.28000,80.30000,213.0027,,7,2,,3,,9,,,,0.090000,,0.150000,,0.890000,,9.200000,,0.000000,,8.300000,,,9,,,9,,,9,,,9,,,9,,,75.00000,12.21000,12.20000,33.36200,25.28000,270.1000,0.220000,4.890000,80.30000,9.200000,0.890000,8.300000,0.000000,,0.090000,0.150000,75,,,,,,,,
22681,558029,073.3 053.0,19-8401JD-HY-017-1039-07330530-0088A-3,88,11.54000,33.51000,4.300000,25.52000,69.70000,187.2592,,3,2,,3,,9,,,,0.060000,,0.090000,,1.150000,,13.40000,,0.000000,,13.10000,,,9,,,9,,,9,,,9,,,9,,,88.00000,11.54000,11.53000,33.51000,25.52000,247.5000,0.260000,4.300000,69.70000,13.40000,1.150000,13.10000,0.000000,,0.060000,0.090000,88,,,,,,,,
