Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
13532,361001,073.3 060.0,19-6304AX-HY-101-1242-07330600-0149A-3,149,8.920000,33.88500,3.700000,26.26000,56.70000,161.0138,,3,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,149.0000,8.920000,8.900000,33.88500,26.26000,177.9000,0.380000,3.700000,56.70000,,,,,,,,150,,,,,,,,
13532,361002,073.3 060.0,19-6304AX-HY-101-1242-07330600-0150A-7,150,8.900000,33.88900,3.700000,26.26700,56.70000,161.0127,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.900000,8.880000,33.88900,26.26000,177.3000,0.380000,3.700000,56.70000,,,,,,,,151,,,,,,,,
13532,361003,073.3 060.0,19-6304AX-HY-101-1242-07330600-0200A-7,200,8.070000,33.94400,3.580000,26.43700,53.90000,155.7648,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.070000,8.050000,33.94400,26.43000,161.8000,0.470000,3.580000,53.90000,,,,,,,,201,,,,,,,,
13532,361004,073.3 060.0,19-6304AX-HY-101-1242-07330600-0249A-3,249,7.400000,34.00000,3.470000,26.57900,51.40000,150.9579,,3,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,249.0000,7.400000,7.380000,34.00000,26.57000,148.9000,0.540000,3.470000,51.40000,,,,,,,,250,,,,,,,,
13532,361005,073.3 060.0,19-6304AX-HY-101-1242-07330600-0250A-7,250,7.390000,34.00100,3.450000,26.58100,51.10000,150.0875,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.390000,7.370000,34.00100,26.58000,148.7000,0.550000,3.450000,51.10000,,,,,,,,251,,,,,,,,
13532,361006,073.3 060.0,19-6304AX-HY-101-1242-07330600-0300A-7,300,6.940000,34.05400,2.670000,26.68600,39.20000,116.1428,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,6.940000,6.910000,34.05400,26.68000,139.4000,0.620000,2.670000,39.20000,,,,,,,,302,,,,,,,,
13532,361007,073.3 060.0,19-6304AX-HY-101-1242-07330600-0347A-3,347,6.620000,34.10200,1.890000,26.76700,27.50000,82.20696,,3,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,347.0000,6.620000,6.590000,34.10200,26.76000,132.2000,0.680000,1.890000,27.50000,,,,,,,,349,,,,,,,,
13532,361008,073.3 060.0,19-6304AX-HY-101-1242-07330600-0400A-7,400,6.250000,34.16500,1.450000,26.86600,20.90000,63.06276,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.250000,6.210000,34.16500,26.86000,123.4000,0.750000,1.450000,20.90000,,,,,,,,403,,,,,,,,
13532,361009,073.3 060.0,19-6304AX-HY-101-1242-07330600-0445A-3,445,5.940000,34.21100,1.220000,26.94200,17.50000,53.05577,,3,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,445.0000,5.940000,5.900000,34.21100,26.94000,116.5000,0.800000,1.220000,17.50000,,,,,,,,448,,,,,,,,
13532,361010,073.3 060.0,19-6304AX-HY-101-1242-07330600-0500A-7,500,5.520000,34.23300,0.970000,27.01100,13.80000,42.18085,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.520000,5.480000,34.23300,27.01000,110.2000,0.870000,0.970000,13.80000,,,,,,,,504,,,,,,,,
13532,361011,073.3 060.0,19-6304AX-HY-101-1242-07330600-0544A-3,544,5.210000,34.24400,0.840000,27.05700,11.80000,36.52611,,3,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,544.0000,5.210000,5.170000,34.24400,27.05000,106.1000,0.910000,0.840000,11.80000,,,,,,,,548,,,,,,,,
