Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
33785,849001,080.0 080.0,20-1501NM-MX-028-0353-08000800-0125A-7,125,9.496000,33.60370,3.734000,25.95009,57.91000,162.5424,,7,2,,3,6,,6,6,6,0.012000,,0.038000,,1.660000,,21.19000,,0.010000,,21.20000,,0.000000,4,,,9,,,9,,,9,,,9,,,125.0000,9.500000,9.480000,33.60400,25.95000,207.2000,0.339000,3.730000,57.90000,21.20000,1.660000,21.20000,0.010000,0.000000,0.010000,0.040000,126,,,,,,,,
33785,849002,080.0 080.0,20-1501NM-MX-028-0353-08000800-0140A-3,140,9.315000,33.70080,3.287000,26.05580,50.80000,143.0696,9,3,2,,3,,,,,,0.004000,,0.031000,,1.810000,,24.31000,,0.014000,,23.44000,,0.000000,4,,,9,,,9,,,9,,,9,,,140.0000,9.320000,9.300000,33.70100,26.05600,197.5000,0.405000,3.290000,50.80000,24.30000,1.810000,23.40000,0.010000,0.000000,0.000000,0.030000,141,9,,,,,,,
33785,849003,080.0 080.0,20-1501NM-MX-028-0353-08000800-0150A-7,150,9.219000,33.76130,3.186000,26.11887,49.15000,138.6650,,7,2,,3,6,,6,6,6,0.003000,,0.032000,,1.870000,,25.96000,,0.010000,,24.30000,,0.000000,4,,,9,,,9,,,9,,,9,,,150.0000,9.220000,9.200000,33.76100,26.11900,191.7000,0.389000,3.190000,49.20000,26.00000,1.870000,24.30000,0.010000,0.000000,0.000000,0.030000,151,,,,,,,,
33785,849004,080.0 080.0,20-1501NM-MX-028-0353-08000800-0170A-3,170,9.136000,33.89310,2.695000,26.23596,41.53000,117.2817,8,3,2,,3,,,,,,0.002000,,0.033000,,1.990000,,29.25000,,0.014000,,25.87000,,0.000000,4,,,9,,,9,,,9,,,9,,,170.0000,9.140000,9.120000,33.89300,26.23600,181.0000,0.462000,2.700000,41.50000,29.30000,1.990000,25.90000,0.010000,0.000000,0.000000,0.030000,171,8,2191.450000,,2249.960000,,,,
33785,849005,080.0 080.0,20-1501NM-MX-028-0353-08000800-0200A-3,200,8.603000,34.01490,2.330000,26.41572,35.50000,101.3798,7,3,2,,3,,,,,,0.005000,,0.023000,,2.150000,,35.24000,,0.011000,,28.41000,,0.000000,4,,,9,,,9,,,9,,,9,,,200.0000,8.600000,8.580000,34.01500,26.41600,164.4000,0.513000,2.330000,35.50000,35.20000,2.150000,28.40000,0.010000,0.000000,0.010000,0.020000,202,7,,,,,,,
33785,849006,080.0 080.0,20-1501NM-MX-028-0353-08000800-0230A-3,230,8.357000,34.05270,2.060000,26.48379,31.22000,89.62596,6,3,2,,3,,,,,,,9,,9,2.270000,,38.98000,,0.013000,,29.67000,,0.010000,,,,9,,,9,,,9,,,9,,,230.0000,8.360000,8.330000,34.05300,26.48400,158.5000,0.562000,2.060000,31.20000,39.00000,2.270000,29.70000,0.010000,0.010000,,,232,6,2223.410000,,2265.850000,,,,
33785,849007,080.0 080.0,20-1501NM-MX-028-0353-08000800-0250A-7,250,8.029000,34.07580,1.823000,26.55146,27.43000,79.30939,,7,2,,3,6,,6,6,6,,9,,9,2.370000,,42.56000,,0.010000,,31.00000,,0.000000,4,,,9,,,9,,,9,,,9,,,250.0000,8.030000,8.000000,34.07600,26.55100,152.3000,0.559000,1.820000,27.40000,42.60000,2.370000,31.00000,0.010000,0.000000,,,252,,,,,,,,
33785,849008,080.0 080.0,20-1501NM-MX-028-0353-08000800-0270A-3,270,7.810000,34.09930,1.607000,26.60253,24.06000,69.90887,5,3,2,,3,6,,,6,,,9,,9,2.460000,,46.13000,,0.011000,,32.24000,,0.000000,4,,,9,,,9,,,9,,,9,,,270.0000,7.810000,7.780000,34.09900,26.60300,147.7000,0.589000,1.610000,24.10000,46.10000,2.460000,32.20000,0.010000,0.000000,,,272,5,,,,,,,
33785,849009,080.0 080.0,20-1501NM-MX-028-0353-08000800-0300A-7,300,7.526000,34.12380,1.307000,26.66339,19.44000,56.85468,,7,2,,3,6,,6,6,6,,9,,9,2.560000,,50.22000,,0.010000,,33.50000,,0.000000,4,,,9,,,9,,,9,,,9,,,300.0000,7.530000,7.500000,34.12400,26.66300,142.3000,0.633000,1.310000,19.40000,50.20000,2.560000,33.50000,0.010000,0.000000,,,302,,,,,,,,
33785,849010,080.0 080.0,20-1501NM-MX-028-0353-08000800-0320A-3,320,7.364000,34.12560,1.246000,26.68819,18.47000,54.19987,4,3,2,,3,6,,,6,,,9,,9,2.630000,,52.95000,,0.009000,,34.33000,,0.000000,4,,,9,,,9,,,9,,,9,,,320.0000,7.360000,7.330000,34.12600,26.68800,140.2000,0.662000,1.250000,18.50000,53.00000,2.630000,34.30000,0.010000,0.000000,,,323,4,2262.630000,,2282.320000,,,,
33785,849011,080.0 080.0,20-1501NM-MX-028-0353-08000800-0380A-3,380,6.881000,34.17570,0.802000,26.79555,11.76000,34.88262,3,3,2,,3,6,,,6,,,9,,9,2.840000,,61.63000,,0.009000,,36.58000,,0.000000,4,,,9,,,9,,,9,,,9,,,380.0000,6.880000,6.850000,34.17600,26.79600,130.7000,0.744000,0.800000,11.80000,61.60000,2.840000,36.60000,0.010000,0.000000,,,383,3,,,,,,,
33785,849012,080.0 080.0,20-1501NM-MX-028-0353-08000800-0400A-7,400,6.748000,34.18520,0.707000,26.82135,10.33000,30.74987,,7,2,,3,6,,6,6,6,,9,,9,2.880000,,64.05000,,0.010000,,37.10000,,0.000000,4,,,9,,,9,,,9,,,9,,,400.0000,6.750000,6.710000,34.18500,26.82100,128.5000,0.770000,0.710000,10.30000,64.10000,2.880000,37.10000,0.010000,0.000000,,,403,,,,,,,,
33785,849013,080.0 080.0,20-1501NM-MX-028-0353-08000800-0440A-3,440,6.447000,34.20260,0.587000,26.87558,8.520000,25.52931,2,3,2,,3,,,,,,,9,,9,2.950000,,68.88000,,0.009000,,38.20000,,0.000000,4,,,9,,,9,,,9,,,9,,,440.0000,6.450000,6.410000,34.20300,26.87600,123.7000,0.874000,0.590000,8.500000,68.90000,2.950000,38.20000,0.010000,0.000000,,,444,2,,,,,,,
33785,849014,080.0 080.0,20-1501NM-MX-028-0353-08000800-0500A-7,500,6.165000,34.27470,0.326000,26.97004,4.700000,14.17681,,7,2,,3,6,,6,6,6,,9,,9,3.080000,,75.72000,,0.010000,,39.00000,,0.000000,4,,,9,,,9,,,9,,,9,,,500.0000,6.170000,6.120000,34.27500,26.97000,115.4000,0.893000,0.330000,4.700000,75.70000,3.080000,39.00000,0.010000,0.000000,,,504,,,,,,,,
