Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
28355,699001,081.8 046.9,19-9610RR-MX-302-2209-08180469-0100A-3,100,10.07000,33.88300,2.670000,26.07000,42.00000,116.2125,15,3,2,,3,,,,,,0.050000,,0.270000,,1.940000,,26.60000,,0.040000,,23.50000,,,9,,,9,,,9,,,9,,,9,,,100.0000,10.07000,10.06000,33.88300,26.07000,195.2000,0.230000,2.670000,42.00000,26.60000,1.940000,23.50000,0.040000,,0.050000,0.270000,101,215,,,,,,,
28355,699002,081.8 046.9,19-9610RR-MX-302-2209-08180469-0119A-3,119,9.950000,33.95200,2.360000,26.14500,37.10000,102.7122,14,3,2,,3,,,,,,0.030000,,0.160000,,2.040000,,28.90000,,0.030000,,25.00000,,,9,,,9,,,9,,,9,,,9,,,119.0000,9.950000,9.940000,33.95200,26.14000,188.6000,0.260000,2.360000,37.10000,28.90000,2.040000,25.00000,0.030000,,0.030000,0.160000,120,214,,,,,,,
28355,699003,081.8 046.9,19-9610RR-MX-302-2209-08180469-0125A-7,125,9.890000,33.98300,2.260000,26.17900,35.40000,98.35672,,7,2,,3,,9,,,,0.030000,,0.140000,,2.090000,,29.80000,,0.030000,,25.60000,,,9,,,9,,,9,,,9,,,9,,,125.0000,9.890000,9.880000,33.98300,26.17000,185.4000,0.280000,2.260000,35.40000,29.80000,2.090000,25.60000,0.030000,,0.030000,0.140000,126,,,,,,,,
28355,699004,081.8 046.9,19-9610RR-MX-302-2209-08180469-0139A-3,139,9.770000,34.05500,2.020000,26.25600,31.60000,87.90516,13,3,2,,3,,,,,,0.020000,,0.100000,,2.200000,,31.90000,,0.020000,,26.80000,,,9,,,9,,,9,,,9,,,9,,,139.0000,9.770000,9.750000,34.05500,26.25000,178.4000,0.300000,2.020000,31.60000,31.90000,2.200000,26.80000,0.020000,,0.020000,0.100000,140,213,,,,,,,
28355,699005,081.8 046.9,19-9610RR-MX-302-2209-08180469-0150A-7,150,9.770000,34.09200,1.860000,26.28500,29.10000,80.94009,,7,2,,3,,9,,,,0.020000,,0.100000,,2.250000,,33.00000,,0.020000,,27.40000,,,9,,,9,,,9,,,9,,,9,,,150.0000,9.770000,9.750000,34.09200,26.28000,175.9000,0.320000,1.860000,29.10000,33.00000,2.250000,27.40000,0.020000,,0.020000,0.100000,151,,,,,,,,
28355,699006,081.8 046.9,19-9610RR-MX-302-2209-08180469-0169A-3,169,9.780000,34.13600,1.610000,26.31800,25.20000,70.05879,12,3,2,,3,,,,,,0.020000,,0.100000,,2.330000,,34.70000,,0.020000,,28.10000,,,9,,,9,,,9,,,9,,,9,,,169.0000,9.780000,9.760000,34.13600,26.31000,173.2000,0.350000,1.610000,25.20000,34.70000,2.330000,28.10000,0.020000,,0.020000,0.100000,170,212,,,,,,,
28355,699007,081.8 046.9,19-9610RR-MX-302-2209-08180469-0199A-3,199,9.570000,34.20400,1.250000,26.40600,19.50000,54.38881,11,3,2,,3,,,,,,0.010000,,0.090000,,2.490000,,38.10000,,0.010000,,29.80000,,,9,,,9,,,9,,,9,,,9,,,199.0000,9.570000,9.550000,34.20400,26.40000,165.4000,0.400000,1.250000,19.50000,38.10000,2.490000,29.80000,0.010000,,0.010000,0.090000,200,211,,,,,,,
28355,699008,081.8 046.9,19-9610RR-MX-302-2209-08180469-0200A-7,200,9.560000,34.20500,1.240000,26.40900,19.30000,53.95354,,7,2,,3,,9,,,,,9,,9,2.490000,,38.20000,,0.010000,,29.80000,,,9,,,9,,,9,,,9,,,9,,,200.0000,9.560000,9.540000,34.20500,26.40000,165.2000,0.410000,1.240000,19.30000,38.20000,2.490000,29.80000,0.010000,,,,201,,,,,,,,
28355,699009,081.8 046.9,19-9610RR-MX-302-2209-08180469-0228A-3,228,9.370000,34.21500,1.070000,26.44800,16.60000,46.55492,10,3,2,,3,,,,,,,9,,9,2.550000,,40.60000,,0.010000,,30.80000,,,9,,,9,,,9,,,9,,,9,,,228.0000,9.370000,9.340000,34.21500,26.44000,162.0000,0.450000,1.070000,16.60000,40.60000,2.550000,30.80000,0.010000,,,,229,210,,,,,,,
28355,699010,081.8 046.9,19-9610RR-MX-302-2209-08180469-0250A-7,250,9.070000,34.20700,1.020000,26.49100,15.70000,44.37759,,7,2,,3,,9,,,,,9,,9,2.600000,,43.00000,,0.010000,,31.70000,,,9,,,9,,,9,,,9,,,9,,,250.0000,9.070000,9.040000,34.20700,26.49000,158.3000,0.490000,1.020000,15.70000,43.00000,2.600000,31.70000,0.010000,,,,252,,,,,,,,
28355,699011,081.8 046.9,19-9610RR-MX-302-2209-08180469-0268A-3,268,8.790000,34.19800,0.990000,26.52800,15.20000,43.07082,9,3,2,,3,,,,,,,9,,9,2.640000,,45.20000,,0.010000,,32.40000,,,9,,,9,,,9,,,9,,,9,,,268.0000,8.790000,8.760000,34.19800,26.52000,154.9000,0.520000,0.990000,15.20000,45.20000,2.640000,32.40000,0.010000,,,,270,209,,,,,,,
28355,699012,081.8 046.9,19-9610RR-MX-302-2209-08180469-0300A-7,300,8.400000,34.19800,0.900000,26.58900,13.70000,39.15296,,7,2,,3,,9,,,,,9,,9,2.730000,,49.90000,,0.010000,,33.40000,,,9,,,9,,,9,,,9,,,9,,,300.0000,8.400000,8.370000,34.19800,26.58000,149.6000,0.560000,0.900000,13.70000,49.90000,2.730000,33.40000,0.010000,,,,302,,,,,,,,
28355,699013,081.8 046.9,19-9610RR-MX-302-2209-08180469-0318A-3,318,8.200000,34.19800,0.840000,26.61900,12.70000,36.54169,8,3,2,,3,,,,,,,9,,9,2.780000,,52.80000,,0.010000,,33.90000,,,9,,,9,,,9,,,9,,,9,,,318.0000,8.200000,8.170000,34.19800,26.61000,146.9000,0.590000,0.840000,12.70000,52.80000,2.780000,33.90000,0.010000,,,,320,208,,,,,,,
