Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
21546,533001,103.3 080.0,19-7807VA-HY-180-1400-10330800-0020A-7,20,17.77000,33.18200,5.740000,23.93800,105.4000,250.3554,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,17.77000,17.77000,33.18200,23.93000,396.7000,0.070000,5.740000,105.4000,,,,,,,,20,,,,,,,,
21546,533002,103.3 080.0,19-7807VA-HY-180-1400-10330800-0030A-7,30,17.70000,33.18200,5.800000,23.95500,106.3000,252.9682,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,17.70000,17.69000,33.18200,23.95000,395.4000,0.110000,5.800000,106.3000,,,,,,,,30,,,,,,,,
21546,533003,103.3 080.0,19-7807VA-HY-180-1400-10330800-0031A-3,31,17.69000,33.18200,5.810000,23.95800,106.5000,253.4035,,3,2,,3,,9,,,,0.080000,,0.030000,,0.280000,,2.000000,,0.040000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,31.00000,17.69000,17.68000,33.18200,23.95000,395.1000,0.120000,5.810000,106.5000,2.000000,0.280000,0.000000,0.040000,,0.080000,0.030000,31,,,,,,,,
21546,533004,103.3 080.0,19-7807VA-HY-180-1400-10330800-0050A-7,50,17.43000,33.16000,5.780000,24.00400,105.4000,252.0838,,7,2,,3,,9,,,,0.110000,,0.040000,,0.250000,,2.000000,,0.040000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,50.00000,17.43000,17.42000,33.16000,24.00000,391.4000,0.190000,5.780000,105.4000,2.000000,0.250000,0.000000,0.040000,,0.110000,0.040000,50,,,,,,,,
21546,533005,103.3 080.0,19-7807VA-HY-180-1400-10330800-0061A-3,61,17.28000,33.14800,5.750000,24.03100,104.5000,250.7688,,3,2,,3,,9,,,,0.140000,,0.040000,,0.240000,,2.000000,,0.040000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,61.00000,17.28000,17.27000,33.14800,24.03000,389.2000,0.240000,5.750000,104.5000,2.000000,0.240000,0.000000,0.040000,,0.140000,0.040000,61,,,,,,,,
21546,533006,103.3 080.0,19-7807VA-HY-180-1400-10330800-0071A-3,71,16.50000,33.10800,5.870000,24.18200,105.1000,255.9645,,3,2,,3,,9,,,,0.160000,,0.050000,,0.150000,,2.000000,,0.040000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,71.00000,16.50000,16.49000,33.10800,24.18000,375.0000,0.270000,5.870000,105.1000,2.000000,0.150000,0.000000,0.040000,,0.160000,0.050000,71,,,,,,,,
21546,533007,103.3 080.0,19-7807VA-HY-180-1400-10330800-0075A-7,75,16.13000,33.11500,5.910000,24.27200,105.0000,257.6860,,7,2,,3,,9,,,,0.160000,,0.050000,,0.160000,,2.000000,,0.040000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,75.00000,16.13000,16.12000,33.11500,24.27000,366.5000,0.290000,5.910000,105.0000,2.000000,0.160000,0.000000,0.040000,,0.160000,0.050000,75,,,,,,,,
21546,533008,103.3 080.0,19-7807VA-HY-180-1400-10330800-0086A-3,86,14.97000,33.15300,5.970000,24.55800,103.7000,260.2295,,3,2,,3,,9,,,,0.180000,,0.090000,,0.220000,,2.000000,,0.030000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,86.00000,14.97000,14.96000,33.15300,24.55000,339.4000,0.330000,5.970000,103.7000,2.000000,0.220000,0.000000,0.030000,,0.180000,0.090000,86,,,,,,,,
21546,533009,103.3 080.0,19-7807VA-HY-180-1400-10330800-0100A-3,100,13.23000,33.17000,5.940000,24.93300,99.60000,258.8271,,3,2,,3,,9,,,,0.240000,,0.210000,,0.300000,,4.000000,,0.030000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,100.0000,13.23000,13.22000,33.17000,24.93000,303.8000,0.370000,5.940000,99.60000,4.000000,0.300000,0.100000,0.030000,,0.240000,0.210000,100,,,,,,,,
21546,533010,103.3 080.0,19-7807VA-HY-180-1400-10330800-0119A-3,119,11.87000,33.12200,5.720000,25.15800,93.10000,249.1862,,3,2,,3,,9,,,,0.180000,,0.310000,,0.430000,,6.000000,,0.080000,,3.300000,,,9,,,9,,,9,,,9,,,9,,,119.0000,11.87000,11.85000,33.12200,25.15000,282.6000,0.430000,5.720000,93.10000,6.000000,0.430000,3.300000,0.080000,,0.180000,0.310000,119,,,,,,,,
21546,533011,103.3 080.0,19-7807VA-HY-180-1400-10330800-0125A-7,125,11.52000,33.14600,5.600000,25.24200,90.50000,243.9385,,7,2,,3,,9,,,,0.160000,,0.290000,,0.540000,,7.000000,,0.070000,,4.800000,,,9,,,9,,,9,,,9,,,9,,,125.0000,11.52000,11.50000,33.14600,25.24000,274.8000,0.450000,5.600000,90.50000,7.000000,0.540000,4.800000,0.070000,,0.160000,0.290000,125,,,,,,,,
21546,533012,103.3 080.0,19-7807VA-HY-180-1400-10330800-0140A-3,140,10.77000,33.26700,5.230000,25.47000,83.20000,227.7705,,3,2,,3,,9,,,,0.120000,,0.200000,,0.830000,,10.00000,,0.050000,,8.900000,,,9,,,9,,,9,,,9,,,9,,,140.0000,10.77000,10.75000,33.26700,25.47000,253.2000,0.490000,5.230000,83.20000,10.00000,0.830000,8.900000,0.050000,,0.120000,0.200000,141,,,,,,,,
21546,533013,103.3 080.0,19-7807VA-HY-180-1400-10330800-0150A-7,150,10.37000,33.40100,4.880000,25.64400,77.00000,212.4917,,7,2,,3,,9,,,,0.080000,,0.130000,,0.970000,,12.50000,,0.040000,,11.20000,,,9,,,9,,,9,,,9,,,9,,,150.0000,10.37000,10.35000,33.40100,25.64000,236.8000,0.510000,4.880000,77.00000,12.50000,0.970000,11.20000,0.040000,,0.080000,0.130000,151,,,,,,,,
21546,533014,103.3 080.0,19-7807VA-HY-180-1400-10330800-0160A-3,160,10.05000,33.53600,4.550000,25.80400,71.40000,198.0915,,3,2,,3,,9,,,,0.040000,,0.070000,,1.100000,,15.00000,,0.040000,,13.30000,,,9,,,9,,,9,,,9,,,9,,,160.0000,10.05000,10.03000,33.53600,25.80000,221.8000,0.530000,4.550000,71.40000,15.00000,1.100000,13.30000,0.040000,,0.040000,0.070000,161,,,,,,,,
21546,533015,103.3 080.0,19-7807VA-HY-180-1400-10330800-0189A-3,189,9.550000,33.70900,4.120000,26.02200,64.00000,179.3326,,3,2,,3,,9,,,,0.010000,,0.030000,,1.410000,,19.00000,,0.030000,,17.90000,,,9,,,9,,,9,,,9,,,9,,,189.0000,9.550000,9.530000,33.70900,26.02000,201.5000,0.590000,4.120000,64.00000,19.00000,1.410000,17.90000,0.030000,,0.010000,0.030000,190,,,,,,,,
