Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
8938,234001,121.0 009.0,19-5706ST-HY-172-0318-12100090-0600A-7,600,12.29000,34.94000,1.590000,26.50300,26.40000,69.17603,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,12.29000,12.21000,34.94000,26.50000,168.4000,1.210000,1.590000,26.40000,,,,,,,,604,,,,,,,,
8938,234002,121.0 009.0,19-5706ST-HY-172-0318-12100090-0629A-3,629,12.28000,34.94000,1.530000,26.50600,25.40000,66.56541,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,629.0000,12.28000,12.19000,34.94000,26.50000,168.9000,1.260000,1.530000,25.40000,,,,,,,,633,,,,,,,,
8938,234003,121.0 009.0,19-5706ST-HY-172-0318-12100090-0700A-7,700,12.14000,34.90500,1.520000,26.50700,25.10000,66.13029,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,12.14000,12.05000,34.90500,26.50000,170.5000,1.380000,1.520000,25.10000,,,,,,,,705,,,,,,,,
8938,234004,121.0 009.0,19-5706ST-HY-172-0318-12100090-0711A-3,711,12.12000,34.90000,1.520000,26.50700,25.10000,66.13029,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,711.0000,12.12000,12.02000,34.90000,26.50000,170.7000,1.400000,1.520000,25.10000,,,,,,,,716,,,,,,,,
8939,234005,122.5 008.0,19-5706ST-HY-172-0554-12250080-0000B-3,0,22.50000,35.37000,6.450000,24.35900,130.9000,281.2071,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,22.50000,22.50000,35.37000,24.35000,355.8000,0.000000,6.450000,130.9000,,,,,,,,0,,,,,,,,
8939,234006,122.5 008.0,19-5706ST-HY-172-0554-12250080-0009A-3,9,21.08000,35.34000,6.050000,24.73300,119.7000,263.6716,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,21.08000,21.08000,35.34000,24.73000,320.6000,0.030000,6.050000,119.7000,,,,,,,,9,,,,,,,,
8939,234007,122.5 008.0,19-5706ST-HY-172-0554-12250080-0010A-7,10,20.98000,35.34300,5.980000,24.76200,118.1000,260.6135,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,20.98000,20.98000,35.34300,24.76000,317.8000,0.030000,5.980000,118.1000,,,,,,,,10,,,,,,,,
8939,234008,122.5 008.0,19-5706ST-HY-172-0554-12250080-0020A-7,20,20.23000,35.37700,5.300000,24.99100,103.3000,230.9269,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,20.23000,20.23000,35.37700,24.99000,296.5000,0.060000,5.300000,103.3000,,,,,,,,20,,,,,,,,
8939,234009,122.5 008.0,19-5706ST-HY-172-0554-12250080-0029A-3,29,19.90000,35.41000,4.720000,25.10400,91.40000,205.6330,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,29.00000,19.90000,19.89000,35.41000,25.10000,286.1000,0.090000,4.720000,91.40000,,,,,,,,29,,,,,,,,
8939,234010,122.5 008.0,19-5706ST-HY-172-0554-12250080-0030A-7,30,19.86000,35.40900,4.690000,25.11300,90.80000,204.3242,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,19.86000,19.85000,35.40900,25.11000,285.2000,0.090000,4.690000,90.80000,,,,,,,,30,,,,,,,,
8939,234011,122.5 008.0,19-5706ST-HY-172-0554-12250080-0048A-3,48,19.22000,35.37000,4.300000,25.25100,82.20000,187.3083,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,48.00000,19.22000,19.21000,35.37000,25.25000,272.8000,0.140000,4.300000,82.20000,,,,,,,,48,,,,,,,,
8939,234012,122.5 008.0,19-5706ST-HY-172-0554-12250080-0050A-7,50,19.15000,35.37000,4.270000,25.26900,81.50000,185.9982,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,19.15000,19.14000,35.37000,25.26000,271.1000,0.140000,4.270000,81.50000,,,,,,,,50,,,,,,,,
8939,234013,122.5 008.0,19-5706ST-HY-172-0554-12250080-0072A-3,72,18.42000,35.37000,3.890000,25.45500,73.30000,169.4149,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,72.00000,18.42000,18.41000,35.37000,25.45000,254.2000,0.200000,3.890000,73.30000,,,,,,,,72,,,,,,,,
8939,234014,122.5 008.0,19-5706ST-HY-172-0554-12250080-0075A-7,75,18.34000,35.36600,3.830000,25.47200,72.00000,166.7991,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,18.34000,18.33000,35.36600,25.47000,252.7000,0.210000,3.830000,72.00000,,,,,,,,75,,,,,,,,
8939,234015,122.5 008.0,19-5706ST-HY-172-0554-12250080-0096A-3,96,17.75000,35.32000,3.360000,25.58400,62.40000,146.3143,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,96.00000,17.75000,17.73000,35.32000,25.58000,242.8000,0.260000,3.360000,62.40000,,,,,,,,96,,,,,,,,
8939,234016,122.5 008.0,19-5706ST-HY-172-0554-12250080-0100A-7,100,17.57000,35.30700,3.260000,25.61800,60.40000,141.9550,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,17.57000,17.55000,35.30700,25.61000,239.7000,0.270000,3.260000,60.40000,,,,,,,,100,,,,,,,,
8939,234017,122.5 008.0,19-5706ST-HY-172-0554-12250080-0124A-3,124,16.46000,35.24000,2.790000,25.83100,50.50000,121.4639,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,124.0000,16.46000,16.44000,35.24000,25.83000,220.0000,0.330000,2.790000,50.50000,,,,,,,,125,,,,,,,,
8939,234018,122.5 008.0,19-5706ST-HY-172-0554-12250080-0125A-7,125,16.41000,35.23800,2.780000,25.84200,50.30000,121.0272,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,16.41000,16.39000,35.23800,25.84000,219.1000,0.330000,2.780000,50.30000,,,,,,,,126,,,,,,,,
8939,234019,122.5 008.0,19-5706ST-HY-172-0554-12250080-0146A-3,146,15.64000,35.21000,2.640000,25.99700,47.00000,114.9150,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,146.0000,15.64000,15.62000,35.21000,25.99000,204.9000,0.370000,2.640000,47.00000,,,,,,,,147,,,,,,,,
8939,234020,122.5 008.0,19-5706ST-HY-172-0554-12250080-0150A-7,150,15.63000,35.21000,2.640000,26.00000,47.00000,114.9146,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,15.63000,15.61000,35.21000,26.00000,204.8000,0.380000,2.640000,47.00000,,,,,,,,151,,,,,,,,
8939,234021,122.5 008.0,19-5706ST-HY-172-0554-12250080-0169A-3,169,15.60000,35.21000,2.630000,26.00700,46.80000,114.4786,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,169.0000,15.60000,15.57000,35.21000,26.00000,204.7000,0.420000,2.630000,46.80000,,,,,,,,170,,,,,,,,
8939,234022,122.5 008.0,19-5706ST-HY-172-0554-12250080-0193A-3,193,15.01000,35.21000,2.390000,26.13900,42.10000,104.0185,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,193.0000,15.01000,14.98000,35.21000,26.13000,192.8000,0.470000,2.390000,42.10000,,,,,,,,194,,,,,,,,
