Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
21583,534001,120.0 050.0,19-7807VA-HY-193-0900-12000500-0105A-3,105,11.19000,33.71000,3.450000,25.74000,55.60000,150.2106,,3,2,,3,,9,,,,0.350000,,0.280000,,0.970000,,15.00000,,,9,14.30000,,,9,,,9,,,9,,,9,,,9,,,105.0000,11.19000,11.18000,33.71000,25.74000,227.0000,0.330000,3.450000,55.60000,15.00000,0.970000,14.30000,,,0.350000,0.280000,105,,,,,,,,
21583,534002,120.0 050.0,19-7807VA-HY-193-0900-12000500-0123A-3,123,10.81000,33.86600,3.290000,25.92900,52.60000,143.2179,,3,2,,3,,9,,,,0.080000,,0.100000,,1.210000,,19.00000,,,9,18.00000,,,9,,,9,,,9,,,9,,,9,,,123.0000,10.81000,10.80000,33.86600,25.92000,209.3000,0.370000,3.290000,52.60000,19.00000,1.210000,18.00000,,,0.080000,0.100000,124,,,,,,,,
21583,534003,120.0 050.0,19-7807VA-HY-193-0900-12000500-0125A-7,125,10.74000,33.87100,3.280000,25.94600,52.40000,142.7802,,7,2,,3,,9,,,,0.080000,,0.100000,,1.230000,,19.20000,,,9,18.30000,,,9,,,9,,,9,,,9,,,9,,,125.0000,10.74000,10.72000,33.87100,25.94000,207.8000,0.380000,3.280000,52.40000,19.20000,1.230000,18.30000,,,0.080000,0.100000,126,,,,,,,,
21583,534004,120.0 050.0,19-7807VA-HY-193-0900-12000500-0141A-3,141,10.23000,33.91900,3.220000,26.07200,50.90000,140.1512,,3,2,,3,,9,,,,0.040000,,0.060000,,1.390000,,21.00000,,,9,20.40000,,,9,,,9,,,9,,,9,,,9,,,141.0000,10.23000,10.21000,33.91900,26.07000,196.0000,0.410000,3.220000,50.90000,21.00000,1.390000,20.40000,,,0.040000,0.060000,142,,,,,,,,
21583,534005,120.0 050.0,19-7807VA-HY-193-0900-12000500-0150A-7,150,10.28000,34.01900,2.810000,26.14200,44.50000,122.2975,,7,2,,3,,9,,,,0.030000,,0.060000,,1.550000,,23.60000,,,9,22.00000,,,9,,,9,,,9,,,9,,,9,,,150.0000,10.28000,10.26000,34.01900,26.14000,189.7000,0.430000,2.810000,44.50000,23.60000,1.550000,22.00000,,,0.030000,0.060000,151,,,,,,,,
21583,534006,120.0 050.0,19-7807VA-HY-193-0900-12000500-0168A-3,168,10.52000,34.22300,1.910000,26.26000,30.40000,83.11792,,3,2,,3,,9,,,,0.020000,,0.080000,,1.870000,,29.00000,,,9,24.80000,,,9,,,9,,,9,,,9,,,9,,,168.0000,10.52000,10.50000,34.22300,26.26000,179.0000,0.460000,1.910000,30.40000,29.00000,1.870000,24.80000,,,0.020000,0.080000,169,,,,,,,,
21583,534007,120.0 050.0,19-7807VA-HY-193-0900-12000500-0200A-3,200,10.09000,34.27100,1.710000,26.37200,27.00000,74.40636,,3,2,,3,,9,,,,0.030000,,0.080000,,2.040000,,33.00000,,,9,26.80000,,,9,,,9,,,9,,,9,,,9,,,200.0000,10.09000,10.07000,34.27100,26.37000,168.9000,0.510000,1.710000,27.00000,33.00000,2.040000,26.80000,,,0.030000,0.080000,201,,,,,,,,
21583,534008,120.0 050.0,19-7807VA-HY-193-0900-12000500-0227A-3,227,9.780000,34.34700,1.280000,26.48400,20.10000,55.68991,,3,2,,3,,9,,,,,9,,9,2.210000,,37.00000,,,9,27.80000,,,9,,,9,,,9,,,9,,,9,,,227.0000,9.780000,9.750000,34.34700,26.48000,158.8000,0.560000,1.280000,20.10000,37.00000,2.210000,27.80000,,,,,228,,,,,,,,
21583,534009,120.0 050.0,19-7807VA-HY-193-0900-12000500-0250A-7,250,9.560000,34.37300,1.070000,26.54100,16.70000,46.55070,,7,2,,3,,9,,,,,9,,9,2.310000,,40.20000,,,9,28.80000,,,9,,,9,,,9,,,9,,,9,,,250.0000,9.560000,9.530000,34.37300,26.54000,153.8000,0.590000,1.070000,16.70000,40.20000,2.310000,28.80000,,,,,251,,,,,,,,
21583,534010,120.0 050.0,19-7807VA-HY-193-0900-12000500-0273A-3,273,9.360000,34.38400,0.910000,26.58300,14.10000,39.58823,,3,2,,3,,9,,,,,9,,9,2.390000,,43.00000,,,9,29.70000,,,9,,,9,,,9,,,9,,,9,,,273.0000,9.360000,9.330000,34.38400,26.58000,150.2000,0.630000,0.910000,14.10000,43.00000,2.390000,29.70000,,,,,274,,,,,,,,
21583,534011,120.0 050.0,19-7807VA-HY-193-0900-12000500-0300A-7,300,9.130000,34.41200,0.670000,26.64200,10.40000,29.14570,,7,2,,3,,9,,,,,9,,9,2.490000,,45.60000,,,9,30.30000,,,9,,,9,,,9,,,9,,,9,,,300.0000,9.130000,9.100000,34.41200,26.64000,145.0000,0.670000,0.670000,10.40000,45.60000,2.490000,30.30000,,,,,302,,,,,,,,
21583,534012,120.0 050.0,19-7807VA-HY-193-0900-12000500-0325A-3,325,8.880000,34.43000,0.490000,26.69700,7.500000,21.31437,,3,2,,3,,9,,,,,9,,9,2.560000,,48.00000,,,9,30.80000,,,9,,,9,,,9,,,9,,,9,,,325.0000,8.880000,8.840000,34.43000,26.69000,140.2000,0.710000,0.490000,7.500000,48.00000,2.560000,30.80000,,,,,327,,,,,,,,
21583,534013,120.0 050.0,19-7807VA-HY-193-0900-12000500-0400A-7,400,7.700000,34.37300,0.440000,26.83200,6.600000,19.13692,,7,2,,3,,9,,,,,9,,9,2.650000,,57.30000,,,9,32.10000,,,9,,,9,,,9,,,9,,,9,,,400.0000,7.700000,7.660000,34.37300,26.83000,127.9000,0.810000,0.440000,6.600000,57.30000,2.650000,32.10000,,,,,402,,,,,,,,
21583,534014,120.0 050.0,19-7807VA-HY-193-0900-12000500-0405A-3,405,7.620000,34.36800,0.440000,26.83900,6.600000,19.13679,,3,2,,3,,9,,,,,9,,9,2.660000,,58.00000,,,9,32.20000,,,9,,,9,,,9,,,9,,,9,,,405.0000,7.620000,7.580000,34.36800,26.83000,127.2000,0.810000,0.440000,6.600000,58.00000,2.660000,32.20000,,,,,407,,,,,,,,
21583,534015,120.0 050.0,19-7807VA-HY-193-0900-12000500-0488A-3,488,6.710000,34.37900,0.280000,26.97500,4.100000,12.17634,,3,2,,3,,9,,,,,9,,9,2.900000,,70.00000,,,9,37.30000,,,9,,,9,,,9,,,9,,,9,,,488.0000,6.710000,6.660000,34.37900,26.97000,114.8000,0.910000,0.280000,4.100000,70.00000,2.900000,37.30000,,,,,491,,,,,,,,
21583,534016,120.0 050.0,19-7807VA-HY-193-0900-12000500-0500A-7,500,6.630000,34.38200,0.270000,26.98900,3.900000,11.74131,,7,2,,3,,9,,,,,9,,9,2.910000,,71.20000,,,9,37.60000,,,9,,,9,,,9,,,9,,,9,,,500.0000,6.630000,6.580000,34.38200,26.98000,113.7000,0.930000,0.270000,3.900000,71.20000,2.910000,37.60000,,,,,503,,,,,,,,
21583,534017,120.0 050.0,19-7807VA-HY-193-0900-12000500-0575A-3,575,6.160000,34.40000,0.210000,27.06500,3.000000,9.131456,,3,2,,3,,9,,,,,9,,9,2.970000,,79.00000,,,9,39.30000,,,9,,,9,,,9,,,9,,,9,,,575.0000,6.160000,6.110000,34.40000,27.06000,107.1000,1.010000,0.210000,3.000000,79.00000,2.970000,39.30000,,,,,579,,,,,,,,
21584,534018,120.0 060.0,19-7807VA-HY-193-0248-12000600-0000B-3,0,19.39000,33.38700,5.460000,23.69100,103.5000,238.2004,,3,2,,3,,9,,,,0.090000,,0.020000,,0.220000,,3.000000,,,9,0.000000,,,9,,,9,,,9,,,9,,,9,,,0.000000,19.39000,19.39000,33.38700,23.69000,419.5000,0.000000,5.460000,103.5000,3.000000,0.220000,0.000000,,,0.090000,0.020000,0,,,,,,,,
21584,534019,120.0 060.0,19-7807VA-HY-193-0248-12000600-0010A-3,10,19.39000,33.38500,5.490000,23.69000,104.1000,239.5094,,3,2,,3,,9,,,,0.070000,,0.040000,,0.200000,,3.000000,,,9,0.000000,,,9,,,9,,,9,,,9,,,9,,,10.00000,19.39000,19.39000,33.38500,23.69000,420.0000,0.040000,5.490000,104.1000,3.000000,0.200000,0.000000,,,0.070000,0.040000,10,,,,,,,,
21584,534020,120.0 060.0,19-7807VA-HY-193-0248-12000600-0020A-7,20,19.10000,33.36500,5.530000,23.74900,104.3000,241.2406,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,19.10000,19.10000,33.36500,23.74000,414.7000,0.080000,5.530000,104.3000,,,,,,,,20,,,,,,,,
21584,534021,120.0 060.0,19-7807VA-HY-193-0248-12000600-0029A-3,29,18.33000,33.31500,5.630000,23.90300,104.6000,245.5660,,3,2,,3,,9,,,,0.120000,,0.030000,,0.210000,,3.000000,,,9,0.000000,,,9,,,9,,,9,,,9,,,9,,,29.00000,18.33000,18.32000,33.31500,23.90000,400.3000,0.120000,5.630000,104.6000,3.000000,0.210000,0.000000,,,0.120000,0.030000,29,,,,,,,,
21584,534022,120.0 060.0,19-7807VA-HY-193-0248-12000600-0030A-7,30,18.31000,33.31400,5.630000,23.90800,104.5000,245.5648,,7,2,,3,,9,,,,0.120000,,0.030000,,0.210000,,3.000000,,,9,0.000000,,,9,,,9,,,9,,,9,,,9,,,30.00000,18.31000,18.30000,33.31400,23.90000,399.9000,0.120000,5.630000,104.5000,3.000000,0.210000,0.000000,,,0.120000,0.030000,30,,,,,,,,
21584,534023,120.0 060.0,19-7807VA-HY-193-0248-12000600-0038A-3,38,18.05000,33.30300,5.660000,23.96300,104.5000,246.8601,,3,2,,3,,9,,,,0.160000,,0.020000,,0.220000,,3.000000,,,9,0.000000,,,9,,,9,,,9,,,9,,,9,,,38.00000,18.05000,18.04000,33.30300,23.96000,394.9000,0.150000,5.660000,104.5000,3.000000,0.220000,0.000000,,,0.160000,0.020000,38,,,,,,,,
21584,534024,120.0 060.0,19-7807VA-HY-193-0248-12000600-0050A-7,50,16.05000,33.22700,5.960000,24.37500,105.8000,259.8400,,7,2,,3,,9,,,,0.260000,,0.080000,,0.230000,,3.600000,,,9,0.000000,,,9,,,9,,,9,,,9,,,9,,,50.00000,16.05000,16.04000,33.22700,24.37000,355.8000,0.200000,5.960000,105.8000,3.600000,0.230000,0.000000,,,0.260000,0.080000,50,,,,,,,,
