Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
5861,154001,093.3 040.0,19-5305YE-HY-127-1200-09330400-0127A-3,127,9.150000,33.99000,2.550000,26.30600,39.30000,110.9640,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,127.0000,9.150000,9.140000,33.99000,26.30000,173.2000,0.300000,2.550000,39.30000,,,,,,,,128,,,,,,,,
5862,154002,093.3 050.0,19-5305YE-HY-127-1836-09330500-0000B-3,0,14.03000,33.36000,6.250000,24.91400,106.7000,272.3399,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,14.03000,14.03000,33.36000,24.91000,302.9000,0.000000,6.250000,106.7000,,,,,,,,0,,,,,,,,
5862,154003,093.3 050.0,19-5305YE-HY-127-1836-09330500-0009A-3,9,13.86000,33.33000,6.230000,24.92700,105.9000,271.4650,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,13.86000,13.86000,33.33000,24.92000,302.0000,0.020000,6.230000,105.9000,,,,,,,,9,,,,,,,,
5862,154004,093.3 050.0,19-5305YE-HY-127-1836-09330500-0010A-7,10,13.81000,33.33000,6.240000,24.93700,106.0000,271.8981,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,13.81000,13.81000,33.33000,24.93000,301.1000,0.030000,6.240000,106.0000,,,,,,,,10,,,,,,,,
5862,154005,093.3 050.0,19-5305YE-HY-127-1836-09330500-0020A-7,20,13.09000,33.33600,6.370000,25.08700,106.6000,277.5220,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,13.09000,13.09000,33.33600,25.08000,287.0000,0.060000,6.370000,106.6000,,,,,,,,20,,,,,,,,
5862,154006,093.3 050.0,19-5305YE-HY-127-1836-09330500-0023A-3,23,12.81000,33.34000,6.410000,25.14600,106.6000,279.2486,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,23.00000,12.81000,12.81000,33.34000,25.14000,281.5000,0.060000,6.410000,106.6000,,,,,,,,23,,,,,,,,
5862,154007,093.3 050.0,19-5305YE-HY-127-1836-09330500-0030A-7,30,12.04000,33.33500,5.870000,25.29000,96.10000,255.6879,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,12.04000,12.04000,33.33500,25.29000,268.0000,0.080000,5.870000,96.10000,,,,,,,,30,,,,,,,,
5862,154008,093.3 050.0,19-5305YE-HY-127-1836-09330500-0037A-3,37,11.34000,33.33000,5.270000,25.41500,85.00000,229.5248,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,37.00000,11.34000,11.34000,33.33000,25.41000,256.1000,0.100000,5.270000,85.00000,,,,,,,,37,,,,,,,,
5862,154009,093.3 050.0,19-5305YE-HY-127-1836-09330500-0050A-7,50,11.11000,33.44300,5.150000,25.54500,82.70000,224.2700,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,11.11000,11.10000,33.44300,25.54000,244.1000,0.130000,5.150000,82.70000,,,,,,,,50,,,,,,,,
5862,154010,093.3 050.0,19-5305YE-HY-127-1836-09330500-0056A-3,56,11.04000,33.50000,5.090000,25.60200,81.60000,221.6449,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,56.00000,11.04000,11.03000,33.50000,25.60000,238.8000,0.150000,5.090000,81.60000,,,,,,,,56,,,,,,,,
