Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
18600,468001,004.0 263.7,19-7210AX-HY-294-0138-00402637-0030A-3,30,19.10000,33.66000,5.450000,23.97400,102.9000,237.6984,,3,2,,2,,9,,,,,9,,9,0.170000,,2.000000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,30.00000,19.10000,19.09000,33.66000,23.97000,393.6000,0.120000,5.450000,102.9000,2.000000,0.170000,0.100000,0.000000,,,,30,,,,,,,,
18600,468002,004.0 263.7,19-7210AX-HY-294-0138-00402637-0050A-7,50,14.92000,33.67700,6.220000,24.97200,108.3000,271.0173,,7,2,,3,,9,,,,,9,,9,0.210000,,2.600000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,50.00000,14.92000,14.91000,33.67700,24.97000,299.0000,0.180000,6.220000,108.3000,2.600000,0.210000,0.000000,0.000000,,,,50,,,,,,,,
18600,468003,004.0 263.7,19-7210AX-HY-294-0138-00402637-0060A-3,60,12.58000,33.73000,6.520000,25.49400,108.2000,283.9443,,3,2,,2,,9,,,,,9,,9,0.230000,,3.000000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,60.00000,12.58000,12.57000,33.73000,25.49000,249.4000,0.210000,6.520000,108.2000,3.000000,0.230000,0.000000,0.000000,,,,60,,,,,,,,
18600,468004,004.0 263.7,19-7210AX-HY-294-0138-00402637-0075A-7,75,11.17000,33.65600,6.130000,25.70100,98.70000,266.9061,,7,2,,3,,9,,,,,9,,9,0.430000,,3.700000,,0.020000,,1.700000,,,9,,,9,,,9,,,9,,,9,,,75.00000,11.17000,11.16000,33.65600,25.70000,229.9000,0.250000,6.130000,98.70000,3.700000,0.430000,1.700000,0.020000,,,,75,,,,,,,,
18600,468005,004.0 263.7,19-7210AX-HY-294-0138-00402637-0080A-3,80,10.90000,33.62000,5.980000,25.72100,95.70000,260.3698,,3,2,,2,,9,,,,,9,,9,0.490000,,4.000000,,0.030000,,2.400000,,,9,,,9,,,9,,,9,,,9,,,80.00000,10.90000,10.89000,33.62000,25.72000,228.1000,0.260000,5.980000,95.70000,4.000000,0.490000,2.400000,0.030000,,,,80,,,,,,,,
18600,468006,004.0 263.7,19-7210AX-HY-294-0138-00402637-0096A-3,96,10.38000,33.58000,6.020000,25.78100,95.20000,262.0961,,3,2,,2,,9,,,,,9,,9,0.550000,,5.000000,,0.010000,,4.200000,,,9,,,9,,,9,,,9,,,9,,,96.00000,10.38000,10.37000,33.58000,25.78000,222.7000,0.300000,6.020000,95.20000,5.000000,0.550000,4.200000,0.010000,,,,97,,,,,,,,
18600,468007,004.0 263.7,19-7210AX-HY-294-0138-00402637-0100A-7,100,10.26000,33.56500,6.040000,25.79000,95.20000,262.9645,,7,2,,3,,9,,,,,9,,9,0.560000,,5.300000,,0.010000,,4.500000,,,9,,,9,,,9,,,9,,,9,,,100.0000,10.26000,10.25000,33.56500,25.79000,221.9000,0.300000,6.040000,95.20000,5.300000,0.560000,4.500000,0.010000,,,,101,,,,,,,,
18600,468008,004.0 263.7,19-7210AX-HY-294-0138-00402637-0112A-3,112,9.980000,33.54000,6.080000,25.81800,95.30000,264.6988,,3,2,,2,,9,,,,,9,,9,0.600000,,6.000000,,0.010000,,5.100000,,,9,,,9,,,9,,,9,,,9,,,112.0000,9.980000,9.970000,33.54000,25.81000,219.4000,0.330000,6.080000,95.30000,6.000000,0.600000,5.100000,0.010000,,,,113,,,,,,,,
18600,468009,004.0 263.7,19-7210AX-HY-294-0138-00402637-0125A-7,125,10.07000,33.60500,6.000000,25.85400,94.20000,261.2068,,7,2,,3,,9,,,,,9,,9,0.620000,,6.400000,,0.010000,,5.200000,,,9,,,9,,,9,,,9,,,9,,,125.0000,10.07000,10.06000,33.60500,25.85000,216.3000,0.360000,6.000000,94.20000,6.400000,0.620000,5.200000,0.010000,,,,126,,,,,,,,
18600,468010,004.0 263.7,19-7210AX-HY-294-0138-00402637-0141A-3,141,10.18000,33.72000,5.900000,25.92500,93.00000,256.8355,,3,2,,2,,9,,,,,9,,9,0.660000,,7.000000,,0.010000,,5.400000,,,9,,,9,,,9,,,9,,,9,,,141.0000,10.18000,10.16000,33.72000,25.92000,209.9000,0.390000,5.900000,93.00000,7.000000,0.660000,5.400000,0.010000,,,,142,,,,,,,,
18600,468011,004.0 263.7,19-7210AX-HY-294-0138-00402637-0150A-7,150,10.28000,33.83700,5.730000,26.00000,90.50000,249.4170,,7,2,,3,,9,,,,,9,,9,0.720000,,8.900000,,0.010000,,7.200000,,,9,,,9,,,9,,,9,,,9,,,150.0000,10.28000,10.26000,33.83700,26.00000,203.1000,0.410000,5.730000,90.50000,8.900000,0.720000,7.200000,0.010000,,,,151,,,,,,,,
18600,468012,004.0 263.7,19-7210AX-HY-294-0138-00402637-0166A-3,166,10.36000,34.03000,5.430000,26.13700,86.10000,236.3269,,3,2,,2,,9,,,,,9,,9,0.840000,,13.00000,,0.010000,,10.80000,,,9,,,9,,,9,,,9,,,9,,,166.0000,10.36000,10.34000,34.03000,26.13000,190.5000,0.440000,5.430000,86.10000,13.00000,0.840000,10.80000,0.010000,,,,167,,,,,,,,
18600,468013,004.0 263.7,19-7210AX-HY-294-0138-00402637-0196A-3,196,9.680000,34.09000,5.300000,26.29900,82.80000,230.6326,,3,2,,2,,9,,,,,9,,9,1.060000,,19.00000,,0.010000,,13.80000,,,9,,,9,,,9,,,9,,,9,,,196.0000,9.680000,9.660000,34.09000,26.29000,175.5000,0.500000,5.300000,82.80000,19.00000,1.060000,13.80000,0.010000,,,,197,,,,,,,,
18600,468014,004.0 263.7,19-7210AX-HY-294-0138-00402637-0200A-7,200,9.600000,34.09100,5.290000,26.31300,82.50000,230.1943,,7,2,,3,,9,,,,,9,,9,1.080000,,19.50000,,0.010000,,14.10000,,,9,,,9,,,9,,,9,,,9,,,200.0000,9.600000,9.580000,34.09100,26.31000,174.3000,0.500000,5.290000,82.50000,19.50000,1.080000,14.10000,0.010000,,,,201,,,,,,,,
18600,468015,004.0 263.7,19-7210AX-HY-294-0138-00402637-0230A-3,230,9.050000,34.08000,5.250000,26.39400,80.80000,228.4357,,3,2,,2,,9,,,,,9,,9,1.180000,,22.00000,,0.000000,,15.50000,,,9,,,9,,,9,,,9,,,9,,,230.0000,9.050000,9.020000,34.08000,26.39000,167.0000,0.560000,5.250000,80.80000,22.00000,1.180000,15.50000,0.000000,,,,231,,,,,,,,
18600,468016,004.0 263.7,19-7210AX-HY-294-0138-00402637-0250A-7,250,8.760000,34.05900,5.220000,26.42400,79.80000,227.1237,,7,2,,3,,9,,,,,9,,9,1.220000,,23.50000,,0.000000,,16.20000,,,9,,,9,,,9,,,9,,,9,,,250.0000,8.760000,8.730000,34.05900,26.42000,164.4000,0.590000,5.220000,79.80000,23.50000,1.220000,16.20000,0.000000,,,,252,,,,,,,,
18600,468017,004.0 263.7,19-7210AX-HY-294-0138-00402637-0299A-3,299,8.130000,34.00000,5.150000,26.47400,77.60000,224.0670,,3,2,,2,,9,,,,,9,,9,1.330000,,28.00000,,0.000000,,18.10000,,,9,,,9,,,9,,,9,,,9,,,299.0000,8.130000,8.100000,34.00000,26.47000,160.2000,0.670000,5.150000,77.60000,28.00000,1.330000,18.10000,0.000000,,,,301,,,,,,,,
