Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
12335,325001,120.0 070.0,19-6007HO-HY-221-1236-12000700-0048A-3,48,16.54000,33.55000,5.780000,24.51200,103.8000,251.9588,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,48.00000,16.54000,16.53000,33.55000,24.51000,342.9000,0.190000,5.780000,103.8000,,,,,,,,48,,,,,,,,
12335,325002,120.0 070.0,19-6007HO-HY-221-1236-12000700-0050A-7,50,16.35000,33.54700,5.780000,24.55300,103.4000,251.9487,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,16.35000,16.34000,33.54700,24.55000,339.0000,0.200000,5.780000,103.4000,,,,,,,,50,,,,,,,,
12335,325003,120.0 070.0,19-6007HO-HY-221-1236-12000700-0061A-3,61,15.42000,33.53000,5.810000,24.75000,102.1000,253.2077,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,61.00000,15.42000,15.41000,33.53000,24.75000,320.5000,0.240000,5.810000,102.1000,,,,,,,,61,,,,,,,,
12335,325004,120.0 070.0,19-6007HO-HY-221-1236-12000700-0075A-7,75,14.29000,33.53400,5.530000,24.99700,95.00000,240.9469,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,14.29000,14.28000,33.53400,24.99000,297.3000,0.280000,5.530000,95.00000,,,,,,,,75,,,,,,,,
12335,325005,120.0 070.0,19-6007HO-HY-221-1236-12000700-0083A-3,83,13.71000,33.55000,5.260000,25.13000,89.30000,229.1530,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,83.00000,13.71000,13.70000,33.55000,25.13000,284.8000,0.300000,5.260000,89.30000,,,,,,,,83,,,,,,,,
12335,325006,120.0 070.0,19-6007HO-HY-221-1236-12000700-0100A-3,100,12.70000,33.62000,4.560000,25.38600,75.80000,198.6077,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,12.70000,12.69000,33.62000,25.38000,260.7000,0.350000,4.560000,75.80000,,,,,,,,100,,,,,,,,
12335,325007,120.0 070.0,19-6007HO-HY-221-1236-12000700-0117A-3,117,11.81000,33.73000,4.240000,25.64200,69.20000,184.6243,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,117.0000,11.81000,11.80000,33.73000,25.64000,236.7000,0.390000,4.240000,69.20000,,,,,,,,117,,,,,,,,
12335,325008,120.0 070.0,19-6007HO-HY-221-1236-12000700-0125A-7,125,11.44000,33.74800,4.120000,25.72400,66.70000,179.3847,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,11.44000,11.42000,33.74800,25.72000,229.0000,0.410000,4.120000,66.70000,,,,,,,,125,,,,,,,,
12335,325009,120.0 070.0,19-6007HO-HY-221-1236-12000700-0135A-3,135,11.00000,33.76000,4.000000,25.81300,64.20000,174.1448,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,135.0000,11.00000,10.98000,33.76000,25.81000,220.6000,0.430000,4.000000,64.20000,,,,,,,,136,,,,,,,,
12335,325010,120.0 070.0,19-6007HO-HY-221-1236-12000700-0150A-7,150,10.28000,33.79700,3.860000,25.96800,61.00000,168.0243,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,10.28000,10.26000,33.79700,25.96000,206.1000,0.460000,3.860000,61.00000,,,,,,,,151,,,,,,,,
