Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
3556,104001,093.3 030.0,19-5111CR-HY-305-0300-09330300-0293A-3,293,8.090000,,1.710000,,,,,3,2,,,9,9,,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,293.0000,8.090000,,,,,,1.710000,,,,,,,,,295,,,,,,,,
3556,104002,093.3 030.0,19-5111CR-HY-305-0300-09330300-0300A-7,300,8.010000,,1.670000,,,,,7,2,,,9,9,,9,9,,9,,9,2.530000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,8.010000,,,,,,1.670000,,,2.530000,,,,,,302,,,,,,,,
3556,104003,093.3 030.0,19-5111CR-HY-305-0300-09330300-0389A-3,389,7.250000,,1.110000,,,,,3,2,,,9,9,,9,9,,9,,9,2.740000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,389.0000,7.250000,,,,,,1.110000,,,2.740000,,,,,,392,,,,,,,,
3556,104004,093.3 030.0,19-5111CR-HY-305-0300-09330300-0400A-7,400,7.180000,,1.030000,,,,,7,2,,,9,9,,9,9,,9,,9,2.760000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,7.180000,,,,,,1.030000,,,2.760000,,,,,,403,,,,,,,,
3556,104005,093.3 030.0,19-5111CR-HY-305-0300-09330300-0483A-3,483,6.640000,,0.540000,,,,,3,2,,,9,9,,9,9,,9,,9,2.920000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,483.0000,6.640000,,,,,,0.540000,,,2.920000,,,,,,487,,,,,,,,
3556,104006,093.3 030.0,19-5111CR-HY-305-0300-09330300-0500A-7,500,6.480000,,0.480000,,,,,7,2,,,9,9,,9,9,,9,,9,2.960000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.480000,,,,,,0.480000,,,2.960000,,,,,,504,,,,,,,,
3556,104007,093.3 030.0,19-5111CR-HY-305-0300-09330300-0583A-3,583,5.750000,,0.310000,,,,,3,2,,,9,9,,9,9,,9,,9,3.120000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,583.0000,5.750000,,,,,,0.310000,,,3.120000,,,,,,588,,,,,,,,
3556,104008,093.3 030.0,19-5111CR-HY-305-0300-09330300-0600A-7,600,5.670000,,0.300000,,,,,7,2,,,9,9,,9,9,,9,,9,3.130000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.670000,,,,,,0.300000,,,3.130000,,,,,,605,,,,,,,,
3556,104009,093.3 030.0,19-5111CR-HY-305-0300-09330300-0677A-3,677,5.400000,,0.270000,,,,,3,2,,,9,9,,9,9,,9,,9,3.180000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,677.0000,5.400000,,,,,,0.270000,,,3.180000,,,,,,683,,,,,,,,
3556,104010,093.3 030.0,19-5111CR-HY-305-0300-09330300-0700A-7,700,5.280000,,0.270000,,,,,7,2,,,9,9,,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,5.280000,,,,,,0.270000,,,,,,,,,706,,,,,,,,
3556,104011,093.3 030.0,19-5111CR-HY-305-0300-09330300-0779A-3,779,4.860000,,0.310000,,,,,3,2,,,9,9,,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,779.0000,4.860000,,,,,,0.310000,,,,,,,,,786,,,,,,,,
3556,104012,093.3 030.0,19-5111CR-HY-305-0300-09330300-0800A-7,800,4.770000,,0.320000,,,,,7,2,,,9,9,,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.770000,,,,,,0.320000,,,,,,,,,807,,,,,,,,
3556,104013,093.3 030.0,19-5111CR-HY-305-0300-09330300-0880A-3,880,4.440000,,0.380000,,,,,3,2,,,9,9,,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,880.0000,4.440000,,,,,,0.380000,,,,,,,,,888,,,,,,,,
