Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
11734,308001,096.7 080.0,19-6001OR-HY-011-0130-09670800-0145A-3,145,9.860000,33.69000,4.100000,25.95600,64.10000,178.4735,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,145.0000,9.860000,9.840000,33.69000,25.95000,207.0000,0.430000,4.100000,64.10000,,,,,,,,146,,,,,,,,
11734,308002,096.7 080.0,19-6001OR-HY-011-0130-09670800-0150A-7,150,9.620000,33.73100,4.000000,26.02800,62.20000,174.1083,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,9.620000,9.600000,33.73100,26.02000,200.2000,0.440000,4.000000,62.20000,,,,,,,,151,,,,,,,,
11734,308003,096.7 080.0,19-6001OR-HY-011-0130-09670800-0172A-3,172,8.900000,33.89000,3.680000,26.26800,56.40000,160.1422,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,172.0000,8.900000,8.880000,33.89000,26.26000,177.7000,0.480000,3.680000,56.40000,,,,,,,,173,,,,,,,,
11734,308004,096.7 080.0,19-6001OR-HY-011-0130-09670800-0200A-7,200,8.510000,33.94900,3.450000,26.37500,52.40000,150.1176,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.510000,8.490000,33.94900,26.37000,167.9000,0.530000,3.450000,52.40000,,,,,,,,201,,,,,,,,
11734,308005,096.7 080.0,19-6001OR-HY-011-0130-09670800-0201A-3,201,8.500000,33.95000,3.440000,26.37700,52.30000,149.6822,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,201.0000,8.500000,8.480000,33.95000,26.37000,167.7000,0.530000,3.440000,52.30000,,,,,,,,202,,,,,,,,
11734,308006,096.7 080.0,19-6001OR-HY-011-0130-09670800-0224A-3,224,8.160000,34.04000,3.160000,26.50000,47.70000,137.4823,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,224.0000,8.160000,8.140000,34.04000,26.50000,156.4000,0.570000,3.160000,47.70000,,,,,,,,225,,,,,,,,
11734,308007,096.7 080.0,19-6001OR-HY-011-0130-09670800-0250A-7,250,7.820000,34.06000,2.780000,26.56600,41.60000,120.9419,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.820000,7.800000,34.06000,26.56000,150.4000,0.610000,2.780000,41.60000,,,,,,,,251,,,,,,,,
11734,308008,096.7 080.0,19-6001OR-HY-011-0130-09670800-0270A-3,270,7.560000,34.06000,2.430000,26.60400,36.20000,105.7115,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,270.0000,7.560000,7.530000,34.06000,26.60000,147.0000,0.640000,2.430000,36.20000,,,,,,,,271,,,,,,,,
11734,308009,096.7 080.0,19-6001OR-HY-011-0130-09670800-0300A-7,300,7.080000,34.11600,1.780000,26.71500,26.20000,77.42635,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.080000,7.050000,34.11600,26.71000,136.7000,0.680000,1.780000,26.20000,,,,,,,,302,,,,,,,,
11734,308010,096.7 080.0,19-6001OR-HY-011-0130-09670800-0320A-3,320,6.800000,34.16000,1.370000,26.78900,20.00000,59.58790,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,320.0000,6.800000,6.770000,34.16000,26.78000,129.9000,0.710000,1.370000,20.00000,,,,,,,,322,,,,,,,,
11734,308011,096.7 080.0,19-6001OR-HY-011-0130-09670800-0399A-3,399,6.500000,34.27000,0.860000,26.91600,12.50000,37.40092,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,399.0000,6.500000,6.460000,34.27000,26.91000,118.8000,0.810000,0.860000,12.50000,,,,,,,,401,,,,,,,,
11734,308012,096.7 080.0,19-6001OR-HY-011-0130-09670800-0400A-7,400,6.500000,34.27100,0.850000,26.91700,12.40000,36.96599,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.500000,6.460000,34.27100,26.91000,118.8000,0.810000,0.850000,12.40000,,,,,,,,402,,,,,,,,
11734,308013,096.7 080.0,19-6001OR-HY-011-0130-09670800-0480A-3,480,6.080000,34.31000,0.490000,27.00300,7.100000,21.30802,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,480.0000,6.080000,6.040000,34.31000,27.00000,111.4000,0.900000,0.490000,7.100000,,,,,,,,483,,,,,,,,
11734,308014,096.7 080.0,19-6001OR-HY-011-0130-09670800-0500A-7,500,5.940000,34.32100,0.450000,27.02900,6.500000,19.56809,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.940000,5.900000,34.32100,27.02000,109.0000,0.920000,0.450000,6.500000,,,,,,,,503,,,,,,,,
11734,308015,096.7 080.0,19-6001OR-HY-011-0130-09670800-0564A-3,564,5.490000,34.36000,0.320000,27.11600,4.500000,13.91391,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,564.0000,5.490000,5.440000,34.36000,27.11000,101.2000,0.990000,0.320000,4.500000,,,,,,,,568,,,,,,,,
11735,308016,096.7 070.0,19-6001OR-HY-011-0742-09670700-0000B-7,0,15.07000,33.49000,5.600000,24.79400,97.70000,244.0451,,7,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,15.07000,15.07000,33.49000,24.79000,314.4000,0.000000,5.600000,97.70000,,,,,,,,0,,,,,,,,
11735,308017,096.7 070.0,19-6001OR-HY-011-0742-09670700-0001A-3,1,15.07000,33.49000,5.600000,24.79400,97.70000,244.0451,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1.000000,15.07000,15.07000,33.49000,24.79000,314.4000,0.003000,5.600000,97.70000,,,,,,,,1,,,,,,,,
11735,308018,096.7 070.0,19-6001OR-HY-011-0742-09670700-0010A-7,10,15.09000,33.50800,5.600000,24.80300,97.70000,244.0430,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,15.09000,15.09000,33.50800,24.80000,313.8000,0.030000,5.600000,97.70000,,,,,,,,10,,,,,,,,
11735,308019,096.7 070.0,19-6001OR-HY-011-0742-09670700-0011A-3,11,15.09000,33.51000,5.600000,24.80500,97.70000,244.0425,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,11.00000,15.09000,15.09000,33.51000,24.80000,313.7000,0.030000,5.600000,97.70000,,,,,,,,11,,,,,,,,
11735,308020,096.7 070.0,19-6001OR-HY-011-0742-09670700-0020A-7,20,15.09000,33.50200,5.610000,24.79900,97.90000,244.4798,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,15.09000,15.09000,33.50200,24.79000,314.5000,0.060000,5.610000,97.90000,,,,,,,,20,,,,,,,,
11735,308021,096.7 070.0,19-6001OR-HY-011-0742-09670700-0030A-3,30,15.09000,33.49000,5.620000,24.79000,98.10000,244.9177,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,15.09000,15.09000,33.49000,24.79000,315.7000,0.090000,5.620000,98.10000,,,,,,,,30,,,,,,,,
11735,308022,096.7 070.0,19-6001OR-HY-011-0742-09670700-0050A-7,50,15.02000,33.49800,5.630000,24.81200,98.10000,245.3482,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,15.02000,15.01000,33.49800,24.81000,314.2000,0.150000,5.630000,98.10000,,,,,,,,50,,,,,,,,
11735,308023,096.7 070.0,19-6001OR-HY-011-0742-09670700-0060A-3,60,14.95000,33.50000,5.630000,24.82900,98.00000,245.3442,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,60.00000,14.95000,14.94000,33.50000,24.82000,312.9000,0.180000,5.630000,98.00000,,,,,,,,60,,,,,,,,
11735,308024,096.7 070.0,19-6001OR-HY-011-0742-09670700-0069A-3,69,14.86000,33.49000,5.560000,24.84100,96.60000,242.2908,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,69.00000,14.86000,14.85000,33.49000,24.84000,312.0000,0.210000,5.560000,96.60000,,,,,,,,69,,,,,,,,
11735,308025,096.7 070.0,19-6001OR-HY-011-0742-09670700-0075A-7,75,14.10000,33.39400,5.490000,24.92800,93.80000,239.2201,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,14.10000,14.09000,33.39400,24.92000,303.8000,0.230000,5.490000,93.80000,,,,,,,,75,,,,,,,,
