Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
30322,757001,093.3 060.0,20-0307NM-MX-200-0010-09330600-0439A-3,439,6.330000,34.22200,0.630000,26.90100,9.100000,27.39875,2,3,2,,3,,,,,,,9,,9,3.040000,,70.90000,,0.010000,,38.90000,,,9,,,9,,,9,,,9,,,9,,,439.0000,6.330000,6.290000,34.22200,26.90000,120.7000,0.820000,0.630000,9.100000,70.90000,3.040000,38.90000,0.010000,,,,442,202,,,,,,,
30322,757002,093.3 060.0,20-0307NM-MX-200-0010-09330600-0500A-7,500,6.170000,34.30100,0.480000,26.98400,6.900000,20.87355,,7,2,,3,,9,,,,,9,,9,3.150000,,77.20000,,0.000000,,39.90000,,,9,,,9,,,9,,,9,,,9,,,500.0000,6.170000,6.130000,34.30100,26.98000,113.5000,0.890000,0.480000,6.900000,77.20000,3.150000,39.90000,0.000000,,,,503,,,,,,,,
30322,757003,093.3 060.0,20-0307NM-MX-200-0010-09330600-0518A-3,518,6.120000,34.32500,0.440000,27.01000,6.300000,19.13360,1,3,2,,3,,,,,,,9,,9,3.180000,,79.00000,,0.000000,,40.20000,,,9,,,9,,,9,,,9,,,9,,,518.0000,6.120000,6.070000,34.32500,27.01000,111.3000,0.910000,0.440000,6.300000,79.00000,3.180000,40.20000,0.000000,,,,521,201,,,,,,,
30323,757004,093.3 070.0,20-0307NM-MX-200-0543-09330700-0000B-7,0,17.98000,33.11000,5.550000,23.83000,102.3000,242.0939,,7,2,,3,,,,,,0.120000,,0.030000,,0.360000,,1.800000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,0.000000,17.98000,17.98000,33.11000,23.83000,406.0000,0.000000,5.550000,102.3000,1.800000,0.360000,0.100000,0.000000,,0.120000,0.030000,0,,,,,,,,
30323,757005,093.3 070.0,20-0307NM-MX-200-0543-09330700-0002A-3,2,17.98000,33.11200,5.550000,23.83300,102.3000,242.0932,21,3,2,,3,,,,,,0.120000,,0.030000,,0.360000,,1.800000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,2.000000,17.98000,17.98000,33.11200,23.83000,406.1000,0.008000,5.550000,102.3000,1.800000,0.360000,0.100000,0.000000,,0.120000,0.030000,2,221,,,,,,,
30323,757006,093.3 070.0,20-0307NM-MX-200-0543-09330700-0010A-7,10,17.97000,33.11400,5.560000,23.83700,102.4000,242.5284,,7,2,,3,,9,,,,0.120000,,0.040000,,0.370000,,1.800000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,10.00000,17.97000,17.97000,33.11400,23.83000,405.9000,0.040000,5.560000,102.4000,1.800000,0.370000,0.100000,0.000000,,0.120000,0.040000,10,,,,,,,,
30323,757007,093.3 070.0,20-0307NM-MX-200-0543-09330700-0011A-3,11,17.97000,33.11400,5.560000,23.83700,102.4000,242.5284,19,3,2,,3,,,,,,0.120000,,0.040000,,0.370000,,1.800000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,11.00000,17.97000,17.97000,33.11400,23.83000,406.0000,0.040000,5.560000,102.4000,1.800000,0.370000,0.100000,0.000000,,0.120000,0.040000,11,219,,,,,,,
30323,757008,093.3 070.0,20-0307NM-MX-200-0543-09330700-0019A-7,19,17.73000,33.11200,,23.89400,,,0,7,2,,3,,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,19.00000,17.73000,17.73000,33.11200,23.89000,400.8000,0.070000,,,,,,,,,,19,200,,,,,,,
30323,757009,093.3 070.0,20-0307NM-MX-200-0543-09330700-0020A-7,20,17.70000,33.11200,5.620000,23.90100,103.0000,245.1303,,7,2,,3,,9,,,,0.150000,,0.050000,,0.370000,,1.800000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,20.00000,17.70000,17.70000,33.11200,23.90000,400.2000,0.080000,5.620000,103.0000,1.800000,0.370000,0.100000,0.000000,,0.150000,0.050000,20,,,,,,,,
30323,757010,093.3 070.0,20-0307NM-MX-200-0543-09330700-0021A-3,21,17.67000,33.11100,5.630000,23.90800,103.1000,245.5648,18,3,2,,3,,,,,,0.150000,,0.050000,,0.370000,,1.800000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,21.00000,17.67000,17.67000,33.11100,23.90000,399.6000,0.080000,5.630000,103.1000,1.800000,0.370000,0.100000,0.000000,,0.150000,0.050000,21,218,,,,,,,
30323,757011,093.3 070.0,20-0307NM-MX-200-0543-09330700-0030A-7,30,16.48000,33.06500,5.890000,24.15200,105.4000,256.8441,,7,2,,3,,9,,,,0.180000,,0.070000,,0.380000,,2.100000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,30.00000,16.48000,16.48000,33.06500,24.15000,376.5000,0.120000,5.890000,105.4000,2.100000,0.380000,0.100000,0.000000,,0.180000,0.070000,30,,,,,,,,
30323,757012,093.3 070.0,20-0307NM-MX-200-0543-09330700-0031A-3,31,16.29000,33.05900,5.920000,24.19100,105.5000,258.1425,17,3,2,,3,,,,,,0.190000,,0.070000,,0.380000,,2.100000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,31.00000,16.29000,16.29000,33.05900,24.19000,372.8000,0.120000,5.920000,105.5000,2.100000,0.380000,0.100000,0.000000,,0.190000,0.070000,31,217,,,,,,,
30323,757013,093.3 070.0,20-0307NM-MX-200-0543-09330700-0040A-3,40,14.54000,33.03900,6.160000,24.56100,106.0000,268.5107,16,3,2,,3,,,,,,0.280000,,0.110000,,0.430000,,2.300000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,40.00000,14.54000,14.53000,33.03900,24.56000,337.7000,0.150000,6.160000,106.0000,2.300000,0.430000,0.100000,0.000000,,0.280000,0.110000,40,216,,,,,,,
30323,757014,093.3 070.0,20-0307NM-MX-200-0543-09330700-0050A-3,50,13.77000,33.05400,5.850000,24.73300,99.10000,254.9552,15,3,2,,3,,,,,,0.580000,,0.180000,,0.590000,,3.000000,,0.270000,,2.000000,,,9,,,9,,,9,,,9,,,9,,,50.00000,13.77000,13.76000,33.05400,24.73000,321.6000,0.180000,5.850000,99.10000,3.000000,0.590000,2.000000,0.270000,,0.580000,0.180000,50,215,,,,,,,
