Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
4799,132001,136.7 030.0,19-5208CR-HY-232-0100-13670300-0250A-7,250,11.18000,34.62600,0.160000,26.45800,2.600000,6.961415,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,11.18000,11.15000,34.62600,26.45000,162.5000,0.590000,0.160000,2.600000,,,,,,,,251,,,,,,,,
4799,132002,136.7 030.0,19-5208CR-HY-232-0100-13670300-0299A-3,299,10.90000,34.61000,0.170000,26.49700,2.700000,7.396223,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,299.0000,10.90000,10.86000,34.61000,26.49000,159.9000,0.670000,0.170000,2.700000,,,,,,,,301,,,,,,,,
4800,132003,136.7 023.0,19-5208CR-HY-232-0400-13670230-0000B-3,0,25.14000,33.95000,4.800000,22.50700,101.2000,209.6494,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,25.14000,25.14000,33.95000,22.50000,532.6000,0.000000,4.800000,101.2000,,,,,,,,0,,,,,,,,
4800,132004,136.7 023.0,19-5208CR-HY-232-0400-13670230-0010A-3,10,24.38000,33.93000,4.700000,22.72100,97.80000,205.2388,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,24.38000,24.38000,33.93000,22.72000,512.6000,0.050000,4.700000,97.80000,,,,,,,,10,,,,,,,,
4800,132005,136.7 023.0,19-5208CR-HY-232-0400-13670230-0020A-3,20,18.18000,33.62000,5.950000,24.17300,110.4000,259.4552,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,18.18000,18.18000,33.62000,24.17000,374.2000,0.090000,5.950000,110.4000,,,,,,,,20,,,,,,,,
4800,132006,136.7 023.0,19-5208CR-HY-232-0400-13670230-0030A-3,30,16.06000,33.51000,5.770000,24.59000,102.7000,251.5037,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,16.06000,16.06000,33.51000,24.59000,334.8000,0.130000,5.770000,102.7000,,,,,,,,30,,,,,,,,
4800,132007,136.7 023.0,19-5208CR-HY-232-0400-13670230-0050A-3,50,13.54000,33.73000,3.640000,25.30200,61.60000,158.5508,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,13.54000,13.53000,33.73000,25.30000,267.4000,0.190000,3.640000,61.60000,,,,,,,,50,,,,,,,,
4801,132008,120.0 039.0,19-5208ES-HY-222-2106-12000390-0000B-3,0,16.00000,33.62000,,24.68700,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,16.00000,16.00000,33.62000,24.68000,324.6000,0.000000,,,,,,,,,,0,,,,,,,,
4801,132009,120.0 039.0,19-5208ES-HY-222-2106-12000390-0006A-3,6,15.44000,33.69000,,24.86700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,6.000000,15.44000,15.44000,33.69000,24.86000,307.7000,0.010000,,,,,,,,,,6,,,,,,,,
4801,132010,120.0 039.0,19-5208ES-HY-222-2106-12000390-0010A-7,10,15.24000,33.71700,,24.93200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,15.24000,15.24000,33.71700,24.93000,301.6000,0.030000,,,,,,,,,,10,,,,,,,,
4801,132011,120.0 039.0,19-5208ES-HY-222-2106-12000390-0013A-3,13,15.14000,33.73000,,24.96400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,13.00000,15.14000,15.14000,33.73000,24.96000,298.6000,0.040000,,,,,,,,,,13,,,,,,,,
4801,132012,120.0 039.0,19-5208ES-HY-222-2106-12000390-0020A-3,20,,33.73000,,,,,,3,,9,2,,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,,,33.73000,,,0.060000,,,,,,,,,,20,,,,,,,,
4801,132013,120.0 039.0,19-5208ES-HY-222-2106-12000390-0028A-3,28,14.54000,33.74000,,25.10100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,28.00000,14.54000,14.54000,33.74000,25.10000,286.0000,0.080000,,,,,,,,,,28,,,,,,,,
