Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
22646,557001,083.3 100.0,19-8401JD-HY-008-1335-08331000-0003A-3,3,16.57000,33.41900,5.690000,24.40200,102.2000,248.0622,,3,2,,3,,9,,,,0.090000,,0.040000,,0.260000,,2.000000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,3.000000,16.57000,16.57000,33.41900,24.40000,351.8000,0.010000,5.690000,102.2000,2.000000,0.260000,0.000000,0.000000,,0.090000,0.040000,3,,,,,,,,
22646,557002,083.3 100.0,19-8401JD-HY-008-1335-08331000-0010A-7,10,16.56000,33.41800,5.660000,24.40400,101.7000,246.7538,,7,2,,3,,9,,,,0.100000,,0.030000,,0.270000,,1.800000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,10.00000,16.56000,16.56000,33.41800,24.40000,351.8000,0.030000,5.660000,101.7000,1.800000,0.270000,0.000000,0.000000,,0.100000,0.030000,10,,,,,,,,
22646,557003,083.3 100.0,19-8401JD-HY-008-1335-08331000-0011A-3,11,16.56000,33.41800,5.650000,24.40400,101.5000,246.3179,,3,2,,3,,9,,,,0.100000,,0.030000,,0.270000,,1.800000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,11.00000,16.56000,16.56000,33.41800,24.40000,351.9000,0.030000,5.650000,101.5000,1.800000,0.270000,0.000000,0.000000,,0.100000,0.030000,11,,,,,,,,
22646,557004,083.3 100.0,19-8401JD-HY-008-1335-08331000-0020A-7,20,16.57000,33.41900,5.660000,24.40300,101.7000,246.7541,,7,2,,3,,9,,,,0.100000,,0.030000,,0.260000,,1.800000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,20.00000,16.57000,16.57000,33.41900,24.40000,352.3000,0.070000,5.660000,101.7000,1.800000,0.260000,0.000000,0.000000,,0.100000,0.030000,20,,,,,,,,
22646,557005,083.3 100.0,19-8401JD-HY-008-1335-08331000-0026A-3,26,16.58000,33.42000,5.660000,24.40200,101.7000,246.7543,,3,2,,3,,9,,,,0.100000,,0.030000,,0.260000,,1.800000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,26.00000,16.58000,16.58000,33.42000,24.40000,352.6000,0.090000,5.660000,101.7000,1.800000,0.260000,0.000000,0.000000,,0.100000,0.030000,26,,,,,,,,
22646,557006,083.3 100.0,19-8401JD-HY-008-1335-08331000-0030A-7,30,16.58000,33.42700,5.650000,24.40700,101.5000,246.3171,,7,2,,3,,9,,,,0.110000,,0.030000,,0.260000,,1.800000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,30.00000,16.58000,16.58000,33.42700,24.40000,352.2000,0.100000,5.650000,101.5000,1.800000,0.260000,0.000000,0.000000,,0.110000,0.030000,30,,,,,,,,
22646,557007,083.3 100.0,19-8401JD-HY-008-1335-08331000-0040A-3,40,16.56000,33.44200,5.640000,24.42400,101.3000,245.8771,,3,2,,3,,9,,,,0.120000,,0.030000,,0.270000,,1.800000,,0.000000,,0.000000,,,9,,,9,,,9,,,9,,,9,,,40.00000,16.56000,16.55000,33.44200,24.42000,351.0000,0.140000,5.640000,101.3000,1.800000,0.270000,0.000000,0.000000,,0.120000,0.030000,40,,,,,,,,
22646,557008,083.3 100.0,19-8401JD-HY-008-1335-08331000-0050A-7,50,16.56000,33.43800,5.650000,24.42100,101.5000,246.3138,,7,2,,3,,9,,,,0.120000,,0.040000,,0.270000,,1.700000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,50.00000,16.56000,16.55000,33.43800,24.42000,351.5000,0.170000,5.650000,101.5000,1.700000,0.270000,0.100000,0.000000,,0.120000,0.040000,50,,,,,,,,
22646,557009,083.3 100.0,19-8401JD-HY-008-1335-08331000-0055A-3,55,16.56000,33.43600,5.650000,24.42000,101.5000,246.3140,,3,2,,3,,9,,,,0.120000,,0.050000,,0.270000,,1.700000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,55.00000,16.56000,16.55000,33.43600,24.42000,351.8000,0.190000,5.650000,101.5000,1.700000,0.270000,0.100000,0.000000,,0.120000,0.050000,55,,,,,,,,
22646,557010,083.3 100.0,19-8401JD-HY-008-1335-08331000-0066A-3,66,16.50000,33.44100,5.650000,24.43800,101.3000,246.3097,,3,2,,3,,9,,,,0.160000,,0.050000,,0.260000,,1.700000,,0.000000,,0.100000,,,9,,,9,,,9,,,9,,,9,,,66.00000,16.50000,16.49000,33.44100,24.43000,350.5000,0.230000,5.650000,101.3000,1.700000,0.260000,0.100000,0.000000,,0.160000,0.050000,66,,,,,,,,
