Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
14929,398001,090.0 080.0,19-6610JD-HY-282-1248-09000800-0124A-3,124,9.860000,33.46000,4.390000,25.77600,68.60000,191.1308,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,124.0000,9.860000,9.850000,33.46000,25.77000,223.6000,0.400000,4.390000,68.60000,,,,,,,,125,,,,,,,,
14929,398002,090.0 080.0,19-6610JD-HY-282-1248-09000800-0125A-7,125,9.820000,33.46900,4.360000,25.78900,68.00000,189.8223,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,9.820000,9.810000,33.46900,25.78000,222.4000,0.410000,4.360000,68.00000,,,,,,,,126,,,,,,,,
14929,398003,090.0 080.0,19-6610JD-HY-282-1248-09000800-0142A-3,142,9.500000,33.63000,3.960000,25.96800,61.40000,172.3773,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,142.0000,9.500000,9.480000,33.63000,25.96000,205.7000,0.440000,3.960000,61.40000,,,,,,,,143,,,,,,,,
14929,398004,090.0 080.0,19-6610JD-HY-282-1248-09000800-0150A-7,150,9.400000,33.70700,3.650000,26.04500,56.50000,158.8712,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,9.400000,9.380000,33.70700,26.04000,198.5000,0.460000,3.650000,56.50000,,,,,,,,151,,,,,,,,
14929,398005,090.0 080.0,19-6610JD-HY-282-1248-09000800-0170A-3,170,9.160000,33.87000,3.010000,26.21100,46.40000,130.9931,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,170.0000,9.160000,9.140000,33.87000,26.21000,183.1000,0.500000,3.010000,46.40000,,,,,,,,171,,,,,,,,
14929,398006,090.0 080.0,19-6610JD-HY-282-1248-09000800-0200A-7,200,8.510000,33.96700,3.150000,26.38900,47.90000,137.0621,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.510000,8.490000,33.96700,26.38000,166.6000,0.550000,3.150000,47.90000,,,,,,,,201,,,,,,,,
14929,398007,090.0 080.0,19-6610JD-HY-282-1248-09000800-0202A-3,202,8.470000,33.97000,3.170000,26.39800,48.10000,137.9311,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,202.0000,8.470000,8.450000,33.97000,26.39000,165.8000,0.550000,3.170000,48.10000,,,,,,,,203,,,,,,,,
14929,398008,090.0 080.0,19-6610JD-HY-282-1248-09000800-0229A-3,229,8.130000,34.01000,2.720000,26.48100,41.00000,118.3414,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,229.0000,8.130000,8.110000,34.01000,26.48000,158.3000,0.600000,2.720000,41.00000,,,,,,,,230,,,,,,,,
14929,398009,090.0 080.0,19-6610JD-HY-282-1248-09000800-0250A-7,250,7.880000,34.03600,2.370000,26.53800,35.50000,103.1079,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.880000,7.850000,34.03600,26.53000,153.1000,0.630000,2.370000,35.50000,,,,,,,,251,,,,,,,,
14929,398010,090.0 080.0,19-6610JD-HY-282-1248-09000800-0277A-3,277,7.540000,34.06000,1.970000,26.60700,29.30000,85.69998,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,277.0000,7.540000,7.510000,34.06000,26.60000,146.9000,0.670000,1.970000,29.30000,,,,,,,,279,,,,,,,,
