Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
7393,191001,093.3 040.0,19-5504CR-HY-106-0930-09330400-0363A-3,363,6.980000,34.30000,0.580000,26.87500,8.500000,25.22488,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,363.0000,6.980000,6.950000,34.30000,26.87000,122.6000,0.630000,0.580000,8.500000,,,,,,,,365,,,,,,,,
7393,191002,093.3 040.0,19-5504CR-HY-106-0930-09330400-0400A-7,400,6.720000,34.31900,0.470000,26.92600,6.900000,20.43984,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.720000,6.680000,34.31900,26.92000,118.2000,0.670000,0.470000,6.900000,,,,,,,,403,,,,,,,,
7393,191003,093.3 040.0,19-5504CR-HY-106-0930-09330400-0481A-3,481,6.180000,34.34000,0.350000,27.01400,5.100000,15.21985,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,481.0000,6.180000,6.140000,34.34000,27.01000,110.5000,0.760000,0.350000,5.100000,,,,,,,,484,,,,,,,,
7393,191004,093.3 040.0,19-5504CR-HY-106-0930-09330400-0500A-7,500,6.080000,34.34100,0.340000,27.02800,4.900000,14.78480,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.080000,6.040000,34.34100,27.02000,109.4000,0.780000,0.340000,4.900000,,,,,,,,503,,,,,,,,
7393,191005,093.3 040.0,19-5504CR-HY-106-0930-09330400-0600A-7,600,5.550000,34.34900,0.270000,27.10000,3.800000,11.74005,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.550000,5.500000,34.34900,27.10000,103.2000,0.890000,0.270000,3.800000,,,,,,,,604,,,,,,,,
7393,191006,093.3 040.0,19-5504CR-HY-106-0930-09330400-0605A-3,605,5.520000,34.35000,0.270000,27.10500,3.800000,11.73999,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,605.0000,5.520000,5.470000,34.35000,27.10000,102.8000,0.890000,0.270000,3.800000,,,,,,,,609,,,,,,,,
7394,191007,093.3 050.0,19-5504CR-HY-106-1454-09330500-0000B-3,0,14.60000,33.41000,5.770000,24.83300,99.60000,251.4441,,3,1,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,14.60000,14.60000,33.41000,24.83000,310.7000,0.000000,5.770000,99.60000,,,,,,,,0,,,,,,,,
7394,191008,093.3 050.0,19-5504CR-HY-106-1454-09330500-0010A-3,10,14.67000,33.42000,5.920000,24.82600,102.4000,257.9825,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,14.67000,14.67000,33.42000,24.82000,311.6000,0.030000,5.920000,102.4000,,,,,,,,10,,,,,,,,
7394,191009,093.3 050.0,19-5504CR-HY-106-1454-09330500-0020A-7,20,14.41000,33.42500,5.840000,24.88600,100.5000,254.4814,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,14.41000,14.41000,33.42500,24.88000,306.2000,0.060000,5.840000,100.5000,,,,,,,,20,,,,,,,,
7394,191010,093.3 050.0,19-5504CR-HY-106-1454-09330500-0030A-3,30,14.15000,33.43000,5.750000,24.94400,98.40000,250.5454,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,14.15000,14.15000,33.43000,24.94000,300.9000,0.090000,5.750000,98.40000,,,,,,,,30,,,,,,,,
